PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
39.049999,55.450001,12.450000,8.970000,0.570000,93.339996,-2.010000,-4.590000,295.619995,63.590000,92559.281250,24.79,111.61,55.062500,PM2.5,2760
37.040001,52.990002,11.910000,8.990000,0.540000,94.680000,-3.250000,-4.760000,297.070007,59.730000,94275.546875,24.77,111.91,52.550003,PM2.5,2762
40.340000,56.830002,13.440000,8.300000,0.590000,106.660004,-5.390000,-2.140000,295.869995,61.810001,93359.906250,24.95,111.03,56.674999,PM2.5,2901
39.509998,57.820000,13.710000,9.730000,0.610000,99.989998,-1.640000,-4.880000,298.019989,57.509998,97395.742188,24.93,111.47,55.637497,PM2.5,2904
37.720001,54.759998,12.780000,9.140000,0.570000,97.410004,-2.300000,-4.320000,296.179993,62.299999,93986.023438,24.92,111.62,53.400002,PM2.5,2905
35.860001,51.810001,11.780000,8.400000,0.530000,95.489998,-2.310000,-4.250000,295.730011,63.009998,92695.953125,24.91,111.77,51.075001,PM2.5,2906
36.360001,52.900002,11.900000,8.700000,0.540000,97.169998,-2.540000,-4.600000,295.929993,62.430000,92857.093750,24.9,111.92,51.700001,PM2.5,2907
37.770000,56.040001,12.580000,9.740000,0.570000,101.080002,-2.030000,-4.310000,296.239990,62.099998,94112.429688,24.89,112.07,53.462502,PM2.5,2908
39.470001,57.279999,14.720000,8.650000,0.590000,114.150002,-4.270000,-1.450000,298.179993,56.439999,97307.023438,25.09,111.04,55.587502,PM2.5,3046
39.669998,57.529999,14.510000,8.910000,0.590000,111.599998,-3.750000,-1.640000,297.350006,58.980000,96599.843750,25.08,111.19,55.837498,PM2.5,3047
38.430000,57.020000,13.930000,9.320000,0.580000,105.110001,-2.700000,-5.640000,297.220001,59.389999,96678.523438,25.06,111.48,54.287498,PM2.5,3049
36.770000,54.560001,12.990000,9.120000,0.550000,101.800003,-2.430000,-5.010000,296.790009,60.430000,95152.656250,25.06,111.63,52.279999,PM10,3050
35.389999,52.270000,12.010000,8.680000,0.530000,99.339996,-2.700000,-4.760000,296.019989,61.759998,93146.578125,25.05,111.78,51.135002,PM10,3051
36.369999,53.959999,12.050000,8.980000,0.540000,100.190002,-2.150000,-5.040000,295.250000,63.830002,92092.507812,25.04,111.93,51.980000,PM10,3052
36.770000,55.730000,12.790000,9.350000,0.560000,105.370003,-1.340000,-5.260000,296.459991,60.720001,94066.640625,25.03,112.08,52.864998,PM10,3053
37.779999,56.799999,10.820000,16.820000,0.680000,107.830002,-1.790000,-3.540000,294.760010,68.089996,92544.679688,24.98,112.82,53.474998,PM2.5,3058
39.869999,59.509998,11.470000,20.070000,0.730000,112.709999,-0.540000,-3.450000,293.769989,70.879997,91034.289062,24.97,112.97,56.087498,PM2.5,3059
38.660000,57.230000,14.780000,8.410000,0.570000,115.790001,-4.190000,-4.120000,297.450012,57.400002,95644.578125,25.21,111.2,54.575001,PM2.5,3192
39.060001,58.009998,14.360000,8.940000,0.580000,112.220001,-3.940000,-5.350000,296.660004,60.720001,95981.453125,25.21,111.34,55.075001,PM2.5,3193
38.980000,59.139999,14.290000,9.730000,0.580000,108.800003,-2.520000,-5.070000,296.820007,60.869999,96950.281250,25.2,111.49,54.974998,PM2.5,3194
36.980000,56.310001,13.440000,9.510000,0.560000,106.650002,-2.790000,-4.910000,297.029999,59.830002,96107.218750,25.19,111.64,53.154999,PM10,3195
36.320000,54.730000,12.470000,9.130000,0.540000,104.580002,-3.650000,-4.850000,295.019989,64.720001,92475.117188,25.18,111.79,52.364998,PM10,3196
37.770000,57.070000,12.380000,9.520000,0.560000,105.029999,-2.590000,-5.010000,293.559998,69.190002,90687.101562,25.17,111.94,53.535000,PM10,3197
38.230000,58.790001,13.060000,9.690000,0.590000,110.930000,-1.630000,-5.810000,294.579987,65.980003,92162.656250,25.16,112.09,54.395000,PM10,3198
