PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
80.500000,137.429993,18.230000,19.969999,0.610000,52.270000,-5.380000,-8.590000,284.899994,73.320000,98620.281250,31.5,114.83,106.875000,PM2.5,12366
79.339996,129.320007,17.750000,18.400000,0.600000,51.720001,-4.600000,-7.260000,285.059998,75.550003,98317.296875,31.49,114.99,105.424995,PM2.5,12367
78.000000,122.809998,17.690001,16.950001,0.610000,47.950001,-5.780000,-3.700000,285.100006,77.300003,97462.906250,31.47,115.3,103.750000,PM2.5,12369
79.029999,145.529999,19.139999,23.260000,0.600000,55.310001,-5.130000,-8.060000,283.890015,70.760002,98584.328125,31.65,114.68,105.037498,PM2.5,12610
79.559998,140.690002,18.629999,22.590000,0.600000,52.459999,-4.730000,-7.470000,283.559998,74.320000,98044.593750,31.64,114.84,105.699997,PM2.5,12611
79.459999,134.880005,18.010000,21.719999,0.600000,49.509998,-4.040000,-6.410000,283.929993,75.699997,98261.593750,31.63,115.0,105.574997,PM2.5,12612
78.709999,128.550003,17.590000,20.920000,0.600000,47.049999,-4.120000,-5.470000,284.809998,74.779999,98882.656250,31.61,115.16,104.637497,PM2.5,12613
78.570000,128.940002,17.040001,18.719999,0.600000,44.939999,-5.810000,-4.390000,284.820007,75.599998,98226.023438,31.6,115.32,104.462502,PM2.5,12614
79.589996,166.339996,21.530001,27.280001,0.610000,59.410000,-4.460000,-8.450000,283.910004,63.020000,98798.328125,31.84,114.06,108.169998,PM10,12856
79.790001,163.000000,18.580000,25.059999,0.590000,57.020000,-5.190000,-8.200000,284.130005,63.939999,99603.406250,31.81,114.38,106.500000,PM10,12858
79.820000,159.100006,18.520000,25.340000,0.590000,55.439999,-5.960000,-8.230000,284.179993,65.019997,99729.218750,31.8,114.54,106.025002,PM2.5,12859
79.959999,154.220001,18.240000,25.240000,0.590000,53.259998,-6.380000,-7.180000,284.079987,67.029999,99577.617188,31.79,114.7,106.199997,PM2.5,12860
79.760002,148.229996,17.639999,24.430000,0.590000,50.590000,-6.080000,-6.300000,284.179993,68.879997,99638.250000,31.77,114.86,105.950005,PM2.5,12861
79.300003,141.929993,17.290001,23.650000,0.590000,47.509998,-5.840000,-5.880000,284.459991,69.690002,99913.390625,31.76,115.02,105.375000,PM2.5,12862
78.959999,135.820007,17.110001,23.389999,0.600000,44.400002,-6.210000,-5.670000,284.660004,70.900002,100087.156250,31.75,115.18,104.949997,PM2.5,12863
79.070000,135.220001,16.420000,21.450001,0.600000,43.090000,-7.000000,-5.390000,284.119995,74.769997,99270.953125,31.74,115.34,105.087502,PM2.5,12864
