PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
181.839996,239.770004,48.400002,51.250000,1.930000,46.230000,-5.490000,2.210000,283.679993,45.750000,95545.453125,34.64,110.37,231.839996,PM2.5,17726
189.820007,254.440002,49.270000,48.040001,1.950000,42.529999,-6.040000,0.650000,282.579987,49.930000,95202.289062,34.63,110.54,239.820007,PM2.5,17727
197.990005,261.320007,52.930000,45.619999,1.980000,38.619999,-5.210000,0.660000,283.200012,48.700001,96505.992188,34.62,110.7,247.990005,PM2.5,17728
198.929993,262.980011,57.540001,57.950001,2.030000,40.080002,-6.290000,3.030000,282.220001,49.439999,93489.757812,34.77,110.38,248.929993,PM2.5,17983
214.899994,290.549988,59.880001,54.430000,2.140000,34.240002,-7.380000,2.920000,280.279999,56.689999,92652.757812,34.77,110.55,264.899994,PM2.5,17984
226.910004,300.869995,66.169998,52.430000,2.190000,29.719999,-7.900000,1.970000,280.869995,55.619999,94654.789062,34.76,110.71,276.910004,PM2.5,17985
237.089996,310.279999,72.419998,53.290001,2.210000,26.879999,-8.330000,1.130000,281.070007,55.450001,95644.796875,34.75,110.88,287.089996,PM2.5,17986
218.210007,294.429993,63.240002,57.259998,2.200000,32.860001,-7.060000,2.770000,283.059998,48.080002,95864.539062,34.91,110.39,268.210022,PM2.5,18240
221.139999,297.500000,63.790001,55.060001,2.140000,31.670000,-8.230000,4.840000,282.130005,51.340000,95810.492188,34.9,110.56,271.140015,PM2.5,18241
227.529999,297.320007,67.510002,52.889999,2.120000,29.120001,-9.690000,5.170000,281.450012,53.869999,96038.226562,34.89,110.72,277.529999,PM2.5,18242
232.470001,298.640015,70.360001,52.590000,2.100000,27.590000,-10.710000,4.810000,280.070007,58.240002,95025.890625,34.89,110.89,282.470001,PM2.5,18243
238.279999,295.220001,71.849998,50.029999,2.120000,25.570000,-10.940000,3.530000,279.500000,60.200001,95153.859375,34.88,111.05,288.279999,PM2.5,18244
195.649994,218.970001,72.089996,42.779999,1.270000,22.889999,-10.190000,1.140000,279.220001,60.830002,95169.390625,34.87,111.22,245.649994,PM2.5,18245
201.740005,227.539993,73.139999,43.259998,1.320000,21.090000,-8.240000,-0.630000,278.649994,62.720001,94895.226562,34.86,111.38,251.740005,PM2.5,18246
225.240005,304.609985,64.230003,53.540001,2.260000,31.230000,-7.370000,0.750000,282.640015,50.439999,97489.171875,35.04,110.4,275.239990,PM2.5,18493
226.259995,301.799988,66.160004,53.740002,2.200000,30.379999,-7.720000,3.010000,283.000000,49.419998,98102.968750,35.04,110.57,276.260010,PM2.5,18494
226.240005,291.170013,68.910004,52.049999,2.110000,29.100000,-8.440000,4.590000,282.570007,50.340000,97766.187500,35.03,110.73,276.239990,PM2.5,18495
224.229996,282.250000,69.400002,51.230000,2.010000,28.860001,-9.840000,6.020000,282.029999,51.150002,97104.570312,35.02,110.9,274.229980,PM2.5,18496
221.020004,266.380005,68.669998,47.549999,1.930000,28.480000,-11.610000,6.270000,281.470001,51.970001,96387.750000,35.01,111.06,271.020020,PM2.5,18497
176.809998,193.149994,65.570000,38.410000,1.140000,26.900000,-11.550000,3.750000,279.059998,58.980000,93378.437500,35.01,111.23,226.809998,PM2.5,18498
181.479996,194.270004,67.010002,38.439999,1.180000,26.230000,-8.570000,0.320000,276.359985,69.389999,91331.539062,35.0,111.39,231.479996,PM2.5,18499
197.800003,221.679993,68.059998,40.740002,1.310000,22.520000,-6.050000,-1.060000,277.350006,66.309998,93823.367188,34.99,111.56,247.800003,PM2.5,18500
229.740005,307.579987,66.559998,51.869999,2.330000,31.559999,-6.560000,0.320000,281.299988,53.520000,96232.687500,35.18,110.41,279.739990,PM2.5,18745
227.509995,300.010010,67.360001,51.720001,2.230000,30.920000,-6.850000,2.830000,281.339996,53.139999,96167.890625,35.17,110.57,277.510010,PM2.5,18746
