PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
205.839996,213.770004,42.990002,33.110001,3.660000,34.310001,-4.860000,0.250000,273.160004,73.820000,96221.007812,34.64,110.37,255.839996,PM2.5,17726
206.149994,213.789993,44.119999,33.220001,3.450000,29.760000,-4.590000,-0.210000,272.160004,78.570000,95851.148438,34.63,110.54,256.149994,PM2.5,17727
202.880005,210.050003,48.230000,36.639999,3.200000,23.480000,-3.190000,-0.270000,272.739990,73.349998,97205.593750,34.62,110.7,252.880005,PM2.5,17728
207.179993,215.550003,51.959999,36.529999,3.690000,27.510000,-5.070000,1.570000,271.959991,79.269997,94072.968750,34.77,110.38,257.179993,PM2.5,17983
206.399994,216.690002,52.369999,38.070000,3.410000,21.780001,-5.570000,1.580000,270.119995,84.529999,93188.773438,34.77,110.55,256.399994,PM2.5,17984
199.440002,210.339996,56.200001,41.080002,3.000000,18.139999,-5.720000,0.730000,270.929993,78.059998,95264.882812,34.76,110.71,249.440002,PM2.5,17985
186.490005,196.050003,59.619999,43.720001,2.460000,15.020000,-6.240000,-0.200000,271.190002,76.570000,96276.937500,34.75,110.88,236.490005,PM2.5,17986
205.350006,216.399994,54.250000,37.439999,3.630000,23.510000,-5.650000,1.100000,272.940002,69.910004,96562.429688,34.91,110.39,255.350006,PM2.5,18240
198.899994,209.559998,53.849998,38.310001,3.160000,21.700001,-6.080000,2.990000,272.250000,71.169998,96493.578125,34.9,110.56,248.899994,PM2.5,18241
192.039993,202.389999,55.250000,40.209999,2.780000,18.750000,-7.270000,3.540000,271.760010,72.959999,96715.148438,34.89,110.72,242.039993,PM2.5,18242
178.820007,187.770004,56.340000,41.590000,2.280000,16.530001,-8.330000,3.140000,270.420013,78.900002,95644.070312,34.89,110.89,228.820007,PM2.5,18243
169.860001,178.690002,55.639999,41.970001,2.010000,15.810000,-8.580000,2.260000,269.790009,82.449997,95760.867188,34.88,111.05,219.860001,PM2.5,18244
156.220001,163.910004,54.119999,41.860001,1.580000,14.410000,-7.800000,0.850000,269.470001,84.809998,95760.773438,34.87,111.22,206.220001,PM2.5,18245
138.020004,157.020004,56.200001,43.849998,1.010000,12.700000,-5.730000,-0.050000,268.920013,88.750000,95458.031250,34.86,111.38,182.885727,PM2.5,18246
