PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
31.969999,42.349998,23.080000,20.770000,0.970000,33.709999,-1.380000,-5.920000,258.369995,63.630001,98743.796875,40.94,125.71,45.671429,PM2.5,32314
29.520000,36.840000,19.230000,17.469999,0.750000,33.459999,-2.800000,-4.100000,258.700012,62.040001,99830.710938,40.91,125.89,42.171429,PM2.5,32315
34.209999,47.259998,30.129999,23.629999,1.190000,34.500000,-0.510000,-6.690000,256.980011,68.529999,96854.562500,41.07,125.75,48.871426,PM2.5,32564
31.719999,41.830002,27.639999,20.200001,0.970000,34.820000,-1.620000,-4.720000,258.410004,61.619999,98491.343750,41.05,125.92,45.314285,PM2.5,32565
36.770000,51.980000,34.820000,26.490000,1.320000,33.880001,-0.240000,-6.650000,255.809998,73.680000,95812.828125,41.2,125.78,52.212502,PM2.5,32801
33.529999,45.180000,34.200001,22.270000,1.070000,35.910000,-0.560000,-6.280000,256.609985,67.419998,95531.687500,41.18,125.96,47.899998,PM2.5,32802
33.650002,43.790001,30.250000,20.350000,0.940000,34.119999,-2.010000,-6.090000,257.279999,63.549999,97366.093750,41.15,126.13,48.071430,PM2.5,32803
45.119999,68.680000,35.360001,30.990000,1.610000,29.090000,-0.140000,-5.920000,256.209991,73.410004,97925.343750,41.36,125.64,62.649998,PM2.5,33027
39.680000,57.810001,39.130001,29.850000,1.480000,32.419998,-0.740000,-6.020000,256.029999,72.589996,96693.843750,41.34,125.81,55.849998,PM2.5,33028
35.810001,48.889999,40.169998,24.250000,1.160000,36.450001,-0.910000,-6.820000,255.229996,73.349998,94109.882812,41.31,125.99,51.012501,PM2.5,33029
37.299999,49.730000,39.320000,22.260000,1.060000,35.320000,-1.200000,-7.410000,255.119995,71.080002,94177.406250,41.28,126.17,52.875000,PM2.5,33030
34.270000,42.880001,31.780001,19.650000,0.880000,33.910000,-2.070000,-6.300000,255.919998,67.949997,96841.453125,41.26,126.34,48.957142,PM2.5,33031
48.419998,70.839996,29.540001,28.440001,1.430000,31.330000,0.840000,-5.600000,255.830002,74.940002,96583.820312,41.52,125.5,66.774994,PM2.5,33246
48.080002,73.540001,41.080002,33.419998,1.710000,27.840000,-0.410000,-5.690000,255.850006,74.220001,97255.226562,41.49,125.67,66.350006,PM2.5,33247
42.959999,64.430000,43.459999,33.310001,1.650000,30.240000,-1.390000,-5.820000,255.679993,73.650002,96714.281250,41.47,125.85,59.949997,PM2.5,33248
38.419998,53.060001,44.080002,26.180000,1.220000,35.320000,-1.540000,-6.350000,254.589996,76.809998,94083.921875,41.44,126.03,54.274998,PM2.5,33249
40.430000,53.970001,46.910000,23.549999,1.090000,35.480000,-0.860000,-7.130000,253.600006,78.599998,92583.773438,41.41,126.2,56.787498,PM2.5,33250
39.880001,50.639999,42.619999,22.809999,0.990000,32.860001,-1.170000,-6.840000,254.529999,73.000000,94572.882812,41.39,126.38,56.100002,PM2.5,33251
51.889999,74.209999,24.200001,28.750000,1.300000,31.230000,0.500000,-5.710000,255.479996,77.050003,96154.039062,41.68,125.36,71.112503,PM2.5,33461
50.919998,73.760002,30.870001,28.799999,1.420000,31.610001,0.630000,-6.020000,255.100006,77.239998,95678.093750,41.65,125.53,69.899994,PM2.5,33462
50.820000,77.610001,45.950001,34.770000,1.760000,27.469999,-0.090000,-5.380000,255.339996,76.070000,96436.703125,41.63,125.71,69.775002,PM2.5,33463
47.110001,72.989998,46.970001,36.310001,1.860000,27.680000,-1.240000,-5.090000,254.850006,77.550003,96244.867188,41.6,125.88,65.137497,PM2.5,33464
42.029999,59.509998,49.240002,28.870001,1.330000,33.520000,-1.520000,-4.810000,254.229996,78.870003,94618.343750,41.57,126.06,58.787498,PM2.5,33465
42.750000,57.090000,54.830002,24.840000,1.110000,35.200001,-1.160000,-5.430000,253.479996,79.970001,92962.273438,41.55,126.24,59.687500,PM2.5,33466
45.520000,58.759998,51.950001,25.290001,1.080000,31.700001,-0.640000,-5.990000,253.009995,79.830002,92729.789062,41.52,126.41,63.150002,PM2.5,33467
56.639999,81.419998,25.379999,29.809999,1.380000,29.740000,0.700000,-5.490000,254.639999,80.739998,95602.828125,41.81,125.39,77.050003,PM2.5,33675
54.759998,79.500000,32.389999,29.629999,1.470000,30.830000,1.090000,-5.450000,254.399994,80.510002,95364.578125,41.78,125.57,74.699997,PM2.5,33676
53.759998,81.309998,45.540001,33.840000,1.710000,28.639999,0.890000,-5.180000,254.820007,78.050003,95790.750000,41.76,125.74,73.449997,PM2.5,33677
50.570000,78.330002,47.860001,35.740002,1.840000,28.410000,-0.140000,-4.380000,254.740005,77.949997,96502.578125,41.73,125.92,69.462502,PM2.5,33678
45.230000,64.709999,52.500000,30.340000,1.350000,32.799999,-1.080000,-3.380000,254.509995,77.330002,95707.656250,41.7,126.1,62.787498,PM2.5,33679
45.810001,62.180000,58.810001,26.150000,1.130000,34.389999,-1.210000,-3.730000,253.440002,79.879997,93834.398438,41.68,126.27,63.512501,PM2.5,33680
50.160000,67.059998,61.919998,27.900000,1.190000,30.950001,-0.270000,-4.040000,252.899994,80.019997,93427.312500,41.65,126.45,68.949997,PM2.5,33681
35.380001,41.430000,29.299999,18.100000,0.650000,32.849998,-0.750000,-0.650000,252.000000,77.820000,92805.406250,41.54,127.15,50.475002,PM2.5,33682
30.670000,36.580002,29.270000,16.100000,0.660000,36.680000,0.250000,-0.000000,252.169998,77.389999,92936.609375,41.51,127.33,43.814285,PM2.5,33683
25.530001,30.350000,23.030001,13.490000,0.570000,40.320000,1.710000,0.110000,252.070007,78.309998,91843.468750,41.49,127.5,36.471428,PM2.5,33684
21.959999,25.850000,17.250000,11.280000,0.470000,42.380001,4.190000,-0.940000,252.149994,78.110001,90835.007812,41.46,127.68,31.371428,PM2.5,33685
19.940001,22.930000,13.630000,9.930000,0.400000,42.639999,6.030000,0.140000,253.350006,71.739998,91573.460938,41.43,127.85,28.485716,PM2.5,33686
60.259998,85.919998,28.500000,30.590000,1.420000,28.990000,1.390000,-4.090000,254.529999,82.190002,95805.890625,41.94,125.42,81.574997,PM2.5,33887
60.110001,88.029999,34.279999,30.900000,1.570000,29.379999,1.310000,-4.440000,254.250000,81.919998,95851.476562,41.91,125.6,81.387497,PM2.5,33888
57.959999,86.510002,44.990002,33.029999,1.700000,28.980000,1.500000,-5.020000,254.169998,80.769997,95383.906250,41.89,125.78,78.699997,PM2.5,33889
52.299999,78.320000,49.560001,33.700001,1.670000,30.459999,1.130000,-4.930000,254.679993,77.419998,95938.140625,41.86,125.96,71.625000,PM2.5,33890
47.220001,68.050003,54.130001,32.310001,1.410000,31.959999,-0.080000,-4.150000,254.690002,75.370003,95673.203125,41.84,126.13,65.275002,PM2.5,33891
47.709999,64.500000,60.740002,27.100000,1.120000,33.880001,-0.580000,-3.220000,253.699997,78.489998,94537.406250,41.81,126.31,65.887497,PM2.5,33892
52.970001,72.379997,69.099998,30.600000,1.310000,30.420000,-0.030000,-3.190000,253.029999,78.849998,94126.882812,41.78,126.48,72.462502,PM2.5,33893
58.189999,77.320000,84.080002,34.540001,1.420000,24.280001,-0.300000,-2.800000,252.940002,78.089996,95321.250000,41.76,126.66,78.987495,PM2.5,33894
56.310001,69.550003,65.330002,30.770000,1.120000,24.540001,-1.630000,-1.020000,252.479996,77.510002,96025.406250,41.73,126.84,76.637505,PM2.5,33895
39.700001,47.810001,40.400002,21.799999,0.810000,31.790001,-0.750000,-1.680000,251.630005,78.139999,92820.648438,41.67,127.19,55.875000,PM2.5,33896
32.959999,40.009998,36.220001,18.139999,0.730000,36.139999,0.020000,-1.820000,251.500000,77.190002,92965.773438,41.65,127.37,47.085712,PM2.5,33897
25.430000,30.770000,26.350000,14.160000,0.590000,41.549999,0.740000,-2.890000,252.039993,77.779999,91800.046875,41.62,127.54,36.328571,PM2.5,33898
20.209999,24.209999,17.430000,10.610000,0.470000,44.590000,2.420000,-5.710000,252.080002,76.629997,89002.671875,41.59,127.72,28.871428,PM2.5,33899
18.330000,21.320000,13.530000,9.190000,0.400000,44.389999,2.960000,-5.170000,252.960007,67.820000,88049.859375,41.56,127.89,26.185715,PM2.5,33900
18.670000,21.290001,11.240000,9.540000,0.380000,41.369999,1.220000,-1.680000,253.169998,67.559998,89840.312500,41.53,128.07,26.671429,PM2.5,33901
68.559998,98.070000,29.590000,31.930000,1.560000,27.760000,1.110000,-2.860000,254.270004,84.019997,96464.593750,42.07,125.46,91.949997,PM2.5,34095
63.169998,91.550003,35.840000,31.639999,1.600000,28.680000,1.170000,-3.930000,254.559998,81.879997,95992.773438,42.05,125.64,85.212494,PM2.5,34096
62.470001,92.150002,43.950001,33.070000,1.720000,28.510000,1.260000,-4.360000,253.960007,81.669998,95768.687500,42.02,125.81,84.337502,PM2.5,34097
55.250000,81.180000,47.950001,32.490002,1.620000,30.780001,1.310000,-5.060000,253.690002,81.620003,94984.546875,41.99,125.99,75.312500,PM2.5,34098
49.860001,70.620003,51.509998,30.700001,1.380000,32.450001,1.250000,-5.530000,253.649994,78.639999,93968.679688,41.97,126.17,68.574997,PM2.5,34099
49.119999,65.910004,55.189999,27.290001,1.140000,33.439999,0.950000,-4.370000,253.860001,76.629997,94326.640625,41.94,126.34,67.650002,PM2.5,34100
54.849998,75.879997,67.470001,31.870001,1.410000,30.139999,0.510000,-3.700000,252.949997,78.290001,94137.281250,41.91,126.52,74.812500,PM2.5,34101
60.990002,84.559998,97.139999,37.840000,1.690000,22.879999,0.440000,-3.890000,253.020004,78.139999,93731.570312,41.89,126.7,82.487503,PM2.5,34102
61.270000,81.230003,93.730003,37.610001,1.540000,21.620001,-0.320000,-2.720000,252.979996,77.379997,95157.906250,41.86,126.87,82.837502,PM2.5,34103
