PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
67.620003,103.769997,10.410000,14.630000,0.830000,55.130001,-2.870000,-5.100000,278.649994,81.300003,99712.906250,31.5,114.83,90.775002,PM2.5,12366
66.099998,99.889999,10.690000,13.360000,0.790000,56.209999,-2.600000,-4.820000,278.399994,83.209999,99394.046875,31.49,114.99,88.875000,PM2.5,12367
66.500000,97.900002,11.250000,12.710000,0.770000,57.470001,-2.630000,-3.390000,278.429993,83.779999,98507.296875,31.47,115.3,89.375000,PM2.5,12369
64.989998,103.959999,11.070000,15.500000,0.770000,57.259998,-1.950000,-4.500000,278.000000,82.669998,99632.039062,31.65,114.68,87.487495,PM2.5,12610
64.389999,100.430000,10.840000,14.940000,0.750000,56.820000,-2.090000,-4.230000,277.790009,84.639999,99070.250000,31.64,114.84,86.737503,PM2.5,12611
62.939999,96.650002,10.830000,13.240000,0.720000,57.950001,-1.620000,-3.800000,277.869995,85.510002,99289.218750,31.63,115.0,84.924995,PM2.5,12612
63.020000,94.730003,11.150000,12.740000,0.700000,58.810001,-1.620000,-3.520000,278.440002,83.800003,99934.531250,31.61,115.16,85.025002,PM2.5,12613
64.349998,96.449997,10.790000,12.720000,0.700000,58.529999,-2.240000,-3.330000,278.390015,84.680000,99271.453125,31.6,115.32,86.687500,PM2.5,12614
62.970001,108.889999,13.650000,22.230000,0.840000,60.869999,-1.250000,-4.100000,276.440002,73.739998,99803.750000,31.84,114.06,84.962502,PM2.5,12856
62.200001,106.320000,11.800000,16.700001,0.780000,59.849998,-0.870000,-4.110000,276.970001,74.550003,100640.773438,31.81,114.38,84.000000,PM2.5,12858
63.230000,108.570000,11.430000,16.780001,0.770000,57.369999,-0.830000,-4.250000,277.329987,78.330002,100773.476562,31.8,114.54,85.287498,PM2.5,12859
63.880001,107.230003,10.900000,16.440001,0.750000,55.849998,-1.300000,-3.710000,277.709991,82.889999,100616.289062,31.79,114.7,86.099998,PM2.5,12860
63.230000,103.089996,10.450000,15.440000,0.720000,55.240002,-1.440000,-3.240000,278.059998,83.720001,100676.906250,31.77,114.86,85.287498,PM2.5,12861
61.400002,97.919998,10.440000,13.650000,0.680000,56.470001,-1.290000,-3.040000,278.390015,83.129997,100962.296875,31.76,115.02,83.000000,PM2.5,12862
61.080002,94.699997,10.770000,12.690000,0.650000,58.389999,-1.720000,-3.000000,278.829987,81.910004,101149.023438,31.75,115.18,82.600006,PM2.5,12863
62.080002,95.510002,10.570000,12.900000,0.650000,61.330002,-2.430000,-3.110000,278.480011,85.510002,100321.343750,31.74,115.34,83.850006,PM2.5,12864
61.970001,93.050003,10.480000,12.220000,0.640000,59.139999,-2.510000,-1.840000,277.579987,87.029999,98232.500000,31.72,115.49,83.712502,PM2.5,12865
61.590000,103.660004,14.080000,20.330000,0.810000,66.309998,-1.290000,-2.860000,276.230011,76.279999,99248.929688,31.98,113.91,83.237503,PM2.5,13105
64.489998,117.639999,14.260000,26.200001,0.880000,57.139999,-0.360000,-2.890000,276.160004,73.650002,100585.968750,31.97,114.07,86.862495,PM2.5,13106
61.790001,108.040001,13.170000,19.680000,0.800000,63.320000,-0.260000,-2.820000,276.809998,72.089996,101125.906250,31.96,114.23,83.487503,PM2.5,13107
61.419998,108.120003,12.040000,17.670000,0.780000,61.880001,-0.190000,-3.340000,277.109985,72.150002,101527.093750,31.95,114.39,83.024994,PM2.5,13108
