PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
45.099998,55.099998,20.290001,8.590000,0.490000,50.520000,-0.650000,4.910000,269.119995,95.320000,80097.421875,31.82,109.24,62.625000,PM2.5,12331
45.299999,55.680000,21.260000,8.860000,0.480000,51.619999,1.390000,3.940000,270.170013,91.820000,83136.820312,31.81,109.4,62.875000,PM2.5,12332
43.939999,54.990002,20.540001,10.030000,0.490000,49.480000,2.490000,2.880000,271.260010,86.300003,85749.023438,31.81,109.56,61.174999,PM2.5,12333
44.290001,54.150002,17.780001,9.220000,0.500000,49.939999,0.130000,5.930000,271.579987,89.199997,81349.109375,31.96,109.09,61.612503,PM2.5,12575
44.869999,54.290001,18.930000,8.470000,0.490000,52.070000,0.320000,6.480000,270.690002,90.389999,80372.046875,31.95,109.25,62.337498,PM2.5,12576
45.779999,55.590000,19.690001,8.670000,0.480000,53.299999,1.420000,6.340000,270.339996,91.519997,81182.320312,31.95,109.41,63.474998,PM2.5,12577
44.660000,55.310001,20.100000,10.250000,0.490000,51.529999,1.910000,4.590000,271.600006,83.860001,84691.109375,31.94,109.57,62.075001,PM2.5,12578
49.580002,60.119999,15.890000,13.310000,0.590000,46.049999,0.090000,3.280000,271.079987,95.949997,83243.953125,32.11,108.78,68.225006,PM2.5,12823
49.700001,60.950001,16.860001,13.620000,0.610000,44.470001,0.600000,1.650000,272.510010,84.449997,85517.296875,32.1,108.94,68.375000,PM2.5,12824
47.889999,59.150002,17.200001,11.890000,0.570000,45.099998,0.290000,1.730000,273.279999,78.339996,85504.828125,32.1,109.1,66.112503,PM2.5,12825
47.049999,57.259998,18.330000,10.730000,0.540000,47.389999,0.000000,2.810000,272.980011,78.059998,84425.976562,32.09,109.26,65.062500,PM2.5,12826
47.970001,58.950001,18.160000,10.790000,0.530000,47.889999,-0.190000,3.690000,272.920013,76.160004,84770.156250,32.09,109.42,66.212502,PM2.5,12827
48.310001,60.630001,18.420000,12.090000,0.540000,46.860001,-1.550000,3.090000,272.630005,72.910004,86792.242188,32.08,109.58,66.637505,PM2.5,12828
50.509998,63.549999,12.420000,17.629999,0.700000,37.790001,-5.870000,-1.870000,273.260010,85.769997,91545.093750,32.27,107.82,69.387497,PM2.5,13067
51.639999,65.059998,12.780000,18.240000,0.720000,37.279999,-5.320000,-1.810000,271.290009,89.419998,89176.640625,32.26,107.98,70.800003,PM2.5,13068
52.410000,66.419998,13.370000,19.320000,0.750000,35.610001,-2.570000,-2.220000,270.059998,90.879997,88432.226562,32.26,108.14,71.762497,PM2.5,13069
52.889999,66.610001,15.240000,18.400000,0.740000,36.029999,-1.330000,-2.180000,271.000000,87.089996,89260.000000,32.26,108.3,72.362503,PM2.5,13070
55.180000,67.739998,16.879999,16.430000,0.710000,41.250000,-1.090000,1.720000,271.609985,88.790001,86107.968750,32.25,108.62,75.224998,PM2.5,13072
54.029999,66.349998,17.420000,16.610001,0.690000,41.139999,-0.900000,1.150000,272.390015,80.980003,87176.546875,32.24,108.78,73.787498,PM2.5,13073
54.000000,66.820000,17.709999,16.990000,0.690000,39.820000,-1.610000,-1.080000,272.750000,71.860001,88594.156250,32.24,108.94,73.750000,PM2.5,13074
51.799999,64.720001,17.740000,14.940000,0.630000,40.919998,-2.330000,-1.120000,272.420013,70.769997,87475.679688,32.23,109.1,71.000000,PM2.5,13075
52.480000,66.220001,17.719999,15.050000,0.630000,40.250000,-2.590000,-0.590000,272.089996,70.070000,87613.789062,32.23,109.26,71.849998,PM2.5,13076
53.869999,69.300003,17.969999,16.250000,0.640000,40.279999,-3.300000,-0.180000,273.179993,63.830002,90021.906250,32.22,109.42,73.587502,PM2.5,13077
48.750000,60.700001,12.000000,14.290000,0.650000,39.570000,-3.260000,-1.770000,272.119995,96.190002,89122.937500,32.41,107.5,67.187500,PM2.5,13316
48.820000,60.970001,12.620000,16.020000,0.670000,39.000000,-3.290000,-2.070000,273.010010,92.190002,91016.968750,32.41,107.66,67.275002,PM2.5,13317
49.720001,62.639999,11.940000,17.260000,0.710000,37.790001,-4.720000,-2.040000,271.959991,91.449997,89671.757812,32.4,107.82,68.400002,PM2.5,13318
50.980000,63.919998,12.610000,16.879999,0.710000,38.220001,-3.800000,-1.740000,270.119995,93.010002,88191.343750,32.4,107.98,69.974998,PM2.5,13319
52.459999,66.220001,13.930000,18.809999,0.760000,35.400002,-1.750000,-2.720000,270.000000,87.099998,90361.101562,32.4,108.14,71.824997,PM2.5,13320
54.490002,69.440002,15.790000,20.430000,0.800000,34.099998,-1.290000,-2.350000,270.989990,80.870003,91401.726562,32.39,108.3,74.362503,PM2.5,13321
