PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
42.810001,47.430000,4.720000,4.960000,0.310000,89.739998,2.190000,0.640000,301.239990,73.300003,97303.562500,26.93,92.9,59.762501,PM2.5,5360
42.000000,46.349998,4.590000,4.630000,0.300000,90.150002,2.740000,0.060000,300.940002,74.550003,96645.281250,26.94,93.05,58.750000,PM2.5,5361
40.480000,44.500000,4.430000,4.240000,0.300000,90.300003,3.490000,-0.050000,300.859985,74.919998,96288.789062,26.96,93.2,56.849998,PM2.5,5362
39.860001,43.669998,4.290000,4.130000,0.290000,89.730003,3.990000,0.430000,300.799988,75.339996,96129.343750,26.97,93.35,56.075001,PM2.5,5363
39.590000,43.279999,4.200000,4.250000,0.290000,89.040001,4.100000,0.900000,300.880005,75.489998,96219.937500,26.99,93.5,55.737499,PM2.5,5364
39.540001,43.270000,4.200000,4.610000,0.300000,88.779999,3.690000,1.260000,301.799988,73.089996,97573.546875,27.0,93.65,55.675003,PM2.5,5365
33.259998,36.189999,3.620000,2.020000,0.220000,89.540001,1.370000,1.150000,296.670013,78.379997,88638.953125,26.98,92.13,47.514282,PM2.5,5505
32.820000,35.590000,3.470000,1.930000,0.220000,90.559998,1.370000,0.760000,296.170013,80.900002,87831.046875,27.0,92.28,46.885715,PM2.5,5506
33.889999,36.700001,3.580000,2.070000,0.230000,90.019997,1.270000,0.760000,296.609985,80.570000,88444.437500,27.02,92.43,48.414284,PM2.5,5507
34.630001,37.619999,3.780000,3.050000,0.250000,90.180000,0.840000,0.930000,298.600006,75.550003,91837.226562,27.03,92.58,49.471432,PM2.5,5508
34.299999,37.360001,3.910000,3.180000,0.260000,91.709999,0.460000,0.860000,300.200012,73.120003,95017.601562,27.05,92.73,49.000000,PM2.5,5509
34.950001,38.040001,3.980000,3.080000,0.260000,92.400002,0.620000,0.950000,299.890015,76.550003,94768.078125,27.06,92.88,49.928574,PM2.5,5510
36.520000,39.520000,3.960000,2.870000,0.260000,92.080002,1.460000,0.460000,298.350006,82.120003,92442.593750,27.08,93.03,51.900002,PM2.5,5511
36.990002,39.750000,3.740000,2.770000,0.250000,90.410004,2.430000,-0.330000,297.000000,85.769997,89903.851562,27.09,93.18,52.487503,PM2.5,5512
36.380001,38.849998,3.450000,2.900000,0.250000,88.690002,2.520000,-0.110000,297.200012,83.849998,89658.773438,27.11,93.33,51.725002,PM2.5,5513
35.990002,38.410000,3.360000,3.300000,0.250000,88.029999,1.860000,0.410000,298.100006,81.239998,90966.539062,27.12,93.49,51.237503,PM2.5,5514
36.990002,39.680000,3.480000,3.980000,0.270000,88.650002,1.220000,0.470000,298.940002,80.290001,92492.882812,27.14,93.64,52.487503,PM2.5,5515
39.650002,43.130001,3.780000,4.690000,0.300000,89.750000,0.950000,0.770000,300.779999,76.769997,95827.117188,27.15,93.79,55.812500,PM2.5,5516
27.530001,29.240000,2.550000,0.810000,0.170000,91.580002,-0.580000,-0.450000,292.500000,83.089996,80456.953125,27.12,92.11,39.328571,PM2.5,5657
28.660000,30.400000,2.590000,0.880000,0.180000,92.339996,-0.230000,-0.710000,291.320007,88.260002,78739.382812,27.13,92.26,40.942856,PM2.5,5658
31.530001,33.490002,2.860000,1.040000,0.200000,90.910004,-0.090000,-0.520000,291.600006,91.160004,79534.843750,27.15,92.41,45.042858,PM2.5,5659
32.990002,35.270000,3.250000,2.430000,0.220000,90.550003,-0.180000,-0.020000,294.709991,84.570000,84996.156250,27.17,92.56,47.128574,PM2.5,5660
32.840000,35.389999,3.510000,2.810000,0.240000,91.970001,-0.380000,0.370000,298.149994,76.419998,91138.156250,27.18,92.71,46.914288,PM2.5,5661
33.590000,36.220001,3.590000,2.810000,0.240000,92.419998,-0.180000,0.760000,298.809998,77.599998,92682.046875,27.2,92.86,47.985714,PM2.5,5662
35.709999,38.209999,3.520000,2.710000,0.240000,91.250000,0.510000,0.740000,297.140015,84.000000,90098.117188,27.21,93.01,50.887497,PM2.5,5663
37.490002,39.669998,3.170000,2.770000,0.240000,87.239998,0.850000,-0.300000,294.329987,91.019997,85146.578125,27.23,93.17,53.112503,PM2.5,5664
36.880001,38.790001,2.910000,2.820000,0.230000,85.239998,0.140000,-0.720000,293.859985,89.959999,83528.898438,27.24,93.32,52.350002,PM2.5,5665
35.549999,37.410000,2.890000,3.050000,0.230000,85.570000,-0.510000,-0.400000,295.380005,86.139999,85895.726562,27.26,93.47,50.687500,PM2.5,5666
37.009998,39.180000,3.070000,3.720000,0.250000,87.190002,-0.610000,-0.220000,296.140015,87.169998,87646.531250,27.27,93.62,52.512497,PM2.5,5667
38.959999,41.720001,3.360000,4.200000,0.270000,89.419998,-0.670000,-0.070000,297.660004,85.559998,90521.882812,27.29,93.77,54.949997,PM2.5,5668
40.849998,44.299999,3.770000,4.660000,0.300000,91.930000,-0.280000,0.640000,299.950012,80.550003,94662.406250,27.3,93.92,57.312500,PM2.5,5669
23.660000,24.709999,1.920000,0.620000,0.140000,95.779999,-2.290000,-1.630000,287.709991,85.940002,72198.617188,27.25,92.09,33.799999,PM2.5,5812
22.580000,23.590000,1.850000,0.690000,0.140000,97.610001,-1.460000,-1.660000,289.619995,81.480003,75096.601562,27.27,92.24,32.257141,PM2.5,5813
25.299999,26.559999,2.150000,0.900000,0.160000,96.580002,-0.810000,-0.670000,291.369995,82.489998,78333.093750,27.29,92.39,36.142857,PM2.5,5814
29.840000,31.600000,2.740000,2.100000,0.200000,92.930000,-0.560000,0.090000,293.829987,81.230003,82979.953125,27.3,92.54,42.628571,PM2.5,5815
31.680000,33.779999,3.060000,2.650000,0.220000,93.010002,-0.490000,0.310000,295.670013,79.750000,86593.046875,27.32,92.69,45.257145,PM2.5,5816
32.619999,34.840000,3.180000,2.680000,0.230000,92.940002,-0.140000,0.680000,297.040009,78.750000,89275.703125,27.33,92.85,46.599998,PM2.5,5817
35.180000,37.270000,3.100000,2.740000,0.230000,89.519997,0.340000,0.870000,296.209991,83.349998,88178.507812,27.35,93.0,50.224998,PM2.5,5818
37.150002,38.930000,2.810000,2.730000,0.220000,84.510002,0.080000,-0.160000,292.299988,92.830002,81182.906250,27.36,93.15,52.687500,PM2.5,5819
36.830002,38.349998,2.620000,2.640000,0.210000,81.809998,-1.080000,-0.920000,290.290009,95.650002,77011.929688,27.38,93.3,52.287502,PM2.5,5820
34.910000,36.299999,2.530000,2.560000,0.210000,81.860001,-1.280000,-0.950000,291.579987,93.550003,79251.296875,27.39,93.45,49.871429,PM2.5,5821
34.689999,36.310001,2.710000,3.150000,0.220000,85.010002,-0.710000,-0.590000,294.510010,88.180000,84338.656250,27.41,93.6,49.557140,PM2.5,5822
36.910000,38.900002,2.940000,3.570000,0.240000,88.239998,-0.680000,-0.240000,295.519989,89.360001,86705.046875,27.42,93.76,52.387501,PM2.5,5823
40.730000,43.139999,3.220000,4.030000,0.260000,90.290001,-0.340000,0.700000,294.700012,94.989998,85762.593750,27.44,93.91,57.162498,PM2.5,5824
43.320000,46.529999,3.630000,4.910000,0.280000,91.239998,0.340000,1.050000,297.029999,89.919998,89779.156250,27.45,94.06,60.400002,PM2.5,5825
21.139999,21.910000,1.590000,0.590000,0.130000,100.739998,-3.160000,-0.750000,285.109985,84.360001,68286.218750,27.39,92.07,30.199999,PM2.5,5970
20.400000,21.200001,1.570000,0.710000,0.130000,101.529999,-1.960000,-1.240000,288.670013,75.949997,73134.023438,27.4,92.22,29.142857,PM2.5,5971
21.540001,22.490000,1.740000,1.000000,0.140000,102.489998,-1.480000,-0.190000,291.359985,72.989998,77461.742188,27.42,92.37,30.771429,PM2.5,5972
24.230000,25.440001,2.070000,1.810000,0.160000,100.699997,-1.190000,0.920000,292.910004,74.779999,80502.453125,27.44,92.52,34.614285,PM2.5,5973
26.200001,27.580000,2.260000,2.180000,0.170000,99.699997,-0.720000,0.870000,292.790009,80.629997,81171.882812,27.45,92.68,37.428574,PM2.5,5974
28.730000,30.370001,2.580000,2.160000,0.190000,96.330002,-0.070000,0.940000,294.549988,79.019997,84438.617188,27.47,92.83,41.042858,PM2.5,5975
32.389999,34.099998,2.730000,2.020000,0.210000,89.870003,0.480000,1.200000,295.910004,78.059998,86998.718750,27.48,92.98,46.271427,PM2.5,5976
34.400002,35.889999,2.560000,1.860000,0.200000,84.400002,0.250000,0.530000,292.850006,87.570000,81521.421875,27.5,93.13,49.142860,PM2.5,5977
35.080002,36.330002,2.400000,1.710000,0.190000,79.279999,-0.770000,-0.480000,288.309998,97.730003,73884.203125,27.51,93.28,50.100002,PM2.5,5978
33.529999,34.610001,2.320000,1.570000,0.190000,79.160004,-0.860000,-0.980000,288.200012,98.239998,73620.453125,27.53,93.44,47.899998,PM2.5,5979
32.209999,33.419998,2.410000,2.400000,0.190000,82.290001,0.030000,-0.850000,292.579987,90.120003,80670.320312,27.54,93.59,46.014286,PM2.5,5980
34.889999,36.490002,2.660000,2.960000,0.220000,85.519997,0.220000,-0.220000,294.220001,89.360001,84058.453125,27.56,93.74,49.842857,PM2.5,5981
39.299999,41.189999,2.830000,3.530000,0.240000,86.699997,0.250000,0.590000,292.529999,97.949997,81630.523438,27.57,93.89,55.375000,PM2.5,5982
41.720001,44.070000,3.140000,4.050000,0.260000,88.580002,0.060000,0.810000,294.029999,97.449997,84598.398438,27.59,94.04,58.400002,PM2.5,5983
36.049999,38.410000,3.170000,3.880000,0.250000,90.139999,-0.270000,0.520000,299.429993,81.820000,93441.859375,27.6,94.2,51.312500,PM2.5,5984
34.520000,37.040001,3.220000,3.860000,0.260000,90.510002,0.110000,0.230000,301.679993,75.779999,97127.023438,27.61,94.35,49.314285,PM2.5,5985
40.180000,43.459999,3.650000,4.050000,0.280000,91.440002,0.380000,0.670000,301.359985,78.430000,96833.742188,27.63,94.5,56.474998,PM2.5,5986
23.080000,23.740000,2.150000,0.630000,0.120000,88.349998,-1.320000,1.050000,290.010010,82.639999,75070.812500,27.83,97.1,32.971428,PM2.5,5987
20.920000,21.980000,1.810000,0.870000,0.140000,97.080002,0.490000,0.580000,291.440002,71.190002,77155.882812,27.49,91.75,29.885714,PM2.5,6133
19.850000,20.660000,1.530000,0.760000,0.120000,101.260002,-1.440000,-0.220000,286.440002,79.080002,69338.117188,27.51,91.9,28.357143,PM2.5,6134
