PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
24.030001,32.099998,9.180000,4.390000,0.350000,86.910004,0.710000,-2.120000,296.140015,54.459999,82566.171875,37.46,104.23,34.328571,PM2.5,22657
24.000000,31.590000,9.000000,3.090000,0.270000,86.989998,2.340000,-2.680000,295.579987,57.299999,82595.937500,37.6,103.89,34.285713,PM2.5,22909
24.059999,31.430000,9.670000,3.530000,0.310000,86.019997,1.580000,-2.610000,296.179993,55.880001,83167.476562,37.6,104.06,34.371429,PM2.5,22910
24.080000,31.730000,9.240000,3.710000,0.350000,85.760002,0.670000,-1.830000,296.000000,55.980000,82758.929688,37.6,104.23,34.400002,PM2.5,22911
23.840000,31.870001,8.740000,4.010000,0.380000,85.430000,0.300000,-0.790000,296.559998,53.439999,83031.203125,37.6,104.4,34.057144,PM2.5,22912
23.110001,31.799999,8.610000,4.710000,0.410000,85.739998,-0.330000,-0.100000,297.570007,50.150002,83825.656250,37.6,104.57,33.014286,PM2.5,22913
22.780001,32.070000,9.090000,5.990000,0.470000,86.680000,-0.960000,0.310000,298.380005,48.049999,84573.507812,37.6,104.74,32.542858,PM2.5,22914
22.360001,32.730000,9.730000,7.610000,0.520000,88.279999,-1.670000,0.410000,299.519989,45.490002,85818.656250,37.6,104.91,32.730000,PM10,22915
23.620001,31.090000,11.570000,4.010000,0.270000,86.760002,0.780000,-2.350000,296.140015,57.730000,83762.812500,37.73,103.89,33.742859,PM2.5,23162
24.309999,31.670000,11.710000,4.430000,0.320000,84.949997,0.470000,-2.100000,296.190002,57.209999,83546.343750,37.73,104.06,34.728569,PM2.5,23163
24.340000,32.099998,10.780000,4.530000,0.350000,85.029999,0.050000,-1.540000,296.230011,56.150002,83241.570312,37.73,104.23,34.771427,PM2.5,23164
24.200001,32.529999,9.990000,4.820000,0.390000,84.889999,-0.230000,-0.990000,296.829987,53.480000,83540.640625,37.73,104.4,34.571430,PM2.5,23165
23.590000,32.840000,9.500000,5.500000,0.400000,85.180000,-1.040000,-0.260000,297.790009,50.209999,84324.796875,37.73,104.57,33.700001,PM2.5,23166
23.389999,33.680000,9.860000,7.050000,0.460000,85.699997,-2.000000,0.250000,298.380005,48.639999,84908.187500,37.74,104.74,33.680000,PM10,23167
23.240000,35.700001,10.310000,9.500000,0.510000,86.339996,-2.910000,0.180000,298.750000,47.709999,85277.148438,37.74,104.91,35.700001,PM10,23168
23.170000,39.240002,10.820000,12.790000,0.540000,86.709999,-3.730000,-0.210000,298.850006,47.560001,85447.148438,37.74,105.09,39.240002,PM10,23169
22.860001,40.360001,9.300000,13.910000,0.520000,88.089996,-4.400000,-0.770000,298.679993,47.950001,85360.953125,37.74,105.26,40.360001,PM10,23170
22.719999,41.540001,8.680000,15.290000,0.500000,87.669998,-4.890000,-1.360000,298.279999,48.799999,85006.242188,37.73,105.43,41.540001,PM10,23171
22.650000,42.939999,8.480000,16.639999,0.500000,86.400002,-4.430000,-1.740000,298.040009,49.689999,84998.546875,37.73,105.6,42.939999,PM10,23172
26.370001,34.250000,13.140000,5.920000,0.340000,82.080002,-1.280000,2.530000,297.600006,53.040001,85946.500000,37.7,108.17,37.671429,PM2.5,23187
27.219999,35.889999,15.130000,8.810000,0.390000,80.150002,-1.130000,2.580000,297.649994,52.900002,86176.882812,37.69,108.34,38.885712,PM2.5,23188
27.219999,37.119999,15.800000,11.870000,0.500000,79.489998,-0.840000,2.650000,297.690002,52.590000,86263.117188,37.69,108.51,38.885712,PM2.5,23189
27.639999,39.340000,18.860001,18.090000,0.670000,78.180000,-0.690000,2.940000,297.510010,52.930000,86033.132812,37.69,108.68,39.485714,PM2.5,23190
22.379999,29.959999,11.800000,3.220000,0.230000,89.480003,-0.410000,-1.670000,295.519989,60.410000,83496.976562,37.86,103.54,31.971428,PM2.5,23416
23.090000,30.600000,12.580000,3.600000,0.240000,88.360001,-0.660000,-2.210000,296.029999,58.700001,83893.296875,37.86,103.71,32.985714,PM2.5,23417
23.830000,31.350000,13.080000,4.130000,0.260000,87.449997,-0.800000,-2.330000,296.329987,57.650002,84094.851562,37.87,103.88,34.042858,PM2.5,23418
24.730000,32.230000,13.230000,4.710000,0.310000,86.790001,-0.950000,-2.300000,296.470001,56.560001,84049.046875,37.87,104.06,35.328571,PM2.5,23419
24.840000,32.930000,12.340000,5.130000,0.330000,86.559998,-1.130000,-1.870000,296.690002,55.040001,83981.593750,37.87,104.23,35.485714,PM2.5,23420
24.690001,33.470001,11.180000,5.460000,0.370000,86.500000,-1.370000,-1.310000,297.119995,52.889999,84131.773438,37.87,104.4,35.271431,PM2.5,23421
24.100000,33.910000,9.970000,5.900000,0.380000,85.379997,-2.020000,-0.440000,297.769989,50.500000,84519.273438,37.87,104.57,34.428574,PM2.5,23422
24.010000,35.049999,9.790000,7.140000,0.440000,85.709999,-2.770000,0.250000,298.010010,49.680000,84710.351562,37.87,104.74,35.049999,PM10,23423
23.870001,36.889999,9.450000,8.860000,0.480000,86.589996,-3.430000,0.420000,298.040009,49.689999,84724.531250,37.87,104.91,36.889999,PM10,23424
23.770000,39.220001,8.910000,10.650000,0.510000,88.010002,-4.120000,0.300000,298.119995,49.700001,84882.851562,37.87,105.09,39.220001,PM10,23425
23.500000,40.619999,8.260000,11.960000,0.510000,89.870003,-4.760000,-0.320000,298.109985,49.910000,85047.046875,37.87,105.26,40.619999,PM10,23426
23.360001,42.080002,7.970000,13.820000,0.510000,89.709999,-5.120000,-1.210000,297.730011,50.919998,84790.203125,37.87,105.43,42.080002,PM10,23427
23.360001,44.590000,7.980000,16.700001,0.510000,87.309998,-4.720000,-2.090000,297.230011,52.610001,84582.507812,37.87,105.6,44.590000,PM10,23428
22.889999,49.130001,8.240000,22.440001,0.510000,81.919998,-3.590000,-2.980000,297.980011,51.380001,85790.976562,37.87,105.77,49.130001,PM10,23429
25.000000,32.480000,10.880000,3.840000,0.280000,85.879997,-1.440000,2.080000,297.690002,53.110001,85897.671875,37.84,107.83,35.714287,PM2.5,23441
25.320000,32.750000,11.260000,4.100000,0.300000,84.139999,-1.680000,2.340000,297.670013,53.070000,85912.546875,37.84,108.0,36.171429,PM2.5,23442
25.920000,33.580002,12.130000,5.120000,0.330000,82.300003,-1.510000,2.150000,297.570007,53.619999,86061.578125,37.83,108.17,37.028572,PM2.5,23443
26.440001,34.720001,13.600000,7.240000,0.380000,81.540001,-1.160000,2.140000,297.720001,53.139999,86334.601562,37.83,108.35,37.771431,PM2.5,23444
26.360001,35.799999,14.170000,9.790000,0.480000,81.110001,-0.960000,2.070000,298.019989,52.160000,86741.046875,37.83,108.52,37.657143,PM2.5,23445
26.580000,37.730000,16.490000,14.360000,0.640000,79.930000,-0.950000,2.080000,298.140015,51.830002,86885.601562,37.82,108.69,37.971428,PM2.5,23446
21.770000,29.540001,11.570000,2.770000,0.220000,92.529999,-1.030000,-1.430000,295.899994,59.950001,84093.601562,38.0,103.37,31.100000,PM2.5,23672
22.459999,30.010000,12.400000,2.920000,0.220000,90.860001,-1.320000,-2.020000,296.290009,58.369999,84371.023438,38.0,103.54,32.085712,PM2.5,23673
23.330000,30.780001,13.160000,3.210000,0.230000,89.910004,-1.460000,-2.440000,296.589996,57.139999,84578.429688,38.0,103.71,33.328571,PM2.5,23674
24.190001,31.620001,13.680000,3.680000,0.250000,88.849998,-1.580000,-2.590000,296.679993,56.490002,84557.750000,38.0,103.88,34.557144,PM2.5,23675
25.270000,32.660000,13.910000,4.250000,0.280000,88.129997,-1.760000,-2.630000,296.809998,55.419998,84488.156250,38.0,104.05,36.100002,PM2.5,23676
25.430000,33.540001,13.140000,4.800000,0.310000,87.470001,-2.080000,-2.350000,297.130005,53.709999,84614.359375,38.0,104.23,36.328571,PM2.5,23677
25.360001,34.470001,11.970000,5.360000,0.340000,87.040001,-2.470000,-1.790000,297.549988,51.849998,84776.093750,38.01,104.4,36.228573,PM2.5,23678
24.709999,35.060001,10.350000,5.730000,0.360000,86.070000,-2.850000,-0.820000,297.959991,50.410000,84981.453125,38.01,104.57,35.299999,PM2.5,23679
24.540001,36.049999,9.680000,6.530000,0.410000,86.970001,-3.200000,-0.080000,298.260010,49.490002,85234.328125,38.01,104.74,36.049999,PM10,23680
24.309999,37.419998,8.970000,7.590000,0.460000,88.430000,-3.750000,0.290000,298.420013,49.160000,85370.992188,38.01,104.91,37.419998,PM10,23681
24.150000,39.070000,8.290000,8.630000,0.490000,90.949997,-4.470000,0.250000,298.470001,49.240002,85493.953125,38.01,105.09,39.070000,PM10,23682
24.030001,40.590000,7.830000,9.650000,0.510000,93.699997,-5.150000,-0.170000,298.329987,49.529999,85441.007812,38.01,105.26,40.590000,PM10,23683
24.150000,42.580002,7.600000,11.180000,0.520000,93.910004,-5.450000,-1.060000,297.549988,51.549999,84817.656250,38.01,105.43,42.580002,PM10,23684
24.290001,45.380001,7.530000,13.420000,0.530000,92.050003,-5.000000,-2.240000,297.029999,53.490002,84674.789062,38.01,105.6,45.380001,PM10,23685
24.040001,49.619999,7.600000,17.320000,0.540000,88.769997,-3.850000,-3.440000,297.859985,52.470001,86093.242188,38.0,105.77,49.619999,PM10,23686
24.799999,31.940001,9.930000,3.640000,0.280000,87.620003,-1.660000,2.610000,297.829987,53.240002,85983.046875,37.98,107.49,35.428570,PM2.5,23696
24.910000,32.290001,10.700000,3.770000,0.280000,86.900002,-1.740000,2.400000,297.739990,53.360001,85989.656250,37.98,107.66,35.585712,PM2.5,23697
24.730000,31.889999,10.220000,3.450000,0.280000,85.769997,-1.670000,2.100000,297.540009,53.840000,85913.203125,37.98,107.84,35.328571,PM2.5,23698
24.900000,31.980000,10.450000,3.550000,0.300000,84.300003,-1.870000,2.070000,297.540009,53.900002,85968.828125,37.97,108.01,35.571426,PM2.5,23699
25.410000,32.669998,11.100000,4.110000,0.320000,82.839996,-1.630000,1.970000,297.350006,54.990002,86049.218750,37.97,108.18,36.299999,PM2.5,23700
25.820000,33.630001,12.140000,5.420000,0.370000,82.120003,-1.220000,1.600000,297.559998,54.470001,86291.867188,37.96,108.35,36.885715,PM2.5,23701
25.650000,34.529999,12.670000,7.250000,0.470000,82.489998,-1.260000,1.430000,297.980011,52.630001,86754.726562,37.96,108.52,36.642857,PM2.5,23702
25.590000,36.060001,13.980000,10.500000,0.620000,81.050003,-1.250000,1.320000,298.209991,52.090000,87172.273438,37.96,108.69,36.557144,PM2.5,23703
22.750000,30.139999,12.670000,2.530000,0.220000,93.070000,-1.680000,-2.590000,296.649994,57.259998,84787.218750,38.13,103.54,32.500000,PM2.5,23927
23.700001,30.940001,13.350000,2.740000,0.230000,91.440002,-1.810000,-2.830000,296.880005,56.270000,84934.312500,38.14,103.71,33.857143,PM2.5,23928
24.610001,31.809999,13.840000,3.080000,0.240000,90.279999,-2.070000,-2.870000,297.059998,55.060001,84970.101562,38.14,103.88,35.157143,PM2.5,23929
25.780001,32.919998,14.100000,3.540000,0.270000,89.690002,-2.460000,-2.780000,297.179993,54.110001,84972.953125,38.14,104.05,36.828571,PM2.5,23930
26.080000,34.009998,13.510000,4.080000,0.290000,88.970001,-2.830000,-2.510000,297.510010,52.650002,85134.531250,38.14,104.23,37.257141,PM2.5,23931
26.070000,35.139999,12.280000,4.650000,0.310000,88.029999,-3.050000,-1.920000,297.790009,51.650002,85341.773438,38.14,104.4,37.242855,PM2.5,23932
25.430000,36.049999,10.630000,5.100000,0.340000,87.209999,-3.200000,-1.110000,298.140015,50.570000,85586.273438,38.14,104.57,36.328571,PM2.5,23933
25.240000,36.939999,9.810000,5.680000,0.390000,89.400002,-3.420000,-0.460000,298.500000,49.480000,85889.640625,38.14,104.74,36.939999,PM10,23934
24.860001,37.840000,8.760000,6.350000,0.440000,90.220001,-3.860000,-0.120000,298.829987,48.470001,86022.671875,38.14,104.91,37.840000,PM10,23935
