PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
4.600000,6.390000,3.830000,8.210000,0.100000,36.660000,-1.720000,3.160000,299.769989,87.870003,100229.179688,23.66,117.14,10.262500,NO2,2079
7.030000,9.330000,5.140000,12.300000,0.140000,33.500000,-1.880000,2.540000,298.320007,93.730003,98706.281250,23.8,117.16,15.375000,NO2,2220
1.870000,2.900000,1.310000,2.040000,0.070000,45.169998,-1.290000,4.140000,300.410004,85.860001,100826.898438,23.75,117.59,2.900000,PM10,2221
9.120000,11.560000,5.120000,14.340000,0.180000,32.130001,-2.370000,3.150000,297.760010,93.919998,97652.046875,23.95,117.03,17.924999,NO2,2362
8.110000,10.420000,4.490000,11.400000,0.170000,33.939999,-1.910000,3.030000,296.799988,97.290001,96424.601562,23.93,117.17,14.250000,NO2,2363
7.090000,9.200000,3.200000,6.580000,0.180000,38.759998,-1.160000,2.740000,297.649994,96.260002,97992.070312,23.92,117.32,10.128572,PM2.5,2364
4.200000,5.790000,2.050000,4.520000,0.130000,42.110001,-0.830000,3.130000,299.010010,91.180000,99678.726562,23.9,117.47,6.000000,PM2.5,2365
2.680000,4.190000,1.520000,2.920000,0.100000,46.259998,-0.800000,3.740000,300.010010,87.230003,100499.046875,23.88,117.61,4.190000,PM10,2366
9.250000,11.400000,4.290000,13.750000,0.180000,33.090000,-2.140000,3.740000,296.720001,95.639999,95866.007812,24.08,117.04,17.187500,NO2,2507
7.770000,9.790000,3.670000,11.460000,0.180000,34.639999,-1.710000,3.460000,296.809998,95.940002,96199.906250,24.07,117.19,14.325000,NO2,2508
7.150000,9.050000,2.710000,7.840000,0.200000,38.340000,-1.300000,3.130000,297.200012,96.680000,97267.757812,24.05,117.34,10.214286,PM2.5,2509
