PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
42.810001,46.740002,4.730000,4.290000,0.310000,96.489998,-1.210000,-0.600000,299.029999,78.790001,97452.953125,26.93,92.9,59.762501,PM2.5,5360
40.990002,44.480000,4.580000,3.560000,0.300000,96.480003,-1.130000,-0.800000,298.750000,79.139999,96793.523438,26.94,93.05,57.487503,PM2.5,5361
40.340000,43.700001,4.490000,3.410000,0.290000,96.080002,-0.700000,-0.800000,298.559998,79.699997,96444.281250,26.96,93.2,56.674999,PM2.5,5362
40.900002,44.389999,4.460000,3.470000,0.300000,95.889999,-0.240000,-0.950000,298.440002,80.150002,96292.312500,26.97,93.35,57.375000,PM2.5,5363
41.340000,44.840000,4.400000,3.750000,0.300000,94.610001,0.120000,-1.080000,298.489990,79.730003,96391.023438,26.99,93.5,57.924999,PM2.5,5364
42.529999,46.160000,4.310000,4.350000,0.320000,93.169998,-0.220000,-1.390000,299.269989,77.279999,97765.203125,27.0,93.65,59.412498,PM2.5,5365
41.680000,45.930000,5.000000,2.200000,0.280000,96.669998,2.770000,1.360000,294.029999,86.169998,88706.468750,26.98,92.13,58.349998,PM2.5,5505
41.599998,45.750000,4.910000,2.260000,0.280000,95.790001,3.040000,0.600000,293.510010,88.470001,87892.921875,27.0,92.28,58.250000,PM2.5,5506
42.090000,46.209999,4.900000,2.400000,0.290000,95.080002,3.420000,1.700000,293.750000,88.769997,88507.187500,27.02,92.43,58.862499,PM2.5,5507
38.450001,42.049999,4.510000,2.780000,0.280000,92.940002,1.620000,1.180000,295.779999,83.110001,91937.070312,27.03,92.58,54.312500,PM2.5,5508
35.720001,38.770000,4.300000,2.790000,0.270000,94.970001,-0.560000,-0.260000,297.309998,81.379997,95154.601562,27.05,92.73,50.900002,PM2.5,5509
36.750000,39.759998,4.460000,2.750000,0.270000,96.669998,-1.050000,0.810000,297.309998,83.349998,94902.226562,27.06,92.88,52.187500,PM2.5,5510
36.880001,39.570000,4.390000,2.460000,0.260000,94.610001,-0.660000,0.420000,296.029999,86.570000,92556.843750,27.08,93.03,52.350002,PM2.5,5511
38.060001,40.570000,4.320000,2.470000,0.260000,93.769997,0.150000,-0.080000,294.440002,90.919998,90002.046875,27.09,93.18,53.825001,PM2.5,5512
39.299999,41.880001,4.280000,2.680000,0.270000,93.449997,0.970000,0.170000,294.279999,91.220001,89762.679688,27.11,93.33,55.375000,PM2.5,5513
39.630001,42.330002,4.240000,3.090000,0.280000,92.720001,1.150000,0.200000,295.119995,88.370003,91089.296875,27.12,93.49,55.787502,PM2.5,5514
40.759998,43.599998,4.140000,3.850000,0.300000,91.699997,0.630000,-0.230000,295.950012,86.190002,92631.593750,27.14,93.64,57.199997,PM2.5,5515
44.590000,48.299999,4.190000,4.780000,0.330000,91.129997,-0.080000,-1.080000,297.750000,81.389999,96009.023438,27.15,93.79,61.987499,PM2.5,5516
32.509998,35.270000,3.830000,1.060000,0.240000,90.480003,2.470000,2.390000,289.250000,94.970001,80443.257812,27.12,92.11,46.442856,PM2.5,5657
35.169998,38.200001,4.050000,1.120000,0.240000,92.959999,3.780000,2.510000,288.140015,99.320000,78703.531250,27.13,92.26,50.212498,PM2.5,5658
36.810001,39.880001,4.170000,1.260000,0.250000,92.550003,3.770000,2.410000,288.769989,98.919998,79489.828125,27.15,92.41,52.262501,PM2.5,5659
36.689999,39.570000,4.050000,2.260000,0.260000,90.370003,0.920000,0.910000,291.570007,92.809998,85017.210938,27.17,92.56,52.112499,PM2.5,5660
