PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
27.799999,36.320000,11.140000,17.580000,0.480000,48.630001,9.250000,-1.110000,270.429993,47.369999,92826.953125,43.59,128.88,39.714283,PM2.5,36791
26.870001,37.709999,11.920000,17.540001,0.490000,50.619999,11.110000,-2.030000,269.309998,49.049999,91088.687500,43.56,129.06,38.385715,PM2.5,36792
26.690001,34.189999,7.450000,14.930000,0.420000,48.160000,7.330000,1.640000,273.170013,40.759998,96830.343750,43.75,128.74,38.128571,PM2.5,36941
27.809999,38.490002,8.180000,15.780000,0.450000,49.060001,8.340000,1.230000,271.730011,43.639999,94897.679688,43.72,128.92,39.728569,PM2.5,36942
27.010000,39.650002,8.660000,15.600000,0.460000,50.680000,10.540000,-0.340000,270.489990,45.990002,92908.929688,43.69,129.1,39.650002,PM10,36943
25.700001,34.869999,5.780000,12.880000,0.400000,51.160000,6.460000,1.410000,273.200012,39.270000,96090.796875,43.88,128.78,36.714287,PM2.5,37085
27.990000,40.599998,6.230000,14.090000,0.430000,51.270000,7.220000,1.890000,272.799988,40.009998,95916.750000,43.85,128.96,40.599998,PM10,37086
27.370001,41.340000,6.410000,13.850000,0.430000,52.820000,8.640000,0.350000,271.970001,41.610001,94598.226562,43.82,129.14,41.340000,PM10,37087
12.710000,13.950000,3.660000,5.400000,0.250000,58.560001,9.910000,-5.700000,270.559998,42.450001,92840.640625,43.54,130.76,18.157143,PM2.5,37096
9.370000,10.270000,3.520000,4.880000,0.240000,59.540001,10.200000,-6.740000,270.769989,41.430000,93052.156250,43.51,130.94,13.385715,PM2.5,37097
7.560000,8.640000,3.420000,4.720000,0.230000,59.270000,10.030000,-7.390000,271.089996,40.360001,93401.460938,43.48,131.12,10.800000,PM2.5,37098
26.230000,33.000000,6.660000,14.930000,0.460000,45.540001,5.670000,0.810000,271.609985,44.820000,94772.859375,44.19,127.74,37.471428,PM2.5,37220
23.389999,27.980000,6.000000,12.950000,0.410000,48.419998,6.080000,-0.400000,270.070007,48.700001,92624.093750,44.16,127.92,33.414284,PM2.5,37221
23.139999,31.110001,4.860000,10.400000,0.350000,52.610001,6.390000,-0.140000,272.929993,38.580002,94924.476562,44.04,128.64,33.057140,PM2.5,37225
26.299999,37.509998,4.910000,11.590000,0.380000,52.439999,6.350000,0.420000,273.399994,37.230000,95657.609375,44.01,128.83,37.571426,PM2.5,37226
29.820000,44.830002,5.140000,12.850000,0.420000,52.439999,6.850000,0.790000,274.010010,35.830002,96677.500000,43.98,129.01,44.830002,PM10,37227
30.639999,47.090000,5.170000,13.000000,0.430000,52.939999,7.620000,-0.060000,273.489990,36.910000,96201.601562,43.95,129.19,47.090000,PM10,37228
29.820000,46.459999,5.010000,12.100000,0.410000,54.020000,8.780000,-2.000000,272.170013,39.619999,94475.968750,43.92,129.37,46.459999,PM10,37229
29.809999,46.509998,4.860000,11.280000,0.400000,54.880001,8.960000,-3.500000,271.829987,40.419998,94020.078125,43.89,129.55,46.509998,PM10,37230
25.230000,33.580002,4.050000,7.590000,0.310000,57.009998,8.770000,-3.730000,272.420013,38.779999,95285.687500,43.74,130.45,36.042858,PM2.5,37235
21.360001,26.160000,3.890000,6.720000,0.280000,57.529999,8.700000,-3.780000,272.260010,38.720001,95085.929688,43.71,130.62,30.514286,PM2.5,37236
16.410000,18.600000,3.770000,5.900000,0.260000,58.080002,9.080000,-4.260000,272.070007,38.799999,94855.937500,43.67,130.8,23.442858,PM2.5,37237
11.890000,12.930000,3.720000,5.490000,0.240000,58.540001,9.550000,-5.200000,271.649994,39.439999,94304.789062,43.64,130.98,16.985714,PM2.5,37238
8.490000,9.360000,3.720000,5.060000,0.230000,58.910000,9.780000,-6.050000,271.549988,39.470001,94167.937500,43.61,131.16,12.128572,PM2.5,37239
29.010000,36.439999,7.140000,16.190001,0.500000,43.419998,5.750000,2.440000,272.850006,41.389999,96782.070312,44.34,127.6,41.442856,PM2.5,37358
27.590000,33.310001,6.540000,14.810000,0.460000,44.830002,5.140000,1.710000,272.869995,41.630001,96804.570312,44.32,127.78,39.414288,PM2.5,37359
25.530001,29.719999,5.780000,13.000000,0.420000,45.860001,5.010000,1.150000,270.640015,46.939999,94080.117188,44.29,127.96,36.471428,PM2.5,37360
22.990000,29.629999,4.730000,9.480000,0.340000,53.290001,8.950000,-1.790000,270.570007,43.900002,91917.468750,44.2,128.5,32.842857,PM2.5,37363
25.540001,35.580002,4.570000,9.870000,0.350000,52.880001,6.740000,-1.020000,272.820007,38.340000,94796.039062,44.17,128.69,36.485714,PM2.5,37364
29.010000,42.540001,4.550000,10.930000,0.380000,52.490002,6.200000,-0.270000,274.339996,34.939999,96890.718750,44.14,128.87,42.540001,PM10,37365
38.270000,57.950001,4.850000,12.950000,0.440000,50.790001,6.540000,-0.270000,275.100006,33.389999,98154.046875,44.11,129.05,54.087502,PM2.5,37366
42.759998,65.059998,4.860000,13.600000,0.460000,50.259998,7.070000,-0.530000,274.779999,34.119999,98031.359375,44.08,129.23,59.699997,PM2.5,37367
43.250000,65.930000,4.770000,13.050000,0.460000,51.490002,7.740000,-1.550000,273.640015,36.529999,96644.828125,44.05,129.41,60.312500,PM2.5,37368
41.740002,63.389999,4.640000,12.090000,0.440000,52.689999,8.170000,-2.930000,272.690002,38.720001,95570.468750,44.02,129.59,58.425003,PM2.5,37369
39.580002,59.779999,4.510000,11.100000,0.420000,53.820000,8.230000,-3.540000,272.019989,40.639999,94871.593750,43.99,129.77,55.725002,PM2.5,37370
34.439999,50.880001,4.250000,9.540000,0.370000,55.639999,8.780000,-3.760000,271.519989,41.630001,94262.898438,43.93,130.13,50.440002,PM10,37372
29.350000,40.139999,4.100000,8.150000,0.320000,56.619999,8.960000,-3.960000,272.029999,39.540001,94799.070312,43.87,130.49,41.928574,PM2.5,37374
