PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
30.280001,58.730000,24.719999,27.430000,0.630000,74.269997,-7.170000,2.310000,300.220001,37.610001,94677.906250,34.64,110.37,54.364998,PM10,17726
32.889999,61.230000,28.360001,30.680000,0.650000,68.410004,-5.750000,0.920000,299.450012,38.900002,94349.898438,34.63,110.54,55.614998,PM10,17727
34.799999,59.520000,34.810001,34.380001,0.640000,64.000000,-4.420000,0.000000,300.269989,37.070000,95554.703125,34.62,110.7,54.760002,PM10,17728
33.590000,60.439999,32.720001,31.969999,0.680000,74.959999,-7.360000,2.590000,299.170013,38.099998,92754.101562,34.77,110.38,55.220001,PM10,17983
37.990002,67.120003,36.220001,35.500000,0.720000,66.489998,-6.950000,2.110000,297.679993,41.639999,91971.851562,34.77,110.55,58.560001,PM10,17984
40.889999,66.080002,42.330002,39.029999,0.720000,61.400002,-6.450000,1.310000,298.809998,39.720001,93826.242188,34.76,110.71,58.040001,PM10,17985
42.150002,59.970001,47.049999,40.639999,0.670000,57.040001,-6.880000,0.630000,299.369995,38.680000,94723.296875,34.75,110.88,58.937500,PM2.5,17986
37.020000,67.199997,37.820000,34.990002,0.760000,71.480003,-7.110000,2.040000,300.649994,36.169998,94972.203125,34.91,110.39,58.599998,PM10,18240
38.759998,65.370003,38.610001,35.480000,0.750000,68.860001,-7.020000,3.360000,300.140015,37.290001,94921.929688,34.9,110.56,57.685001,PM10,18241
41.080002,62.939999,42.189999,36.840000,0.750000,65.480003,-7.220000,3.340000,299.839996,38.480000,95124.156250,34.89,110.72,57.600002,PM2.5,18242
43.200001,59.020000,46.040001,37.689999,0.740000,61.669998,-7.720000,3.140000,298.709991,41.040001,94161.906250,34.89,110.89,60.250000,PM2.5,18243
46.759998,57.060001,49.740002,38.500000,0.750000,58.709999,-7.830000,2.880000,298.290009,42.779999,94259.070312,34.88,111.05,64.699997,PM2.5,18244
49.950001,57.459999,51.419998,38.950001,0.760000,56.990002,-7.580000,2.170000,298.040009,43.880001,94247.851562,34.87,111.22,68.687500,PM2.5,18245
55.900002,63.840000,54.619999,41.049999,0.810000,54.340000,-6.340000,1.460000,297.529999,45.330002,93973.406250,34.86,111.38,76.125000,PM2.5,18246
39.230000,67.900002,37.480000,32.919998,0.810000,72.260002,-6.090000,1.140000,301.109985,37.009998,96455.906250,35.04,110.4,58.950001,PM10,18493
40.720001,66.010002,39.900002,34.060001,0.820000,70.029999,-5.740000,1.940000,301.429993,36.570000,97023.062500,35.04,110.57,58.005001,PM10,18494
