PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
19.469999,34.270000,7.790000,23.660000,0.810000,38.650002,-8.020000,-0.430000,284.929993,89.449997,96091.070312,34.64,110.37,34.270000,PM10,17726
19.320000,34.650002,8.210000,24.209999,0.830000,36.410000,-6.830000,-1.670000,284.290009,91.660004,95744.296875,34.63,110.54,34.650002,PM10,17727
18.540001,34.779999,8.220000,26.030001,0.850000,32.419998,-4.860000,-2.160000,284.989990,88.070000,97036.546875,34.62,110.7,34.779999,PM10,17728
20.020000,34.750000,8.070000,25.219999,0.860000,41.189999,-8.270000,0.330000,283.920013,90.389999,94045.343750,34.77,110.38,34.750000,PM10,17983
20.700001,36.189999,8.550000,25.080000,0.860000,40.630001,-8.590000,0.690000,282.609985,95.849998,93212.468750,34.77,110.55,36.189999,PM10,17984
20.620001,36.860001,8.740000,25.320000,0.860000,41.250000,-7.680000,0.420000,283.609985,91.389999,95195.687500,34.76,110.71,36.860001,PM10,17985
20.879999,37.590000,8.910000,25.200001,0.850000,41.560001,-8.020000,-0.250000,284.140015,87.959999,96146.562500,34.75,110.88,37.590000,PM10,17986
20.240000,34.630001,7.860000,21.530001,0.840000,46.290001,-7.240000,-0.560000,284.929993,90.099998,96447.031250,34.91,110.39,34.630001,PM10,18240
20.990000,35.580002,8.780000,20.490000,0.840000,48.070000,-6.950000,1.480000,284.700012,88.419998,96394.406250,34.9,110.56,35.580002,PM10,18241
21.469999,36.070000,8.980000,19.760000,0.820000,49.930000,-7.340000,1.870000,284.670013,86.980003,96600.093750,34.89,110.72,36.070000,PM10,18242
22.059999,36.709999,8.880000,19.350000,0.800000,50.840000,-8.660000,2.240000,283.760010,89.250000,95551.156250,34.89,110.89,36.709999,PM10,18243
22.160000,36.730000,8.790000,18.910000,0.790000,51.349998,-9.690000,2.500000,283.589996,89.529999,95637.226562,34.88,111.05,36.730000,PM10,18244
22.150000,37.029999,8.750000,17.860001,0.770000,52.459999,-9.730000,1.270000,283.500000,89.559998,95628.296875,34.87,111.22,37.029999,PM10,18245
21.590000,38.320000,8.480000,18.830000,0.780000,49.980000,-7.860000,-0.140000,283.130005,91.379997,95358.687500,34.86,111.38,38.320000,PM10,18246
19.379999,32.099998,8.460000,16.660000,0.790000,49.820000,-5.700000,-0.540000,285.820007,90.290001,98035.023438,35.04,110.4,32.099998,PM10,18493
19.559999,32.799999,8.470000,17.150000,0.810000,50.009998,-5.140000,0.520000,286.209991,86.980003,98642.421875,35.04,110.57,32.799999,PM10,18494
20.000000,33.220001,8.310000,17.049999,0.800000,51.040001,-4.770000,0.540000,286.019989,85.669998,98306.179688,35.03,110.73,33.220001,PM10,18495
20.590000,33.560001,8.340000,16.610001,0.780000,52.500000,-4.900000,1.200000,285.670013,84.309998,97653.718750,35.02,110.9,33.560001,PM10,18496
21.080000,33.619999,8.400000,15.670000,0.740000,54.770000,-7.710000,2.550000,285.470001,81.330002,96913.859375,35.01,111.06,33.619999,PM10,18497
21.830000,34.040001,8.270000,14.620000,0.710000,56.680000,-11.090000,2.990000,283.369995,86.889999,93854.703125,35.01,111.23,34.040001,PM10,18498
21.770000,33.750000,8.020000,15.120000,0.710000,55.250000,-8.900000,0.520000,281.220001,97.519997,91826.289062,35.0,111.39,33.750000,PM10,18499
21.230000,37.849998,7.880000,17.530001,0.770000,51.150002,-5.830000,-0.810000,282.209991,96.550003,94297.101562,34.99,111.56,37.849998,PM10,18500
17.430000,29.100000,9.140000,15.570000,0.820000,48.700001,-3.910000,1.060000,285.690002,92.410004,96761.851562,35.18,110.41,29.100000,PM10,18745
