PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
35.820000,53.450001,15.480000,23.660000,0.810000,50.770000,-4.560000,-7.190000,290.010010,68.529999,101370.546875,23.66,117.14,51.724998,PM10,2079
36.959999,54.799999,13.220000,23.660000,0.830000,48.880001,-4.180000,-7.640000,288.899994,71.080002,99759.382812,23.8,117.16,52.449997,PM2.5,2220
40.230000,58.759998,19.070000,24.629999,0.640000,47.070000,-5.220000,-10.420000,290.500000,73.769997,101989.679688,23.75,117.59,56.537498,PM2.5,2221
35.880001,53.080002,10.010000,21.600000,0.870000,51.020000,-2.530000,-7.060000,288.019989,72.959999,98681.218750,23.95,117.03,51.540001,PM10,2362
38.470001,56.419998,11.480000,22.540001,0.840000,48.750000,-4.000000,-7.860000,286.869995,77.970001,97378.273438,23.93,117.17,54.337502,PM2.5,2363
37.529999,56.389999,13.810000,24.459999,0.800000,46.450001,-3.830000,-8.260000,287.910004,73.779999,99023.507812,23.92,117.32,53.195000,PM10,2364
34.299999,53.860001,14.730000,26.290001,0.770000,46.410000,-3.840000,-9.090000,289.040009,69.440002,100792.867188,23.9,117.47,51.930000,PM10,2365
35.910000,56.810001,16.639999,27.670000,0.700000,46.490002,-4.140000,-9.610000,289.850006,71.910004,101655.656250,23.88,117.61,53.404999,PM10,2366
36.680000,53.590000,10.040000,21.100000,0.850000,50.980000,-2.860000,-6.620000,286.529999,77.230003,96818.289062,24.08,117.04,52.099998,PM2.5,2507
37.509998,55.320000,10.160000,22.299999,0.840000,48.410000,-3.570000,-7.110000,286.380005,78.870003,97166.093750,24.07,117.19,53.137497,PM2.5,2508
36.340000,55.630001,10.760000,24.820000,0.830000,46.290001,-3.500000,-7.910000,287.130005,76.000000,98281.906250,24.05,117.34,52.815002,PM10,2509
34.520000,54.970001,11.870000,27.990000,0.810000,45.500000,-3.270000,-8.540000,287.799988,73.559998,99363.890625,24.03,117.48,52.485001,PM10,2510
34.029999,54.930000,15.170000,30.209999,0.750000,43.380001,-2.930000,-8.350000,288.750000,70.589996,100822.296875,24.02,117.63,52.465000,PM10,2511
35.570000,52.070000,10.130000,20.750000,0.840000,51.279999,-3.350000,-6.270000,285.739990,78.919998,95869.429688,24.21,117.06,51.035000,PM10,2652
36.830002,54.320000,10.200000,22.020000,0.830000,48.439999,-3.190000,-6.470000,286.089996,78.779999,96944.796875,24.2,117.21,52.287502,PM2.5,2653
36.869999,56.299999,10.640000,24.870001,0.830000,45.070000,-3.010000,-7.380000,286.570007,77.339996,97846.546875,24.18,117.35,53.150002,PM10,2654
35.200001,56.250000,11.960000,29.209999,0.820000,43.830002,-2.710000,-7.830000,287.429993,74.300003,99175.703125,24.17,117.5,53.125000,PM10,2655
33.430000,54.259998,13.970000,31.690001,0.780000,42.599998,-2.260000,-7.220000,288.399994,71.360001,100487.007812,24.15,117.65,52.129997,PM10,2656
34.450001,56.369999,17.850000,34.610001,0.730000,41.669998,-2.690000,-7.020000,288.549988,72.529999,100770.796875,24.14,117.79,53.184998,PM10,2657
33.040001,48.490002,10.110000,21.150000,0.830000,52.730000,-2.530000,-4.540000,285.869995,77.650002,95900.398438,24.36,116.93,48.490002,PM10,2796
33.790001,49.730000,10.210000,20.490000,0.820000,51.840000,-3.430000,-5.580000,285.059998,80.709999,95211.859375,24.35,117.08,49.730000,PM10,2797
35.730000,52.299999,10.390000,21.889999,0.830000,49.299999,-2.540000,-4.920000,285.660004,79.570000,96715.593750,24.33,117.22,51.150002,PM10,2798
36.849998,56.259998,10.610000,25.049999,0.840000,44.150002,-2.270000,-5.710000,286.279999,77.830002,97854.867188,24.32,117.37,53.129997,PM10,2799
36.000000,57.790001,12.210000,30.590000,0.830000,42.169998,-2.040000,-6.450000,286.940002,75.820000,98790.312500,24.3,117.52,53.895000,PM10,2800
33.189999,53.860001,13.280000,32.970001,0.790000,42.889999,-1.590000,-5.790000,287.989990,71.980003,100154.257812,24.29,117.66,51.930000,PM10,2801
36.810001,60.180000,15.590000,38.020000,0.780000,38.970001,-1.950000,-5.630000,288.260010,72.760002,100840.242188,24.27,117.81,55.090000,PM10,2802
33.590000,59.919998,17.240000,36.099998,0.720000,39.200001,-3.330000,-8.130000,288.980011,71.050003,101437.007812,24.25,117.96,54.959999,PM10,2803
28.469999,42.730000,10.120000,20.959999,0.820000,53.270000,-1.070000,-5.360000,286.269989,74.919998,97451.726562,24.51,116.8,42.730000,PM10,2940
30.959999,45.820000,10.430000,20.950001,0.810000,53.950001,-2.090000,-4.260000,284.790009,81.010002,94734.992188,24.5,116.95,45.820000,PM10,2941
31.430000,46.770000,10.440000,20.959999,0.810000,52.619999,-2.170000,-3.840000,284.570007,81.839996,94821.562500,24.48,117.09,46.770000,PM10,2942
33.380001,50.750000,10.210000,22.730000,0.840000,47.860001,-1.740000,-2.630000,286.320007,76.129997,97789.726562,24.47,117.24,50.375000,PM10,2943
32.020000,51.200001,10.720000,24.889999,0.840000,45.939999,-1.890000,-3.210000,287.570007,72.089996,99822.570312,24.45,117.39,50.599998,PM10,2944
34.990002,57.700001,12.690000,32.230000,0.850000,40.689999,-1.460000,-4.470000,287.470001,73.279999,99824.476562,24.44,117.53,53.849998,PM10,2945
34.830002,58.360001,13.890000,36.040001,0.830000,39.189999,-0.750000,-3.930000,288.100006,71.230003,100604.343750,24.42,117.68,54.180000,PM10,2946
38.630001,64.230003,15.220000,40.419998,0.810000,36.049999,-1.650000,-4.350000,288.739990,70.040001,101568.218750,24.4,117.83,57.115002,PM10,2947
33.950001,60.160000,15.270000,37.759998,0.750000,38.040001,-3.410000,-7.020000,289.029999,69.519997,101584.148438,24.39,117.98,55.080002,PM10,2948
26.090000,38.200001,7.560000,18.459999,0.850000,51.840000,0.490000,-6.950000,285.750000,75.650002,98429.296875,24.68,116.52,38.200001,PM10,3083
28.389999,42.349998,10.060000,21.070000,0.810000,52.209999,-1.590000,-6.020000,285.290009,77.239998,96750.250000,24.65,116.82,42.349998,PM10,3085
29.400000,43.980000,10.390000,21.370001,0.800000,52.650002,-1.500000,-4.390000,284.529999,80.970001,95020.492188,24.63,116.96,43.980000,PM10,3086
28.969999,44.040001,10.310000,21.190001,0.790000,52.230000,-1.030000,-3.040000,284.940002,79.500000,95388.023438,24.62,117.11,44.040001,PM10,3087
27.450001,43.709999,9.510000,21.160000,0.810000,49.740002,-0.920000,-2.240000,286.750000,72.750000,98131.242188,24.6,117.26,43.709999,PM10,3088
24.059999,41.529999,9.870000,22.290001,0.810000,48.520000,-1.220000,-3.260000,288.320007,67.970001,100821.960938,24.58,117.41,41.529999,PM10,3089
