PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
40.279999,59.279999,13.130000,24.170000,0.680000,71.760002,-1.560000,-3.660000,293.540009,72.720001,100962.273438,23.66,117.14,56.599998,PM2.5,2079
38.349998,57.950001,10.660000,21.600000,0.710000,65.230003,-0.460000,-4.650000,293.220001,70.639999,99379.953125,23.8,117.16,54.187500,PM2.5,2220
43.160000,59.630001,18.450001,26.340000,0.500000,65.510002,-2.850000,-4.240000,292.299988,85.620003,101584.476562,23.75,117.59,60.200001,PM2.5,2221
37.099998,57.830002,8.200000,17.990000,0.750000,63.240002,1.010000,-4.910000,292.149994,74.339996,98316.093750,23.95,117.03,53.915001,PM10,2362
38.110001,57.570000,8.920000,17.790001,0.700000,63.540001,0.560000,-4.590000,291.609985,75.500000,97038.968750,23.93,117.17,53.887501,PM2.5,2363
41.340000,60.189999,11.030000,20.690001,0.660000,64.930000,0.080000,-4.130000,292.100006,75.919998,98646.039062,23.92,117.32,57.924999,PM2.5,2364
45.419998,65.459999,13.400000,26.270000,0.630000,67.059998,-1.150000,-3.910000,292.100006,79.220001,100390.351562,23.9,117.47,63.024998,PM2.5,2365
48.330002,69.800003,16.570000,31.690001,0.590000,66.650002,-2.030000,-3.980000,291.869995,84.830002,101244.289062,23.88,117.61,66.662506,PM2.5,2366
36.209999,55.939999,7.810000,16.950001,0.710000,62.270000,1.330000,-3.920000,290.890015,78.510002,96486.117188,24.08,117.04,52.970001,PM10,2507
37.340000,56.540001,8.210000,17.209999,0.660000,62.750000,1.170000,-3.770000,290.970001,78.599998,96818.390625,24.07,117.19,53.270000,PM10,2508
39.410000,58.490002,9.020000,19.299999,0.640000,64.019997,0.620000,-4.180000,291.570007,76.910004,97908.093750,24.05,117.34,55.512501,PM2.5,2509
44.439999,65.339996,11.140000,26.070000,0.660000,64.660004,-0.040000,-3.980000,291.679993,78.669998,98971.953125,24.03,117.48,61.799999,PM2.5,2510
48.410000,70.739998,15.060000,34.169998,0.650000,63.869999,-0.710000,-3.630000,291.709991,81.639999,100407.453125,24.02,117.63,66.762497,PM2.5,2511
34.200001,53.009998,7.660000,16.410000,0.670000,61.349998,1.480000,-3.160000,290.399994,79.300003,95551.859375,24.21,117.06,51.504997,PM10,2652
36.619999,55.849998,8.400000,17.809999,0.650000,61.000000,1.280000,-3.150000,290.890015,78.169998,96593.843750,24.2,117.21,52.924999,PM10,2653
39.380001,58.259998,9.070000,19.379999,0.630000,62.349998,0.690000,-3.920000,291.209991,77.599998,97471.843750,24.18,117.35,55.475002,PM2.5,2654
44.279999,65.010002,11.230000,26.490000,0.660000,61.889999,0.530000,-4.280000,291.609985,77.430000,98773.656250,24.17,117.5,61.599998,PM2.5,2655
48.330002,71.099998,14.670000,36.380001,0.680000,61.009998,0.190000,-3.490000,291.890015,79.209999,100065.476562,24.15,117.65,66.662506,PM2.5,2656
51.439999,76.769997,18.700001,43.380001,0.670000,60.360001,-0.730000,-3.070000,291.470001,83.820000,100347.546875,24.14,117.79,70.549995,PM2.5,2657
32.400002,51.009998,7.730000,18.080000,0.690000,58.029999,0.810000,-2.800000,290.250000,78.980003,95581.117188,24.36,116.93,50.504997,PM10,2796
32.220001,50.009998,7.680000,16.180000,0.630000,60.400002,1.490000,-2.520000,290.029999,79.720001,94899.437500,24.35,117.08,50.004997,PM10,2797
35.980000,55.389999,8.960000,18.980000,0.640000,59.340000,1.190000,-2.460000,290.679993,78.699997,96354.718750,24.33,117.22,52.695000,PM10,2798
40.799999,60.880001,9.990000,21.580000,0.650000,59.439999,0.690000,-3.040000,290.799988,79.220001,97468.273438,24.32,117.37,57.250000,PM2.5,2799
45.410000,66.889999,11.930000,28.459999,0.670000,59.180000,0.940000,-3.750000,291.089996,78.839996,98386.476562,24.3,117.52,63.012501,PM2.5,2800
48.820000,72.650002,15.440000,39.400002,0.710000,58.299999,0.550000,-3.200000,291.779999,78.059998,99725.601562,24.29,117.66,67.275002,PM2.5,2801
55.900002,85.370003,19.459999,50.700001,0.770000,56.959999,-0.090000,-2.420000,291.480011,82.930000,100400.156250,24.27,117.81,76.125000,PM2.5,2802
58.400002,89.699997,20.920000,50.419998,0.750000,54.320000,-0.910000,-2.950000,291.230011,84.860001,100996.976562,24.25,117.96,79.250000,PM2.5,2803
31.000000,49.360001,8.240000,17.410000,0.680000,56.330002,0.270000,-2.660000,290.559998,77.120003,97095.640625,24.51,116.8,49.360001,PM10,2940
31.480000,49.599998,8.210000,17.809999,0.660000,57.639999,0.860000,-2.180000,289.489990,80.739998,94434.546875,24.5,116.95,49.599998,PM10,2941
31.340000,48.869999,8.200000,16.969999,0.620000,59.400002,1.880000,-1.900000,289.720001,80.160004,94502.062500,24.48,117.09,48.869999,PM10,2942
35.759998,56.389999,9.490000,21.000000,0.650000,55.500000,1.690000,-2.020000,291.079987,77.059998,97393.187500,24.47,117.24,53.195000,PM10,2943
40.669998,62.750000,11.190000,25.150000,0.670000,54.330002,1.000000,-1.960000,291.540009,76.480003,99389.171875,24.45,117.39,57.087498,PM2.5,2944
46.980000,70.860001,13.590000,33.610001,0.710000,53.860001,0.970000,-2.350000,291.239990,78.650002,99393.242188,24.44,117.53,64.974998,PM2.5,2945
52.029999,79.290001,17.820000,45.290001,0.780000,53.459999,1.190000,-2.400000,291.730011,77.540001,100158.976562,24.42,117.68,71.287498,PM2.5,2946
62.009998,96.180000,22.160000,56.380001,0.880000,52.230000,0.580000,-1.710000,291.899994,79.410004,101109.343750,24.4,117.83,83.762497,PM2.5,2947
65.480003,101.709999,23.469999,57.340000,0.880000,49.200001,-0.740000,-2.050000,291.459991,81.709999,101132.859375,24.39,117.98,88.100006,PM2.5,2948
34.169998,54.189999,9.740000,17.709999,0.730000,50.419998,0.820000,-4.170000,289.369995,79.599998,98037.843750,24.68,116.52,52.095001,PM10,3083
32.400002,52.230000,9.170000,19.110001,0.690000,52.580002,0.340000,-2.380000,289.869995,78.610001,96399.453125,24.65,116.82,51.114998,PM10,3085
32.439999,51.709999,9.090000,19.590000,0.660000,53.919998,1.010000,-1.760000,289.239990,81.190002,94704.648438,24.63,116.96,50.855000,PM10,3086
32.869999,52.060001,9.380000,20.160000,0.630000,54.080002,2.120000,-1.880000,289.489990,80.970001,95055.773438,24.62,117.11,51.029999,PM10,3087
34.770000,56.459999,10.490000,23.309999,0.660000,51.820000,2.250000,-2.030000,291.209991,75.279999,97731.296875,24.6,117.26,53.230000,PM10,3088
37.599998,60.619999,12.100000,27.160000,0.680000,51.000000,1.100000,-1.910000,292.350006,71.570000,100365.132812,24.58,117.41,55.309998,PM10,3089
52.450001,84.010002,18.780001,45.560001,0.860000,45.959999,0.490000,-1.980000,292.010010,74.370003,101162.539062,24.57,117.55,71.812500,PM2.5,3090
57.310001,90.529999,20.500000,48.520000,0.880000,48.150002,1.080000,-1.780000,291.859985,75.750000,101094.937500,24.55,117.7,77.887505,PM2.5,3091
55.340000,86.650002,19.360001,46.230000,0.820000,51.700001,0.790000,-1.430000,292.130005,75.250000,100928.062500,24.54,117.85,75.425003,PM2.5,3092
62.250000,95.870003,20.530001,50.250000,0.860000,52.230000,-0.390000,-1.580000,291.929993,75.809998,101025.273438,24.52,117.99,84.062500,PM2.5,3093
62.410000,97.150002,20.920000,51.209999,0.840000,50.770000,-1.290000,-2.320000,291.920013,78.110001,101464.750000,24.5,118.14,84.262497,PM2.5,3094
