PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
85.209999,134.559998,36.299999,51.959999,1.420000,35.020000,-0.890000,-0.010000,287.279999,49.790001,94970.820312,34.64,110.37,112.762497,PM2.5,17726
84.769997,126.669998,36.860001,48.240002,1.320000,34.220001,0.110000,-1.030000,286.850006,50.430000,94598.953125,34.63,110.54,112.212494,PM2.5,17727
83.180000,117.720001,39.290001,45.270000,1.170000,32.509998,0.640000,-0.590000,287.640015,48.080002,95852.468750,34.62,110.7,110.224998,PM2.5,17728
86.379997,128.970001,40.230000,51.310001,1.320000,34.380001,-1.500000,-0.070000,285.799988,51.939999,92961.429688,34.77,110.38,114.224998,PM2.5,17983
87.570000,125.849998,40.619999,48.349998,1.260000,32.450001,-0.270000,-0.540000,284.910004,53.700001,92106.593750,34.77,110.55,115.712502,PM2.5,17984
85.419998,117.709999,43.240002,46.119999,1.120000,30.690001,0.230000,-0.760000,286.160004,49.680000,94033.289062,34.76,110.71,113.024994,PM2.5,17985
80.989998,106.610001,47.849998,42.200001,0.960000,29.219999,-0.950000,-0.260000,286.329987,48.880001,94982.156250,34.75,110.88,107.487495,PM2.5,17986
81.559998,116.720001,39.480000,46.320000,1.160000,35.000000,-1.920000,0.870000,287.059998,46.669998,95277.351562,34.91,110.39,108.199997,PM2.5,18240
80.980003,112.199997,40.860001,43.820000,1.100000,34.099998,-0.890000,1.340000,286.920013,46.849998,95207.390625,34.9,110.56,107.475006,PM2.5,18241
80.379997,107.660004,43.439999,41.590000,1.000000,32.439999,-0.990000,0.880000,286.700012,47.369999,95410.828125,34.89,110.72,106.724998,PM2.5,18242
78.209999,100.809998,47.320000,38.090000,0.890000,31.230000,-1.700000,0.820000,285.500000,49.880001,94399.406250,34.89,110.89,104.012497,PM2.5,18243
78.389999,98.510002,49.720001,37.380001,0.850000,29.459999,-2.440000,1.610000,284.850006,51.599998,94503.093750,34.88,111.05,104.237503,PM2.5,18244
74.680000,91.029999,50.000000,34.419998,0.760000,29.830000,-2.800000,1.870000,284.320007,53.119999,94497.476562,34.87,111.22,99.599998,PM2.5,18245
73.610001,83.669998,50.910000,30.160000,0.570000,30.850000,-2.110000,1.450000,283.829987,53.820000,94199.593750,34.86,111.38,98.262497,PM2.5,18246
73.209999,100.029999,35.470001,36.410000,0.970000,39.320000,-2.420000,-0.130000,287.779999,41.549999,96813.750000,35.04,110.4,97.762497,PM2.5,18493
75.349998,101.930000,40.000000,37.980000,0.990000,36.529999,-2.050000,0.330000,288.019989,42.040001,97408.007812,35.04,110.57,100.437500,PM2.5,18494
76.330002,100.550003,44.000000,37.770000,0.940000,34.150002,-2.020000,0.560000,287.420013,43.810001,97078.070312,35.03,110.73,101.662506,PM2.5,18495
75.919998,96.699997,48.849998,36.020000,0.870000,32.130001,-2.190000,1.420000,286.670013,45.880001,96439.882812,35.02,110.9,101.149994,PM2.5,18496
78.269997,97.190002,52.799999,35.849998,0.840000,30.290001,-3.000000,2.900000,285.799988,48.810001,95749.390625,35.01,111.06,104.087494,PM2.5,18497
75.050003,89.879997,51.250000,32.150002,0.750000,31.420000,-3.430000,2.560000,283.619995,54.369999,92774.570312,35.01,111.23,100.062500,PM2.5,18498
72.870003,80.639999,51.160000,27.500000,0.570000,34.060001,-1.720000,0.940000,281.880005,57.590000,90712.523438,35.0,111.39,97.337502,PM2.5,18499
72.889999,82.660004,49.419998,28.340000,0.570000,32.759998,-0.380000,0.660000,283.350006,52.660000,93114.187500,34.99,111.56,97.362503,PM2.5,18500
68.169998,90.480003,35.240002,32.000000,0.860000,42.200001,-3.170000,-1.230000,286.829987,39.400002,95562.421875,35.18,110.41,91.462494,PM2.5,18745
72.860001,97.180000,40.950001,35.000000,0.930000,38.410000,-2.940000,-0.880000,286.540009,41.590000,95496.546875,35.17,110.57,97.324997,PM2.5,18746
73.989998,96.739998,44.720001,35.320000,0.900000,35.880001,-2.260000,-0.780000,286.329987,43.320000,95621.046875,35.17,110.74,98.737495,PM2.5,18747
72.699997,92.260002,49.290001,34.049999,0.840000,33.639999,-1.950000,-0.100000,286.820007,43.500000,96588.117188,35.16,110.91,97.125000,PM2.5,18748
74.540001,92.550003,52.970001,33.849998,0.820000,31.580000,-2.690000,1.770000,286.920013,45.669998,97033.859375,35.15,111.07,99.425003,PM2.5,18749
70.830002,84.230003,50.160000,29.520000,0.720000,33.130001,-3.140000,3.200000,284.929993,50.639999,93876.359375,35.14,111.24,94.787506,PM2.5,18750
71.120003,78.989998,49.950001,25.280001,0.570000,36.040001,-1.620000,2.190000,281.839996,57.000000,89637.312500,35.13,111.4,95.150002,PM2.5,18751
70.400002,78.580002,47.910000,25.030001,0.560000,36.279999,-0.130000,1.010000,282.269989,54.299999,91090.406250,35.13,111.57,94.250000,PM2.5,18752
92.349998,126.739998,46.730000,26.740000,1.290000,40.799999,-1.190000,0.790000,284.589996,47.389999,95379.601562,35.12,111.74,121.687500,PM2.5,18753
94.919998,147.949997,44.450001,26.760000,1.410000,42.509998,-2.600000,1.220000,284.869995,45.950001,96507.476562,35.11,111.9,124.899994,PM2.5,18754
71.519997,94.430000,44.310001,35.029999,0.880000,37.450001,-3.190000,-0.630000,286.350006,39.939999,95079.281250,35.31,110.58,95.649994,PM2.5,18995
72.510002,93.769997,45.349998,33.619999,0.860000,36.320000,-2.380000,-0.430000,285.239990,43.669998,93957.156250,35.3,110.75,96.887505,PM2.5,18996
70.959999,89.010002,48.779999,31.850000,0.790000,34.849998,-1.410000,-0.650000,285.339996,44.680000,94173.148438,35.29,110.92,94.949997,PM2.5,18997
71.370003,87.650002,51.860001,31.200001,0.770000,33.380001,-1.790000,-0.050000,285.890015,46.369999,95383.796875,35.29,111.08,95.462502,PM2.5,18998
66.610001,78.900002,48.470001,27.280001,0.670000,34.639999,-2.800000,2.060000,285.510010,48.419998,94719.390625,35.28,111.25,89.512497,PM2.5,18999
68.290001,76.430000,47.959999,23.950001,0.570000,36.590000,-2.190000,2.810000,283.049988,53.119999,91218.539062,35.27,111.41,91.612503,PM2.5,19000
69.440002,77.209999,47.349998,23.629999,0.560000,37.619999,-0.820000,2.140000,281.839996,55.389999,90682.617188,35.26,111.58,93.050003,PM2.5,19001
90.389999,117.599998,45.380001,24.790001,1.210000,41.959999,-0.410000,0.700000,283.109985,50.630001,93066.257812,35.25,111.75,119.237503,PM2.5,19002
87.430000,127.940002,42.150002,23.549999,1.280000,44.549999,-0.410000,-0.150000,283.369995,47.650002,92851.460938,35.24,111.91,115.537498,PM2.5,19003
67.459999,87.820000,48.439999,35.540001,0.810000,35.669998,-1.750000,-1.130000,287.260010,35.889999,96193.382812,35.44,110.59,90.574997,PM2.5,19240
68.519997,86.940002,44.939999,31.160000,0.780000,36.740002,-2.050000,0.250000,286.160004,40.070000,94982.781250,35.44,110.76,91.899994,PM2.5,19241
66.900002,82.330002,46.779999,28.760000,0.720000,36.290001,-1.690000,0.240000,285.420013,42.869999,94144.757812,35.43,110.92,89.875000,PM2.5,19242
67.360001,81.290001,49.709999,28.219999,0.700000,35.060001,-1.740000,-0.010000,285.299988,45.520000,94410.976562,35.42,111.09,90.449997,PM2.5,19243
65.339996,77.010002,49.270000,26.299999,0.650000,34.849998,-2.430000,1.330000,285.070007,47.900002,94397.593750,35.41,111.26,87.924995,PM2.5,19244
67.080002,75.449997,49.060001,23.959999,0.580000,35.980000,-2.570000,2.810000,283.959991,49.889999,92728.882812,35.41,111.42,90.100006,PM2.5,19245
67.190002,75.029999,48.310001,23.270000,0.560000,37.580002,-2.070000,3.030000,282.369995,52.480000,90717.710938,35.4,111.59,90.237503,PM2.5,19246
80.879997,99.040001,43.869999,22.209999,1.030000,44.639999,-0.760000,1.290000,280.750000,55.930000,87984.390625,35.39,111.76,107.349998,PM2.5,19247
79.190002,106.370003,40.660000,20.889999,1.100000,46.810001,1.060000,-0.360000,279.649994,56.619999,86047.296875,35.38,111.92,105.237503,PM2.5,19248
80.440002,117.860001,41.290001,21.180000,1.220000,47.689999,1.880000,-0.690000,279.980011,53.799999,86897.882812,35.37,112.09,106.800003,PM2.5,19249
90.010002,152.149994,45.430000,24.459999,1.460000,45.910000,1.570000,-0.150000,280.649994,51.400002,88967.976562,35.36,112.26,118.762505,PM2.5,19250
103.220001,187.970001,54.779999,30.690001,1.730000,42.599998,0.390000,0.240000,281.670013,49.209999,91732.773438,35.35,112.42,135.274994,PM2.5,19251
120.970001,228.009995,75.930000,42.119999,2.080000,34.970001,-0.920000,-0.170000,282.029999,48.000000,93117.367188,35.34,112.59,158.528580,PM2.5,19252
133.970001,253.850006,75.870003,42.029999,2.420000,36.980000,-1.390000,0.080000,281.890015,47.840000,92926.570312,35.33,112.75,177.100006,PM2.5,19253
134.960007,255.750000,69.230003,42.939999,2.530000,39.110001,-1.520000,-0.010000,282.510010,45.200001,93945.578125,35.32,112.92,178.514297,PM2.5,19254
68.059998,87.769997,63.689999,38.740002,0.790000,31.330000,0.210000,-2.410000,287.390015,33.590000,95948.937500,35.58,110.6,91.324997,PM2.5,19485
68.309998,85.150002,50.450001,30.490000,0.750000,36.099998,-1.150000,-0.640000,287.269989,35.680000,96082.093750,35.57,110.77,91.637497,PM2.5,19486
64.540001,78.139999,49.459999,27.340000,0.680000,37.009998,-2.000000,-0.470000,286.739990,37.520000,95372.976562,35.57,110.93,86.925003,PM2.5,19487
63.919998,75.989998,49.500000,26.240000,0.660000,36.310001,-2.250000,-0.530000,286.309998,40.939999,95648.140625,35.56,111.1,86.149994,PM2.5,19488
64.830002,76.150002,52.369999,26.900000,0.640000,33.799999,-2.200000,1.070000,285.559998,45.150002,95203.179688,35.55,111.27,87.287506,PM2.5,19489
67.330002,76.239998,52.529999,25.430000,0.600000,34.230000,-2.030000,2.600000,284.940002,46.740002,94084.851562,35.54,111.43,90.412506,PM2.5,19490
67.269997,75.620003,50.560001,24.129999,0.580000,37.060001,-1.770000,3.160000,284.250000,47.029999,92309.257812,35.53,111.6,90.337494,PM2.5,19491
70.419998,84.970001,41.000000,20.680000,0.870000,45.919998,-0.560000,2.040000,281.489990,52.090000,87338.093750,35.52,111.77,94.274994,PM2.5,19492
72.250000,91.830002,40.290001,19.760000,0.970000,46.980000,1.810000,0.740000,279.470001,55.820000,84481.859375,35.52,111.93,96.562500,PM2.5,19493
79.570000,111.870003,43.689999,21.830000,1.180000,44.930000,2.920000,0.560000,281.000000,50.549999,87734.296875,35.51,112.1,105.712502,PM2.5,19494
83.870003,134.130005,43.590000,24.620001,1.400000,44.169998,1.200000,0.360000,282.700012,46.040001,91418.453125,35.5,112.27,111.087502,PM2.5,19495
96.239998,167.100006,52.290001,31.540001,1.650000,40.250000,-1.070000,0.320000,282.540009,46.419998,93100.828125,35.49,112.43,126.549995,PM2.5,19496
112.669998,204.630005,71.720001,39.990002,1.970000,34.209999,-1.820000,-0.400000,282.089996,46.439999,93028.406250,35.48,112.6,147.087494,PM2.5,19497
130.199997,238.750000,83.279999,39.590000,2.360000,36.240002,-1.570000,-0.350000,281.440002,47.630001,92053.203125,35.47,112.77,171.714279,PM2.5,19498
126.160004,230.279999,74.059998,38.150002,2.350000,39.490002,-1.480000,-0.020000,281.540009,46.040001,91806.882812,35.46,112.93,165.942856,PM2.5,19499
109.919998,199.039993,53.720001,35.660000,2.010000,43.430000,-1.160000,-0.190000,281.029999,45.669998,90536.117188,35.45,113.1,143.649994,PM2.5,19500
99.709999,181.339996,47.639999,34.919998,1.820000,45.959999,-0.760000,-1.740000,281.600006,42.889999,91296.718750,35.44,113.27,130.887497,PM2.5,19501
63.139999,77.180000,62.220001,32.240002,0.660000,33.040001,1.220000,-2.800000,285.899994,35.279999,93840.187500,35.72,110.61,85.175003,PM2.5,19728
65.589996,77.879997,49.500000,26.090000,0.670000,38.230000,-0.080000,-1.450000,285.579987,36.540001,92945.906250,35.71,110.78,88.237495,PM2.5,19729
61.320000,71.620003,48.810001,24.309999,0.620000,39.880001,-1.010000,-1.910000,285.130005,36.549999,91831.421875,35.7,110.94,82.900002,PM2.5,19730
61.130001,70.779999,48.349998,24.000000,0.610000,38.230000,-1.420000,-1.920000,285.910004,36.570000,94012.828125,35.69,111.11,82.662498,PM2.5,19731
63.180000,74.040001,53.680000,27.049999,0.630000,33.330002,-1.320000,-0.140000,286.170013,40.680000,95881.046875,35.69,111.28,85.224998,PM2.5,19732
67.480003,76.849998,55.080002,26.900000,0.610000,32.189999,-1.260000,1.720000,285.829987,43.810001,95400.796875,35.68,111.44,90.600006,PM2.5,19733
69.300003,78.459999,53.080002,25.650000,0.610000,34.240002,-1.430000,2.460000,285.649994,44.029999,94188.320312,35.67,111.61,92.875000,PM2.5,19734
71.440002,86.370003,41.410000,21.469999,0.880000,42.740002,-0.890000,2.520000,283.839996,46.619999,90633.726562,35.66,111.78,95.550003,PM2.5,19735
73.349998,91.279999,41.820000,20.870001,0.970000,43.770000,0.840000,1.570000,281.549988,50.509998,87388.578125,35.65,111.95,97.937500,PM2.5,19736
75.790001,101.089996,43.750000,22.600000,1.100000,43.029999,1.480000,0.590000,281.809998,48.759998,88721.203125,35.64,112.11,100.987503,PM2.5,19737
79.629997,119.059998,42.110001,24.700001,1.330000,42.689999,0.130000,-0.340000,282.480011,45.900002,91307.343750,35.63,112.28,105.787498,PM2.5,19738
86.680000,141.339996,46.509998,28.879999,1.500000,41.599998,-1.280000,-0.560000,282.029999,46.130001,92041.851562,35.62,112.45,114.599998,PM2.5,19739
100.290001,173.699997,58.730000,34.900002,1.750000,37.250000,-1.530000,-1.190000,281.230011,46.860001,91577.179688,35.61,112.61,131.612503,PM2.5,19740
129.270004,228.779999,92.660004,39.029999,2.340000,35.020000,-1.050000,-1.270000,281.000000,46.830002,91430.023438,35.6,112.78,170.385727,PM2.5,19741
125.680000,223.720001,83.839996,37.110001,2.330000,38.330002,-1.090000,-0.840000,281.709991,43.900002,91779.468750,35.59,112.95,165.257141,PM2.5,19742
100.739998,176.529999,52.180000,31.620001,1.810000,44.599998,-1.220000,-0.670000,281.029999,43.580002,89688.273438,35.58,113.11,132.175003,PM2.5,19743
91.570000,159.660004,45.200001,29.930000,1.590000,47.349998,-0.120000,-2.410000,279.649994,45.299999,87639.773438,35.57,113.28,120.712502,PM2.5,19744
89.830002,161.740005,42.139999,29.730000,1.490000,48.330002,0.150000,-6.110000,280.790009,41.130001,90619.820312,35.56,113.45,118.537506,PM2.5,19745
52.549999,60.189999,41.349998,22.059999,0.510000,39.410000,1.210000,-2.250000,284.700012,36.970001,92287.460938,35.85,110.62,71.937500,PM2.5,19971
55.970001,63.450001,40.580002,20.520000,0.530000,41.189999,0.040000,-1.350000,283.209991,39.779999,89282.398438,35.84,110.79,76.212502,PM2.5,19972
54.000000,60.730000,41.349998,19.719999,0.510000,43.410000,0.140000,-1.940000,282.000000,40.549999,87099.656250,35.84,110.95,73.750000,PM2.5,19973
53.139999,59.639999,41.230000,19.840000,0.510000,42.400002,0.320000,-2.140000,283.690002,37.349998,90050.906250,35.83,111.12,72.675003,PM2.5,19974
59.310001,68.940002,50.310001,24.760000,0.590000,35.349998,-0.270000,-1.230000,286.019989,37.070000,95000.546875,35.82,111.29,80.387505,PM2.5,19975
66.389999,75.860001,55.410000,27.150000,0.610000,31.889999,-0.710000,0.320000,285.850006,41.950001,95451.523438,35.81,111.45,89.237503,PM2.5,19976
