PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
16.090000,28.760000,21.230000,5.050000,0.390000,40.660000,-0.530000,-1.600000,263.230011,55.049999,83546.460938,37.46,104.23,28.760000,PM10,22657
17.540001,31.129999,19.910000,4.430000,0.510000,41.450001,-0.610000,-0.270000,263.570007,56.419998,83546.203125,37.6,103.89,31.129999,PM10,22909
15.220000,26.780001,18.459999,3.780000,0.410000,41.790001,-0.260000,-1.020000,263.799988,54.459999,84214.703125,37.6,104.06,26.780001,PM10,22910
13.120000,21.799999,10.370000,2.540000,0.320000,42.919998,-0.300000,-1.410000,263.230011,53.639999,83762.906250,37.6,104.23,21.799999,PM10,22911
11.810000,18.709999,7.240000,2.010000,0.270000,43.200001,-0.050000,-1.710000,263.260010,49.619999,84083.437500,37.6,104.4,18.709999,PM10,22912
10.860000,16.760000,6.090000,1.870000,0.240000,43.290001,0.290000,-1.900000,263.790009,44.990002,84998.773438,37.6,104.57,16.760000,PM10,22913
10.380000,16.790001,6.120000,1.980000,0.230000,43.320000,0.620000,-1.890000,264.290009,41.310001,85861.578125,37.6,104.74,16.790001,PM10,22914
10.670000,18.139999,7.140000,2.480000,0.230000,42.660000,1.060000,-1.850000,265.230011,37.450001,87296.640625,37.6,104.91,18.139999,PM10,22915
14.680000,25.430000,14.090000,3.060000,0.440000,43.430000,-0.700000,-0.600000,264.119995,53.220001,84877.992188,37.73,103.89,25.430000,PM10,23162
12.650000,21.230000,11.080000,2.440000,0.350000,43.029999,-0.540000,-0.990000,263.779999,52.500000,84648.046875,37.73,104.06,21.230000,PM10,23163
11.260000,17.820000,7.900000,1.940000,0.290000,43.450001,-0.230000,-1.380000,263.369995,49.119999,84314.539062,37.73,104.23,17.820000,PM10,23164
10.340000,15.670000,6.270000,1.690000,0.250000,43.320000,0.320000,-1.840000,263.459991,44.830002,84666.117188,37.73,104.4,15.670000,PM10,23165
9.590000,14.300000,5.400000,1.590000,0.220000,43.279999,0.700000,-2.160000,263.989990,41.009998,85567.820312,37.73,104.57,14.300000,PM10,23166
9.090000,14.300000,5.320000,1.630000,0.210000,43.459999,0.950000,-2.400000,264.339996,38.439999,86237.812500,37.74,104.74,14.300000,PM10,23167
9.120000,15.300000,5.870000,1.920000,0.220000,43.189999,1.210000,-2.760000,264.549988,36.630001,86660.523438,37.74,104.91,15.300000,PM10,23168
