PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
45.549999,58.630001,12.630000,18.350000,0.630000,58.849998,-6.130000,-8.730000,281.869995,51.869999,101940.140625,23.66,117.14,63.187500,PM2.5,2079
48.610001,64.489998,12.690000,20.270000,0.670000,56.049999,-6.230000,-8.610000,280.600006,53.160000,100279.000000,23.8,117.16,67.012497,PM2.5,2220
39.110001,48.070000,10.680000,13.990000,0.500000,61.709999,-6.030000,-11.680000,283.630005,63.889999,102575.890625,23.75,117.59,55.137501,PM2.5,2221
51.099998,68.019997,12.050000,19.850000,0.700000,57.970001,-6.010000,-7.220000,279.859985,53.869999,99160.273438,23.95,117.03,70.125000,PM2.5,2362
50.669998,67.989998,12.280000,20.430000,0.690000,55.290001,-5.990000,-8.130000,278.559998,58.549999,97823.882812,23.93,117.17,69.587494,PM2.5,2363
50.049999,67.550003,12.590000,21.290001,0.670000,52.580002,-4.850000,-8.440000,279.579987,55.730000,99529.039062,23.92,117.32,68.812500,PM2.5,2364
49.430000,66.120003,12.430000,21.750000,0.650000,52.700001,-4.740000,-9.380000,280.739990,53.259998,101366.726562,23.9,117.47,68.037498,PM2.5,2365
44.939999,57.250000,11.420000,18.639999,0.570000,58.099998,-5.010000,-10.670000,282.450012,59.799999,102247.593750,23.88,117.61,62.424999,PM2.5,2366
52.290001,68.860001,11.950000,19.809999,0.690000,57.639999,-5.940000,-6.460000,278.230011,57.599998,97238.773438,24.08,117.04,71.612503,PM2.5,2507
52.270000,70.239998,12.020000,21.350000,0.700000,54.610001,-5.420000,-6.940000,278.029999,58.340000,97607.546875,24.07,117.19,71.587502,PM2.5,2508
52.730000,72.440002,12.180000,23.469999,0.710000,51.599998,-4.700000,-7.710000,278.859985,56.410000,98764.710938,24.05,117.34,72.162498,PM2.5,2509
53.330002,74.190002,12.590000,25.850000,0.720000,49.849998,-4.350000,-8.130000,279.549988,55.610001,99888.890625,24.03,117.48,72.912506,PM2.5,2510
50.959999,68.360001,12.770000,24.469999,0.660000,50.689999,-4.070000,-8.740000,280.589996,53.970001,101398.226562,24.02,117.63,69.949997,PM2.5,2511
53.310001,69.739998,12.030000,19.990000,0.690000,57.570000,-5.720000,-5.760000,277.470001,58.869999,96258.203125,24.21,117.06,72.887505,PM2.5,2652
53.169998,71.779999,12.140000,21.959999,0.700000,54.240002,-4.910000,-6.050000,277.839996,57.790001,97378.453125,24.2,117.21,72.712494,PM2.5,2653
53.930000,74.809998,12.190000,24.379999,0.720000,50.320000,-4.330000,-6.900000,278.329987,56.470001,98316.843750,24.18,117.35,73.662498,PM2.5,2654
54.889999,77.739998,12.860000,27.850000,0.740000,48.009998,-3.860000,-7.110000,279.260010,54.830002,99694.210938,24.17,117.5,74.862503,PM2.5,2655
54.000000,75.279999,13.450000,28.680000,0.720000,47.860001,-3.680000,-7.040000,280.209991,53.799999,101053.117188,24.15,117.65,73.750000,PM2.5,2656
50.410000,65.419998,13.280000,25.400000,0.650000,50.990002,-3.980000,-8.050000,280.579987,54.590000,101343.156250,24.14,117.79,69.262497,PM2.5,2657
54.240002,68.519997,12.260000,19.570000,0.690000,60.560001,-4.960000,-4.030000,277.929993,56.910000,96284.773438,24.36,116.93,74.050003,PM2.5,2796
54.169998,69.760002,12.250000,20.030001,0.680000,58.139999,-5.320000,-4.830000,276.869995,59.650002,95580.296875,24.35,117.08,73.962494,PM2.5,2797
53.799999,72.309998,12.690000,22.350000,0.700000,55.740002,-4.020000,-4.610000,277.529999,57.610001,97141.148438,24.33,117.22,73.500000,PM2.5,2798
55.299999,77.910004,12.360000,25.620001,0.730000,49.040001,-3.560000,-5.190000,278.109985,56.070000,98326.156250,24.32,117.37,75.375000,PM2.5,2799
56.330002,81.339996,13.190000,29.790001,0.760000,46.599998,-3.210000,-5.720000,278.839996,54.680000,99294.890625,24.3,117.52,76.662506,PM2.5,2800
55.919998,79.690002,14.170000,31.629999,0.760000,47.619999,-3.300000,-5.500000,279.859985,53.240002,100708.289062,24.29,117.66,76.149994,PM2.5,2801
55.799999,76.790001,13.850000,31.490000,0.740000,46.779999,-3.950000,-6.700000,280.320007,53.099998,101418.531250,24.27,117.81,76.000000,PM2.5,2802
53.160000,69.580002,13.010000,27.940001,0.680000,47.099998,-4.810000,-9.560000,281.100006,54.310001,102030.890625,24.25,117.96,72.699997,PM2.5,2803
53.939999,65.480003,13.350000,19.110001,0.680000,65.430000,-2.120000,-3.270000,278.929993,52.799999,97881.890625,24.51,116.8,73.674995,PM2.5,2940
54.590000,67.370003,13.040000,19.320000,0.680000,63.450001,-4.080000,-3.060000,276.989990,59.470001,95080.062500,24.5,116.95,74.487503,PM2.5,2941
55.270000,69.980003,12.790000,20.540001,0.690000,59.580002,-4.360000,-3.070000,276.600006,59.540001,95176.117188,24.48,117.09,75.337502,PM2.5,2942
56.630001,76.910004,12.450000,23.809999,0.730000,52.709999,-3.540000,-2.590000,278.200012,54.869999,98254.640625,24.47,117.24,77.037498,PM2.5,2943
57.200001,79.680000,12.730000,26.549999,0.750000,49.709999,-3.190000,-2.940000,279.480011,51.279999,100365.093750,24.45,117.39,77.750000,PM2.5,2944
58.279999,85.169998,13.640000,31.760000,0.790000,45.610001,-2.780000,-3.970000,279.489990,51.660000,100365.648438,24.44,117.53,79.099998,PM2.5,2945
58.450001,86.169998,14.480000,34.080002,0.800000,45.070000,-2.860000,-3.770000,280.089996,51.169998,101172.617188,24.42,117.68,79.312500,PM2.5,2946
59.860001,86.269997,14.110000,35.250000,0.810000,43.040001,-4.180000,-5.710000,280.739990,49.639999,102174.343750,24.4,117.83,81.074997,PM2.5,2947
58.389999,79.250000,13.770000,33.400002,0.760000,44.070000,-5.350000,-8.430000,280.980011,51.439999,102188.640625,24.39,117.98,79.237503,PM2.5,2948
48.549999,55.950001,11.910000,15.370000,0.610000,69.900002,0.480000,-5.620000,278.320007,47.529999,98890.539062,24.68,116.52,66.937500,PM2.5,3083
53.799999,64.059998,13.530000,18.629999,0.670000,66.239998,-2.450000,-3.750000,278.059998,52.980000,97154.960938,24.65,116.82,73.500000,PM2.5,3085
