PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
66.559998,133.289993,41.990002,50.279999,2.190000,19.870001,5.800000,-2.410000,274.279999,49.959999,96688.507812,34.64,110.37,91.644997,PM10,17726
67.180000,133.589996,43.470001,50.860001,2.190000,20.580000,6.950000,-2.190000,274.279999,49.209999,96268.203125,34.63,110.54,91.794998,PM10,17727
70.860001,138.740005,46.660000,52.500000,2.250000,20.620001,5.800000,-1.230000,275.339996,46.070000,97595.812500,34.62,110.7,94.824997,PM2.5,17728
73.620003,142.850006,49.520000,48.070000,2.470000,20.410000,5.870000,0.070000,272.760010,55.130001,94552.570312,34.77,110.38,98.275002,PM2.5,17983
74.459999,141.880005,48.599998,49.130001,2.480000,20.660000,8.260000,-0.510000,272.899994,51.720001,93602.703125,34.77,110.55,99.324997,PM2.5,17984
76.540001,143.910004,48.959999,50.340000,2.550000,20.770000,7.540000,-1.200000,274.670013,46.110001,95635.140625,34.76,110.71,101.925003,PM2.5,17985
78.230003,147.139999,51.650002,51.950001,2.610000,20.930000,4.400000,-0.780000,274.649994,47.590000,96649.906250,34.75,110.88,104.037506,PM2.5,17986
75.750000,140.110001,48.630001,45.590000,2.540000,22.730000,5.930000,3.140000,274.089996,50.540001,96992.101562,34.91,110.39,100.937500,PM2.5,18240
77.449997,141.759995,49.520000,46.770000,2.620000,22.420000,7.180000,2.120000,274.600006,47.830002,96895.593750,34.9,110.56,103.062500,PM2.5,18241
79.500000,143.850006,50.840000,46.869999,2.780000,22.850000,6.530000,-0.070000,274.559998,47.770000,97110.546875,34.89,110.72,105.625000,PM2.5,18242
80.870003,145.220001,51.970001,46.209999,2.910000,23.850000,5.650000,-0.800000,273.640015,49.689999,96026.640625,34.89,110.89,107.337502,PM2.5,18243
82.279999,149.160004,55.240002,47.509998,2.940000,22.290001,5.150000,-0.070000,273.380005,50.689999,96112.117188,34.88,111.05,109.099998,PM2.5,18244
80.400002,145.699997,56.430000,46.400002,2.840000,22.950001,5.430000,-0.290000,272.940002,53.029999,96079.492188,34.87,111.22,106.750000,PM2.5,18245
78.110001,138.279999,56.720001,42.840000,2.770000,24.730000,7.380000,-0.990000,272.929993,52.349998,95711.546875,34.86,111.38,103.887497,PM2.5,18246
72.360001,125.570000,36.529999,34.450001,2.510000,30.400000,4.260000,2.070000,274.790009,47.590000,98597.351562,35.04,110.4,96.699997,PM2.5,18493
83.559998,145.100006,45.529999,38.119999,3.040000,28.150000,3.940000,1.360000,274.989990,47.689999,99231.507812,35.04,110.57,110.699997,PM2.5,18494
92.680000,159.820007,57.330002,39.230000,3.600000,27.090000,3.590000,0.450000,274.540009,48.570000,98879.882812,35.03,110.73,122.099998,PM2.5,18495
96.970001,167.539993,66.150002,40.500000,3.860000,26.139999,3.820000,0.660000,274.209991,48.150002,98191.882812,35.02,110.9,127.462502,PM2.5,18496
100.300003,175.990005,74.099998,43.270000,3.840000,23.700001,3.500000,0.850000,273.730011,48.790001,97452.007812,35.01,111.06,131.625000,PM2.5,18497
92.519997,160.839996,70.820000,40.459999,3.490000,24.980000,3.930000,-0.520000,271.679993,54.189999,94278.976562,35.01,111.23,121.899994,PM2.5,18498
81.570000,137.320007,65.599998,35.639999,3.080000,28.799999,7.400000,-3.080000,271.239990,51.020000,92021.812500,35.0,111.39,108.212502,PM2.5,18499
76.930000,127.169998,63.040001,32.720001,2.920000,29.200001,8.840000,-2.740000,274.109985,39.669998,94478.843750,34.99,111.56,102.412498,PM2.5,18500
80.800003,136.779999,41.680000,29.570000,3.070000,33.919998,1.020000,1.040000,274.070007,47.590000,97252.296875,35.18,110.41,107.250000,PM2.5,18745
95.220001,160.889999,60.009998,32.400002,4.000000,31.230000,1.330000,0.240000,274.000000,47.189999,97184.343750,35.17,110.57,125.275002,PM2.5,18746
103.279999,173.000000,76.980003,34.759998,4.630000,28.639999,2.700000,-0.630000,274.179993,45.830002,97307.328125,35.17,110.74,135.350006,PM2.5,18747
109.080002,181.729996,93.070000,36.549999,4.940000,26.559999,3.030000,-0.410000,274.559998,44.340000,98329.968750,35.16,110.91,142.600006,PM2.5,18748
113.320000,193.320007,99.570000,40.639999,4.570000,23.930000,1.860000,1.260000,274.399994,46.400002,98816.929688,35.15,111.07,147.899994,PM2.5,18749
96.160004,162.699997,83.160004,38.090000,3.700000,26.420000,1.840000,2.250000,272.390015,50.430000,95469.539062,35.14,111.24,126.450005,PM2.5,18750
88.209999,146.160004,78.150002,34.410000,3.390000,28.090000,5.750000,-0.740000,270.459991,49.869999,90923.937500,35.13,111.4,116.512497,PM2.5,18751
72.709999,115.570000,69.059998,28.620001,2.810000,32.830002,8.580000,-3.390000,273.140015,37.270000,92345.703125,35.13,111.57,97.137497,PM2.5,18752
72.739998,115.709999,71.589996,27.660000,2.820000,32.430000,6.970000,-3.120000,276.149994,31.080000,96812.882812,35.12,111.74,97.174995,PM2.5,18753
67.510002,106.769997,68.889999,24.570000,2.590000,32.639999,5.700000,-1.190000,276.679993,29.570000,97993.390625,35.11,111.9,90.637505,PM2.5,18754
96.550003,159.809998,76.070000,33.090000,4.440000,30.660000,-0.110000,0.020000,274.000000,45.320000,96734.203125,35.31,110.58,126.937500,PM2.5,18995
96.379997,156.600006,85.370003,32.980000,4.700000,29.950001,2.400000,-1.730000,273.410004,43.939999,95531.687500,35.3,110.75,126.724998,PM2.5,18996
97.180000,156.470001,92.510002,32.840000,4.830000,29.219999,4.140000,-2.260000,273.829987,41.320000,95747.117188,35.29,110.92,127.724998,PM2.5,18997
111.209999,181.160004,108.129997,36.560001,4.960000,25.799999,2.900000,0.120000,273.779999,44.500000,97041.398438,35.29,111.08,145.262497,PM2.5,18998
99.110001,163.800003,89.970001,36.740002,3.960000,26.520000,1.740000,3.620000,272.809998,48.830002,96353.250000,35.28,111.25,130.137497,PM2.5,18999
91.849998,150.160004,84.699997,34.270000,3.590000,27.850000,4.180000,2.610000,271.119995,48.400002,92612.382812,35.27,111.41,121.062500,PM2.5,19000
76.669998,121.800003,77.709999,29.370001,3.000000,31.700001,7.680000,-1.950000,271.790009,41.349998,91961.226562,35.26,111.58,102.087494,PM2.5,19001
70.589996,110.760002,74.949997,26.360001,2.750000,33.970001,7.460000,-6.290000,274.250000,33.270000,94381.718750,35.25,111.75,94.487495,PM2.5,19002
61.830002,95.669998,69.720001,21.809999,2.370000,35.560001,4.250000,-4.910000,275.709991,26.480000,94144.468750,35.24,111.91,83.537506,PM2.5,19003
79.970001,125.669998,93.239998,36.340000,3.990000,28.379999,0.130000,-0.770000,274.350006,42.230000,97910.273438,35.44,110.59,106.212502,PM2.5,19240
75.059998,113.620003,82.699997,30.969999,3.950000,31.799999,2.350000,-1.720000,273.839996,40.980000,96619.726562,35.44,110.76,100.074997,PM2.5,19241
75.199997,112.370003,83.610001,28.590000,4.070000,32.560001,5.160000,-1.470000,273.690002,39.480000,95710.406250,35.43,110.92,100.349998,CO,19242
84.629997,129.389999,93.889999,29.959999,4.310000,30.629999,5.170000,0.310000,273.799988,39.639999,95983.429688,35.42,111.09,112.037498,PM2.5,19243
94.339996,150.100006,94.519997,33.610001,4.070000,28.090000,3.250000,3.600000,272.869995,46.349998,95985.343750,35.41,111.26,124.174995,PM2.5,19244
95.209999,153.309998,94.209999,34.130001,3.790000,27.600000,3.310000,3.990000,271.950012,47.009998,94211.242188,35.41,111.42,125.262497,PM2.5,19245
93.209999,149.300003,103.419998,33.570000,3.600000,28.190001,4.590000,0.100000,270.929993,45.599998,92055.453125,35.4,111.59,122.762497,PM2.5,19246
72.099998,111.720001,86.529999,26.250000,2.810000,34.180000,3.890000,-5.420000,270.809998,37.770000,89123.203125,35.39,111.76,96.375000,PM2.5,19247
56.820000,85.589996,70.870003,19.650000,2.150000,39.630001,3.640000,-6.720000,272.000000,28.040001,87060.421875,35.38,111.92,77.275002,PM2.5,19248
