PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
14.940000,19.139999,4.480000,5.060000,0.170000,73.690002,4.350000,-0.360000,290.869995,26.799999,82500.718750,37.46,104.23,21.342857,PM2.5,22657
13.220000,16.020000,2.540000,2.930000,0.180000,76.540001,4.700000,1.260000,291.179993,24.830000,82505.710938,37.6,103.89,18.885715,PM2.5,22909
13.570000,16.809999,3.260000,3.870000,0.170000,75.099998,4.730000,0.620000,291.519989,24.809999,83097.617188,37.6,104.06,19.385714,PM2.5,22910
14.630000,18.030001,3.380000,3.830000,0.170000,73.730003,4.540000,0.410000,290.970001,26.200001,82691.078125,37.6,104.23,20.900000,PM2.5,22911
15.870000,19.510000,3.350000,3.450000,0.170000,72.830002,4.750000,0.740000,291.230011,26.480000,82965.968750,37.6,104.4,22.671429,PM2.5,22912
17.219999,21.700001,3.490000,3.440000,0.170000,72.099998,4.710000,1.240000,291.950012,26.150000,83768.226562,37.6,104.57,24.599998,PM2.5,22913
18.820000,25.290001,4.100000,4.110000,0.180000,71.720001,4.380000,1.940000,292.589996,26.490000,84529.062500,37.6,104.74,26.885714,PM2.5,22914
20.900000,30.620001,5.100000,5.310000,0.200000,72.400002,4.110000,2.670000,293.609985,26.950001,85799.648438,37.6,104.91,30.620001,PM10,22915
13.280000,16.209999,2.580000,3.050000,0.200000,77.089996,4.500000,1.180000,292.000000,23.920000,83682.250000,37.73,103.89,18.971428,PM2.5,23162
13.460000,16.500000,3.010000,3.330000,0.170000,75.300003,4.680000,1.170000,291.720001,24.290001,83475.468750,37.73,104.06,19.228571,PM2.5,23163
14.310000,17.360001,3.090000,3.240000,0.170000,74.349998,4.890000,1.270000,291.410004,25.000000,83171.796875,37.73,104.23,20.442858,PM2.5,23164
15.480000,18.730000,3.060000,2.980000,0.160000,73.379997,5.150000,1.320000,291.760010,24.940001,83474.703125,37.73,104.4,22.114285,PM2.5,23165
16.540001,20.809999,3.090000,2.900000,0.160000,72.480003,5.040000,1.330000,292.489990,24.459999,84266.476562,37.73,104.57,23.628572,PM2.5,23166
17.600000,23.850000,3.410000,3.310000,0.170000,71.849998,4.410000,1.600000,292.929993,24.510000,84858.031250,37.74,104.74,25.142859,PM2.5,23167
