PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
38.139999,51.330002,14.520000,6.120000,0.520000,72.120003,0.950000,3.060000,275.739990,76.110001,82749.453125,37.46,104.23,53.924999,PM2.5,22657
37.380001,51.139999,13.520000,5.850000,0.480000,69.370003,1.490000,1.740000,276.589996,69.010002,82723.476562,37.6,103.89,52.975002,PM2.5,22909
39.020000,52.860001,15.390000,6.670000,0.510000,69.110001,0.700000,2.930000,276.369995,73.580002,83363.562500,37.6,104.06,55.025002,PM2.5,22910
39.459999,52.880001,14.990000,5.760000,0.510000,70.709999,1.000000,3.640000,275.899994,75.620003,82942.648438,37.6,104.23,55.574997,PM2.5,22911
40.009998,53.520000,15.100000,6.180000,0.540000,70.860001,1.070000,3.460000,276.149994,74.320000,83251.062500,37.6,104.4,56.262497,PM2.5,22912
41.320000,55.630001,15.680000,7.680000,0.590000,72.250000,0.600000,2.690000,276.820007,71.559998,84121.851562,37.6,104.57,57.900002,PM2.5,22913
44.189999,59.549999,17.469999,9.670000,0.650000,71.589996,-0.620000,2.390000,277.329987,70.519997,84944.906250,37.6,104.74,61.487499,PM2.5,22914
49.099998,65.910004,19.910000,12.580000,0.740000,71.269997,-2.550000,1.950000,277.929993,70.190002,86312.289062,37.6,104.91,67.625000,PM2.5,22915
39.450001,54.340000,14.980000,5.850000,0.470000,70.150002,0.850000,2.280000,277.320007,67.529999,83971.851562,37.73,103.89,55.562500,PM2.5,23162
40.689999,55.119999,16.150000,6.420000,0.500000,69.349998,0.460000,3.550000,276.660004,72.730003,83761.546875,37.73,104.06,57.112499,PM2.5,23163
41.119999,55.070000,15.710000,5.900000,0.520000,70.389999,0.450000,3.800000,276.339996,74.089996,83453.500000,37.73,104.23,57.649998,PM2.5,23164
42.090000,56.209999,16.030001,6.600000,0.560000,70.500000,-0.070000,3.420000,276.480011,73.739998,83795.343750,37.73,104.4,58.862499,PM2.5,23165
44.200001,59.279999,16.820000,8.260000,0.610000,72.070000,-1.190000,2.810000,276.899994,73.500000,84656.296875,37.73,104.57,61.500000,PM2.5,23166
48.029999,64.269997,18.850000,10.660000,0.690000,71.360001,-3.150000,2.890000,276.950012,75.029999,85302.343750,37.74,104.74,66.287498,PM2.5,23167
52.849998,70.559998,20.820000,13.920000,0.790000,71.589996,-4.920000,3.240000,276.619995,78.669998,85721.187500,37.74,104.91,72.312500,PM2.5,23168
56.509998,75.449997,21.820000,17.280001,0.880000,71.489998,-5.710000,3.590000,276.309998,80.839996,85919.148438,37.74,105.09,76.887497,PM2.5,23169
58.650002,77.980003,20.090000,18.330000,0.930000,72.480003,-5.880000,4.570000,275.989990,82.050003,85838.390625,37.74,105.26,79.562500,PM2.5,23170
60.980000,80.959999,19.750000,21.930000,0.990000,72.760002,-5.240000,5.430000,275.470001,83.930000,85465.273438,37.73,105.43,82.474998,PM2.5,23171
63.299999,84.070000,20.459999,26.740000,1.040000,70.589996,-3.530000,5.410000,275.410004,83.750000,85467.398438,37.73,105.6,85.375000,PM2.5,23172
72.809998,101.690002,34.419998,19.840000,1.030000,72.029999,-3.740000,4.900000,276.140015,79.800003,86591.250000,37.7,108.17,97.262497,PM2.5,23187
72.720001,103.190002,35.470001,23.379999,1.130000,72.660004,-3.810000,5.030000,276.369995,77.510002,86850.101562,37.69,108.34,97.150002,PM2.5,23188
73.000000,105.070000,35.189999,27.600000,1.260000,73.269997,-4.190000,5.530000,276.359985,77.440002,86949.406250,37.69,108.51,97.500000,PM2.5,23189
74.070000,107.570000,35.450001,32.919998,1.390000,74.150002,-4.490000,6.230000,275.980011,79.959999,86703.273438,37.69,108.68,98.837502,PM2.5,23190
39.520000,57.970001,13.540000,5.600000,0.470000,71.330002,2.750000,-0.100000,277.269989,63.520000,83654.648438,37.86,103.54,55.650002,PM2.5,23416
40.270000,56.860001,14.390000,5.640000,0.470000,70.430000,1.510000,0.930000,277.380005,65.550003,84092.328125,37.86,103.71,56.587502,PM2.5,23417
41.529999,57.310001,15.920000,5.960000,0.480000,69.970001,0.500000,2.510000,277.299988,68.779999,84325.710938,37.87,103.88,58.162498,PM2.5,23418
42.610001,57.820000,16.920000,6.420000,0.500000,70.470001,0.060000,3.660000,277.029999,71.550003,84294.710938,37.87,104.06,59.512501,PM2.5,23419
43.150002,57.930000,16.680000,6.200000,0.530000,71.389999,-0.530000,3.800000,276.899994,72.260002,84243.312500,37.87,104.23,60.187500,PM2.5,23420
44.419998,59.320000,17.180000,7.220000,0.570000,71.599998,-1.500000,3.720000,276.750000,73.739998,84423.531250,37.87,104.4,61.774998,PM2.5,23421
46.709999,62.430000,17.850000,8.970000,0.640000,71.190002,-2.820000,3.730000,276.690002,75.680000,84859.226562,37.87,104.57,64.637497,PM2.5,23422
