PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
22.940001,24.770000,2.220000,4.480000,0.180000,73.050003,-1.530000,-0.090000,302.500000,63.200001,96914.093750,26.93,92.9,32.771431,PM2.5,5360
23.559999,25.350000,2.180000,4.450000,0.180000,73.070000,-1.880000,0.790000,302.070007,64.930000,96261.460938,26.94,93.05,33.657143,PM2.5,5361
21.889999,23.480000,2.140000,4.110000,0.180000,72.290001,-2.740000,0.830000,302.079987,64.230003,95909.851562,26.96,93.2,31.271427,PM2.5,5362
19.709999,21.059999,2.110000,3.720000,0.170000,71.620003,-3.720000,0.290000,302.359985,62.459999,95752.960938,26.97,93.35,28.157141,PM2.5,5363
19.150000,20.450001,2.100000,3.800000,0.170000,70.449997,-4.130000,-0.560000,302.510010,61.560001,95850.648438,26.99,93.5,27.357141,PM2.5,5364
19.860001,21.370001,2.100000,4.270000,0.180000,69.010002,-3.840000,-1.500000,303.299988,59.860001,97202.843750,27.0,93.65,28.371429,PM2.5,5365
18.780001,19.719999,2.150000,1.800000,0.130000,72.699997,-3.870000,1.240000,296.980011,74.129997,88307.726562,26.98,92.13,26.828573,PM2.5,5505
18.370001,19.209999,2.060000,1.660000,0.130000,72.480003,-4.340000,0.680000,296.739990,74.660004,87501.453125,27.0,92.28,26.242859,PM2.5,5506
18.330000,19.160000,2.000000,1.820000,0.130000,72.000000,-3.900000,-0.750000,297.279999,72.769997,88122.257812,27.02,92.43,26.185715,PM2.5,5507
17.719999,18.629999,1.930000,2.710000,0.130000,71.570000,-2.070000,-1.180000,299.600006,66.410004,91502.796875,27.03,92.58,25.314285,PM2.5,5508
16.990000,17.920000,1.930000,2.830000,0.140000,72.639999,-0.600000,-0.880000,301.540009,62.259998,94656.406250,27.05,92.73,24.271429,PM2.5,5509
17.930000,18.850000,1.970000,2.820000,0.140000,72.910004,-0.640000,-0.380000,301.070007,64.849998,94406.187500,27.06,92.88,25.614286,PM2.5,5510
19.090000,20.010000,2.010000,2.720000,0.150000,72.480003,-1.850000,0.980000,299.679993,69.209999,92091.289062,27.08,93.03,27.271429,PM2.5,5511
