PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
60.580002,79.570000,22.480000,25.110001,0.790000,74.309998,-4.290000,-7.650000,288.649994,31.709999,101328.953125,21.58,107.95,81.975006,PM2.5,208
64.629997,87.370003,22.900000,28.910000,0.860000,82.989998,-4.560000,-7.960000,288.510010,33.730000,101572.742188,21.57,108.09,87.037498,PM2.5,209
72.250000,96.709999,22.170000,21.709999,1.000000,93.919998,-4.810000,-5.670000,289.570007,35.000000,101865.648438,21.54,109.24,96.562500,PM2.5,210
69.230003,90.989998,22.209999,20.680000,0.920000,94.059998,-4.890000,-5.260000,290.100006,37.310001,101861.796875,21.53,109.38,92.787506,PM2.5,211
67.949997,87.900002,22.770000,20.440001,0.880000,93.540001,-5.270000,-4.780000,290.290009,35.900002,101958.140625,21.52,109.53,91.187500,PM2.5,212
68.120003,87.529999,23.290001,20.980000,0.880000,92.089996,-5.240000,-4.390000,289.970001,33.200001,101954.273438,21.52,109.67,91.400002,PM2.5,213
55.259998,66.169998,21.930000,18.120001,0.660000,60.889999,-5.370000,-6.570000,284.820007,39.990002,96381.851562,21.73,107.23,75.324997,PM2.5,234
59.500000,73.599998,21.430000,22.320000,0.760000,66.669998,-5.160000,-6.240000,284.380005,40.610001,95696.898438,21.72,107.38,80.625000,PM2.5,235
59.669998,74.169998,21.850000,24.280001,0.790000,71.059998,-3.950000,-5.650000,284.260010,40.820000,95377.718750,21.72,107.52,80.837494,PM2.5,236
63.160000,81.260002,21.410000,26.760000,0.840000,69.540001,-2.680000,-6.350000,284.910004,40.529999,96487.343750,21.72,107.66,85.199997,PM2.5,237
61.980000,81.650002,21.500000,27.940001,0.850000,73.570000,-3.030000,-7.180000,286.519989,37.220001,98140.437500,21.71,107.81,83.724998,PM2.5,238
64.610001,88.370003,20.940001,30.330000,0.910000,79.199997,-3.820000,-7.440000,287.200012,35.430000,99051.710938,21.71,107.95,87.012497,PM2.5,239
67.070000,94.320000,21.379999,33.389999,0.970000,83.250000,-3.850000,-7.330000,288.100006,33.439999,100788.117188,21.71,108.09,90.087502,PM2.5,240
72.320000,102.879997,23.760000,37.450001,1.020000,87.339996,-3.730000,-7.880000,288.420013,32.660000,101861.210938,21.7,108.24,96.650002,PM2.5,241
72.059998,101.680000,24.090000,34.320000,0.980000,94.000000,-3.810000,-7.700000,288.720001,35.220001,101890.468750,21.7,108.38,96.324997,PM2.5,242
68.680000,95.489998,23.010000,28.620001,0.900000,98.940002,-4.410000,-7.390000,289.500000,37.110001,102048.156250,21.69,108.53,92.099998,PM2.5,243
73.480003,101.940002,21.389999,24.139999,0.990000,91.669998,-4.450000,-5.820000,289.040009,31.730000,101970.640625,21.68,108.81,98.100006,PM2.5,244
75.690002,105.449997,21.770000,25.219999,1.050000,91.959999,-4.520000,-6.020000,289.149994,33.029999,101934.281250,21.68,108.96,100.862503,PM2.5,245
76.470001,106.419998,22.180000,25.700001,1.070000,93.699997,-4.770000,-5.880000,289.250000,34.450001,101869.937500,21.67,109.1,101.837502,PM2.5,246
73.930000,102.449997,21.360001,24.200001,1.040000,96.970001,-4.960000,-5.700000,289.410004,36.750000,101774.476562,21.67,109.25,98.662498,PM2.5,247
71.160004,97.080002,21.480000,22.690001,0.980000,98.260002,-5.310000,-5.540000,289.809998,38.209999,101781.726562,21.66,109.39,95.200005,PM2.5,248
71.779999,97.010002,22.209999,22.590000,0.980000,98.260002,-5.550000,-4.880000,289.869995,34.950001,101805.609375,21.65,109.68,95.974998,PM2.5,249
70.029999,95.940002,21.719999,23.330000,0.980000,104.330002,-5.330000,-4.820000,290.040009,35.709999,101802.453125,21.65,109.82,93.787498,PM2.5,250
61.130001,72.610001,21.639999,20.570000,0.730000,59.770000,-4.430000,-5.240000,285.309998,38.820000,97698.093750,21.86,107.09,82.662498,PM2.5,276
65.269997,80.720001,20.860001,25.120001,0.830000,64.720001,-4.740000,-4.910000,285.209991,39.250000,97520.757812,21.86,107.23,87.837494,PM2.5,277
67.449997,85.760002,20.510000,28.450001,0.890000,67.809998,-4.660000,-4.710000,284.739990,40.209999,96908.976562,21.86,107.38,90.562500,PM2.5,278
68.070000,88.500000,20.549999,30.920000,0.930000,70.099998,-3.850000,-4.380000,284.760010,39.849998,96908.992188,21.85,107.52,91.337502,PM2.5,279
67.660004,89.860001,20.410000,32.630001,0.950000,72.550003,-3.050000,-4.880000,285.000000,39.689999,97053.953125,21.85,107.67,90.825005,PM2.5,280
65.730003,88.260002,20.430000,33.060001,0.960000,76.489998,-3.050000,-5.400000,285.250000,38.500000,97046.039062,21.85,107.81,88.412506,PM2.5,281
67.059998,92.980003,19.750000,33.590000,0.980000,76.690002,-3.410000,-6.550000,285.829987,36.919998,97776.796875,21.84,107.96,90.074997,PM2.5,282
66.949997,94.470001,20.240000,33.959999,0.980000,81.050003,-3.550000,-7.080000,287.329987,33.900002,99544.468750,21.84,108.1,89.937500,PM2.5,283
72.680000,104.940002,22.000000,38.049999,1.060000,84.139999,-3.510000,-7.440000,288.079987,34.009998,101051.343750,21.84,108.24,97.099998,PM2.5,284
73.330002,105.970001,22.290001,35.630001,1.040000,91.099998,-3.680000,-7.240000,288.630005,34.849998,101823.546875,21.83,108.39,97.912506,PM2.5,285
75.690002,108.360001,21.469999,30.270000,1.040000,94.089996,-4.380000,-6.280000,288.660004,32.330002,101941.851562,21.82,108.68,100.862503,PM2.5,286
74.160004,105.660004,20.420000,27.559999,1.030000,95.779999,-4.480000,-5.720000,289.119995,35.290001,101861.343750,21.82,108.82,98.950005,PM2.5,287
75.279999,107.580002,20.500000,27.930000,1.070000,94.910004,-4.880000,-5.820000,289.100006,34.799999,101770.718750,21.81,108.96,100.349998,PM2.5,288
75.800003,107.360001,20.900000,27.160000,1.070000,94.519997,-4.970000,-5.650000,289.089996,34.430000,101661.046875,21.81,109.11,101.000000,PM2.5,289
75.410004,105.730003,20.930000,25.660000,1.060000,94.610001,-4.930000,-5.560000,289.029999,34.500000,101691.976562,21.8,109.25,100.512505,PM2.5,290
74.029999,101.970001,21.400000,24.000000,1.020000,92.940002,-5.030000,-5.510000,289.089996,34.330002,101751.343750,21.8,109.4,98.787498,PM2.5,291
73.260002,100.209999,21.809999,23.040001,1.000000,93.099998,-5.310000,-5.640000,288.989990,34.880001,101401.703125,21.79,109.54,97.825005,PM2.5,292
72.550003,99.199997,21.920000,22.719999,0.980000,95.059998,-5.350000,-5.520000,289.010010,37.020000,100935.187500,21.79,109.68,96.937500,PM2.5,293
71.510002,99.019997,21.440001,23.379999,0.990000,99.150002,-5.030000,-5.490000,289.100006,36.759998,100953.257812,21.78,109.83,95.637505,PM2.5,294
57.669998,65.019997,22.230000,16.290001,0.630000,55.000000,-5.270000,-4.520000,285.859985,37.130001,97950.171875,22.0,106.8,78.337494,PM2.5,321
65.900002,76.790001,21.730000,22.070000,0.770000,59.070000,-4.380000,-3.830000,285.989990,36.799999,98542.976562,22.0,106.95,88.625000,PM2.5,322
68.989998,83.050003,21.350000,26.309999,0.860000,62.330002,-3.950000,-3.890000,286.399994,35.919998,99177.460938,22.0,107.09,92.487495,PM2.5,323
70.000000,87.120003,20.500000,29.480000,0.920000,65.430000,-4.170000,-3.950000,286.179993,36.450001,98929.312500,21.99,107.24,93.750000,PM2.5,324
70.269997,89.820000,20.190001,32.270000,0.960000,67.070000,-4.140000,-3.870000,285.890015,37.259998,98564.742188,21.99,107.38,94.087494,PM2.5,325
70.339996,92.330002,20.139999,34.959999,0.990000,68.419998,-3.640000,-3.930000,285.750000,37.750000,98416.500000,21.99,107.53,94.174995,PM2.5,326
71.220001,96.000000,20.110001,37.509998,1.030000,69.169998,-3.030000,-3.890000,285.910004,37.900002,98800.703125,21.98,107.67,95.275002,PM2.5,327
70.500000,96.889999,19.950001,37.910000,1.030000,71.169998,-3.210000,-4.180000,286.200012,37.080002,98929.179688,21.98,107.81,94.375000,PM2.5,328
69.000000,96.070000,19.570000,36.610001,1.010000,73.940002,-4.130000,-5.590000,285.940002,36.380001,98191.593750,21.98,107.96,92.500000,PM2.5,329
68.620003,96.669998,19.280001,35.580002,1.010000,76.430000,-3.920000,-6.690000,285.790009,36.849998,98079.429688,21.97,108.1,92.025002,PM2.5,330
71.110001,101.949997,20.260000,36.400002,1.040000,81.279999,-2.870000,-6.700000,287.130005,33.700001,99901.593750,21.97,108.25,95.137497,PM2.5,331
72.470001,104.599998,20.530001,34.599998,1.040000,85.910004,-2.790000,-6.570000,288.230011,31.930000,101663.609375,21.97,108.39,96.837502,PM2.5,332
72.720001,104.879997,20.150000,31.790001,1.020000,90.099998,-3.560000,-6.580000,288.519989,30.709999,101981.742188,21.96,108.54,97.150002,PM2.5,333
75.309998,109.019997,20.420000,31.780001,1.050000,92.330002,-4.460000,-6.330000,288.739990,32.950001,101916.992188,21.96,108.68,100.387497,PM2.5,334
74.940002,108.110001,19.870001,30.059999,1.050000,93.599998,-4.870000,-6.040000,288.670013,32.430000,101768.406250,21.95,108.82,99.925003,PM2.5,335
75.290001,107.910004,20.080000,29.090000,1.060000,93.220001,-4.950000,-5.840000,288.739990,33.860001,101585.406250,21.95,108.97,100.362503,PM2.5,336
75.110001,106.580002,20.360001,27.940001,1.060000,92.839996,-5.050000,-5.630000,288.839996,34.049999,101481.203125,21.94,109.11,100.137497,PM2.5,337
74.849998,105.199997,20.740000,26.809999,1.050000,92.580002,-5.160000,-5.410000,288.940002,35.230000,101476.640625,21.94,109.26,99.812500,PM2.5,338
73.839996,103.040001,21.170000,25.610001,1.030000,92.830002,-5.550000,-5.440000,289.040009,35.770000,101572.218750,21.93,109.4,98.549995,PM2.5,339
73.169998,101.699997,21.660000,24.650000,1.010000,93.389999,-6.000000,-5.510000,288.809998,36.540001,101275.078125,21.93,109.55,97.712494,PM2.5,340
73.349998,101.870003,22.100000,24.360001,1.000000,94.389999,-5.710000,-5.760000,288.290009,37.459999,100551.296875,21.92,109.69,97.937500,PM2.5,341
73.080002,102.040001,21.760000,24.450001,0.990000,94.599998,-4.900000,-5.730000,288.179993,38.419998,100171.929688,21.91,109.83,97.600006,PM2.5,342
69.339996,97.410004,20.549999,24.040001,0.950000,96.120003,-4.440000,-5.120000,288.700012,37.380001,100517.320312,21.91,109.98,92.924995,PM2.5,343
62.290001,70.959999,21.400000,19.469999,0.710000,57.830002,-4.560000,-3.650000,286.559998,35.790001,98695.343750,22.14,106.81,84.112503,PM2.5,372
69.050003,81.500000,20.879999,25.400000,0.850000,61.459999,-4.110000,-3.490000,287.049988,34.160000,99582.421875,22.13,106.95,92.562500,PM2.5,373
70.879997,86.019997,20.750000,29.100000,0.920000,63.080002,-4.160000,-3.790000,287.160004,33.500000,99983.500000,22.13,107.1,94.849998,PM2.5,374
70.620003,88.220001,20.040001,31.799999,0.960000,64.889999,-4.220000,-3.870000,286.929993,33.880001,99834.156250,22.13,107.24,94.525002,PM2.5,375
70.959999,91.110001,19.799999,34.880001,1.000000,66.349998,-4.090000,-3.920000,286.709991,34.470001,99652.687500,22.12,107.39,94.949997,PM2.5,376
71.529999,94.629997,19.670000,38.369999,1.040000,66.300003,-3.670000,-4.020000,286.510010,35.400002,99529.453125,22.12,107.53,95.662498,PM2.5,377
72.239998,98.120003,19.959999,41.119999,1.080000,66.980003,-3.490000,-4.250000,286.910004,34.639999,99874.148438,22.12,107.67,96.549995,PM2.5,378
72.330002,100.099998,20.030001,41.840000,1.080000,68.339996,-4.080000,-4.820000,286.850006,34.540001,99630.703125,22.12,107.82,96.662506,PM2.5,379
70.480003,98.570000,19.660000,39.900002,1.050000,71.209999,-4.460000,-5.290000,286.059998,36.020000,98619.789062,22.11,107.96,94.350006,PM2.5,380
69.669998,98.410004,19.049999,38.080002,1.040000,73.169998,-3.760000,-5.650000,285.690002,36.740002,98364.312500,22.11,108.11,93.337494,PM2.5,381
70.610001,100.820000,18.790001,36.200001,1.040000,77.680000,-2.780000,-5.710000,286.700012,35.700001,99691.843750,22.1,108.25,94.512497,PM2.5,382
70.379997,101.360001,18.959999,34.230000,1.020000,83.010002,-2.940000,-5.930000,288.079987,32.669998,101287.640625,22.1,108.4,94.224998,PM2.5,383
72.410004,105.019997,19.290001,33.590000,1.030000,86.620003,-3.990000,-6.140000,288.510010,32.090000,101745.023438,22.1,108.54,96.762505,PM2.5,384
74.300003,107.910004,19.559999,32.820000,1.040000,89.349998,-4.700000,-6.590000,288.420013,32.169998,101711.257812,22.09,108.69,99.125000,PM2.5,385
75.570000,109.529999,19.809999,32.049999,1.060000,90.709999,-4.970000,-6.410000,288.450012,33.340000,101654.390625,22.09,108.83,100.712502,PM2.5,386
76.040001,109.449997,20.110001,31.240000,1.060000,90.769997,-5.070000,-5.900000,288.440002,33.349998,101415.070312,22.08,108.97,101.300003,PM2.5,387
75.559998,107.660004,20.420000,30.240000,1.050000,90.410004,-5.100000,-5.510000,288.579987,33.110001,101353.171875,22.08,109.12,100.699997,PM2.5,388
73.589996,103.519997,20.780001,28.740000,1.020000,90.139999,-5.190000,-5.310000,288.679993,33.529999,101291.921875,22.07,109.26,98.237495,PM2.5,389
72.769997,101.610001,21.190001,27.559999,1.010000,89.910004,-5.610000,-5.280000,288.709991,34.099998,101203.203125,22.07,109.41,97.212494,PM2.5,390
72.290001,100.639999,21.840000,26.740000,0.990000,90.309998,-6.370000,-5.420000,288.570007,35.209999,101054.078125,22.06,109.55,96.612503,PM2.5,391
74.209999,103.510002,22.670000,27.309999,1.010000,90.059998,-6.340000,-6.030000,288.100006,37.119999,100743.109375,22.05,109.7,99.012497,PM2.5,392
74.930000,105.459999,22.610001,27.740000,1.010000,89.610001,-5.300000,-6.140000,288.109985,38.000000,100796.351562,22.05,109.84,99.912498,PM2.5,393
70.489998,99.790001,21.270000,26.580000,0.960000,91.839996,-4.800000,-5.480000,288.640015,37.139999,100827.539062,22.04,109.98,94.362495,PM2.5,394
64.730003,92.019997,19.860001,25.059999,0.880000,94.480003,-4.970000,-5.280000,289.019989,36.130001,100884.718750,22.04,110.13,87.162506,PM2.5,395
59.770000,84.709999,19.250000,23.840000,0.810000,95.910004,-4.900000,-5.290000,289.380005,35.220001,101176.210938,22.03,110.27,80.962502,PM2.5,396
62.480000,71.500000,20.850000,20.400000,0.740000,60.560001,-4.060000,-3.270000,287.209991,34.590000,99376.093750,22.27,106.81,84.349998,PM2.5,431
66.610001,78.970001,19.900000,25.110001,0.840000,62.169998,-4.040000,-3.500000,287.309998,33.400002,99602.906250,22.27,106.95,89.512497,PM2.5,432
67.690002,82.660004,19.570000,28.830000,0.900000,63.200001,-4.180000,-3.840000,287.250000,32.680000,99734.289062,22.26,107.1,90.862503,PM2.5,433
68.250000,85.779999,19.469999,32.700001,0.950000,64.209999,-4.400000,-3.920000,287.149994,32.549999,99853.937500,22.26,107.24,91.562500,PM2.5,434
69.400002,89.709999,19.320000,36.400002,1.010000,64.769997,-4.320000,-4.160000,286.940002,33.000000,99865.992188,22.26,107.39,93.000000,PM2.5,435
70.360001,93.459999,19.350000,39.889999,1.050000,65.089996,-4.020000,-4.350000,286.970001,33.349998,100066.929688,22.26,107.53,94.199997,PM2.5,436
72.500000,98.800003,19.700001,43.360001,1.100000,64.779999,-4.180000,-4.800000,286.649994,33.939999,99624.296875,22.25,107.68,96.875000,PM2.5,437
