PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
16.240000,25.290001,8.050000,10.440000,0.500000,48.910000,-3.570000,-9.190000,300.640015,75.519997,99050.703125,23.66,117.14,25.290001,PM10,2079
16.139999,24.580000,7.520000,9.730000,0.540000,48.580002,-3.990000,-10.370000,299.739990,77.599998,97534.179688,23.8,117.16,24.580000,PM10,2220
15.560000,30.830000,8.350000,13.890000,0.340000,46.230000,-4.890000,-13.120000,299.989990,82.949997,99600.171875,23.75,117.59,30.830000,PM10,2221
16.139999,24.160000,6.850000,8.570000,0.600000,48.459999,-3.240000,-9.300000,299.179993,78.050003,96540.289062,23.95,117.03,24.160000,PM10,2362
16.370001,24.540001,7.010000,8.890000,0.550000,48.209999,-4.430000,-10.710000,297.869995,84.230003,95311.046875,23.93,117.17,24.540001,PM10,2363
16.360001,25.290001,7.700000,10.320000,0.520000,45.980000,-3.810000,-10.870000,298.799988,82.029999,96845.882812,23.92,117.32,25.290001,PM10,2364
15.920000,26.980000,8.460000,13.320000,0.510000,41.540001,-3.880000,-11.140000,299.790009,79.879997,98490.750000,23.9,117.47,26.980000,PM10,2365
15.630000,30.440001,8.590000,15.660000,0.440000,41.250000,-4.430000,-12.140000,299.970001,81.419998,99290.820312,23.88,117.61,30.440001,PM10,2366
16.200001,23.930000,6.870000,8.520000,0.570000,48.299999,-4.010000,-8.920000,297.880005,82.199997,94806.937500,24.08,117.04,23.930000,PM10,2507
16.049999,24.150000,6.880000,9.300000,0.560000,46.490002,-4.380000,-9.690000,297.619995,85.019997,95128.523438,24.07,117.19,24.150000,PM10,2508
15.950000,25.040001,7.290000,10.870000,0.560000,43.299999,-3.760000,-10.130000,298.239990,83.669998,96165.843750,24.05,117.34,25.040001,PM10,2509
16.180000,27.059999,8.190000,14.200000,0.580000,38.959999,-3.580000,-10.260000,298.820007,83.000000,97169.117188,24.03,117.48,27.059999,PM10,2510
15.700000,27.910000,9.290000,16.580000,0.500000,37.750000,-3.760000,-10.620000,299.640015,80.900002,98521.781250,24.02,117.63,27.910000,PM10,2511
15.990000,23.530001,6.990000,8.350000,0.560000,48.180000,-4.740000,-8.420000,297.220001,84.019997,93929.367188,24.21,117.06,23.530001,PM10,2652
15.970000,23.969999,7.040000,9.410000,0.570000,45.919998,-4.310000,-8.730000,297.559998,84.559998,94931.882812,24.2,117.21,23.969999,PM10,2653
16.000000,24.940001,7.380000,11.000000,0.570000,42.639999,-3.650000,-9.350000,297.940002,84.320000,95770.726562,24.18,117.35,24.940001,PM10,2654
16.340000,26.959999,8.380000,14.420000,0.590000,38.299999,-3.270000,-9.170000,298.750000,82.699997,97007.437500,24.17,117.5,26.959999,PM10,2655
16.090000,27.750000,9.560000,17.930000,0.560000,35.869999,-3.530000,-9.040000,299.519989,80.889999,98222.242188,24.15,117.65,27.750000,PM10,2656
14.510000,26.240000,9.810000,18.500000,0.450000,37.709999,-4.130000,-9.940000,299.570007,81.120003,98473.546875,24.14,117.79,26.240000,PM10,2657
15.450000,22.660000,7.300000,7.670000,0.570000,49.660000,-4.720000,-6.740000,297.730011,79.980003,93969.109375,24.36,116.93,22.660000,PM10,2796
15.620000,22.910000,7.160000,8.120000,0.550000,48.240002,-5.190000,-7.690000,296.739990,85.199997,93323.531250,24.35,117.08,22.910000,PM10,2797
15.880000,23.639999,7.320000,9.440000,0.570000,46.160000,-3.910000,-7.290000,297.359985,84.820000,94729.921875,24.33,117.22,23.639999,PM10,2798
16.129999,25.100000,7.590000,11.360000,0.590000,41.750000,-3.200000,-7.820000,297.920013,84.019997,95791.523438,24.32,117.37,25.100000,PM10,2799
16.540001,27.270000,8.630000,14.770000,0.620000,37.549999,-2.840000,-7.850000,298.579987,82.739998,96657.570312,24.3,117.52,27.270000,PM10,2800
16.370001,27.809999,9.890000,18.730000,0.610000,35.410000,-3.230000,-7.350000,299.390015,80.989998,97924.179688,24.29,117.66,27.809999,PM10,2801
15.160000,27.430000,10.110000,20.950001,0.550000,34.490002,-4.050000,-8.450000,299.670013,80.540001,98553.289062,24.27,117.81,27.430000,PM10,2802
14.320000,29.639999,10.260000,23.030001,0.470000,34.160000,-4.740000,-10.740000,299.929993,80.599998,99098.460938,24.25,117.96,29.639999,PM10,2803
14.830000,21.740000,7.890000,7.640000,0.590000,50.840000,-2.790000,-5.630000,298.820007,76.000000,95429.187500,24.51,116.8,21.740000,PM10,2940
15.100000,21.940001,7.650000,7.450000,0.550000,50.830002,-4.670000,-6.020000,296.859985,82.769997,92885.960938,24.5,116.95,21.940001,PM10,2941
15.190000,22.209999,7.470000,8.020000,0.540000,48.830002,-4.580000,-5.980000,296.519989,85.379997,92972.546875,24.48,117.09,22.209999,PM10,2942
15.610000,23.780001,7.320000,9.640000,0.590000,44.090000,-3.490000,-5.460000,298.230011,80.860001,95749.460938,24.47,117.24,23.780001,PM10,2943
15.240000,24.010000,7.710000,11.320000,0.600000,41.880001,-3.120000,-5.870000,299.500000,77.510002,97641.796875,24.45,117.39,24.010000,PM10,2944
16.139999,26.969999,8.930000,15.150000,0.640000,36.959999,-2.720000,-6.200000,299.480011,78.690002,97631.609375,24.44,117.53,26.969999,PM10,2945
16.610001,28.580000,10.020000,18.629999,0.640000,34.680000,-2.960000,-5.610000,299.869995,78.820000,98352.273438,24.42,117.68,28.580000,PM10,2946
15.180000,28.059999,9.990000,21.100000,0.600000,33.230000,-4.320000,-7.450000,300.480011,77.010002,99240.093750,24.4,117.83,28.059999,PM10,2947
14.420000,28.889999,10.360000,24.379999,0.550000,32.950001,-5.310000,-9.680000,300.269989,78.690002,99242.046875,24.39,117.98,30.474998,NO2,2948
15.730000,21.790001,7.450000,6.000000,0.550000,55.650002,-1.330000,-6.790000,299.130005,73.650002,96344.703125,24.68,116.52,22.471428,PM2.5,3083
14.610000,21.400000,8.200000,7.790000,0.580000,50.040001,-3.100000,-5.920000,298.149994,77.949997,94775.937500,24.65,116.82,21.400000,PM10,3085
14.570000,21.350000,7.940000,7.720000,0.550000,49.459999,-4.100000,-5.310000,296.980011,82.120003,93162.656250,24.63,116.96,21.350000,PM10,3086
14.350000,21.240000,7.600000,7.920000,0.540000,48.310001,-4.000000,-4.790000,297.160004,82.080002,93512.773438,24.62,117.11,21.240000,PM10,3087
14.010000,21.320000,7.210000,8.440000,0.550000,46.959999,-3.430000,-4.830000,299.040009,76.309998,96076.328125,24.6,117.26,21.320000,PM10,3088
13.640000,21.420000,7.530000,10.030000,0.560000,44.570000,-3.210000,-5.500000,300.679993,72.120003,98578.226562,24.58,117.41,21.420000,PM10,3089
14.850000,25.190001,9.060000,14.540000,0.630000,38.250000,-2.960000,-5.370000,301.160004,71.769997,99318.437500,24.57,117.55,25.190001,PM10,3090
14.710000,25.250000,8.720000,15.260000,0.580000,37.480000,-3.420000,-4.760000,300.940002,73.959999,99238.726562,24.55,117.7,25.250000,PM10,3091
13.200000,23.280001,8.310000,15.890000,0.520000,38.259998,-4.860000,-6.930000,300.769989,74.849998,99070.351562,24.54,117.85,23.280001,PM10,3092
13.190000,25.219999,9.000000,19.410000,0.510000,35.939999,-5.750000,-9.390000,300.459991,77.089996,99153.453125,24.52,117.99,25.219999,PM10,3093
13.360000,27.879999,9.820000,22.730000,0.490000,35.549999,-6.040000,-10.630000,300.420013,78.779999,99556.351562,24.5,118.14,28.412498,NO2,3094
11.710000,30.520000,8.300000,16.900000,0.360000,41.299999,-6.380000,-13.170000,299.839996,84.160004,99578.390625,24.47,118.43,30.520000,PM10,3095
20.100000,26.120001,8.280000,5.920000,0.530000,59.520000,-0.650000,-8.060000,296.570007,82.879997,94539.257812,24.84,116.24,28.714287,PM2.5,3226
17.530001,23.650000,7.880000,6.110000,0.540000,56.680000,-0.260000,-6.870000,297.730011,78.790001,95422.906250,24.82,116.39,25.042858,PM2.5,3227
15.230000,21.170000,7.480000,6.020000,0.520000,54.919998,-1.160000,-6.070000,298.940002,74.190002,96027.921875,24.81,116.54,21.757143,PM2.5,3228
14.310000,20.639999,8.100000,7.100000,0.550000,52.040001,-2.520000,-6.100000,298.730011,74.489998,95292.156250,24.8,116.68,20.639999,PM10,3229
14.110000,20.840000,8.580000,8.120000,0.570000,49.349998,-3.300000,-6.300000,298.089996,77.610001,94733.789062,24.78,116.83,20.840000,PM10,3230
13.850000,20.660000,8.340000,8.150000,0.550000,48.130001,-3.630000,-5.910000,297.309998,80.190002,93565.460938,24.77,116.98,20.660000,PM10,3231
13.470000,20.280001,7.700000,7.900000,0.530000,47.419998,-3.990000,-5.790000,297.429993,79.440002,93396.421875,24.75,117.13,20.280001,PM10,3232
12.910000,19.709999,6.690000,7.400000,0.510000,47.130001,-3.940000,-6.550000,298.570007,76.070000,94889.648438,24.73,117.28,19.709999,PM10,3233
12.500000,19.549999,6.730000,8.270000,0.500000,45.570000,-3.370000,-7.370000,299.760010,73.690002,96985.718750,24.72,117.42,19.549999,PM10,3234
12.710000,20.870001,7.510000,11.020000,0.520000,42.529999,-3.150000,-6.000000,300.980011,70.889999,98599.031250,24.7,117.57,20.870001,PM10,3235
12.230000,20.410000,7.100000,11.390000,0.480000,41.740002,-4.160000,-5.680000,300.980011,71.919998,98577.476562,24.69,117.72,20.410000,PM10,3236
11.810000,20.100000,7.020000,12.380000,0.460000,41.049999,-5.520000,-7.830000,300.320007,75.019997,98073.421875,24.67,117.86,20.100000,PM10,3237
12.050000,22.330000,7.780000,15.720000,0.480000,38.090000,-6.120000,-9.920000,300.470001,76.110001,98855.242188,24.65,118.01,22.330000,PM10,3238
12.220000,26.010000,8.680000,18.320000,0.460000,38.250000,-6.780000,-11.840000,300.070007,80.250000,99200.460938,24.62,118.31,26.010000,PM10,3239
11.070000,32.099998,7.800000,15.120000,0.350000,42.299999,-6.060000,-13.290000,299.660004,85.599998,99584.500000,24.59,118.6,32.099998,PM10,3240
25.170000,30.730000,8.780000,4.640000,0.540000,69.260002,1.450000,-7.870000,296.119995,83.839996,95182.406250,25.0,115.96,35.957142,PM2.5,3368
22.010000,27.600000,8.510000,5.300000,0.510000,65.129997,-0.050000,-7.850000,296.880005,81.430000,95369.296875,24.99,116.11,31.442858,PM2.5,3369
19.750000,25.879999,8.640000,6.290000,0.520000,58.759998,-0.200000,-7.930000,297.019989,81.220001,95305.203125,24.97,116.26,28.214285,PM2.5,3370
16.690001,22.860001,8.170000,6.410000,0.530000,56.090000,-0.070000,-6.430000,298.329987,76.370003,96076.968750,24.96,116.41,23.842857,PM2.5,3371
14.510000,20.320000,7.400000,5.960000,0.510000,54.430000,-1.490000,-5.740000,298.929993,73.910004,95783.523438,24.94,116.55,20.728571,PM2.5,3372
14.040000,20.230000,8.010000,6.980000,0.540000,51.930000,-3.480000,-6.160000,298.019989,76.589996,94239.312500,24.93,116.7,20.230000,PM10,3373
13.900000,20.530001,8.670000,8.100000,0.570000,49.020000,-4.470000,-7.470000,297.299988,80.099998,93875.679688,24.91,116.85,20.530001,PM10,3374
13.830000,20.780001,8.940000,8.770000,0.580000,46.910000,-4.340000,-7.430000,296.480011,83.239998,93003.039062,24.9,117.0,20.780001,PM10,3375
14.120000,21.250000,8.350000,8.520000,0.560000,45.880001,-4.280000,-7.430000,295.609985,85.470001,91444.796875,24.88,117.14,21.250000,PM10,3376
