PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
24.120001,36.360001,9.350000,6.440000,0.570000,58.980000,-1.290000,-3.350000,297.190002,85.010002,91981.617188,24.79,111.61,36.360001,PM10,2760
20.350000,32.000000,8.090000,6.570000,0.550000,59.060001,-1.440000,-3.560000,298.559998,79.870003,93677.742188,24.77,111.91,32.000000,PM10,2762
33.599998,46.360001,11.010000,6.460000,0.560000,61.610001,-3.130000,-2.110000,297.630005,86.190002,92772.242188,24.95,111.03,47.999996,PM2.5,2901
24.980000,39.290001,10.890000,7.040000,0.590000,60.820000,-1.480000,-3.970000,299.950012,79.220001,96738.523438,24.93,111.47,39.290001,PM10,2904
23.719999,36.700001,9.720000,6.640000,0.550000,59.599998,-1.570000,-3.240000,297.720001,84.550003,93387.210938,24.92,111.62,36.700001,PM10,2905
21.920000,33.889999,8.640000,5.930000,0.530000,60.220001,-1.340000,-3.140000,297.089996,85.379997,92117.007812,24.91,111.77,33.889999,PM10,2906
20.790001,32.660000,8.210000,6.040000,0.540000,60.430000,-1.330000,-3.490000,297.309998,84.150002,92274.546875,24.9,111.92,32.660000,PM10,2907
20.510000,33.220001,8.430000,6.750000,0.600000,61.230000,-1.050000,-3.540000,297.899994,83.430000,93503.609375,24.89,112.07,33.220001,PM10,2908
32.029999,45.049999,11.370000,6.510000,0.550000,62.439999,-2.680000,-2.230000,300.260010,77.680000,96650.812500,25.09,111.04,45.757141,PM2.5,3046
31.580000,45.580002,11.080000,6.750000,0.560000,62.369999,-2.640000,-2.440000,299.540009,81.150002,95947.976562,25.08,111.19,45.580002,PM10,3047
27.059999,41.820000,10.920000,6.860000,0.570000,62.480000,-1.790000,-4.690000,299.230011,82.480003,96034.390625,25.06,111.48,41.820000,PM10,3049
23.549999,37.290001,10.010000,6.750000,0.550000,61.299999,-1.390000,-3.670000,298.350006,83.220001,94537.750000,25.06,111.63,37.290001,PM10,3050
21.620001,34.430000,8.960000,6.210000,0.540000,61.700001,-1.710000,-3.260000,297.410004,83.919998,92561.937500,25.05,111.78,34.430000,PM10,3051
21.230000,34.029999,8.500000,6.150000,0.560000,61.910000,-1.590000,-3.650000,296.700012,86.010002,91518.398438,25.04,111.93,34.029999,PM10,3052
20.400000,33.860001,8.740000,6.350000,0.630000,63.400002,-1.100000,-4.030000,297.970001,82.610001,93462.312500,25.03,112.08,33.860001,PM10,3053
16.950001,27.660000,6.770000,7.480000,0.770000,58.299999,-1.890000,-2.920000,296.070007,88.559998,91940.976562,24.98,112.82,27.660000,PM10,3058
17.840000,28.200001,6.680000,7.840000,0.800000,57.310001,-1.430000,-2.610000,294.859985,93.379997,90441.617188,24.97,112.97,28.200001,PM10,3059
32.369999,46.700001,10.710000,6.480000,0.550000,63.099998,-2.810000,-3.870000,299.209991,80.589996,95022.796875,25.21,111.2,46.700001,PM10,3192
30.760000,45.860001,9.990000,6.470000,0.560000,63.529999,-2.650000,-4.760000,298.940002,83.180000,95348.343750,25.21,111.34,45.860001,PM10,3193
28.820000,44.570000,10.620000,6.930000,0.580000,64.099998,-1.560000,-4.540000,299.029999,84.370003,96297.882812,25.2,111.49,44.570000,PM10,3194
24.410000,39.430000,10.130000,6.860000,0.570000,63.529999,-1.480000,-3.820000,298.720001,83.690002,95474.531250,25.19,111.64,39.430000,PM10,3195
23.740000,38.080002,9.190000,6.460000,0.580000,63.470001,-2.340000,-3.290000,296.519989,88.449997,91896.453125,25.18,111.79,38.080002,PM10,3196
23.900000,38.020000,8.610000,6.210000,0.610000,63.779999,-2.020000,-3.440000,295.170013,92.830002,90127.976562,25.17,111.94,38.020000,PM10,3197
23.450001,38.369999,8.890000,6.250000,0.700000,65.599998,-1.350000,-4.160000,296.149994,89.889999,91585.156250,25.16,112.09,38.369999,PM10,3198
22.110001,37.570000,8.700000,7.040000,0.860000,65.980003,-0.960000,-5.060000,296.619995,87.970001,92333.203125,25.15,112.39,37.570000,PM10,3200
20.110001,36.340000,9.160000,8.910000,0.970000,64.459999,-0.540000,-4.760000,298.170013,83.389999,94674.820312,25.14,112.53,36.340000,PM10,3201
18.510000,33.310001,8.840000,9.150000,0.970000,63.799999,-0.470000,-3.600000,299.019989,81.029999,96299.460938,25.13,112.68,33.310001,PM10,3202
17.420000,30.430000,8.220000,8.920000,0.930000,62.740002,-0.730000,-1.910000,298.829987,80.589996,96064.593750,25.12,112.83,30.430000,PM10,3203
17.469999,29.620001,7.910000,9.120000,0.930000,60.669998,-1.090000,-1.580000,297.839996,83.269997,94616.382812,25.11,112.98,29.620001,PM10,3204
38.410000,53.119999,10.310000,6.390000,0.550000,62.810001,-1.830000,-4.340000,296.700012,89.489998,92263.820312,25.35,111.2,54.262501,PM2.5,3336
35.860001,51.700001,9.460000,6.730000,0.570000,62.730000,-1.360000,-3.900000,297.299988,89.480003,93636.882812,25.34,111.35,51.075001,PM2.5,3337
30.629999,47.259998,10.170000,7.330000,0.610000,65.349998,-1.030000,-3.600000,299.649994,82.239998,97369.156250,25.33,111.5,47.259998,PM10,3338
26.910000,43.720001,10.260000,7.460000,0.630000,66.430000,-1.420000,-3.240000,299.600006,82.540001,97271.492188,25.32,111.65,43.720001,PM10,3339
26.680000,43.470001,9.910000,7.490000,0.660000,66.699997,-2.140000,-2.580000,297.420013,88.750000,94009.609375,25.32,111.8,43.470001,PM10,3340
27.219999,43.549999,9.210000,7.250000,0.710000,66.349998,-2.150000,-2.440000,295.720001,93.800003,91633.289062,25.31,111.95,43.549999,PM10,3341
28.700001,45.990002,9.490000,7.350000,0.830000,67.879997,-1.510000,-2.950000,295.269989,95.930000,91281.570312,25.3,112.1,45.990002,PM10,3342
27.719999,45.450001,9.370000,7.690000,0.920000,67.750000,-0.840000,-3.250000,295.640015,94.589996,92028.328125,25.29,112.25,45.450001,PM10,3343
25.750000,43.310001,9.140000,7.840000,0.980000,67.970001,-0.070000,-3.430000,296.190002,92.419998,92755.476562,25.28,112.4,43.310001,PM10,3344
22.440001,40.259998,9.670000,9.240000,1.060000,67.400002,0.570000,-3.900000,297.640015,86.449997,94415.968750,25.27,112.55,40.259998,PM10,3345
19.070000,34.889999,9.150000,9.330000,1.050000,66.889999,0.530000,-3.750000,299.480011,79.050003,96560.898438,25.26,112.69,34.889999,PM10,3346
17.590000,31.370001,8.540000,9.000000,1.000000,67.410004,-0.070000,-2.620000,300.489990,74.820000,97840.539062,25.25,112.84,31.370001,PM10,3347
16.730000,29.510000,8.580000,9.540000,1.000000,64.559998,-0.570000,-2.440000,300.089996,75.839996,97438.750000,25.24,112.99,29.510000,PM10,3348
36.990002,52.869999,9.180000,6.750000,0.590000,64.379997,-0.360000,-2.670000,297.839996,87.379997,94599.812500,25.48,111.36,52.487503,PM2.5,3483
31.590000,48.099998,9.610000,7.520000,0.630000,66.099998,-1.040000,-3.230000,300.100006,79.900002,97826.367188,25.47,111.51,48.099998,PM10,3484
28.480000,45.720001,9.440000,7.640000,0.660000,67.510002,-1.420000,-3.100000,300.519989,79.709999,98724.523438,25.46,111.66,45.720001,PM10,3485
