PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
26.969999,42.209999,7.960000,11.210000,0.360000,81.839996,-3.080000,7.440000,292.420013,92.790001,100905.492188,38.82,121.12,42.209999,PM10,26994
28.740000,46.150002,7.450000,11.500000,0.390000,81.730003,-2.470000,8.090000,292.540009,91.540001,100791.710938,38.95,121.15,46.150002,PM10,27245
26.459999,39.660000,6.370000,10.320000,0.380000,82.489998,-1.770000,7.290000,293.350006,85.339996,100428.093750,38.93,121.32,39.660000,PM10,27246
28.240000,43.930000,8.460000,16.940001,0.520000,76.529999,-1.300000,7.000000,293.149994,86.330002,100310.593750,38.91,121.49,43.930000,PM10,27247
25.660000,39.689999,7.780000,15.950000,0.510000,81.309998,-1.290000,5.920000,293.429993,84.099998,100701.703125,38.89,121.66,39.689999,PM10,27248
27.500000,40.779999,7.240000,14.150000,0.510000,80.330002,-1.540000,5.920000,293.880005,80.790001,100445.132812,39.15,121.72,40.779999,PM10,27755
22.360001,32.360001,4.720000,6.120000,0.310000,92.120003,-2.180000,6.660000,292.339996,90.360001,100396.171875,39.13,121.89,32.360001,PM10,27756
10.670000,16.840000,1.970000,1.750000,0.160000,95.419998,-3.020000,6.710000,291.399994,90.730003,101073.898438,39.02,122.75,16.840000,PM10,27757
28.370001,40.549999,6.570000,13.190000,0.500000,79.150002,-1.120000,5.610000,294.100006,79.690002,100692.296875,39.29,121.74,40.549999,PM10,28012
22.830000,31.959999,4.550000,6.680000,0.340000,88.970001,-1.910000,6.210000,293.279999,84.040001,100537.156250,39.27,121.92,32.614285,PM2.5,28013
18.110001,25.969999,3.890000,3.290000,0.240000,94.550003,-1.760000,6.390000,292.380005,89.110001,100844.093750,39.24,122.09,25.969999,PM10,28014
30.629999,45.369999,10.500000,12.290000,0.440000,82.160004,-1.980000,7.600000,293.209991,85.980003,100870.742188,39.46,121.43,45.369999,PM10,28272
30.639999,45.750000,7.960000,16.020000,0.560000,76.190002,-0.910000,6.760000,293.459991,83.209999,100729.179688,39.44,121.6,45.750000,PM10,28273
29.320000,40.790001,6.190000,12.770000,0.510000,79.919998,-0.820000,5.470000,294.100006,79.410004,100640.070312,39.42,121.77,41.885715,PM2.5,28274
24.540001,33.430000,4.360000,7.660000,0.380000,86.820000,-1.750000,5.710000,293.779999,81.010002,100636.203125,39.4,121.94,35.057144,PM2.5,28275
19.860001,27.559999,3.650000,3.780000,0.260000,93.120003,-2.040000,5.920000,292.959991,85.050003,100771.226562,39.38,122.12,28.371429,PM2.5,28276
29.940001,42.200001,9.380000,10.670000,0.430000,83.959999,-1.400000,7.940000,293.649994,82.290001,100693.617188,39.6,121.45,42.771431,PM2.5,28536
29.629999,42.090000,6.350000,12.820000,0.510000,80.620003,-0.840000,6.970000,293.679993,80.599998,100430.453125,39.58,121.63,42.328571,PM2.5,28537
29.400000,39.740002,5.620000,11.360000,0.490000,82.019997,-0.880000,5.940000,293.869995,79.529999,100264.453125,39.55,121.8,42.000000,PM2.5,28538
25.980000,34.419998,4.730000,8.240000,0.400000,86.879997,-1.670000,5.670000,293.760010,80.000000,100213.828125,39.53,121.97,37.114285,PM2.5,28539
22.530001,29.990000,4.240000,5.780000,0.320000,89.879997,-2.170000,5.500000,292.959991,84.070000,100385.109375,39.51,122.14,32.185715,PM2.5,28540
18.750000,26.290001,3.030000,3.010000,0.230000,92.750000,-2.140000,5.790000,291.440002,92.760002,100723.710938,39.49,122.32,26.785715,PM2.5,28541
15.720000,22.440001,3.130000,2.540000,0.200000,94.230003,-2.020000,5.830000,291.750000,89.760002,100974.789062,39.47,122.49,22.457144,PM2.5,28542
32.250000,45.660000,10.370000,11.830000,0.420000,82.940002,-1.150000,8.460000,293.309998,83.730003,100778.078125,39.73,121.48,46.071430,PM2.5,28799
29.809999,40.650002,7.680000,11.530000,0.480000,82.930000,-0.920000,7.430000,293.839996,79.070000,100501.101562,39.71,121.65,42.585712,PM2.5,28800
29.000000,38.590000,6.210000,10.550000,0.480000,84.599998,-0.960000,6.560000,293.920013,78.389999,100189.671875,39.69,121.83,41.428570,PM2.5,28801
