PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
116.750000,174.779999,64.160004,57.889999,2.150000,16.920000,-3.360000,-0.240000,272.149994,31.610001,96812.726562,34.64,110.37,152.500000,PM2.5,17726
126.550003,190.869995,74.209999,59.009998,2.440000,15.670000,-2.190000,-2.380000,271.589996,32.520000,96416.820312,34.63,110.54,166.500000,PM2.5,17727
130.929993,201.160004,79.410004,59.349998,2.680000,15.100000,-0.930000,-2.190000,272.220001,32.590000,97768.656250,34.62,110.7,172.757126,PM2.5,17728
118.389999,179.139999,72.680000,57.410000,2.210000,17.620001,-3.990000,-1.900000,271.179993,30.650000,94644.890625,34.77,110.38,154.842850,PM2.5,17983
129.820007,195.830002,77.400002,58.419998,2.490000,15.480000,-2.450000,-2.200000,270.000000,33.669998,93733.218750,34.77,110.55,171.171432,PM2.5,17984
136.059998,206.929993,80.489998,58.889999,2.710000,14.760000,-1.220000,-2.060000,270.989990,34.439999,95807.796875,34.76,110.71,180.085709,PM2.5,17985
139.449997,212.369995,75.660004,59.189999,2.700000,14.820000,-1.110000,-1.520000,271.619995,35.939999,96814.992188,34.75,110.88,184.928574,PM2.5,17986
107.669998,169.470001,74.790001,55.610001,2.190000,19.750000,-4.160000,-2.830000,271.679993,30.910000,97153.156250,34.91,110.39,140.837494,PM2.5,18240
120.599998,186.679993,82.059998,58.560001,2.460000,17.340000,-2.320000,-1.720000,271.529999,31.490000,97080.656250,34.9,110.56,158.000000,PM2.5,18241
132.800003,203.110001,83.620003,58.799999,2.740000,16.680000,-1.830000,-0.970000,271.679993,33.549999,97291.351562,34.89,110.72,175.428574,PM2.5,18242
138.289993,210.639999,75.559998,59.490002,2.690000,16.180000,-2.190000,-0.750000,271.059998,37.340000,96188.890625,34.89,110.89,183.271423,PM2.5,18243
142.100006,211.570007,65.959999,60.360001,2.480000,15.820000,-2.700000,-0.180000,270.880005,39.770000,96285.726562,34.88,111.05,188.714294,PM2.5,18244
144.869995,207.339996,59.849998,59.889999,2.210000,17.049999,-3.260000,0.290000,270.850006,40.869999,96268.023438,34.87,111.22,192.671417,PM2.5,18245
151.960007,215.929993,56.000000,59.759998,2.060000,16.150000,-2.770000,0.240000,270.589996,42.439999,95945.359375,34.86,111.38,201.960007,PM2.5,18246
95.599998,156.729996,77.389999,53.630001,2.160000,23.480000,-3.590000,-3.560000,272.579987,30.520000,98801.718750,35.04,110.4,125.750000,PM2.5,18493
109.919998,180.410004,92.220001,59.779999,2.610000,18.559999,-2.560000,-3.470000,272.839996,29.160000,99440.140625,35.04,110.57,143.649994,PM2.5,18494
