PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
32.980000,45.139999,13.670000,10.290000,0.680000,60.270000,-4.180000,-5.110000,295.000000,80.300003,99939.226562,29.7,116.68,47.114285,PM2.5,9480
30.830000,41.830002,13.700000,9.660000,0.640000,57.830002,-5.150000,-4.500000,295.160004,79.000000,99396.343750,29.69,116.84,44.042858,PM2.5,9481
26.700001,34.860001,13.310000,8.990000,0.520000,52.029999,-7.000000,-3.230000,292.350006,88.750000,95803.320312,29.61,117.61,38.142857,PM2.5,9486
28.309999,37.509998,12.780000,9.470000,0.520000,49.290001,-6.630000,-3.440000,291.149994,93.519997,94721.117188,29.59,117.77,40.442856,PM2.5,9487
27.490000,37.020000,12.690000,10.140000,0.520000,49.169998,-5.690000,-3.720000,291.369995,92.930000,95503.882812,29.58,117.92,39.271427,PM2.5,9488
26.110001,35.580002,13.130000,10.880000,0.530000,51.639999,-5.450000,-3.030000,291.559998,92.089996,95819.671875,29.56,118.08,37.299999,PM2.5,9489
25.490000,36.470001,13.020000,11.450000,0.550000,52.770000,-5.800000,-1.930000,291.200012,92.550003,95171.843750,29.54,118.23,36.470001,PM10,9490
25.129999,36.820000,12.250000,11.440000,0.550000,55.529999,-5.840000,-1.690000,290.700012,93.760002,94728.968750,29.53,118.39,36.820000,PM10,9491
39.790001,56.619999,12.180000,11.540000,0.790000,70.589996,-6.300000,-8.120000,294.279999,79.459999,100973.437500,29.88,116.23,55.987503,PM2.5,9714
41.189999,60.630001,11.740000,12.770000,0.800000,68.279999,-5.830000,-8.540000,293.799988,83.339996,100838.031250,29.87,116.39,57.737499,PM2.5,9715
33.740002,45.439999,14.600000,10.480000,0.650000,58.490002,-5.030000,-4.910000,294.429993,81.360001,99121.921875,29.82,116.85,48.200001,PM2.5,9718
32.270000,43.320000,14.700000,9.850000,0.620000,56.720001,-5.620000,-3.920000,293.880005,82.699997,97889.679688,29.81,117.01,46.100002,PM2.5,9719
28.250000,36.709999,14.740000,9.140000,0.550000,54.720001,-6.220000,-3.520000,294.410004,79.680000,99113.382812,29.76,117.48,40.357143,PM2.5,9722
28.059999,36.459999,14.470000,9.270000,0.540000,53.380001,-6.550000,-3.120000,293.299988,83.790001,97817.210938,29.74,117.63,40.085712,PM2.5,9723
27.760000,36.779999,13.970000,9.530000,0.530000,51.810001,-6.140000,-2.260000,292.420013,87.400002,96861.117188,29.73,117.79,39.657143,PM2.5,9724
26.879999,37.689999,13.420000,10.250000,0.530000,49.720001,-5.840000,-1.900000,292.429993,87.739998,97182.468750,29.71,117.94,38.399998,PM2.5,9725
26.129999,37.570000,13.640000,10.860000,0.550000,51.340000,-5.440000,-2.410000,292.769989,86.230003,98016.000000,29.69,118.1,37.570000,PM10,9726
25.230000,37.169998,13.790000,11.390000,0.570000,53.740002,-5.080000,-2.540000,293.059998,84.699997,98464.421875,29.68,118.25,37.169998,PM10,9727
24.799999,37.299999,12.810000,10.750000,0.560000,58.160000,-5.340000,-1.520000,292.130005,86.989998,96786.093750,29.66,118.41,37.299999,PM10,9728
25.059999,37.830002,11.270000,10.020000,0.540000,62.380001,-5.590000,-1.170000,291.320007,89.059998,95724.796875,29.64,118.56,37.830002,PM10,9729
37.700001,51.619999,12.300000,10.520000,0.750000,73.699997,-6.820000,-6.880000,294.600006,74.309998,100867.257812,30.03,116.09,53.375000,PM2.5,9953
40.500000,57.750000,11.560000,11.720000,0.790000,71.889999,-6.560000,-7.940000,293.799988,79.190002,100879.171875,30.02,116.25,56.875000,PM2.5,9954
41.200001,58.360001,12.200000,12.570000,0.790000,68.150002,-6.030000,-8.520000,294.109985,79.860001,101039.453125,30.0,116.4,57.750000,PM2.5,9955
40.340000,56.130001,13.730000,12.800000,0.760000,63.959999,-5.670000,-7.640000,294.299988,81.050003,101011.218750,29.99,116.56,56.674999,PM2.5,9956
35.580002,47.430000,15.610000,10.810000,0.640000,57.549999,-4.990000,-3.950000,293.529999,84.180000,98049.039062,29.94,117.03,50.725002,PM2.5,9959
34.630001,46.169998,15.370000,10.200000,0.610000,55.730000,-5.130000,-3.590000,292.920013,85.599998,96937.859375,29.93,117.18,49.471432,PM2.5,9960
33.240002,44.250000,15.220000,9.940000,0.590000,54.020000,-5.510000,-3.430000,293.239990,83.500000,97380.617188,29.91,117.34,47.485718,PM2.5,9961
32.590000,42.970001,15.250000,9.790000,0.580000,53.549999,-6.430000,-3.780000,293.309998,82.459999,97669.031250,29.89,117.49,46.557144,PM2.5,9962
31.850000,41.990002,15.020000,9.760000,0.560000,52.639999,-6.260000,-3.800000,293.130005,83.070000,97694.109375,29.88,117.65,45.500000,PM2.5,9963
29.980000,40.400002,14.400000,9.800000,0.540000,51.959999,-5.430000,-2.650000,293.470001,81.459999,98186.156250,29.86,117.81,42.828571,PM2.5,9964
27.940001,38.790001,13.880000,9.990000,0.540000,52.020000,-5.650000,-1.600000,293.739990,79.510002,98207.203125,29.85,117.96,39.914288,PM2.5,9965
27.250000,38.680000,13.740000,10.550000,0.550000,53.180000,-5.930000,-2.600000,293.750000,78.940002,98557.046875,29.83,118.12,38.928570,PM2.5,9966
26.700001,38.880001,13.660000,11.110000,0.580000,54.910000,-5.200000,-3.770000,294.149994,77.790001,99748.609375,29.81,118.27,38.880001,PM10,9967
25.780001,38.650002,12.760000,10.460000,0.570000,59.439999,-4.510000,-2.950000,293.700012,79.139999,99212.328125,29.8,118.43,38.650002,PM10,9968
25.400000,38.580002,11.400000,9.410000,0.540000,65.040001,-5.180000,-1.090000,292.750000,81.019997,97352.937500,29.78,118.58,38.580002,PM10,9969
26.080000,40.119999,11.160000,9.710000,0.550000,69.589996,-6.600000,-2.160000,291.970001,82.099998,96402.359375,29.76,118.74,40.119999,PM10,9970
37.330002,49.730000,12.660000,9.950000,0.720000,73.260002,-7.010000,-6.850000,294.570007,72.489998,100636.023438,30.17,116.11,52.912502,PM2.5,10194
39.200001,52.360001,13.160000,10.500000,0.730000,70.480003,-6.350000,-7.440000,294.420013,73.940002,100801.460938,30.15,116.26,55.250000,PM2.5,10195
41.400002,56.360001,13.230000,12.000000,0.770000,67.250000,-5.970000,-8.160000,294.100006,77.029999,100936.703125,30.14,116.42,58.000000,PM2.5,10196
41.660000,55.009998,15.240000,12.600000,0.750000,62.599998,-5.650000,-7.510000,294.570007,77.330002,101022.406250,30.12,116.58,58.325001,PM2.5,10197
41.470001,54.930000,15.940000,13.030000,0.740000,60.259998,-5.390000,-7.400000,294.209991,80.589996,100790.617188,30.11,116.73,58.087502,PM2.5,10198
40.560001,54.270000,16.410000,13.060000,0.710000,59.110001,-4.840000,-6.910000,294.040009,81.820000,100215.453125,30.09,116.89,56.950001,PM2.5,10199
38.330002,50.040001,16.910000,12.020000,0.670000,59.049999,-4.530000,-4.410000,293.850006,82.809998,99159.109375,30.08,117.04,54.162502,PM2.5,10200
37.349998,48.700001,16.370001,11.040000,0.630000,57.939999,-4.700000,-3.840000,293.089996,84.620003,97767.523438,30.06,117.2,52.937500,PM2.5,10201
37.020000,48.119999,15.940000,10.430000,0.610000,56.459999,-5.520000,-3.300000,292.380005,86.019997,96525.718750,30.05,117.36,52.525002,PM2.5,10202
38.029999,47.880001,16.209999,10.610000,0.600000,55.439999,-6.050000,-3.520000,291.359985,88.839996,95433.023438,30.03,117.51,53.787498,PM2.5,10203
37.389999,46.930000,15.880000,10.680000,0.580000,53.669998,-5.060000,-3.830000,291.160004,89.680000,95494.453125,30.01,117.67,52.987499,PM2.5,10204
34.279999,44.250000,14.910000,9.750000,0.540000,54.650002,-4.270000,-3.720000,292.170013,85.440002,96690.976562,30.0,117.82,48.971428,PM2.5,10205
31.410000,41.980000,14.020000,9.330000,0.530000,54.950001,-5.480000,-2.850000,292.829987,80.290001,96399.890625,29.98,117.98,44.871429,PM2.5,10206
30.830000,41.930000,13.650000,9.550000,0.550000,56.509998,-6.340000,-3.580000,291.920013,81.900002,95147.796875,29.96,118.14,44.042858,PM2.5,10207
30.570000,42.830002,13.420000,10.520000,0.580000,56.669998,-4.960000,-4.680000,292.260010,81.519997,96480.507812,29.95,118.29,43.671429,PM2.5,10208
28.780001,41.919998,12.640000,10.430000,0.580000,60.090000,-3.480000,-3.960000,293.489990,77.830002,98859.921875,29.93,118.45,41.919998,PM10,10209
27.320000,40.950001,11.590000,9.790000,0.560000,65.760002,-4.710000,-2.050000,294.089996,73.629997,98836.296875,29.91,118.6,40.950001,PM10,10210
28.230000,42.810001,11.330000,9.830000,0.560000,70.959999,-7.570000,-3.090000,292.230011,77.980003,96162.007812,29.9,118.76,42.810001,PM10,10211
35.290001,45.430000,12.220000,8.770000,0.660000,77.449997,-7.590000,-4.860000,293.429993,72.930000,97792.140625,30.31,115.97,50.362503,PM2.5,10434
37.540001,49.560001,12.710000,9.630000,0.690000,73.260002,-7.380000,-6.610000,293.709991,73.129997,99287.843750,30.3,116.12,53.175003,PM2.5,10435
39.430000,52.130001,13.460000,10.420000,0.720000,70.019997,-6.630000,-7.200000,294.320007,72.470001,100777.796875,30.29,116.28,55.537498,PM2.5,10436
41.259998,54.459999,14.470000,11.480000,0.740000,66.330002,-6.010000,-7.860000,294.170013,73.820000,100814.929688,30.27,116.44,57.824997,PM2.5,10437
42.759998,56.439999,15.660000,12.770000,0.750000,62.500000,-5.560000,-7.410000,294.089996,75.870003,100808.226562,30.26,116.59,59.699997,PM2.5,10438
43.310001,57.389999,16.559999,13.770000,0.750000,59.540001,-5.320000,-7.240000,294.190002,78.040001,101046.531250,30.24,116.75,60.387501,PM2.5,10439
43.590000,59.259998,16.629999,14.830000,0.760000,58.270000,-4.970000,-7.300000,293.769989,81.570000,100893.632812,30.23,116.91,60.737499,PM2.5,10440
41.180000,53.990002,17.990000,13.440000,0.710000,58.099998,-4.570000,-5.270000,294.170013,80.570000,100296.351562,30.21,117.06,57.724998,PM2.5,10441
39.770000,52.860001,17.010000,12.180000,0.660000,56.810001,-4.820000,-4.700000,293.709991,81.779999,99241.546875,30.2,117.22,55.962502,PM2.5,10442
39.419998,51.580002,16.570000,11.290000,0.630000,56.889999,-5.980000,-3.350000,292.760010,83.830002,97464.812500,30.18,117.37,55.524998,PM2.5,10443
41.349998,52.950001,16.389999,11.700000,0.630000,54.160000,-6.750000,-3.450000,291.269989,88.199997,95707.476562,30.16,117.53,57.937500,PM2.5,10444
41.060001,51.380001,16.250000,11.450000,0.610000,53.810001,-5.330000,-3.840000,290.809998,89.540001,95403.593750,30.15,117.69,57.575001,PM2.5,10445
39.320000,50.349998,15.080000,10.520000,0.570000,53.299999,-4.000000,-4.410000,291.480011,86.930000,96441.101562,30.13,117.84,55.400002,PM2.5,10446
36.770000,47.410000,14.290000,9.330000,0.550000,55.520000,-5.260000,-3.670000,291.720001,83.750000,95573.273438,30.12,118.0,52.212502,PM2.5,10447
36.830002,47.790001,13.540000,9.120000,0.560000,56.349998,-6.280000,-3.000000,290.010010,87.260002,92877.257812,30.1,118.16,52.287502,PM2.5,10448
36.290001,48.419998,12.830000,9.850000,0.590000,55.639999,-4.420000,-3.370000,289.880005,88.110001,93283.726562,30.08,118.31,51.612503,PM2.5,10449
33.259998,46.680000,12.490000,9.910000,0.580000,62.439999,-2.800000,-3.360000,291.959991,82.309998,96737.437500,30.07,118.47,47.514282,PM2.5,10450
31.129999,45.970001,11.900000,10.090000,0.580000,66.910004,-5.040000,-3.340000,293.269989,75.029999,97762.007812,30.05,118.62,45.970001,PM10,10451
32.090000,48.110001,11.540000,10.300000,0.580000,71.959999,-7.860000,-3.810000,290.989990,81.190002,94629.468750,30.03,118.78,48.110001,PM10,10452
35.189999,45.130001,11.820000,8.310000,0.610000,77.660004,-7.470000,-4.240000,292.619995,73.629997,96300.570312,30.45,115.98,50.237499,PM2.5,10675
37.299999,49.060001,12.330000,9.120000,0.650000,73.709999,-7.010000,-5.570000,292.709991,74.830002,97421.171875,30.44,116.14,52.875000,PM2.5,10676
39.310001,52.139999,13.240000,10.100000,0.690000,70.529999,-6.620000,-6.760000,293.570007,73.099998,99524.593750,30.42,116.3,55.387501,PM2.5,10677
41.619999,55.490002,14.340000,11.490000,0.720000,66.169998,-5.970000,-7.580000,293.769989,73.510002,100500.343750,30.41,116.45,58.274998,PM2.5,10678
43.290001,57.709999,15.730000,12.870000,0.740000,62.529999,-5.380000,-7.270000,293.970001,73.610001,100804.953125,30.39,116.61,60.362503,PM2.5,10679
44.520000,59.380001,17.040001,14.250000,0.760000,58.900002,-5.360000,-7.280000,293.940002,75.650002,100791.109375,30.38,116.77,61.900002,PM2.5,10680
45.430000,60.759998,18.469999,15.520000,0.770000,56.130001,-5.230000,-7.170000,294.000000,77.559998,100933.203125,30.36,116.92,63.037498,PM2.5,10681
44.849998,59.389999,19.490000,15.610000,0.760000,56.230000,-4.750000,-6.200000,293.940002,79.209999,100814.203125,30.35,117.08,62.312500,PM2.5,10682
43.029999,57.669998,18.520000,13.930000,0.710000,56.130001,-4.530000,-5.580000,293.799988,80.349998,100206.601562,30.33,117.24,60.037498,PM2.5,10683
42.299999,55.340000,18.129999,12.690000,0.680000,57.470001,-5.660000,-4.010000,293.140015,81.690002,98611.023438,30.32,117.39,59.125000,PM2.5,10684
44.259998,57.410000,17.400000,12.750000,0.680000,54.259998,-7.080000,-3.740000,291.170013,87.680000,95944.882812,30.3,117.55,61.574997,PM2.5,10685
44.160000,56.799999,17.030001,12.400000,0.650000,53.680000,-5.920000,-3.870000,290.549988,89.449997,95389.562500,30.28,117.71,61.450001,PM2.5,10686
41.930000,53.970001,16.260000,11.390000,0.610000,54.840000,-4.070000,-4.200000,291.609985,86.500000,97372.320312,30.27,117.86,58.662498,PM2.5,10687
39.810001,51.320000,15.430000,10.300000,0.590000,56.720001,-4.340000,-3.640000,292.070007,83.750000,97565.382812,30.25,118.02,56.012501,PM2.5,10688
39.459999,50.650002,14.650000,10.050000,0.600000,58.169998,-4.880000,-2.250000,291.239990,84.809998,96041.656250,30.23,118.17,55.574997,PM2.5,10689
38.860001,52.230000,13.580000,10.320000,0.610000,58.270000,-4.050000,-2.020000,291.070007,85.070000,95917.406250,30.22,118.33,54.825001,PM2.5,10690
37.299999,51.259998,13.200000,10.730000,0.620000,62.570000,-3.710000,-2.680000,291.739990,82.230003,96914.492188,30.2,118.49,52.875000,PM2.5,10691
36.840000,53.470001,12.500000,11.210000,0.630000,65.059998,-5.730000,-3.780000,291.329987,81.320000,95957.320312,30.18,118.64,52.299999,PM2.5,10692
36.689999,55.139999,12.100000,11.750000,0.640000,68.309998,-6.840000,-3.120000,289.859985,84.709999,93746.742188,30.17,118.8,52.570000,PM10,10693
34.580002,44.209999,11.190000,7.980000,0.570000,77.510002,-7.510000,-3.490000,292.929993,69.830002,96402.109375,30.59,116.0,49.400002,PM2.5,10917
36.270000,47.450001,11.680000,8.520000,0.590000,74.480003,-7.250000,-4.690000,292.299988,73.440002,96421.250000,30.57,116.16,51.587502,PM2.5,10918
38.009998,49.700001,12.660000,9.360000,0.630000,72.379997,-6.420000,-5.820000,292.540009,74.180000,97660.453125,30.56,116.31,53.762497,PM2.5,10919
41.070000,55.389999,13.670000,11.240000,0.690000,66.160004,-5.720000,-7.020000,293.570007,72.349998,100093.859375,30.54,116.47,57.587502,PM2.5,10920
43.439999,58.880001,15.260000,13.100000,0.730000,62.299999,-5.490000,-7.180000,293.880005,72.019997,100893.062500,30.53,116.63,60.549999,PM2.5,10921
45.490002,61.680000,16.889999,14.790000,0.750000,58.580002,-5.410000,-7.040000,293.410004,75.000000,100392.773438,30.51,116.78,63.112503,PM2.5,10922
47.610001,65.040001,18.940001,17.049999,0.800000,54.599998,-5.370000,-6.850000,293.510010,76.629997,100727.703125,30.5,116.94,65.762497,PM2.5,10923
48.709999,67.400002,20.590000,18.389999,0.820000,52.759998,-5.250000,-6.550000,293.670013,77.790001,101035.843750,30.48,117.1,67.137497,PM2.5,10924
46.160000,62.750000,19.850000,16.209999,0.760000,54.450001,-5.210000,-5.790000,293.709991,78.620003,100890.882812,30.47,117.25,63.950001,PM2.5,10925
46.240002,62.320000,19.490000,15.220000,0.740000,55.009998,-5.730000,-5.000000,293.140015,81.089996,99813.257812,30.45,117.41,64.050003,PM2.5,10926
47.090000,62.099998,18.870001,14.470000,0.730000,54.669998,-6.400000,-3.900000,291.640015,85.870003,97425.882812,30.43,117.57,65.112503,PM2.5,10927
46.880001,61.259998,18.500000,13.850000,0.710000,54.439999,-5.570000,-3.310000,290.989990,87.599998,96652.843750,30.42,117.72,64.849998,PM2.5,10928
44.189999,57.669998,17.330000,12.330000,0.660000,55.970001,-4.310000,-3.310000,292.089996,84.250000,98407.773438,30.4,117.88,61.487499,PM2.5,10929
41.459999,54.330002,16.280001,10.810000,0.620000,58.720001,-4.420000,-3.320000,292.910004,80.489998,99254.867188,30.39,118.04,58.074997,PM2.5,10930
40.990002,54.209999,15.080000,10.480000,0.620000,59.349998,-4.790000,-2.520000,292.510010,80.900002,98515.843750,30.37,118.19,57.487503,PM2.5,10931
40.480000,54.910000,14.030000,10.580000,0.630000,60.360001,-4.880000,-2.540000,292.119995,81.440002,98001.539062,30.35,118.35,56.849998,PM2.5,10932
40.860001,56.980000,13.350000,11.410000,0.650000,61.930000,-5.340000,-3.290000,291.619995,82.230003,97403.546875,30.33,118.51,57.325001,PM2.5,10933
40.919998,58.950001,12.950000,12.430000,0.670000,64.449997,-5.660000,-3.820000,290.869995,83.349998,96303.578125,30.32,118.66,57.399998,PM2.5,10934
40.180000,60.560001,12.600000,13.000000,0.670000,68.360001,-5.570000,-2.780000,290.470001,83.650002,95392.203125,30.3,118.82,56.474998,PM2.5,10935
33.520000,43.279999,9.750000,7.520000,0.530000,76.800003,-7.290000,-2.320000,294.570007,59.750000,97120.078125,30.73,115.86,47.885715,PM2.5,11162
33.889999,44.220001,10.420000,7.700000,0.540000,76.449997,-7.920000,-3.400000,293.980011,62.660000,96984.703125,30.72,116.02,48.414284,PM2.5,11163
35.369999,46.709999,11.020000,8.090000,0.550000,74.809998,-7.920000,-4.760000,292.649994,68.900002,96336.937500,30.71,116.17,50.462498,PM2.5,11164
37.630001,50.500000,11.750000,8.960000,0.590000,71.250000,-6.820000,-5.660000,292.269989,72.150002,96881.242188,30.69,116.33,53.287502,PM2.5,11165
40.189999,54.830002,12.800000,10.590000,0.650000,66.559998,-5.690000,-6.830000,293.160004,71.000000,99117.929688,30.68,116.49,56.487499,PM2.5,11166
42.799999,59.060001,14.360000,12.750000,0.700000,62.570000,-5.160000,-7.090000,293.660004,70.919998,100569.460938,30.66,116.64,59.750000,PM2.5,11167
45.209999,62.549999,16.129999,14.710000,0.730000,58.950001,-4.900000,-6.510000,293.519989,72.489998,100612.679688,30.65,116.8,62.762497,PM2.5,11168
48.430000,67.599998,18.680000,17.610001,0.800000,54.669998,-4.910000,-6.150000,293.390015,74.570000,100648.929688,30.63,116.96,66.787498,PM2.5,11169
52.169998,75.000000,21.170000,21.440001,0.900000,51.080002,-5.150000,-6.010000,293.279999,76.919998,100962.812500,30.62,117.12,71.462494,PM2.5,11170
48.330002,66.599998,20.559999,17.930000,0.790000,53.849998,-5.540000,-5.560000,293.570007,76.370003,101025.546875,30.6,117.27,66.662506,PM2.5,11171
49.330002,67.720001,20.620001,17.680000,0.800000,54.090000,-5.920000,-5.430000,292.959991,79.580002,100426.898438,30.59,117.43,67.912506,PM2.5,11172
49.369999,66.610001,20.260000,16.370001,0.790000,54.560001,-5.830000,-4.160000,292.410004,82.279999,99539.226562,30.57,117.59,67.962502,PM2.5,11173
49.020000,65.430000,20.260000,15.730000,0.770000,54.799999,-5.060000,-3.430000,292.380005,82.389999,99464.460938,30.55,117.74,67.525002,PM2.5,11174
47.000000,61.959999,18.770000,13.830000,0.720000,56.980000,-4.530000,-3.300000,292.649994,80.830002,99560.773438,30.54,117.9,65.000000,PM2.5,11175
45.099998,58.840000,17.200001,11.780000,0.670000,59.389999,-4.510000,-3.570000,292.570007,80.389999,99284.726562,30.52,118.06,62.625000,PM2.5,11176
44.490002,57.880001,16.090000,11.200000,0.660000,61.320000,-4.740000,-3.130000,292.220001,80.739998,98506.148438,30.5,118.21,61.862503,PM2.5,11177
44.540001,59.759998,14.660000,11.320000,0.660000,60.919998,-5.560000,-3.010000,291.420013,82.050003,97218.203125,30.49,118.37,61.925003,PM2.5,11178
44.549999,61.320000,13.700000,12.040000,0.680000,62.610001,-6.050000,-3.290000,290.540009,83.980003,96141.453125,30.47,118.53,61.937500,PM2.5,11179
44.400002,63.220001,13.260000,13.100000,0.690000,64.980003,-5.420000,-3.700000,290.570007,84.260002,96600.468750,30.45,118.68,61.750000,PM2.5,11180
43.419998,64.739998,12.990000,13.840000,0.700000,69.120003,-4.830000,-3.280000,290.970001,82.809998,97127.343750,30.43,118.84,60.524998,PM2.5,11181
42.330002,66.040001,12.800000,14.570000,0.700000,73.739998,-4.360000,-2.200000,290.579987,83.309998,96239.953125,30.42,119.0,59.162502,PM2.5,11182
41.619999,66.820000,12.810000,15.950000,0.700000,79.459999,-3.690000,-1.500000,290.630005,82.779999,96404.343750,30.4,119.15,58.410000,PM10,11183
42.049999,70.860001,12.510000,17.840000,0.720000,80.519997,-4.480000,-2.480000,290.459991,82.160004,96175.937500,30.38,119.31,60.430000,PM10,11184
33.110001,42.380001,9.390000,7.100000,0.490000,78.099998,-6.850000,-3.610000,294.279999,58.299999,96152.632812,30.87,115.87,47.299999,PM2.5,11405
33.480000,43.340000,10.040000,7.330000,0.500000,77.709999,-7.540000,-4.480000,293.309998,60.720001,94997.546875,30.86,116.03,47.828571,PM2.5,11406
35.049999,46.000000,10.560000,7.800000,0.530000,75.269997,-7.740000,-6.110000,292.480011,65.870003,95278.390625,30.84,116.19,50.062500,PM2.5,11407
37.330002,49.770000,11.240000,8.570000,0.560000,71.830002,-6.810000,-6.700000,291.589996,71.349998,95439.023438,30.83,116.35,52.912502,PM2.5,11408
