PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
40.669998,44.590000,12.270000,13.190000,0.630000,45.040001,-0.240000,4.830000,285.920013,99.930000,92952.187500,24.79,111.61,57.087498,PM2.5,2760
57.900002,60.320000,11.820000,15.840000,0.670000,42.400002,0.790000,2.460000,287.160004,98.120003,94764.468750,24.77,111.91,78.625000,PM2.5,2762
22.030001,25.770000,8.200000,11.470000,0.740000,43.380001,-1.440000,4.940000,286.619995,92.410004,93743.382812,24.95,111.03,31.471430,PM2.5,2901
27.980000,33.520000,12.630000,13.300000,0.750000,39.990002,-0.620000,1.400000,287.549988,91.050003,97977.062500,24.93,111.47,39.971428,PM2.5,2904
35.730000,40.560001,13.340000,13.440000,0.680000,41.189999,-0.520000,3.830000,286.420013,96.059998,94425.023438,24.92,111.62,50.912498,PM2.5,2905
44.509998,47.860001,12.140000,12.720000,0.590000,43.770000,0.130000,4.560000,286.160004,99.029999,93092.890625,24.91,111.77,61.887497,PM2.5,2906
54.880001,57.750000,12.320000,14.020000,0.640000,43.540001,1.010000,4.230000,286.410004,98.930000,93270.781250,24.9,111.92,74.849998,PM2.5,2907
60.590000,64.529999,13.940000,17.870001,0.770000,41.599998,1.210000,4.290000,287.320007,95.019997,94567.328125,24.89,112.07,81.987503,PM2.5,2908
20.730000,24.860001,10.060000,13.710000,0.890000,35.139999,-1.590000,0.050000,287.450012,88.599998,97871.296875,25.09,111.04,29.614285,PM2.5,3046
22.270000,26.900000,10.310000,13.650000,0.850000,35.470001,-2.410000,0.990000,286.709991,91.040001,97128.851562,25.08,111.19,31.814287,PM2.5,3047
27.450001,33.240002,12.980000,14.040000,0.780000,37.840000,-1.440000,-0.860000,286.019989,94.809998,97233.367188,25.06,111.48,39.214287,PM2.5,3049
32.180000,38.250000,14.280000,14.140000,0.720000,37.619999,-0.560000,1.300000,286.279999,94.290001,95643.773438,25.06,111.63,45.971428,PM2.5,3050
39.680000,44.730000,12.740000,12.670000,0.590000,42.029999,-0.070000,3.790000,286.179993,97.160004,93565.046875,25.05,111.78,55.849998,PM2.5,3051
52.040001,56.240002,12.760000,13.580000,0.620000,43.389999,0.910000,4.580000,285.880005,99.239998,92470.976562,25.04,111.93,71.300003,PM2.5,3052
62.060001,66.639999,15.070000,18.049999,0.780000,39.849998,0.560000,2.880000,286.850006,96.070000,94525.500000,25.03,112.08,83.825005,PM2.5,3053
85.220001,95.540001,36.330002,48.299999,1.530000,30.430000,0.370000,6.110000,286.899994,91.489998,92933.921875,24.98,112.82,112.775002,PM2.5,3058
