PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
35.130001,44.380001,10.830000,5.630000,0.370000,69.500000,-5.450000,-1.230000,284.359985,96.790001,79833.343750,31.82,109.24,50.162502,PM2.5,12331
34.889999,44.509998,11.310000,6.050000,0.390000,71.680000,-3.810000,-3.380000,285.869995,91.940002,82693.148438,31.81,109.4,49.842857,PM2.5,12332
34.599998,44.750000,11.950000,7.110000,0.420000,72.750000,-3.000000,-4.200000,286.929993,89.290001,85145.460938,31.81,109.56,49.428570,PM2.5,12333
33.250000,43.139999,9.620000,5.600000,0.370000,67.500000,-6.500000,0.980000,285.720001,90.470001,81023.312500,31.96,109.09,47.500000,PM2.5,12575
34.750000,44.680000,9.840000,6.110000,0.380000,66.339996,-5.990000,0.760000,284.529999,95.260002,80114.953125,31.95,109.25,49.642857,PM2.5,12576
34.759998,44.959999,10.010000,6.390000,0.400000,68.370003,-4.470000,-0.780000,284.609985,94.989998,80891.906250,31.95,109.41,49.657139,PM2.5,12577
34.060001,44.570000,10.930000,7.330000,0.430000,72.610001,-2.490000,-1.930000,286.109985,91.599998,84206.000000,31.94,109.57,48.657146,PM2.5,12578
32.930000,44.790001,8.390000,7.310000,0.400000,62.639999,-5.510000,-1.500000,286.019989,91.830002,82820.937500,32.11,108.78,47.042858,PM2.5,12823
31.200001,42.369999,8.940000,6.560000,0.390000,66.500000,-4.960000,-0.290000,287.549988,86.449997,84958.281250,32.1,108.94,44.571430,PM2.5,12824
31.190001,41.869999,9.340000,6.230000,0.390000,68.419998,-5.950000,0.750000,287.829987,84.120003,84941.132812,32.1,109.1,44.557144,PM2.5,12825
32.919998,43.939999,9.620000,6.930000,0.410000,65.879997,-5.720000,1.070000,286.589996,89.550003,83945.460938,32.09,109.26,47.028568,PM2.5,12826
33.230000,45.009998,9.530000,7.420000,0.430000,64.720001,-4.700000,1.160000,286.420013,90.500000,84290.960938,32.09,109.42,47.471428,PM2.5,12827
32.990002,45.360001,10.150000,8.340000,0.470000,67.269997,-3.270000,0.310000,287.119995,89.449997,86188.296875,32.08,109.58,47.128574,PM2.5,12828
30.219999,46.060001,12.480000,8.640000,0.490000,69.339996,-9.170000,-4.860000,292.100006,69.139999,90509.656250,32.27,107.82,46.060001,PM10,13067
31.660000,47.840000,12.590000,8.980000,0.500000,67.459999,-8.190000,-5.150000,289.690002,78.949997,88326.976562,32.26,107.98,47.840000,PM10,13068
31.940001,48.360001,12.350000,9.220000,0.500000,65.830002,-5.180000,-4.330000,288.579987,84.680000,87655.781250,32.26,108.14,48.360001,PM10,13069
29.920000,44.840000,11.170000,7.860000,0.460000,68.120003,-4.610000,-3.430000,289.679993,79.339996,88418.156250,32.26,108.3,44.840000,PM10,13070
31.209999,44.410000,9.510000,7.400000,0.430000,65.809998,-5.870000,-0.450000,287.750000,85.970001,85499.851562,32.25,108.62,44.585712,PM2.5,13072
31.040001,43.419998,9.230000,7.590000,0.420000,64.820000,-4.330000,0.720000,288.059998,85.709999,86515.453125,32.24,108.78,44.342857,PM2.5,13073
30.469999,42.400002,9.500000,6.970000,0.420000,65.800003,-4.990000,0.160000,288.970001,81.900002,87828.890625,32.24,108.94,43.528572,PM2.5,13074
