PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
35.910000,40.160000,2.370000,4.230000,0.270000,94.320000,0.150000,-0.410000,301.730011,71.610001,97270.757812,26.93,92.9,51.137501,PM2.5,5360
35.880001,39.939999,2.200000,4.100000,0.270000,92.849998,0.260000,-0.500000,301.459991,71.599998,96615.273438,26.94,93.05,51.100002,PM2.5,5361
34.680000,38.389999,2.060000,3.880000,0.270000,93.019997,0.340000,-0.520000,301.329987,71.169998,96263.656250,26.96,93.2,49.542858,PM2.5,5362
33.599998,37.070000,1.980000,3.840000,0.260000,91.839996,0.210000,-0.290000,301.220001,71.919998,96108.703125,26.97,93.35,47.999996,PM2.5,5363
33.459999,36.900002,1.990000,4.070000,0.270000,91.169998,0.070000,-0.290000,301.200012,72.669998,96203.671875,26.99,93.5,47.799999,PM2.5,5364
33.820000,37.430000,2.050000,4.490000,0.280000,91.239998,0.130000,-0.380000,302.059998,70.860001,97558.117188,27.0,93.65,48.314285,PM2.5,5365
32.290001,35.910000,2.310000,2.310000,0.230000,81.720001,0.420000,0.820000,296.309998,80.550003,88626.359375,26.98,92.13,46.128574,PM2.5,5505
31.420000,34.689999,2.090000,2.000000,0.230000,82.699997,0.510000,0.580000,295.779999,82.769997,87816.476562,27.0,92.28,44.885715,PM2.5,5506
31.280001,34.450001,2.030000,1.960000,0.230000,84.620003,0.300000,0.410000,296.200012,82.400002,88429.828125,27.02,92.43,44.685715,PM2.5,5507
29.980000,33.119999,1.950000,2.870000,0.230000,87.669998,0.030000,-0.050000,298.510010,75.430000,91822.703125,27.03,92.58,42.828571,PM2.5,5508
29.740000,32.869999,2.000000,2.910000,0.240000,92.529999,-0.150000,-0.430000,300.390015,71.110001,94998.296875,27.05,92.73,42.485714,PM2.5,5509
31.280001,34.450001,2.040000,2.800000,0.240000,94.790001,-0.270000,-0.010000,300.070007,74.589996,94746.882812,27.06,92.88,44.685715,PM2.5,5510
32.580002,35.639999,1.940000,2.760000,0.240000,93.050003,-0.180000,0.230000,298.630005,78.779999,92422.312500,27.08,93.03,46.542858,PM2.5,5511
33.560001,36.389999,1.810000,2.810000,0.240000,91.709999,0.010000,-0.200000,297.000000,83.040001,89889.046875,27.09,93.18,47.942860,PM2.5,5512
33.400002,36.099998,1.750000,3.020000,0.240000,90.540001,0.060000,-0.260000,296.929993,83.150002,89649.476562,27.11,93.33,47.714287,PM2.5,5513
32.860001,35.630001,1.750000,3.420000,0.250000,90.300003,-0.000000,-0.010000,297.859985,80.800003,90959.656250,27.12,93.49,46.942860,PM2.5,5514
33.150002,36.130001,1.810000,4.000000,0.260000,90.699997,-0.050000,-0.100000,298.920013,78.570000,92484.593750,27.14,93.64,47.357143,PM2.5,5515
34.869999,38.500000,1.980000,4.610000,0.280000,91.620003,0.030000,-0.220000,301.059998,73.160004,95813.687500,27.15,93.79,49.814285,PM2.5,5516
28.850000,31.410000,1.700000,0.900000,0.200000,78.440002,-0.010000,0.380000,291.519989,88.550003,80434.156250,27.12,92.11,41.214287,PM2.5,5657
30.020000,32.540001,1.690000,0.950000,0.200000,79.620003,0.090000,-0.130000,290.489990,92.019997,78708.570312,27.13,92.26,42.885715,PM2.5,5658
31.020000,33.570000,1.720000,1.030000,0.210000,81.940002,-0.090000,-0.360000,290.890015,93.449997,79503.976562,27.15,92.41,44.314285,PM2.5,5659
29.600000,32.139999,1.690000,2.250000,0.210000,85.800003,-0.150000,-0.250000,294.049988,86.570000,84976.867188,27.17,92.56,42.285713,PM2.5,5660
28.049999,30.660000,1.730000,2.580000,0.220000,90.669998,-0.200000,-0.300000,297.989990,75.139999,91123.687500,27.18,92.71,40.071426,PM2.5,5661
30.020000,32.759998,1.810000,2.640000,0.230000,93.239998,-0.510000,-0.120000,298.760010,74.830002,92665.171875,27.2,92.86,42.885715,PM2.5,5662
32.660000,35.410000,1.790000,2.700000,0.240000,91.269997,-0.570000,0.620000,297.140015,81.180000,90079.078125,27.21,93.01,46.657143,PM2.5,5663
35.439999,38.000000,1.680000,2.860000,0.240000,88.669998,-0.390000,0.130000,293.940002,89.870003,85126.117188,27.23,93.17,50.549999,PM2.5,5664
