PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
57.709999,75.830002,21.600000,10.930000,0.670000,65.570000,1.920000,2.670000,282.540009,57.450001,97729.156250,40.94,125.71,78.387497,PM2.5,32314
58.750000,71.330002,21.660000,9.630000,0.550000,62.939999,2.190000,2.930000,283.859985,52.480000,98705.757812,40.91,125.89,79.687500,PM2.5,32315
56.369999,76.099998,21.940001,10.550000,0.660000,67.139999,1.270000,3.330000,281.350006,60.470001,96015.367188,41.07,125.75,76.712502,PM2.5,32564
57.770000,72.580002,22.410000,9.810000,0.560000,64.070000,1.810000,1.630000,282.399994,57.799999,97506.070312,41.05,125.92,78.462502,PM2.5,32565
57.040001,76.519997,22.209999,10.900000,0.650000,65.589996,0.680000,5.090000,280.920013,60.959999,95046.156250,41.2,125.78,77.550003,PM2.5,32801
58.419998,73.360001,22.889999,10.310000,0.550000,62.369999,1.550000,3.050000,280.720001,62.340000,94829.656250,41.18,125.96,79.274994,PM2.5,32802
60.990002,71.519997,25.350000,12.200000,0.510000,58.380001,1.430000,1.140000,281.549988,61.790001,96501.367188,41.15,126.13,82.487503,PM2.5,32803
59.189999,85.760002,22.280001,13.720000,0.800000,65.120003,0.470000,5.200000,281.670013,60.380001,96895.218750,41.36,125.64,80.237495,PM2.5,33027
57.689999,77.470001,22.600000,11.650000,0.650000,64.320000,0.140000,5.480000,281.489990,59.459999,95814.460938,41.34,125.81,78.362495,PM2.5,33028
58.349998,74.059998,22.870001,10.640000,0.550000,60.820000,0.870000,4.540000,280.119995,63.529999,93527.812500,41.31,125.99,79.187500,PM2.5,33029
60.259998,70.940002,24.420000,11.560000,0.500000,57.660000,1.840000,3.060000,280.049988,65.110001,93612.179688,41.28,126.17,81.574997,PM2.5,33030
57.610001,66.809998,21.700001,9.230000,0.480000,59.290001,1.140000,1.940000,281.100006,64.419998,96017.726562,41.26,126.34,78.262497,PM2.5,33031
60.930000,92.680000,24.990000,17.070000,0.910000,68.529999,-0.410000,3.580000,281.799988,57.400002,95660.546875,41.52,125.5,82.412498,PM2.5,33246
60.419998,88.379997,22.780001,15.010000,0.790000,62.410000,-0.080000,4.620000,281.279999,61.680000,96293.046875,41.49,125.67,81.774994,PM2.5,33247
58.630001,80.150002,23.940001,13.600000,0.670000,62.689999,0.160000,4.840000,281.440002,59.689999,95827.296875,41.47,125.85,79.537498,PM2.5,33248
57.439999,74.000000,23.020000,11.010000,0.550000,60.099998,1.030000,5.270000,280.549988,60.320000,93480.679688,41.44,126.03,78.049995,PM2.5,33249
59.680000,69.959999,23.370001,10.800000,0.490000,56.669998,2.240000,4.640000,279.790009,63.220001,92145.242188,41.41,126.2,80.849998,PM2.5,33250
57.180000,66.029999,21.850000,9.450000,0.470000,58.250000,1.860000,3.150000,280.149994,65.639999,93960.203125,41.39,126.38,77.724998,PM2.5,33251
60.790001,97.809998,25.430000,18.830000,0.940000,70.400002,-0.180000,2.050000,282.369995,52.279999,95240.609375,41.68,125.36,82.237503,PM2.5,33461
61.540001,94.820000,25.020000,17.770000,0.880000,67.050003,-0.620000,3.160000,281.279999,58.939999,94842.218750,41.65,125.53,83.175003,PM2.5,33462
60.910000,89.440002,25.030001,17.330000,0.770000,60.770000,-0.030000,4.350000,280.950012,62.259998,95544.906250,41.63,125.71,82.387497,PM2.5,33463
59.400002,83.919998,26.799999,17.260000,0.690000,60.150002,0.810000,5.070000,281.309998,59.119999,95378.570312,41.6,125.88,80.500000,PM2.5,33464
55.720001,76.230003,24.170000,12.760000,0.570000,60.060001,1.710000,5.610000,281.230011,56.959999,93923.468750,41.57,126.06,75.900002,PM2.5,33465
63.410000,68.809998,23.950001,11.310000,0.470000,53.230000,2.580000,5.300000,280.559998,58.680000,92449.679688,41.55,126.24,85.512497,PM2.5,33466
60.150002,66.300003,22.410000,10.110000,0.460000,54.820000,2.760000,4.670000,279.880005,63.430000,92257.546875,41.52,126.41,81.437500,PM2.5,33467
59.830002,97.739998,24.490000,18.930000,0.880000,68.830002,0.400000,2.200000,281.799988,53.209999,94733.476562,41.81,125.39,81.037506,PM2.5,33675
60.810001,94.629997,25.030001,18.200001,0.840000,66.449997,0.150000,3.010000,281.480011,56.049999,94535.703125,41.78,125.57,82.262505,PM2.5,33676
