PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
18.370001,21.719999,5.540000,2.330000,0.160000,94.050003,1.280000,-1.600000,291.869995,42.070000,82917.593750,37.46,104.23,26.242859,PM2.5,22657
16.969999,19.490000,4.370000,1.450000,0.170000,95.529999,2.380000,-1.570000,291.440002,45.009998,82927.773438,37.6,103.89,24.242857,PM2.5,22909
17.559999,20.469999,4.720000,1.490000,0.160000,94.830002,1.880000,-1.420000,292.070007,43.180000,83519.601562,37.6,104.06,25.085714,PM2.5,22910
18.320000,21.719999,4.740000,1.360000,0.160000,94.360001,1.300000,-1.290000,291.940002,42.900002,83107.578125,37.6,104.23,26.171429,PM2.5,22911
18.850000,22.959999,5.010000,1.490000,0.170000,93.889999,0.660000,-1.240000,292.339996,41.790001,83385.687500,37.6,104.4,26.928572,PM2.5,22912
19.410000,24.469999,5.600000,2.070000,0.180000,91.050003,0.170000,-0.860000,293.109985,39.970001,84193.406250,37.6,104.57,27.728571,PM2.5,22913
20.209999,26.590000,6.570000,2.970000,0.200000,88.239998,-0.060000,-0.570000,293.859985,37.759998,84954.656250,37.6,104.74,28.871428,PM2.5,22914
21.049999,29.010000,7.670000,4.180000,0.230000,85.610001,-0.150000,-0.720000,294.980011,35.330002,86225.031250,37.6,104.91,30.071428,PM2.5,22915
17.219999,20.000000,4.590000,1.420000,0.180000,96.269997,1.770000,-1.140000,292.380005,43.730000,84113.703125,37.73,103.89,24.599998,PM2.5,23162
17.719999,20.900000,4.710000,1.330000,0.170000,94.900002,1.220000,-1.100000,292.369995,43.119999,83900.156250,37.73,104.06,25.314285,PM2.5,23163
18.370001,22.049999,4.750000,1.240000,0.170000,94.430000,0.690000,-1.270000,292.269989,42.980000,83592.453125,37.73,104.23,26.242859,PM2.5,23164
19.100000,23.480000,5.030000,1.440000,0.180000,93.639999,0.040000,-1.180000,292.670013,41.740002,83899.820312,37.73,104.4,27.285715,PM2.5,23165
19.750000,25.010000,5.510000,1.970000,0.190000,91.209999,-0.440000,-0.860000,293.429993,39.849998,84698.726562,37.73,104.57,28.214285,PM2.5,23166
20.320000,26.809999,6.300000,2.810000,0.210000,87.980003,-0.270000,-0.890000,294.010010,38.119999,85291.593750,37.74,104.74,29.028570,PM2.5,23167
21.070000,29.180000,7.360000,4.080000,0.250000,84.970001,-0.340000,-1.080000,294.339996,36.990002,85669.171875,37.74,104.91,30.100000,PM2.5,23168
22.730000,34.009998,10.970000,7.470000,0.350000,82.430000,-0.760000,-1.600000,294.459991,36.610001,85840.976562,37.74,105.09,34.009998,PM10,23169
24.150000,37.200001,11.600000,10.190000,0.440000,77.760002,-1.600000,-1.840000,294.410004,35.980000,85745.117188,37.74,105.26,37.200001,PM10,23170
25.990000,41.680000,12.380000,13.290000,0.530000,68.480003,-2.920000,-1.690000,294.179993,34.290001,85371.429688,37.73,105.43,41.680000,PM10,23171
27.400000,45.680000,12.810000,15.950000,0.610000,57.860001,-3.390000,-1.760000,294.040009,33.540001,85354.156250,37.73,105.6,45.680000,PM10,23172
30.299999,40.049999,18.430000,9.010000,0.400000,82.080002,-4.430000,0.170000,292.079987,47.720001,86366.367188,37.7,108.17,43.285713,PM2.5,23187
31.580000,43.189999,20.209999,11.070000,0.460000,83.269997,-4.020000,0.020000,292.049988,49.060001,86602.882812,37.69,108.34,45.114285,PM2.5,23188
32.580002,46.939999,21.420000,13.730000,0.550000,82.949997,-3.770000,0.010000,292.029999,49.490002,86690.382812,37.69,108.51,46.939999,PM10,23189
33.959999,52.439999,23.889999,18.219999,0.670000,82.250000,-3.640000,0.330000,291.809998,49.889999,86452.117188,37.69,108.68,51.220001,PM10,23190
16.459999,18.930000,4.940000,1.380000,0.230000,98.879997,2.060000,-1.100000,291.690002,46.700001,83829.281250,37.86,103.54,23.514284,PM2.5,23416
16.860001,19.590000,4.910000,1.310000,0.190000,98.400002,1.800000,-0.720000,292.230011,45.009998,84237.007812,37.86,103.71,24.085714,PM2.5,23417
17.490000,20.350000,4.720000,1.280000,0.180000,95.650002,1.020000,-0.690000,292.540009,43.840000,84451.609375,37.87,103.88,24.985714,PM2.5,23418
17.940001,21.250000,4.830000,1.230000,0.170000,95.470001,0.270000,-0.480000,292.630005,43.150002,84411.679688,37.87,104.06,25.628572,PM2.5,23419
18.379999,22.180000,4.840000,1.240000,0.170000,93.519997,-0.110000,-0.440000,292.700012,42.790001,84350.296875,37.87,104.23,26.257141,PM2.5,23420
18.780001,23.170000,4.970000,1.420000,0.180000,91.430000,-0.310000,-0.100000,292.950012,41.990002,84507.500000,37.87,104.4,26.828573,PM2.5,23421
19.180000,24.299999,5.210000,1.890000,0.190000,87.720001,-0.350000,0.390000,293.459991,40.189999,84904.476562,37.87,104.57,27.400000,PM2.5,23422
19.959999,26.280001,5.900000,2.680000,0.210000,85.720001,0.030000,0.190000,293.690002,39.060001,85097.843750,37.87,104.74,28.514284,PM2.5,23423
20.879999,28.850000,6.960000,4.000000,0.260000,83.500000,-0.010000,-0.530000,293.690002,38.509998,85107.960938,37.87,104.91,29.828569,PM2.5,23424
22.170000,32.450001,8.980000,6.490000,0.340000,82.160004,-0.570000,-1.110000,293.750000,37.930000,85266.460938,37.87,105.09,32.450001,PM10,23425
23.809999,36.930000,10.820000,9.810000,0.450000,77.949997,-1.890000,-1.200000,293.980011,36.209999,85423.000000,37.87,105.26,36.930000,PM10,23426
25.719999,41.930000,12.040000,13.110000,0.560000,68.019997,-3.700000,-1.070000,293.769989,34.869999,85148.976562,37.87,105.43,41.930000,PM10,23427
26.520000,45.480000,12.780000,16.500000,0.630000,57.259998,-4.250000,-1.460000,293.429993,35.000000,84927.500000,37.87,105.6,45.480000,PM10,23428
27.889999,50.849998,13.530000,21.170000,0.720000,43.840000,-3.790000,-1.850000,294.380005,33.580002,86155.906250,37.87,105.77,50.424999,PM10,23429
26.100000,33.160000,14.090000,5.620000,0.330000,76.989998,-5.700000,0.690000,292.269989,44.959999,86313.726562,37.84,107.83,37.285713,PM2.5,23441
26.629999,34.349998,14.970000,6.250000,0.340000,81.779999,-5.560000,0.470000,292.059998,46.430000,86332.273438,37.84,108.0,38.042854,PM2.5,23442
27.219999,35.830002,15.920000,6.990000,0.350000,85.050003,-5.120000,0.220000,291.980011,47.450001,86486.273438,37.83,108.17,38.885712,PM2.5,23443
27.690001,37.630001,16.959999,8.070000,0.370000,87.320000,-4.490000,0.080000,292.160004,47.029999,86766.843750,37.83,108.35,39.557144,PM2.5,23444
28.250000,40.270000,17.920000,9.600000,0.420000,87.730003,-4.030000,-0.110000,292.369995,47.009998,87184.156250,37.83,108.52,40.357143,PM2.5,23445
29.209999,44.169998,19.490000,12.120000,0.500000,87.589996,-3.760000,-0.030000,292.410004,46.869999,87331.320312,37.82,108.69,44.169998,PM10,23446
16.510000,18.740000,5.220000,1.510000,0.280000,97.730003,1.260000,-0.100000,291.859985,47.490002,84444.593750,38.0,103.37,23.585714,PM2.5,23672
16.690001,19.049999,5.080000,1.350000,0.240000,97.720001,1.550000,-0.060000,292.299988,45.930000,84723.226562,38.0,103.54,23.842857,PM2.5,23673
17.129999,19.690001,4.910000,1.250000,0.200000,96.669998,1.240000,-0.160000,292.679993,44.459999,84936.851562,38.0,103.71,24.471428,PM2.5,23674
17.780001,20.520000,4.700000,1.180000,0.180000,94.610001,0.460000,-0.230000,292.769989,43.770000,84923.687500,38.0,103.88,25.400002,PM2.5,23675
18.280001,21.500000,4.740000,1.120000,0.170000,94.480003,-0.160000,0.080000,292.799988,43.349998,84860.093750,38.0,104.05,26.114286,PM2.5,23676
18.650000,22.330000,4.760000,1.150000,0.170000,93.019997,-0.200000,0.420000,293.059998,42.459999,84994.906250,38.0,104.23,26.642857,PM2.5,23677
18.959999,23.250000,4.930000,1.360000,0.180000,90.800003,0.150000,0.730000,293.380005,41.130001,85163.656250,38.01,104.4,27.085712,PM2.5,23678
19.389999,24.469999,5.220000,1.840000,0.200000,87.000000,0.180000,0.970000,293.779999,39.480000,85373.429688,38.01,104.57,27.699999,PM2.5,23679
20.090000,26.459999,6.080000,2.710000,0.220000,85.040001,0.060000,0.750000,294.040009,38.490002,85631.218750,38.01,104.74,28.700001,PM2.5,23680
20.930000,29.080000,7.320000,4.140000,0.270000,83.019997,-0.130000,-0.000000,294.130005,37.650002,85770.109375,38.01,104.91,29.900000,PM2.5,23681
22.080000,32.630001,9.120000,6.430000,0.360000,82.550003,-0.650000,-0.380000,294.179993,36.759998,85889.000000,38.01,105.09,32.630001,PM10,23682
23.480000,36.860001,10.680000,8.960000,0.470000,79.269997,-2.240000,-0.310000,294.279999,35.160000,85822.812500,38.01,105.26,36.860001,PM10,23683
25.240000,41.830002,11.940000,11.840000,0.570000,69.660004,-4.410000,-0.120000,293.769989,34.680000,85172.656250,38.01,105.43,41.830002,PM10,23684
25.469999,44.639999,12.700000,14.410000,0.640000,60.880001,-5.410000,-0.940000,293.420013,35.209999,85019.156250,38.01,105.6,44.639999,PM10,23685
26.240000,48.970001,13.740000,18.030001,0.720000,50.610001,-4.880000,-2.030000,294.429993,33.950001,86465.812500,38.0,105.77,48.970001,PM10,23686
24.139999,31.469999,12.310000,4.850000,0.360000,65.440002,-5.600000,1.450000,292.700012,41.400002,86405.312500,37.98,107.49,34.485714,PM2.5,23696
24.180000,31.030001,12.910000,4.930000,0.330000,72.120003,-5.910000,1.190000,292.500000,42.939999,86409.046875,37.98,107.66,34.542858,PM2.5,23697
24.450001,31.219999,13.290000,5.180000,0.310000,77.959999,-6.000000,0.890000,292.209991,44.509998,86331.093750,37.98,107.84,34.928574,PM2.5,23698
24.959999,32.340000,14.030000,5.640000,0.310000,83.220001,-5.810000,0.710000,292.040009,45.820000,86392.031250,37.97,108.01,35.657143,PM2.5,23699
25.620001,33.820000,14.800000,6.200000,0.320000,86.870003,-5.480000,0.400000,291.880005,47.189999,86475.046875,37.97,108.18,36.600002,PM2.5,23700
25.790001,35.189999,15.550000,7.060000,0.330000,89.029999,-5.170000,0.080000,291.970001,46.730000,86726.250000,37.96,108.35,36.842857,PM2.5,23701
25.620001,36.799999,16.150000,8.180000,0.360000,89.400002,-4.830000,-0.130000,292.290009,45.439999,87202.367188,37.96,108.52,36.799999,PM10,23702
25.879999,39.580002,16.920000,9.780000,0.400000,89.410004,-4.350000,-0.200000,292.559998,44.639999,87628.218750,37.96,108.69,39.580002,PM10,23703
16.700001,18.940001,5.110000,1.260000,0.250000,96.930000,1.380000,0.420000,292.480011,46.040001,85151.398438,38.13,103.54,23.857143,PM2.5,23927
17.240000,19.620001,4.850000,1.160000,0.210000,95.529999,1.080000,0.130000,292.769989,44.740002,85304.242188,38.14,103.71,24.628571,PM2.5,23928
17.799999,20.430000,4.690000,1.100000,0.180000,94.080002,0.510000,0.100000,292.899994,43.910000,85348.023438,38.14,103.88,25.428570,PM2.5,23929
18.250000,21.389999,4.690000,1.050000,0.170000,93.980003,0.170000,0.080000,293.000000,43.320000,85356.523438,38.14,104.05,26.071428,PM2.5,23930
18.620001,22.260000,4.740000,1.120000,0.170000,92.309998,0.200000,0.370000,293.299988,42.200001,85525.492188,38.14,104.23,26.600000,PM2.5,23931
19.049999,23.389999,4.990000,1.370000,0.180000,89.650002,0.350000,0.360000,293.690002,40.619999,85738.726562,38.14,104.4,27.214285,PM2.5,23932
19.450001,24.620001,5.380000,1.920000,0.200000,85.940002,0.040000,-0.030000,294.130005,38.790001,85987.382812,38.14,104.57,27.785715,PM2.5,23933
20.070000,26.610001,6.480000,2.810000,0.230000,85.480003,-0.100000,-0.170000,294.369995,37.790001,86297.773438,38.14,104.74,28.671429,PM2.5,23934
20.879999,29.290001,7.780000,4.170000,0.290000,83.400002,-0.220000,-0.150000,294.609985,36.349998,86430.406250,38.14,104.91,29.828569,PM2.5,23935
21.969999,32.770000,9.320000,5.910000,0.370000,83.599998,-0.930000,0.170000,294.579987,35.310001,86294.773438,38.14,105.09,32.770000,PM10,23936
23.290001,36.860001,10.630000,7.730000,0.470000,80.830002,-2.620000,0.590000,294.279999,34.500000,85706.062500,38.14,105.26,36.860001,PM10,23937
24.760000,41.320000,11.850000,9.790000,0.560000,73.300003,-5.290000,0.950000,293.510010,34.740002,84792.226562,38.14,105.43,41.320000,PM10,23938
24.480000,43.189999,12.490000,11.290000,0.620000,67.110001,-6.660000,-0.280000,293.100006,35.490002,84647.539062,38.14,105.6,43.189999,PM10,23939
23.240000,32.049999,9.630000,4.460000,0.470000,52.650002,-7.010000,2.590000,292.750000,37.880001,85537.078125,38.13,106.98,33.200001,PM2.5,23947
24.090000,32.150002,11.180000,4.590000,0.400000,63.939999,-5.730000,1.780000,292.160004,41.230000,85653.203125,38.12,107.32,34.414288,PM2.5,23949
23.040001,30.379999,11.930000,4.670000,0.360000,69.019997,-5.580000,1.670000,292.679993,40.990002,86436.210938,38.12,107.5,32.914288,PM2.5,23950
23.139999,30.000000,12.410000,4.690000,0.320000,74.620003,-5.940000,1.370000,292.500000,41.990002,86398.507812,38.12,107.67,33.057140,PM2.5,23951
22.730000,29.670000,12.890000,4.920000,0.300000,78.879997,-6.030000,1.070000,292.059998,43.680000,86198.367188,38.11,107.84,32.471428,PM2.5,23952
