PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
12.030000,18.760000,4.480000,4.280000,0.380000,54.279999,-0.530000,1.360000,300.130005,89.519997,99762.289062,21.58,107.95,18.760000,PM10,208
11.100000,18.840000,4.610000,5.270000,0.440000,52.200001,-0.610000,1.440000,300.279999,90.620003,99987.929688,21.57,108.09,18.840000,PM10,209
11.650000,18.620001,4.800000,5.960000,0.520000,50.590000,-1.370000,2.350000,301.269989,85.720001,100325.718750,21.54,109.24,18.620001,PM10,210
11.600000,17.990000,3.960000,5.920000,0.500000,50.259998,-1.200000,2.200000,301.290009,85.160004,100331.250000,21.53,109.38,17.990000,PM10,211
12.730000,19.170000,4.220000,6.890000,0.520000,49.590000,-0.890000,1.790000,301.290009,84.389999,100429.578125,21.52,109.53,19.170000,PM10,212
13.590000,20.059999,4.290000,7.550000,0.560000,49.139999,-0.680000,1.510000,301.250000,84.000000,100430.171875,21.52,109.67,20.059999,PM10,213
10.740000,14.270000,1.820000,1.390000,0.230000,59.250000,-1.870000,5.540000,298.799988,84.730003,95028.390625,21.73,107.23,15.342856,PM2.5,234
10.800000,14.970000,1.790000,1.500000,0.260000,57.349998,-1.820000,5.390000,298.429993,85.620003,94393.757812,21.72,107.38,15.428572,PM2.5,235
11.330000,15.900000,2.000000,1.810000,0.280000,57.660000,-1.950000,4.770000,297.970001,88.070000,94097.703125,21.72,107.52,16.185715,PM2.5,236
13.190000,18.850000,2.630000,2.670000,0.320000,53.750000,-1.900000,4.270000,297.779999,92.260002,95151.093750,21.72,107.66,18.850000,PM10,237
13.330000,19.840000,4.190000,3.950000,0.380000,53.090000,-1.320000,3.120000,298.429993,92.250000,96735.976562,21.71,107.81,19.840000,PM10,238
12.370000,19.469999,4.550000,4.700000,0.430000,51.290001,-0.680000,2.590000,299.119995,90.580002,97604.289062,21.71,107.95,19.469999,PM10,239
11.850000,20.290001,5.170000,6.360000,0.510000,49.000000,-0.580000,2.000000,300.049988,89.699997,99235.671875,21.71,108.09,20.290001,PM10,240
14.220000,26.719999,11.790000,13.450000,0.700000,41.970001,-0.530000,1.930000,300.429993,90.389999,100247.156250,21.7,108.24,26.719999,PM10,241
12.090000,22.940001,11.000000,13.040000,0.630000,40.860001,-0.460000,2.380000,300.769989,89.650002,100280.000000,21.7,108.38,22.940001,PM10,242
9.810000,17.850000,8.080000,9.770000,0.480000,44.290001,-1.100000,2.970000,301.250000,87.620003,100436.968750,21.69,108.53,17.850000,PM10,243
10.770000,18.340000,4.210000,5.050000,0.520000,49.240002,-1.600000,2.830000,301.320007,85.830002,100381.039062,21.68,108.81,18.340000,PM10,244
12.320000,20.650000,5.150000,5.920000,0.600000,49.450001,-1.600000,2.780000,301.350006,85.550003,100356.078125,21.68,108.96,20.650000,PM10,245
14.480000,23.930000,7.120000,7.720000,0.700000,48.759998,-1.280000,2.650000,301.329987,85.080002,100305.687500,21.67,109.1,23.930000,PM10,246
12.970000,20.780001,4.890000,7.160000,0.630000,48.150002,-1.070000,2.230000,301.399994,84.540001,100222.328125,21.67,109.25,20.780001,PM10,247
12.530000,19.670000,4.200000,7.060000,0.590000,48.480000,-1.470000,2.060000,301.519989,83.610001,100238.671875,21.66,109.39,19.670000,PM10,248
15.620000,22.850000,4.490000,9.070000,0.720000,46.410000,-0.590000,1.200000,301.390015,81.830002,100279.421875,21.65,109.68,22.850000,PM10,249
14.850000,21.780001,4.080000,8.370000,0.760000,47.040001,-0.430000,0.980000,301.480011,81.360001,100280.281250,21.65,109.82,21.780001,PM10,250
11.420000,15.600000,1.930000,1.770000,0.240000,58.290001,-0.780000,4.770000,299.769989,80.900002,96218.859375,21.86,107.09,16.314285,PM2.5,276
10.610000,15.120000,1.750000,1.720000,0.260000,55.770000,-0.920000,4.800000,299.959991,79.000000,96056.593750,21.86,107.23,15.157143,PM2.5,277
10.520000,15.230000,1.760000,1.800000,0.280000,54.459999,-1.320000,4.860000,299.570007,80.330002,95491.203125,21.86,107.38,15.230000,PM10,278
10.940000,16.059999,2.060000,2.150000,0.300000,54.150002,-1.900000,4.750000,299.279999,82.360001,95497.093750,21.85,107.52,16.059999,PM10,279
11.940000,17.750000,2.670000,2.850000,0.340000,52.290001,-2.130000,5.090000,298.750000,87.070000,95649.921875,21.85,107.67,17.750000,PM10,280
12.180000,18.490000,3.720000,3.820000,0.380000,52.580002,-1.820000,4.550000,298.529999,88.709999,95664.578125,21.85,107.81,18.490000,PM10,281
12.290000,19.209999,4.220000,4.650000,0.420000,50.000000,-1.440000,4.100000,298.600006,90.610001,96372.750000,21.84,107.96,19.209999,PM10,282
12.150000,20.250000,5.490000,6.380000,0.490000,48.630001,-1.040000,2.750000,299.410004,90.540001,98054.656250,21.84,108.1,20.250000,PM10,283
15.420000,28.709999,13.200000,13.990000,0.760000,41.669998,-0.500000,2.440000,300.260010,89.160004,99474.851562,21.84,108.24,28.709999,PM10,284
14.620000,27.910000,13.500000,14.740000,0.780000,40.090000,-0.640000,2.320000,300.839996,88.400002,100199.578125,21.83,108.39,27.910000,PM10,285
