PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
51.290001,57.950001,8.220000,5.550000,0.550000,77.989998,-1.180000,-3.360000,296.329987,80.110001,94920.687500,39.63,115.62,70.362503,PM2.5,27481
60.110001,60.930000,7.700000,10.630000,0.700000,59.930000,-1.140000,-4.080000,297.600006,78.110001,97450.843750,39.61,115.8,81.387497,PM2.5,27482
74.550003,63.799999,6.730000,24.450001,0.890000,43.310001,-1.120000,-4.210000,298.299988,78.940002,99601.757812,39.6,115.97,99.437500,PM2.5,27483
74.940002,65.919998,5.100000,23.600000,1.050000,48.340000,-1.860000,-3.080000,297.980011,83.690002,99981.710938,39.57,116.32,99.925003,PM2.5,27485
69.000000,63.900002,4.510000,18.840000,1.100000,52.680000,-2.120000,-3.270000,297.890015,83.739998,99989.921875,39.56,116.5,92.500000,PM2.5,27486
47.230000,56.349998,8.850000,4.040000,0.490000,86.150002,-1.320000,-2.290000,294.899994,81.129997,92524.640625,39.77,115.47,65.287498,PM2.5,27733
52.950001,60.990002,8.310000,5.370000,0.550000,77.040001,-1.610000,-3.160000,294.140015,85.500000,91604.109375,39.76,115.64,72.437500,PM2.5,27734
63.029999,63.360001,7.660000,10.190000,0.680000,55.990002,-0.680000,-3.680000,295.480011,83.589996,94087.843750,39.75,115.82,85.037498,PM2.5,27735
78.260002,64.220001,7.000000,29.080000,0.860000,38.439999,-0.350000,-3.930000,297.540009,79.809998,98201.976562,39.73,115.99,104.075005,PM2.5,27736
84.209999,64.730003,6.020000,39.070000,0.990000,36.119999,-0.740000,-3.360000,298.260010,79.529999,99978.976562,39.72,116.17,111.512497,PM2.5,27737
77.830002,63.720001,5.010000,31.719999,1.020000,43.090000,-1.550000,-2.540000,298.070007,82.000000,99955.546875,39.7,116.34,103.537506,PM2.5,27738
71.070000,62.180000,4.330000,25.219999,1.060000,47.799999,-2.080000,-2.880000,297.820007,84.110001,99964.781250,39.69,116.52,95.087502,PM2.5,27739
61.080002,58.349998,4.570000,18.790001,1.100000,52.639999,-2.150000,-2.900000,297.850006,83.610001,100049.453125,39.68,116.69,82.600006,PM2.5,27740
53.020000,61.110001,8.330000,4.960000,0.530000,79.040001,-1.290000,-2.280000,293.089996,88.029999,90110.632812,39.89,115.66,72.525002,PM2.5,27991
