PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
24.980000,40.220001,12.380000,16.350000,0.520000,60.099998,1.230000,1.540000,299.350006,85.540001,100557.687500,23.66,117.14,40.220001,PM10,2079
24.750000,39.669998,9.940000,16.580000,0.550000,61.130001,1.690000,0.960000,299.089996,84.269997,99017.937500,23.8,117.16,39.669998,PM10,2220
30.790001,42.360001,11.180000,12.780000,0.320000,78.169998,1.630000,2.620000,299.290009,89.029999,101154.156250,23.75,117.59,43.985714,PM2.5,2221
24.549999,38.180000,6.290000,13.510000,0.550000,64.120003,0.770000,1.180000,298.829987,84.529999,97968.226562,23.95,117.03,38.180000,PM10,2362
25.129999,38.630001,6.950000,13.880000,0.520000,63.840000,2.210000,1.310000,298.190002,85.440002,96731.046875,23.93,117.17,38.630001,PM10,2363
24.610001,38.150002,7.970000,13.830000,0.500000,64.529999,2.650000,1.710000,299.130005,82.150002,98287.570312,23.92,117.32,38.150002,PM10,2364
25.370001,38.950001,7.780000,13.340000,0.470000,66.050003,2.000000,2.220000,299.260010,83.889999,99982.500000,23.9,117.47,38.950001,PM10,2365
32.810001,46.980000,8.540000,13.360000,0.410000,76.489998,1.630000,2.410000,298.709991,90.660004,100815.703125,23.88,117.61,46.980000,PM10,2366
26.370001,39.830002,5.530000,12.930000,0.540000,62.860001,1.450000,1.290000,298.000000,86.919998,96180.500000,24.08,117.04,39.830002,PM10,2507
25.469999,38.220001,5.360000,13.030000,0.510000,63.000000,2.650000,1.470000,298.359985,84.680000,96501.507812,24.07,117.19,38.220001,PM10,2508
24.730000,37.169998,5.250000,12.990000,0.490000,63.040001,2.730000,1.580000,298.799988,83.370003,97560.453125,24.05,117.34,37.169998,PM10,2509
25.150000,37.810001,5.330000,13.100000,0.480000,64.000000,2.430000,1.950000,298.950012,83.860001,98592.921875,24.03,117.48,37.810001,PM10,2510
28.530001,41.150002,6.240000,13.000000,0.430000,67.839996,2.030000,2.220000,298.790009,86.070000,99989.789062,24.02,117.63,41.150002,PM10,2511
27.250000,40.430000,4.970000,12.560000,0.530000,61.720001,2.000000,1.080000,297.679993,87.709999,95266.507812,24.21,117.06,40.430000,PM10,2652
25.820000,38.060001,4.670000,12.430000,0.490000,61.770000,2.850000,1.060000,298.420013,84.419998,96276.179688,24.2,117.21,38.060001,PM10,2653
24.840000,36.520000,4.390000,12.360000,0.470000,61.250000,2.780000,1.180000,298.769989,83.570000,97126.601562,24.18,117.35,36.520000,PM10,2654
24.530001,36.119999,4.410000,12.640000,0.460000,61.930000,2.460000,1.610000,299.239990,82.860001,98385.851562,24.17,117.5,36.119999,PM10,2655
26.049999,37.680000,4.800000,12.830000,0.430000,64.209999,1.940000,1.990000,299.239990,84.290001,99642.226562,24.15,117.65,37.680000,PM10,2656
27.870001,38.520000,5.460000,12.240000,0.370000,71.550003,1.800000,2.270000,298.700012,87.040001,99923.226562,24.14,117.79,39.814285,PM2.5,2657
26.280001,39.410000,4.730000,12.750000,0.530000,59.240002,0.980000,0.830000,297.790009,87.949997,95285.703125,24.36,116.93,39.410000,PM10,2796
26.290001,38.759998,4.470000,12.140000,0.490000,60.279999,2.430000,0.810000,297.549988,87.720001,94629.718750,24.35,117.08,38.759998,PM10,2797
23.900000,35.340000,4.310000,12.010000,0.460000,61.349998,2.720000,0.660000,298.660004,83.059998,96033.703125,24.33,117.22,35.340000,PM10,2798
23.420000,34.380001,3.990000,12.140000,0.440000,59.750000,2.390000,0.940000,299.109985,82.290001,97105.328125,24.32,117.37,34.380001,PM10,2799
23.559999,34.389999,3.920000,12.580000,0.430000,59.799999,2.120000,1.290000,299.350006,82.839996,97994.359375,24.3,117.52,34.389999,PM10,2800
23.950001,34.650002,4.200000,13.260000,0.410000,63.250000,1.760000,1.740000,299.589996,83.099998,99294.320312,24.29,117.66,34.650002,PM10,2801
25.209999,35.689999,4.560000,13.360000,0.390000,67.879997,1.470000,2.130000,299.369995,84.410004,99949.679688,24.27,117.81,36.014286,PM2.5,2802
27.870001,38.040001,5.030000,12.660000,0.340000,73.540001,1.420000,2.880000,298.850006,88.070000,100538.273438,24.25,117.96,39.814285,PM2.5,2803
23.469999,36.330002,5.140000,12.460000,0.520000,58.209999,0.110000,1.250000,299.010010,84.269997,96726.726562,24.51,116.8,36.330002,PM10,2940
25.830000,38.610001,4.580000,12.010000,0.500000,59.029999,1.270000,0.780000,297.299988,88.809998,94170.109375,24.5,116.95,38.610001,PM10,2941
23.600000,35.060001,4.250000,11.030000,0.450000,60.279999,2.370000,0.520000,297.829987,85.199997,94237.859375,24.48,117.09,35.060001,PM10,2942
21.219999,32.279999,4.080000,11.490000,0.440000,61.299999,2.040000,0.080000,299.609985,79.410004,97025.976562,24.47,117.24,32.279999,PM10,2943
20.920000,31.650000,3.910000,12.080000,0.420000,59.860001,1.370000,0.230000,300.299988,79.160004,98944.898438,24.45,117.39,31.650000,PM10,2944
22.469999,33.259998,3.960000,12.900000,0.410000,60.040001,1.440000,1.130000,299.970001,81.510002,98949.343750,24.44,117.53,33.259998,PM10,2945
23.299999,33.849998,4.420000,14.070000,0.400000,63.180000,1.210000,1.300000,300.089996,82.190002,99695.171875,24.42,117.68,33.849998,PM10,2946
26.379999,38.209999,5.240000,16.000000,0.430000,66.269997,0.590000,1.740000,299.890015,83.709999,100621.726562,24.4,117.83,38.209999,PM10,2947
27.440001,40.279999,6.260000,17.780001,0.410000,68.419998,0.420000,2.460000,299.170013,86.739998,100656.953125,24.39,117.98,40.279999,PM10,2948
26.170000,41.330002,6.040000,13.920000,0.580000,56.389999,-0.050000,1.010000,299.410004,84.250000,97595.523438,24.68,116.52,41.330002,PM10,3083
23.760000,36.619999,4.790000,11.430000,0.490000,57.959999,0.530000,1.200000,298.579987,85.620003,96048.382812,24.65,116.82,36.619999,PM10,3085
25.000000,37.599998,4.400000,10.940000,0.460000,58.419998,1.450000,0.710000,297.510010,87.660004,94422.812500,24.63,116.96,37.599998,PM10,3086
22.500000,33.980000,4.180000,10.360000,0.420000,60.720001,1.950000,-0.130000,298.070007,85.110001,94765.562500,24.62,117.11,33.980000,PM10,3087
20.049999,31.670000,4.450000,11.960000,0.420000,61.980000,1.180000,-0.590000,299.730011,79.709999,97349.593750,24.6,117.26,31.670000,PM10,3088
20.200001,31.889999,4.670000,13.250000,0.430000,61.660000,-0.030000,-0.340000,300.829987,78.389999,99885.789062,24.58,117.41,31.889999,PM10,3089
25.520000,39.490002,6.400000,17.090000,0.500000,62.959999,-0.490000,0.670000,300.730011,80.300003,100651.046875,24.57,117.55,39.490002,PM10,3090
27.299999,40.889999,6.370000,17.219999,0.480000,67.139999,-0.320000,0.840000,300.350006,81.809998,100593.976562,24.55,117.7,40.889999,PM10,3091
27.000000,40.189999,6.150000,17.070000,0.440000,69.050003,-0.290000,1.050000,299.959991,83.459999,100447.359375,24.54,117.85,40.189999,PM10,3092
28.049999,42.619999,7.110000,18.469999,0.440000,69.410004,-0.150000,1.840000,299.380005,86.599998,100549.976562,24.52,117.99,42.619999,PM10,3093
29.040001,47.959999,9.930000,25.629999,0.470000,63.619999,0.310000,2.550000,298.890015,89.879997,100986.007812,24.5,118.14,47.959999,PM10,3094
24.540001,38.310001,7.030000,14.370000,0.300000,75.849998,1.060000,2.350000,298.850006,91.510002,101058.640625,24.47,118.43,38.310001,PM10,3095
26.110001,40.610001,6.510000,12.590000,0.570000,57.630001,0.290000,1.320000,299.029999,82.099998,95712.656250,24.84,116.24,40.610001,PM10,3226
26.480000,41.820000,6.090000,12.870000,0.570000,56.840000,0.100000,1.120000,298.970001,84.669998,96618.460938,24.82,116.39,41.820000,PM10,3227
25.299999,40.470001,5.600000,12.630000,0.540000,56.580002,-0.330000,1.070000,299.170013,84.440002,97254.132812,24.81,116.54,40.470001,PM10,3228
24.370001,38.610001,5.240000,11.950000,0.500000,56.939999,-0.130000,0.970000,298.809998,84.680000,96534.289062,24.8,116.68,38.610001,PM10,3229
23.680000,37.410000,5.120000,11.970000,0.480000,56.939999,0.320000,0.710000,298.480011,85.129997,95986.671875,24.78,116.83,37.410000,PM10,3230
24.230000,37.639999,4.740000,11.560000,0.440000,57.880001,0.710000,0.280000,297.720001,86.760002,94819.296875,24.77,116.98,37.639999,PM10,3231
22.600000,35.130001,4.590000,11.480000,0.410000,60.360001,1.130000,-0.670000,297.779999,85.769997,94654.710938,24.75,117.13,35.130001,PM10,3232
