PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
48.349998,71.650002,14.540000,11.910000,0.650000,78.699997,-2.210000,-5.490000,298.880005,59.450001,100703.406250,21.58,107.95,66.687500,PM2.5,208
51.169998,77.180000,14.800000,14.750000,0.720000,78.949997,-2.470000,-5.410000,298.670013,61.720001,100936.132812,21.57,108.09,70.212494,PM2.5,209
64.269997,86.540001,14.130000,17.230000,0.990000,73.540001,-3.220000,-4.210000,298.760010,61.130001,101238.312500,21.54,109.24,86.587494,PM2.5,210
63.200001,83.099998,13.620000,15.790000,0.940000,78.800003,-3.300000,-4.120000,299.190002,61.410000,101237.976562,21.53,109.38,85.250000,PM2.5,211
64.519997,83.250000,13.610000,15.660000,0.930000,83.730003,-3.360000,-4.010000,299.220001,60.520000,101334.218750,21.52,109.53,86.899994,PM2.5,212
71.129997,89.430000,13.410000,17.150000,0.990000,84.559998,-3.120000,-3.730000,298.760010,60.400002,101334.203125,21.52,109.67,95.162498,PM2.5,213
45.310001,62.439999,13.090000,5.440000,0.490000,81.559998,-3.270000,-4.050000,295.100006,71.220001,95960.710938,21.73,107.23,62.887501,PM2.5,234
46.270000,66.980003,13.070000,6.660000,0.540000,78.989998,-3.100000,-4.120000,294.700012,72.050003,95304.210938,21.72,107.38,64.087502,PM2.5,235
46.910000,68.669998,13.620000,7.870000,0.570000,79.730003,-2.470000,-4.120000,294.540009,72.230003,94992.023438,21.72,107.52,64.887497,PM2.5,236
49.060001,73.330002,13.850000,9.610000,0.620000,76.589996,-1.600000,-4.720000,295.239990,70.699997,96051.523438,21.72,107.66,67.575005,PM2.5,237
48.740002,74.540001,14.230000,11.690000,0.660000,75.559998,-1.580000,-5.360000,296.690002,66.290001,97643.757812,21.71,107.81,67.175003,PM2.5,238
49.580002,78.120003,13.880000,14.000000,0.720000,73.110001,-1.910000,-5.610000,297.410004,64.150002,98518.976562,21.71,107.95,68.225006,PM2.5,239
51.669998,82.089996,14.060000,16.920000,0.780000,72.019997,-1.850000,-5.440000,298.299988,62.240002,100178.703125,21.71,108.09,70.837494,PM2.5,240
56.889999,90.339996,16.209999,22.730000,0.880000,71.339996,-1.930000,-5.480000,298.519989,61.889999,101206.843750,21.7,108.24,77.362503,PM2.5,241
60.450001,91.620003,16.870001,21.600000,0.900000,75.279999,-2.010000,-5.490000,298.299988,64.449997,101240.281250,21.7,108.38,81.812500,PM2.5,242
60.459999,87.989998,16.350000,18.000000,0.880000,80.940002,-2.270000,-5.730000,298.950012,64.570000,101395.390625,21.69,108.53,81.824997,PM2.5,243
65.489998,93.099998,14.790000,17.510000,1.010000,72.410004,-2.350000,-4.790000,298.230011,62.549999,101327.367188,21.68,108.81,88.112495,PM2.5,244
67.309998,95.290001,15.290000,20.290001,1.080000,69.730003,-2.500000,-4.480000,298.380005,62.250000,101293.789062,21.68,108.96,90.387497,PM2.5,245
66.889999,94.019997,15.480000,21.510000,1.100000,70.269997,-3.020000,-4.160000,298.589996,61.200001,101234.242188,21.67,109.1,89.862503,PM2.5,246
64.339996,89.239998,14.150000,19.650000,1.060000,74.180000,-3.310000,-4.020000,298.829987,61.189999,101145.632812,21.67,109.25,86.674995,PM2.5,247
62.439999,84.830002,13.790000,17.750000,1.000000,80.500000,-3.590000,-4.040000,299.269989,60.520000,101156.796875,21.66,109.39,84.299995,PM2.5,248
69.449997,91.629997,13.450000,19.850000,1.100000,82.379997,-3.500000,-4.020000,298.899994,59.580002,101191.476562,21.65,109.68,93.062500,PM2.5,249
71.930000,93.699997,12.800000,20.790001,1.120000,87.419998,-3.180000,-4.040000,298.880005,60.259998,101192.437500,21.65,109.82,96.162498,PM2.5,250
46.070000,66.500000,13.340000,6.570000,0.520000,79.209999,-2.510000,-3.030000,295.470001,71.239998,97201.250000,21.86,107.09,63.837502,PM2.5,276
46.560001,70.459999,13.030000,7.380000,0.560000,76.070000,-2.690000,-2.950000,295.450012,71.070000,97034.117188,21.86,107.23,64.450005,PM2.5,277
47.520000,73.610001,13.130000,8.370000,0.600000,74.190002,-2.620000,-3.000000,295.149994,71.440002,96449.437500,21.86,107.38,65.650002,PM2.5,278
48.950001,76.680000,13.520000,9.660000,0.640000,73.800003,-2.220000,-3.030000,295.200012,70.669998,96447.320312,21.85,107.52,67.437500,PM2.5,279
50.590000,80.199997,13.750000,11.520000,0.690000,72.209999,-1.810000,-3.450000,295.279999,70.919998,96588.726562,21.85,107.67,69.487503,PM2.5,280
50.840000,81.459999,14.060000,13.580000,0.730000,72.019997,-1.600000,-4.100000,295.480011,69.809998,96584.929688,21.85,107.81,69.800003,PM2.5,281
51.770000,83.459999,13.750000,15.130000,0.760000,70.050003,-1.540000,-4.950000,296.089996,67.800003,97287.968750,21.84,107.96,70.962502,PM2.5,282
52.080002,84.099998,13.970000,17.080000,0.790000,70.339996,-1.540000,-5.360000,297.450012,63.990002,98986.437500,21.84,108.1,71.350006,PM2.5,283
57.419998,93.870003,15.550000,23.690001,0.920000,68.550003,-1.580000,-5.470000,298.200012,62.959999,100429.007812,21.84,108.24,78.024994,PM2.5,284
61.490002,96.230003,16.379999,23.480000,0.960000,71.570000,-1.830000,-5.140000,298.279999,64.410004,101169.726562,21.83,108.39,83.112503,PM2.5,285
