PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
46.520000,61.290001,10.110000,14.730000,0.840000,50.919998,-1.560000,-1.260000,290.109985,94.389999,101118.953125,21.58,107.95,64.400002,PM2.5,208
50.459999,69.320000,10.620000,18.280001,1.010000,43.270000,-1.620000,-1.440000,289.649994,97.260002,101358.640625,21.57,108.09,69.324997,PM2.5,209
40.750000,57.310001,6.020000,12.390000,0.780000,61.570000,-2.590000,1.390000,291.019989,90.480003,101696.773438,21.54,109.24,57.187500,PM2.5,210
39.730000,54.509998,5.590000,12.110000,0.730000,61.080002,-2.740000,1.510000,291.130005,89.900002,101701.710938,21.53,109.38,55.912498,PM2.5,211
40.439999,54.759998,6.440000,13.680000,0.740000,59.160000,-2.870000,1.580000,291.260010,88.809998,101804.046875,21.52,109.53,56.799999,PM2.5,212
40.599998,54.130001,7.260000,14.410000,0.760000,58.230000,-3.010000,1.560000,291.279999,88.110001,101804.843750,21.52,109.67,57.000000,PM2.5,213
29.200001,32.549999,3.580000,2.680000,0.380000,75.230003,-1.170000,3.640000,290.070007,85.419998,96163.890625,21.73,107.23,41.714287,PM2.5,234
31.700001,35.919998,3.930000,3.590000,0.440000,75.080002,-1.030000,3.260000,289.730011,85.790001,95499.890625,21.72,107.38,45.285717,PM2.5,235
34.029999,39.299999,4.680000,4.980000,0.500000,74.650002,-1.080000,2.800000,289.290009,87.959999,95187.250000,21.72,107.52,48.614285,PM2.5,236
37.279999,44.430000,5.760000,7.050000,0.570000,69.459999,-1.190000,2.880000,288.899994,93.739998,96284.820312,21.72,107.66,52.849998,PM2.5,237
41.599998,51.099998,7.990000,10.510000,0.690000,62.369999,-1.210000,1.400000,289.119995,95.989998,97942.023438,21.71,107.81,58.250000,PM2.5,238
45.200001,57.369999,8.840000,13.490000,0.820000,56.419998,-1.180000,0.270000,289.410004,96.139999,98852.250000,21.71,107.95,62.750000,PM2.5,239
54.320000,71.940002,10.230000,19.990000,1.090000,41.419998,-0.790000,-0.540000,289.410004,97.110001,100570.843750,21.71,108.09,74.150002,PM2.5,240
57.180000,81.269997,14.920000,30.469999,1.330000,27.990000,-0.740000,-0.470000,289.709991,96.570000,101632.703125,21.7,108.24,77.724998,PM2.5,241
51.939999,77.040001,13.950000,28.570000,1.300000,31.420000,-1.110000,0.020000,290.000000,96.489998,101665.007812,21.7,108.38,71.174995,PM2.5,242
45.770000,68.940002,10.970000,22.340000,1.160000,42.270000,-1.420000,0.530000,290.380005,95.489998,101830.156250,21.69,108.53,63.462502,PM2.5,243
45.540001,68.050003,6.650000,11.860000,1.110000,57.509998,-1.930000,1.200000,290.670013,91.830002,101765.898438,21.68,108.81,63.175003,PM2.5,244
49.549999,73.580002,7.790000,14.990000,1.150000,55.330002,-1.960000,1.290000,290.790009,91.389999,101737.156250,21.68,108.96,68.187500,PM2.5,245
51.599998,75.639999,9.010000,18.400000,1.170000,52.849998,-1.910000,1.410000,290.929993,90.410004,101680.937500,21.67,109.1,70.750000,PM2.5,246
47.000000,65.889999,6.550000,16.650000,1.010000,54.380001,-2.300000,1.480000,291.190002,88.830002,101592.359375,21.67,109.25,65.000000,PM2.5,247
47.290001,64.940002,6.540000,17.400000,0.970000,54.180000,-2.700000,1.670000,291.279999,88.459999,101609.820312,21.66,109.39,65.362503,PM2.5,248
49.689999,66.580002,7.930000,19.600000,1.050000,51.189999,-2.900000,1.590000,291.279999,86.739998,101652.250000,21.65,109.68,68.362495,PM2.5,249
48.770000,65.320000,8.450000,19.250000,1.110000,52.369999,-3.140000,1.610000,291.250000,87.379997,101655.898438,21.65,109.82,67.212502,PM2.5,250
31.809999,34.470001,3.310000,3.060000,0.390000,69.870003,-0.350000,3.630000,290.290009,85.839996,97413.367188,21.86,107.09,45.442856,PM2.5,276
33.060001,36.259998,3.430000,3.570000,0.440000,71.349998,-0.590000,3.510000,290.839996,81.570000,97243.539062,21.86,107.23,47.228573,PM2.5,277
33.389999,37.549999,3.790000,4.360000,0.490000,71.620003,-0.710000,3.140000,290.709991,80.589996,96652.273438,21.86,107.38,47.700001,PM2.5,278
34.889999,40.220001,4.560000,5.670000,0.540000,71.849998,-0.820000,2.990000,290.410004,82.400002,96656.382812,21.85,107.52,49.842857,PM2.5,279
37.250000,44.160000,5.420000,7.450000,0.600000,68.029999,-0.970000,3.830000,289.869995,87.529999,96811.640625,21.85,107.67,52.812500,PM2.5,280
40.060001,49.070000,7.120000,10.300000,0.690000,63.459999,-1.210000,3.200000,289.440002,91.389999,96823.640625,21.85,107.81,56.325001,PM2.5,281
45.770000,57.869999,8.190000,13.140000,0.820000,55.630001,-1.300000,2.230000,288.799988,97.269997,97565.226562,21.84,107.96,63.462502,PM2.5,282
50.959999,67.330002,9.810000,17.809999,0.990000,47.290001,-0.720000,0.550000,289.170013,97.250000,99329.929688,21.84,108.1,69.949997,PM2.5,283
63.369999,89.550003,16.070000,32.029999,1.470000,27.860001,-0.430000,-0.050000,289.779999,95.699997,100821.500000,21.84,108.24,85.462502,PM2.5,284
60.090000,89.879997,15.290000,31.830000,1.560000,28.790001,-0.670000,0.280000,290.040009,95.690002,101583.726562,21.83,108.39,81.362503,PM2.5,285
51.279999,77.500000,8.730000,19.080000,1.370000,45.490002,-1.070000,1.110000,290.440002,93.080002,101716.203125,21.82,108.68,70.349998,PM2.5,286
47.790001,70.849998,6.170000,13.220000,1.220000,53.180000,-1.470000,1.240000,290.859985,90.230003,101645.429688,21.82,108.82,65.987503,PM2.5,287
51.540001,76.010002,6.790000,15.820000,1.290000,50.369999,-1.760000,1.450000,290.959991,89.169998,101563.460938,21.81,108.96,70.675003,PM2.5,288
53.790001,77.839996,7.720000,18.250000,1.280000,49.310001,-1.770000,1.550000,291.079987,88.339996,101461.367188,21.81,109.11,73.487503,PM2.5,289
52.580002,73.330002,6.660000,17.950001,1.180000,50.389999,-2.030000,1.630000,291.269989,87.580002,101497.218750,21.8,109.25,71.975006,PM2.5,290
53.070000,72.150002,6.940000,18.680000,1.120000,50.340000,-2.400000,1.900000,291.420013,86.320000,101564.562500,21.8,109.4,72.587502,PM2.5,291
55.430000,74.750000,7.890000,20.760000,1.160000,49.169998,-2.560000,2.060000,291.119995,87.080002,101232.492188,21.79,109.54,75.537498,PM2.5,292
54.900002,72.889999,8.420000,20.049999,1.160000,49.610001,-2.850000,1.850000,290.989990,87.050003,100781.687500,21.79,109.68,74.875000,PM2.5,293
54.000000,71.519997,9.070000,19.820000,1.210000,50.759998,-2.890000,1.780000,290.929993,87.540001,100805.523438,21.78,109.83,73.750000,PM2.5,294
41.389999,43.340000,5.920000,5.540000,0.430000,62.080002,-0.180000,3.100000,289.760010,89.519997,97651.796875,22.0,106.8,57.987499,PM2.5,321
46.619999,47.799999,5.410000,5.970000,0.490000,63.209999,0.270000,2.570000,290.100006,87.629997,98222.859375,22.0,106.95,64.525002,PM2.5,322
44.770000,46.529999,4.280000,5.150000,0.500000,65.589996,0.250000,2.670000,290.519989,85.360001,98848.968750,22.0,107.09,62.212502,PM2.5,323
41.700001,44.150002,3.670000,4.850000,0.510000,68.459999,-0.180000,2.440000,291.109985,81.160004,98610.898438,21.99,107.24,58.375000,PM2.5,324
41.020000,43.930000,3.880000,5.530000,0.540000,69.209999,-0.600000,2.230000,291.309998,79.129997,98258.382812,21.99,107.38,57.525002,PM2.5,325
39.730000,44.169998,4.500000,6.710000,0.570000,68.910004,-0.590000,2.170000,290.970001,81.239998,98120.281250,21.99,107.53,55.912498,PM2.5,326
39.340000,45.990002,5.440000,8.460000,0.630000,64.379997,-0.550000,3.170000,290.899994,82.879997,98501.148438,21.98,107.67,55.424999,PM2.5,327
41.740002,51.180000,7.180000,11.430000,0.730000,59.610001,-1.570000,3.740000,290.630005,85.839996,98642.781250,21.98,107.81,58.425003,PM2.5,328
45.259998,57.480000,8.140000,13.490000,0.820000,55.340000,-2.350000,3.710000,289.380005,93.349998,97953.242188,21.98,107.96,62.824997,PM2.5,329
49.580002,65.320000,9.080000,16.230000,0.940000,49.270000,-1.410000,2.290000,288.890015,96.620003,97864.296875,21.97,108.1,68.225006,PM2.5,330
62.430000,86.410004,14.830000,28.559999,1.360000,34.549999,-0.400000,1.120000,289.459991,95.459999,99665.312500,21.97,108.25,84.287498,PM2.5,331
