PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
59.709999,163.460007,8.390000,20.100000,0.400000,81.519997,5.040000,-2.590000,291.109985,44.070000,95536.343750,34.64,110.37,106.730003,PM10,17726
57.279999,164.130005,8.540000,18.510000,0.420000,79.709999,4.330000,-4.420000,290.929993,44.279999,95147.476562,34.63,110.54,107.065002,PM10,17727
52.500000,168.339996,9.260000,19.790001,0.450000,79.910004,4.050000,-5.430000,291.910004,41.099998,96371.710938,34.62,110.7,109.169998,PM10,17728
61.220001,161.460007,9.130000,20.010000,0.400000,83.139999,2.780000,-3.230000,289.839996,47.349998,93545.976562,34.77,110.38,105.730003,PM10,17983
58.279999,164.740005,8.890000,17.969999,0.420000,80.690002,3.590000,-5.090000,289.269989,46.299999,92671.890625,34.77,110.55,107.370003,PM10,17984
55.730000,170.919998,9.230000,18.719999,0.450000,80.970001,4.090000,-6.200000,290.619995,42.340000,94558.312500,34.76,110.71,110.459999,PM10,17985
57.090000,173.070007,9.290000,18.950001,0.460000,82.769997,4.320000,-6.810000,291.239990,39.599998,95461.773438,34.75,110.88,111.535004,PM10,17986
68.489998,165.080002,9.360000,18.309999,0.380000,81.139999,1.590000,-1.640000,291.429993,44.150002,95841.593750,34.91,110.39,107.540001,PM10,18240
64.540001,162.740005,9.130000,16.410000,0.390000,81.320000,2.980000,-2.970000,291.399994,42.410000,95756.789062,34.9,110.56,106.370003,PM10,18241
63.520000,163.660004,8.960000,16.100000,0.410000,82.290001,3.550000,-5.140000,291.410004,40.900002,95934.257812,34.89,110.72,106.830002,PM10,18242
65.349998,167.990005,8.670000,15.920000,0.430000,83.669998,4.480000,-6.860000,290.649994,40.189999,94893.726562,34.89,110.89,108.995003,PM10,18243
