PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
53.700001,92.400002,13.360000,24.139999,0.730000,79.190002,-2.560000,1.260000,287.720001,47.849998,95839.406250,39.63,115.62,73.375000,PM2.5,27481
61.520000,105.959999,15.050000,31.959999,0.840000,77.279999,-1.960000,0.240000,289.369995,43.480000,98488.468750,39.61,115.8,83.150002,PM2.5,27482
71.070000,116.970001,16.360001,38.529999,0.990000,77.180000,-1.980000,0.020000,290.480011,41.330002,100731.101562,39.6,115.97,95.087502,PM2.5,27483
81.209999,126.110001,18.250000,43.549999,1.220000,74.330002,-2.620000,1.620000,290.179993,47.139999,101133.093750,39.57,116.32,107.762497,PM2.5,27485
79.830002,121.080002,18.730000,43.959999,1.260000,72.370003,-2.600000,1.700000,290.000000,48.389999,101148.210938,39.56,116.5,106.037506,PM2.5,27486
45.110001,77.879997,12.710000,17.290001,0.630000,84.360001,-1.870000,2.390000,286.079987,49.709999,93307.187500,39.77,115.47,63.939999,PM10,27733
50.650002,86.940002,12.940000,21.570000,0.690000,82.690002,-2.430000,2.920000,285.250000,52.630001,92354.820312,39.76,115.64,69.562500,PM2.5,27734
57.169998,98.510002,14.640000,29.190001,0.770000,81.589996,-1.600000,2.070000,286.899994,47.840000,94959.046875,39.75,115.82,77.712494,PM2.5,27735
66.389999,110.400002,16.240000,38.299999,0.910000,80.239998,-1.170000,0.820000,289.600006,41.450001,99261.117188,39.73,115.99,89.237503,PM2.5,27736
80.760002,125.300003,18.490000,45.060001,1.140000,78.849998,-1.670000,0.620000,290.510010,40.310001,101119.882812,39.72,116.17,107.200005,PM2.5,27737
85.160004,126.919998,18.629999,46.240002,1.210000,77.080002,-2.230000,1.430000,290.269989,44.349998,101097.796875,39.7,116.34,112.700005,PM2.5,27738
84.699997,124.129997,18.990000,45.770000,1.230000,75.080002,-2.370000,1.580000,290.019989,47.160000,101113.750000,39.69,116.52,112.125000,PM2.5,27739
83.379997,119.099998,18.600000,45.939999,1.230000,74.379997,-2.400000,1.550000,289.829987,48.009998,101212.671875,39.68,116.69,110.474998,PM2.5,27740
46.160000,78.199997,12.840000,19.459999,0.650000,87.680000,-1.210000,4.290000,284.190002,53.840000,90762.437500,39.89,115.66,64.099998,PM10,27991
50.900002,85.720001,13.910000,26.180000,0.710000,87.809998,-1.260000,3.510000,286.220001,47.880001,93848.046875,39.88,115.83,69.875000,PM2.5,27992
61.450001,103.650002,16.910000,40.220001,0.850000,83.510002,-1.040000,2.020000,288.540009,42.310001,97783.046875,39.87,116.01,83.062500,PM2.5,27993
78.879997,125.430000,21.090000,51.169998,1.130000,79.050003,-1.020000,1.050000,290.059998,39.130001,100216.070312,39.85,116.18,104.849998,PM2.5,27994
85.639999,126.220001,19.760000,53.509998,1.240000,79.370003,-1.690000,1.260000,290.570007,38.770000,100941.976562,39.84,116.36,113.300003,PM2.5,27995
86.550003,122.790001,19.440001,49.349998,1.180000,77.519997,-2.280000,1.480000,290.010010,43.049999,101035.312500,39.82,116.53,114.437500,PM2.5,27996
83.669998,116.379997,18.410000,47.169998,1.120000,77.400002,-2.410000,1.460000,289.910004,43.240002,101159.250000,39.81,116.71,110.837494,PM2.5,27997
82.040001,113.459999,18.350000,47.840000,1.090000,77.830002,-2.390000,1.500000,289.790009,43.680000,101337.093750,39.79,116.88,108.800003,PM2.5,27998
39.650002,68.180000,13.320000,14.470000,0.570000,89.910004,-0.930000,6.950000,282.000000,59.400002,87418.898438,40.04,115.5,59.090000,PM10,28250
43.160000,72.730003,13.090000,18.590000,0.630000,91.110001,-1.200000,5.420000,284.640015,51.450001,91218.757812,40.03,115.68,61.365002,PM10,28251
46.980000,78.000000,13.790000,24.920000,0.670000,92.529999,-1.530000,3.590000,286.859985,45.139999,94923.609375,40.02,115.85,64.974998,PM2.5,28252
57.619999,95.769997,16.730000,39.049999,0.800000,88.519997,-1.190000,2.580000,288.399994,41.349998,97603.226562,40.0,116.03,78.275002,PM2.5,28253
73.589996,115.980003,20.809999,51.840000,1.020000,80.680000,-0.780000,1.610000,289.799988,38.119999,99845.492188,39.99,116.2,98.237495,PM2.5,28254
80.730003,117.750000,19.480000,54.450001,1.130000,81.760002,-1.560000,1.350000,290.570007,36.130001,100966.382812,39.97,116.38,107.162506,PM2.5,28255
80.800003,113.040001,18.600000,49.029999,1.060000,82.580002,-2.390000,1.410000,290.010010,38.470001,101110.210938,39.96,116.55,107.250000,PM2.5,28256
76.919998,106.360001,17.540001,45.919998,0.980000,83.260002,-2.450000,1.170000,289.940002,38.340000,101187.117188,39.94,116.73,102.399994,PM2.5,28257
43.509998,70.510002,13.760000,22.830000,0.640000,96.709999,-2.750000,3.540000,286.140015,45.980000,93888.617188,40.15,115.87,60.637497,PM2.5,28515
51.830002,83.459999,16.100000,33.060001,0.730000,96.370003,-1.410000,2.170000,288.359985,40.330002,97443.703125,40.14,116.05,71.037506,PM2.5,28516
62.049999,95.930000,17.500000,43.450001,0.840000,92.279999,-0.900000,1.300000,290.350006,35.310001,100663.968750,40.12,116.22,83.812500,PM2.5,28517
68.290001,99.430000,17.139999,45.689999,0.910000,93.669998,-1.680000,1.190000,290.420013,35.330002,101261.726562,40.11,116.4,91.612503,PM2.5,28518
67.269997,94.500000,16.139999,43.790001,0.870000,91.550003,-2.090000,1.290000,290.109985,35.840000,101260.851562,40.09,116.57,90.337494,PM2.5,28519
62.889999,87.120003,14.490000,38.340000,0.790000,91.279999,-1.970000,0.860000,290.019989,35.980000,101273.210938,40.08,116.75,84.862503,PM2.5,28520
64.230003,88.349998,14.720000,39.430000,0.780000,91.250000,-1.750000,1.110000,289.970001,36.779999,101189.578125,40.06,116.92,86.537506,PM2.5,28521
46.259998,72.330002,15.240000,27.620001,0.660000,102.070000,-2.210000,1.770000,287.540009,40.110001,96422.921875,40.27,116.06,64.074997,PM2.5,28778
53.400002,81.370003,15.580000,34.880001,0.720000,99.470001,-1.620000,0.970000,289.730011,35.320000,99552.351562,40.26,116.24,73.000000,PM2.5,28779
56.549999,82.180000,15.130000,36.610001,0.750000,100.099998,-1.590000,0.610000,290.329987,34.029999,100712.796875,40.24,116.42,76.937500,PM2.5,28780
56.470001,80.129997,14.270000,35.950001,0.730000,98.220001,-1.400000,0.580000,290.470001,33.630001,101298.093750,40.23,116.59,76.837502,PM2.5,28781
52.990002,74.470001,12.560000,31.480000,0.660000,96.480003,-1.370000,0.320000,290.149994,34.290001,101176.679688,40.21,116.77,72.487503,PM2.5,28782
52.770000,73.680000,12.300000,32.430000,0.650000,96.000000,-1.480000,0.930000,289.890015,34.740002,100467.796875,40.2,116.94,72.212502,PM2.5,28783
50.660000,71.019997,12.100000,31.290001,0.620000,97.220001,-1.410000,0.720000,289.679993,34.400002,99937.773438,40.18,117.12,69.574997,PM2.5,28784
46.330002,66.089996,11.800000,28.410000,0.560000,98.500000,-1.530000,0.630000,289.209991,34.790001,99075.062500,40.17,117.29,64.162506,PM2.5,28785
37.840000,61.490002,13.860000,18.799999,0.580000,104.510002,-3.320000,1.710000,286.000000,40.680000,93928.046875,40.42,115.91,55.745003,PM10,29041
40.209999,61.790001,13.020000,20.209999,0.570000,106.510002,-2.610000,1.810000,286.750000,38.959999,95252.906250,40.4,116.08,56.512497,PM2.5,29042
40.950001,60.200001,12.290000,20.719999,0.560000,107.870003,-2.080000,1.840000,287.380005,38.299999,95756.953125,40.39,116.26,57.437500,PM2.5,29043
41.639999,59.869999,11.860000,21.450001,0.550000,106.510002,-1.270000,1.100000,288.260010,36.200001,97043.867188,40.38,116.43,58.299999,PM2.5,29044
46.240002,65.720001,11.950000,25.830000,0.590000,102.589996,-0.500000,0.600000,289.369995,34.330002,99171.632812,40.36,116.61,64.050003,PM2.5,29045
44.080002,62.549999,10.850000,24.600000,0.560000,100.209999,-0.370000,0.100000,289.910004,33.450001,100571.281250,40.35,116.79,61.350002,PM2.5,29046
42.939999,61.110001,10.450000,25.420000,0.550000,99.629997,-0.810000,0.480000,289.470001,34.209999,99604.953125,40.33,116.96,59.924999,PM2.5,29047
40.990002,58.480000,10.030000,24.650000,0.520000,98.699997,-0.950000,0.760000,288.700012,34.119999,97651.312500,40.32,117.14,57.487503,PM2.5,29048
34.720001,55.150002,13.340000,15.120000,0.530000,108.699997,-2.160000,1.710000,284.709991,42.380001,92163.273438,40.55,115.92,52.575001,PM10,29306
37.560001,57.500000,12.200000,17.020000,0.530000,108.410004,-1.800000,1.920000,286.070007,38.020000,94315.492188,40.54,116.1,53.750000,PM10,29307
37.650002,54.689999,11.290000,17.290001,0.510000,109.580002,-1.810000,2.450000,285.660004,39.330002,93233.453125,40.52,116.28,53.312500,PM2.5,29308
39.580002,56.299999,10.770000,18.270000,0.510000,107.180000,-0.980000,2.350000,285.399994,39.630001,92853.710938,40.51,116.45,55.725002,PM2.5,29309
39.500000,56.020000,10.590000,20.200001,0.520000,105.529999,-0.050000,1.350000,287.350006,36.130001,95905.828125,40.49,116.63,55.625000,PM2.5,29310
37.180000,53.470001,9.420000,19.799999,0.490000,102.510002,-0.080000,0.210000,289.279999,33.419998,99391.476562,40.48,116.81,52.724998,PM2.5,29311
43.049999,60.820000,9.900000,23.950001,0.530000,120.970001,-0.650000,-0.000000,288.559998,35.990002,99605.640625,40.47,116.98,60.062500,PM2.5,29312
35.889999,51.840000,8.730000,20.820000,0.460000,102.070000,-0.870000,0.760000,288.260010,33.849998,96991.343750,40.45,117.16,51.112499,PM2.5,29313
34.889999,51.139999,10.330000,14.840000,0.480000,109.129997,-1.060000,1.920000,285.640015,36.689999,93053.773438,40.66,116.3,50.570000,PM10,29577
35.279999,50.400002,9.670000,15.480000,0.470000,107.559998,-0.740000,2.050000,285.809998,36.450001,93384.328125,40.64,116.47,50.349998,PM2.5,29578
33.570000,47.709999,8.920000,15.610000,0.450000,105.629997,-0.500000,1.280000,287.000000,34.869999,95547.773438,40.63,116.65,47.957142,PM2.5,29579
31.570000,45.490002,7.940000,15.460000,0.430000,101.949997,-0.370000,0.390000,287.989990,34.160000,97217.289062,40.61,116.83,45.490002,PM10,29580
32.529999,47.220001,7.810000,17.469999,0.430000,102.650002,-0.350000,-0.090000,288.459991,33.630001,98420.148438,40.6,117.0,47.220001,PM10,29581
30.629999,45.939999,7.630000,18.170000,0.420000,98.370003,-0.730000,0.760000,288.649994,32.919998,97590.906250,40.58,117.18,45.939999,PM10,29582
30.610001,43.869999,8.910000,12.960000,0.430000,108.250000,-0.660000,0.850000,286.589996,33.970001,94148.789062,40.78,116.49,43.869999,PM10,29849
29.799999,42.689999,7.980000,13.250000,0.420000,105.349998,-0.770000,0.670000,287.230011,33.639999,95771.710938,40.76,116.67,42.689999,PM10,29850
27.930000,40.240002,7.110000,13.010000,0.390000,101.830002,-0.470000,0.500000,286.820007,35.040001,95282.500000,40.75,116.85,40.240002,PM10,29851
29.570000,42.090000,8.280000,11.220000,0.400000,106.580002,-0.430000,0.980000,284.899994,36.810001,91688.117188,40.91,116.51,42.242855,PM2.5,30122
27.280001,38.750000,7.440000,11.330000,0.390000,105.459999,-0.080000,0.720000,285.959991,34.750000,93571.578125,40.9,116.69,38.971428,PM2.5,30123
