PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
20.440001,26.580000,7.280000,6.270000,0.510000,51.860001,0.550000,3.380000,286.260010,77.839996,92965.312500,43.59,128.88,29.200001,PM2.5,36791
20.070000,27.330000,7.090000,6.590000,0.550000,49.259998,1.700000,3.370000,285.489990,77.169998,91380.992188,43.56,129.06,28.671429,PM2.5,36792
19.090000,24.200001,6.380000,5.570000,0.390000,54.439999,0.960000,1.710000,286.929993,77.339996,96737.187500,43.75,128.74,27.271429,PM2.5,36941
18.299999,24.160000,6.580000,5.550000,0.440000,52.590000,1.080000,3.270000,287.019989,75.800003,94919.179688,43.72,128.92,26.142857,PM2.5,36942
18.170000,25.170000,6.540000,5.810000,0.490000,50.049999,1.380000,3.550000,286.429993,74.900002,93093.242188,43.69,129.1,25.957144,PM2.5,36943
18.110001,23.340000,5.560000,4.730000,0.350000,55.650002,1.560000,1.480000,285.739990,81.010002,96072.046875,43.88,128.78,25.871429,PM2.5,37085
17.250000,23.440001,5.960000,5.070000,0.400000,52.630001,1.310000,2.880000,286.640015,77.779999,95911.242188,43.85,128.96,24.642857,PM2.5,37086
16.879999,23.910000,5.990000,5.210000,0.440000,50.779999,0.720000,3.160000,286.730011,75.589996,94693.726562,43.82,129.14,24.114285,PM2.5,37087
12.160000,15.330000,4.040000,3.670000,0.270000,62.400002,1.450000,3.630000,286.309998,70.720001,93237.773438,43.54,130.76,17.371428,PM2.5,37096
11.880000,14.530000,3.790000,3.480000,0.250000,62.720001,1.180000,2.950000,285.869995,74.760002,93492.273438,43.51,130.94,16.971428,PM2.5,37097
12.020000,14.770000,3.990000,4.850000,0.250000,60.639999,1.440000,2.410000,285.720001,75.480003,93858.109375,43.48,131.12,17.171429,PM2.5,37098
20.500000,25.809999,5.290000,5.000000,0.310000,62.040001,-1.500000,3.880000,285.519989,81.070000,94727.609375,44.19,127.74,29.285715,PM2.5,37220
18.980000,23.680000,4.980000,3.880000,0.290000,62.990002,-1.350000,3.270000,284.799988,80.570000,92707.023438,44.16,127.92,27.114285,PM2.5,37221
16.530001,21.000000,4.810000,3.560000,0.280000,59.750000,2.890000,2.600000,286.040009,74.220001,94976.078125,44.04,128.64,23.614286,PM2.5,37225
16.469999,21.900000,5.020000,4.070000,0.320000,56.560001,2.350000,2.670000,286.089996,77.089996,95677.539062,44.01,128.83,23.528570,PM2.5,37226
16.250000,23.110001,5.500000,4.740000,0.370000,52.410000,1.780000,3.290000,286.790009,76.519997,96658.179688,43.98,129.01,23.214285,PM2.5,37227
15.830000,23.129999,5.560000,4.850000,0.400000,50.619999,0.710000,3.540000,287.220001,74.470001,96218.398438,43.95,129.19,23.129999,PM10,37228
16.000000,23.860001,5.430000,4.830000,0.420000,50.279999,0.290000,3.620000,286.369995,76.750000,94621.078125,43.92,129.37,23.860001,PM10,37229
16.360001,25.430000,5.240000,5.020000,0.440000,49.700001,0.650000,3.460000,285.850006,77.120003,94224.757812,43.89,129.55,25.430000,PM10,37230
13.610000,19.559999,4.560000,4.680000,0.330000,58.480000,1.860000,2.890000,286.440002,72.110001,95500.343750,43.74,130.45,19.559999,PM10,37235
