PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
17.360001,19.510000,4.960000,2.390000,0.200000,64.120003,2.390000,4.060000,290.320007,95.330002,80074.453125,31.82,109.24,24.800001,PM2.5,12331
17.230000,19.580000,5.610000,2.710000,0.210000,62.950001,2.940000,4.060000,292.299988,90.389999,82868.710938,31.81,109.4,24.614285,PM2.5,12332
16.709999,19.530001,5.980000,3.060000,0.230000,62.070000,3.480000,4.480000,293.679993,87.489998,85258.718750,31.81,109.56,23.871428,PM2.5,12333
15.790000,17.930000,4.580000,2.280000,0.190000,63.410000,2.210000,5.630000,291.480011,90.809998,81244.523438,31.96,109.09,22.557142,PM2.5,12575
15.910000,17.910000,4.540000,2.160000,0.190000,63.450001,2.300000,4.930000,291.179993,89.529999,80335.640625,31.95,109.25,22.728571,PM2.5,12576
16.100000,18.190001,4.870000,2.270000,0.200000,63.070000,2.720000,4.900000,291.739990,88.150002,81077.546875,31.95,109.41,23.000000,PM2.5,12577
14.630000,16.820000,5.040000,2.360000,0.210000,64.430000,3.560000,5.080000,294.049988,81.669998,84290.273438,31.94,109.57,20.900000,PM2.5,12578
16.230000,18.879999,5.170000,2.810000,0.200000,67.099998,2.660000,6.260000,292.589996,90.519997,82979.796875,32.11,108.78,23.185713,PM2.5,12823
14.610000,16.990000,4.770000,2.580000,0.200000,65.320000,3.220000,6.850000,294.679993,80.739998,85044.953125,32.1,108.94,20.871428,PM2.5,12824
14.000000,16.070000,4.420000,2.260000,0.190000,64.040001,2.680000,6.020000,295.000000,77.349998,85032.007812,32.1,109.1,20.000000,PM2.5,12825
14.040000,15.890000,4.410000,2.100000,0.190000,64.489998,2.230000,4.850000,294.609985,76.910004,84047.101562,32.09,109.26,20.057142,PM2.5,12826
14.220000,16.250000,4.500000,2.180000,0.200000,63.139999,2.070000,4.750000,295.160004,73.959999,84358.359375,32.09,109.42,20.314285,PM2.5,12827
13.560000,15.870000,4.590000,2.330000,0.210000,63.070000,2.550000,4.710000,296.579987,70.169998,86180.382812,32.08,109.58,19.371429,PM2.5,12828
20.799999,26.230000,7.980000,5.700000,0.310000,69.389999,0.500000,3.360000,297.450012,79.690002,90557.796875,32.27,107.82,29.714285,PM2.5,13067
19.780001,24.580000,8.240000,5.440000,0.280000,69.959999,1.780000,5.600000,296.290009,81.349998,88391.898438,32.26,107.98,28.257143,PM2.5,13068
18.379999,22.580000,8.790000,5.380000,0.260000,71.389999,2.920000,7.140000,296.540009,77.389999,87677.406250,32.26,108.14,26.257141,PM2.5,13069
16.790001,19.940001,8.250000,4.370000,0.230000,73.779999,1.960000,6.100000,297.309998,74.980003,88426.000000,32.26,108.3,23.985716,PM2.5,13070
15.150000,17.670000,5.900000,2.760000,0.200000,71.779999,2.500000,7.220000,295.320007,79.570000,85562.953125,32.25,108.62,21.642857,PM2.5,13072
14.080000,16.379999,5.290000,2.580000,0.200000,69.949997,3.060000,6.370000,296.450012,74.010002,86517.156250,32.24,108.78,20.114286,PM2.5,13073
13.600000,15.900000,4.850000,2.550000,0.200000,66.790001,2.800000,6.110000,297.350006,70.650002,87805.039062,32.24,108.94,19.428572,PM2.5,13074
13.600000,15.560000,4.540000,2.230000,0.200000,66.360001,2.610000,5.150000,296.459991,73.570000,86802.148438,32.23,109.1,19.428572,PM2.5,13075
13.460000,15.500000,4.360000,2.170000,0.200000,64.370003,2.610000,4.240000,296.940002,70.599998,86917.656250,32.23,109.26,19.228571,PM2.5,13076
13.020000,15.300000,4.380000,2.310000,0.210000,62.730000,1.920000,3.030000,298.880005,64.139999,89086.921875,32.22,109.42,18.600000,PM2.5,13077
23.299999,28.870001,6.670000,3.880000,0.340000,77.320000,0.030000,1.730000,295.559998,87.010002,88355.359375,32.41,107.5,33.285713,PM2.5,13316
21.959999,27.150000,6.840000,3.940000,0.320000,78.870003,0.500000,1.230000,296.799988,83.040001,90072.976562,32.41,107.66,31.371428,PM2.5,13317
21.680000,26.850000,7.160000,4.610000,0.310000,72.889999,1.700000,2.630000,295.899994,85.959999,88848.187500,32.4,107.82,30.971430,PM2.5,13318
20.190001,24.860001,7.580000,4.600000,0.280000,70.989998,3.920000,5.150000,295.510010,85.330002,87472.476562,32.4,107.98,28.842857,PM2.5,13319
17.549999,21.670000,8.180000,4.650000,0.260000,71.529999,4.720000,6.680000,298.010010,72.959999,89379.343750,32.4,108.14,25.071428,PM2.5,13320
16.049999,19.440001,7.970000,4.110000,0.240000,72.650002,3.420000,6.630000,299.089996,68.639999,90304.093750,32.39,108.3,22.928570,PM2.5,13321
15.180000,17.940001,7.290000,3.430000,0.220000,74.129997,3.070000,6.600000,298.529999,70.459999,89501.906250,32.39,108.47,21.685715,PM2.5,13322
13.800000,16.490000,6.190000,3.010000,0.210000,71.129997,3.160000,6.170000,299.630005,65.529999,90481.679688,32.38,108.63,19.714287,PM2.5,13323
13.270000,15.900000,5.820000,2.870000,0.210000,70.110001,2.270000,3.480000,299.470001,65.680000,90273.757812,32.38,108.79,18.957144,PM2.5,13324
13.890000,16.549999,5.490000,2.800000,0.210000,68.730003,1.960000,3.700000,298.290009,69.339996,89081.796875,32.37,108.95,19.842857,PM2.5,13325
13.760000,16.230000,5.050000,2.580000,0.210000,67.900002,2.430000,3.640000,298.190002,69.730003,88984.023438,32.37,109.11,19.657143,PM2.5,13326
13.370000,15.960000,4.750000,2.580000,0.220000,65.690002,2.300000,2.670000,298.989990,66.610001,89804.898438,32.36,109.27,19.100000,PM2.5,13327
13.330000,16.469999,4.850000,2.790000,0.240000,63.950001,1.480000,0.730000,299.970001,63.450001,91312.289062,32.36,109.43,19.042856,PM2.5,13328
22.379999,27.969999,6.260000,3.670000,0.340000,74.419998,-0.290000,4.600000,293.970001,91.370003,85603.750000,32.55,107.18,31.971428,PM2.5,13566
23.350000,28.670000,6.180000,3.500000,0.330000,74.309998,-0.010000,4.890000,293.450012,92.309998,84749.789062,32.55,107.34,33.357143,PM2.5,13567
24.240000,29.379999,6.170000,3.480000,0.330000,74.949997,0.680000,4.190000,292.869995,94.190002,84195.523438,32.55,107.5,34.628571,PM2.5,13568
23.639999,28.469999,6.300000,3.590000,0.320000,75.330002,2.150000,3.800000,293.540009,92.500000,85315.570312,32.54,107.66,33.771427,PM2.5,13569
22.730000,27.500000,6.650000,4.110000,0.310000,71.930000,3.610000,4.910000,294.059998,90.720001,85934.820312,32.54,107.83,32.471428,PM2.5,13570
20.230000,24.549999,7.110000,3.770000,0.280000,72.320000,5.250000,5.780000,295.059998,86.699997,86597.648438,32.54,107.99,28.900000,PM2.5,13571
17.420000,21.389999,7.660000,3.940000,0.260000,72.360001,5.950000,6.090000,298.079987,73.160004,89367.593750,32.53,108.15,24.885714,PM2.5,13572
15.470000,19.010000,7.730000,3.790000,0.240000,72.440002,5.040000,6.220000,300.660004,64.160004,92121.773438,32.53,108.31,22.100000,PM2.5,13573
14.270000,17.450001,7.370000,3.530000,0.230000,72.089996,3.920000,5.230000,301.809998,60.860001,93448.453125,32.52,108.47,20.385715,PM2.5,13574
13.600000,16.709999,6.710000,3.330000,0.220000,70.540001,3.140000,4.200000,301.519989,61.150002,93033.757812,32.52,108.63,19.428572,PM2.5,13575
13.960000,17.900000,6.750000,3.510000,0.240000,68.839996,2.020000,1.800000,300.420013,64.250000,91977.476562,32.51,108.79,19.942858,PM2.5,13576
14.500000,19.650000,7.320000,3.940000,0.270000,68.000000,1.350000,1.410000,300.670013,63.880001,92603.468750,32.51,108.95,20.714285,PM2.5,13577
13.950000,18.889999,7.680000,4.120000,0.270000,66.769997,1.330000,1.470000,301.549988,61.290001,93760.968750,32.5,109.12,19.928572,PM2.5,13578
13.530000,17.549999,5.750000,3.310000,0.260000,65.059998,1.250000,1.180000,300.890015,62.650002,92993.359375,32.5,109.28,19.328571,PM2.5,13579
14.140000,18.309999,5.420000,3.230000,0.270000,63.990002,1.710000,0.340000,299.850006,65.120003,91411.906250,32.49,109.44,20.200001,PM2.5,13580
20.049999,29.610001,10.900000,6.020000,0.370000,80.879997,-0.630000,7.670000,296.149994,80.150002,86756.351562,32.7,106.21,29.610001,PM10,13814
21.020000,30.309999,9.460000,5.570000,0.380000,77.910004,-1.680000,7.980000,295.140015,83.709999,85891.156250,32.7,106.37,30.309999,PM10,13815
22.920000,31.680000,8.360000,5.220000,0.390000,75.720001,-0.970000,7.490000,292.720001,93.169998,83348.546875,32.7,106.54,32.742859,PM2.5,13816
21.090000,26.610001,6.590000,3.140000,0.340000,74.129997,1.490000,8.010000,294.049988,87.629997,84645.773438,32.69,107.18,30.128572,PM2.5,13820
20.870001,26.020000,6.570000,2.930000,0.320000,74.029999,1.210000,7.750000,294.570007,84.879997,85072.546875,32.69,107.34,29.814287,PM2.5,13821
21.170000,25.730000,6.630000,2.780000,0.310000,76.150002,1.320000,7.200000,293.470001,87.099998,83412.460938,32.68,107.51,30.242857,PM2.5,13822
21.570000,26.049999,6.620000,2.870000,0.300000,75.070000,3.020000,7.290000,293.100006,88.300003,83084.039062,32.68,107.67,30.814285,PM2.5,13823
19.950001,24.299999,6.830000,3.170000,0.290000,73.489998,4.650000,7.440000,295.230011,80.690002,85704.796875,32.68,107.83,28.500002,PM2.5,13824
18.070000,22.200001,7.100000,3.240000,0.280000,72.989998,5.180000,6.820000,297.070007,75.040001,87851.570312,32.67,107.99,25.814285,PM2.5,13825
16.350000,20.020000,7.510000,3.360000,0.260000,74.169998,4.540000,5.210000,299.049988,69.580002,90191.781250,32.67,108.15,23.357143,PM2.5,13826
15.160000,18.760000,7.710000,3.450000,0.250000,73.800003,3.640000,4.490000,300.880005,64.589996,92508.289062,32.66,108.31,21.657143,PM2.5,13827
14.540000,18.219999,7.520000,3.460000,0.250000,71.779999,3.660000,3.930000,301.549988,62.340000,93368.429688,32.66,108.48,20.771429,PM2.5,13828
14.140000,17.990000,7.320000,3.610000,0.240000,70.349998,3.650000,3.370000,301.630005,61.930000,93493.687500,32.65,108.64,20.200001,PM2.5,13829
14.680000,20.480000,7.770000,4.140000,0.270000,68.839996,2.220000,1.390000,301.429993,63.650002,93852.187500,32.65,108.8,20.971430,PM2.5,13830
16.620001,25.750000,9.930000,5.310000,0.340000,70.309998,0.790000,0.130000,301.829987,64.389999,95320.992188,32.65,108.96,25.750000,PM10,13831
16.950001,26.209999,12.040000,6.260000,0.370000,69.860001,0.360000,0.120000,302.130005,63.330002,95760.039062,32.64,109.12,26.209999,PM10,13832
14.520000,20.120001,6.730000,3.690000,0.290000,69.489998,0.780000,0.850000,301.239990,63.610001,93875.343750,32.63,109.28,20.742857,PM2.5,13833
14.880000,19.900000,5.850000,3.310000,0.280000,68.089996,1.840000,1.230000,299.769989,66.160004,91373.046875,32.63,109.44,21.257143,PM2.5,13834
15.370000,20.370001,5.660000,3.240000,0.300000,66.790001,2.220000,1.050000,299.299988,67.529999,90601.132812,32.62,109.61,21.957142,PM2.5,13835
16.040001,21.250000,5.510000,3.490000,0.340000,64.959999,1.780000,1.110000,299.440002,67.019997,90760.882812,32.62,109.77,22.914288,PM2.5,13836
17.320000,22.629999,5.470000,3.650000,0.390000,63.560001,1.440000,1.500000,298.750000,68.989998,89736.312500,32.61,109.93,24.742857,PM2.5,13837
28.180000,43.470001,15.590000,8.740000,0.430000,86.230003,0.530000,3.570000,296.380005,88.279999,89385.351562,32.84,105.57,43.470001,PM10,14067
24.809999,39.349998,15.080000,8.560000,0.420000,85.860001,1.170000,4.280000,296.899994,85.629997,89703.101562,32.84,105.73,39.349998,PM10,14068
18.080000,28.139999,10.650000,6.070000,0.370000,78.580002,0.990000,6.220000,299.070007,68.980003,89742.031250,32.84,106.21,28.139999,PM10,14071
18.299999,27.379999,9.570000,5.280000,0.370000,77.809998,0.270000,8.000000,298.290009,70.110001,88700.429688,32.84,106.38,27.379999,PM10,14072
19.469999,28.000000,8.530000,4.770000,0.380000,76.099998,1.110000,8.290000,296.220001,74.290001,85708.382812,32.83,106.54,28.000000,PM10,14073
20.110001,28.490000,7.820000,5.070000,0.420000,73.510002,1.970000,7.680000,296.239990,74.360001,85721.273438,32.83,106.7,28.728573,PM2.5,14074
19.459999,27.139999,7.440000,4.950000,0.440000,72.660004,1.750000,8.340000,297.700012,71.860001,88102.906250,32.83,106.86,27.799999,PM2.5,14075
18.360001,24.950001,7.320000,3.900000,0.390000,73.160004,1.670000,8.730000,298.630005,68.620003,89045.000000,32.83,107.02,26.228573,PM2.5,14076
