PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
22.299999,29.490000,10.280000,16.129999,0.210000,54.360001,3.390000,3.830000,298.070007,89.599998,100189.906250,23.66,117.14,31.857141,PM2.5,2079
23.280001,30.610001,10.300000,19.260000,0.230000,54.259998,3.320000,2.830000,297.609985,89.320000,98647.859375,23.8,117.16,33.257145,PM2.5,2220
19.389999,27.889999,6.000000,11.820000,0.170000,59.990002,3.420000,5.300000,297.149994,96.199997,100792.148438,23.75,117.59,27.889999,PM10,2221
28.290001,35.610001,11.010000,17.680000,0.270000,61.560001,2.810000,1.890000,297.459991,86.809998,97598.007812,23.95,117.03,40.414288,PM2.5,2362
25.570000,32.689999,10.000000,17.760000,0.240000,59.779999,3.920000,2.660000,296.660004,89.250000,96351.937500,23.93,117.17,36.528572,PM2.5,2363
23.040001,30.410000,8.950000,16.650000,0.230000,58.680000,3.920000,3.100000,297.529999,87.879997,97911.632812,23.92,117.32,32.914288,PM2.5,2364
20.459999,28.520000,7.510000,15.910000,0.210000,58.369999,3.180000,4.190000,297.820007,90.010002,99612.453125,23.9,117.47,29.228571,PM2.5,2365
21.860001,32.380001,6.410000,15.040000,0.200000,59.950001,3.250000,5.270000,296.899994,96.860001,100445.578125,23.88,117.61,32.380001,PM10,2366
30.150000,37.349998,11.490000,17.070000,0.270000,64.709999,4.160000,1.520000,296.489990,87.620003,95800.109375,24.08,117.04,43.071426,PM2.5,2507
27.870001,34.980000,10.750000,17.709999,0.260000,64.769997,4.640000,2.320000,296.820007,86.599998,96117.656250,24.07,117.19,39.814285,PM2.5,2508
25.110001,32.500000,9.580000,17.680000,0.250000,63.080002,4.180000,2.570000,297.489990,85.410004,97180.187500,24.05,117.34,35.871429,PM2.5,2509
22.190001,29.969999,8.140000,17.530001,0.230000,60.709999,3.580000,3.570000,297.790009,86.720001,98214.992188,24.03,117.48,31.700001,PM2.5,2510
20.459999,29.040001,7.090000,15.810000,0.210000,60.270000,3.220000,4.800000,297.839996,89.680000,99612.023438,24.02,117.63,29.228571,PM2.5,2511
30.610001,37.820000,11.840000,16.700001,0.270000,65.309998,4.540000,1.670000,295.929993,88.449997,94878.453125,24.21,117.06,43.728573,PM2.5,2652
28.360001,35.540001,11.170000,17.870001,0.260000,65.239998,4.800000,1.870000,296.859985,85.129997,95889.710938,24.2,117.21,40.514286,PM2.5,2653
26.400000,33.720001,10.360000,17.629999,0.260000,65.519997,4.410000,2.110000,297.519989,83.419998,96742.851562,24.18,117.35,37.714287,PM2.5,2654
24.090000,31.840000,9.310000,17.969999,0.250000,63.840000,3.890000,2.780000,298.260010,82.230003,98003.500000,24.17,117.5,34.414288,PM2.5,2655
