PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
32.259998,60.840000,14.100000,15.680000,0.460000,64.849998,2.750000,-8.160000,281.239990,44.820000,99412.382812,31.5,114.83,55.419998,PM10,12366
31.840000,58.830002,13.880000,14.860000,0.450000,64.290001,2.780000,-7.620000,280.989990,45.939999,99086.609375,31.49,114.99,54.415001,PM10,12367
31.450001,54.849998,12.900000,12.980000,0.430000,62.310001,3.610000,-7.340000,280.130005,50.320000,98192.843750,31.47,115.3,52.424999,PM10,12369
33.250000,62.029999,15.430000,16.459999,0.440000,66.050003,2.670000,-8.000000,281.070007,45.369999,99334.273438,31.65,114.68,56.014999,PM10,12610
32.790001,60.830002,14.990000,16.299999,0.440000,64.870003,2.820000,-7.620000,280.559998,47.169998,98768.250000,31.64,114.84,55.415001,PM10,12611
32.060001,59.040001,14.520000,15.810000,0.430000,63.110001,3.140000,-7.120000,280.600006,48.080002,98972.296875,31.63,115.0,54.520000,PM10,12612
31.450001,56.880001,14.020000,15.110000,0.430000,61.689999,3.400000,-6.710000,280.980011,47.380001,99601.703125,31.61,115.16,53.440002,PM10,12613
31.629999,55.980000,13.130000,13.870000,0.410000,60.660000,4.020000,-7.520000,280.540009,51.340000,98941.039062,31.6,115.32,52.989998,PM10,12614
33.880001,69.739998,19.309999,21.790001,0.470000,67.190002,2.510000,-7.990000,281.690002,41.790001,99520.101562,31.84,114.06,59.869999,PM10,12856
34.450001,67.699997,16.590000,18.770000,0.440000,64.540001,3.070000,-8.050000,281.950012,42.480000,100322.789062,31.81,114.38,58.849998,PM10,12858
34.369999,67.110001,15.880000,18.150000,0.430000,63.000000,3.290000,-8.320000,281.839996,43.139999,100449.078125,31.8,114.54,58.555000,PM10,12859
33.959999,66.239998,15.360000,17.930000,0.430000,61.709999,3.460000,-7.760000,281.559998,44.220001,100291.820312,31.79,114.7,58.119999,PM10,12860
33.270000,64.930000,14.700000,17.840000,0.430000,59.939999,3.760000,-7.230000,281.450012,45.520000,100344.171875,31.77,114.86,57.465000,PM10,12861
32.310001,62.590000,14.220000,17.299999,0.420000,58.240002,3.970000,-6.910000,281.589996,45.959999,100615.500000,31.76,115.02,56.294998,PM10,12862
31.680000,60.160000,13.800000,16.549999,0.420000,56.759998,4.130000,-6.660000,281.609985,46.160000,100793.429688,31.75,115.18,55.080002,PM10,12863
