PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
46.529999,51.189999,3.280000,4.410000,0.310000,96.040001,-1.120000,-0.200000,300.899994,71.860001,97271.546875,26.93,92.9,64.412498,PM2.5,5360
44.849998,49.200001,3.020000,4.090000,0.300000,94.389999,-1.310000,-0.060000,300.690002,71.669998,96616.187500,26.94,93.05,62.312500,PM2.5,5361
43.490002,47.580002,2.920000,3.880000,0.290000,95.199997,-1.300000,-0.270000,300.519989,71.739998,96267.890625,26.96,93.2,60.612503,PM2.5,5362
41.700001,45.430000,2.850000,3.750000,0.290000,94.000000,-1.120000,-0.800000,300.399994,72.300003,96117.500000,26.97,93.35,58.375000,PM2.5,5363
40.570000,44.130001,2.890000,3.850000,0.280000,94.360001,-0.970000,-1.070000,300.510010,72.330002,96214.976562,26.99,93.5,56.962502,PM2.5,5364
40.560001,44.270000,2.930000,4.370000,0.290000,94.529999,-0.780000,-1.280000,301.420013,69.709999,97573.453125,27.0,93.65,56.950001,PM2.5,5365
47.970001,52.779999,3.540000,2.790000,0.290000,98.559998,-0.150000,0.420000,295.290009,83.860001,88601.578125,26.98,92.13,66.212502,PM2.5,5505
48.970001,53.480000,3.390000,2.550000,0.300000,98.550003,-0.220000,0.390000,294.820007,86.269997,87791.046875,27.0,92.28,67.462502,PM2.5,5506
49.150002,53.529999,3.410000,2.590000,0.300000,100.599998,-0.410000,0.590000,295.209991,85.779999,88408.296875,27.02,92.43,67.687500,PM2.5,5507
44.060001,47.919998,3.030000,3.180000,0.290000,98.879997,-0.480000,-0.250000,297.529999,77.360001,91811.062500,27.03,92.58,61.325001,PM2.5,5508
40.400002,43.939999,2.860000,2.970000,0.270000,97.080002,-0.600000,-0.890000,299.470001,71.680000,94994.679688,27.05,92.73,56.750000,PM2.5,5509
40.939999,44.459999,2.880000,2.880000,0.270000,95.940002,-1.030000,0.150000,299.250000,74.760002,94742.226562,27.06,92.88,57.424999,PM2.5,5510
41.259998,44.650002,2.750000,2.730000,0.270000,93.669998,-1.300000,0.860000,297.920013,78.779999,92413.156250,27.08,93.03,57.824997,PM2.5,5511
41.919998,45.110001,2.660000,2.660000,0.260000,92.940002,-1.350000,0.550000,296.179993,84.230003,89878.093750,27.09,93.18,58.649998,PM2.5,5512
41.730000,44.770000,2.630000,2.820000,0.260000,92.440002,-1.140000,-0.040000,295.950012,84.959999,89644.328125,27.11,93.33,58.412498,PM2.5,5513
41.000000,44.049999,2.670000,3.230000,0.270000,92.730003,-0.830000,-0.530000,296.890015,81.790001,90963.726562,27.12,93.49,57.500000,PM2.5,5514
41.439999,44.680000,2.750000,3.980000,0.280000,93.860001,-0.740000,-0.800000,297.989990,79.110001,92494.617188,27.14,93.64,58.049999,PM2.5,5515
43.419998,47.410000,2.940000,4.670000,0.300000,94.680000,-0.430000,-1.410000,300.269989,72.699997,95832.640625,27.15,93.79,60.524998,PM2.5,5516
35.310001,38.259998,2.200000,0.960000,0.210000,95.709999,-0.020000,0.550000,290.429993,90.830002,80385.007812,27.12,92.11,50.387501,PM2.5,5657
43.950001,47.400002,2.630000,1.060000,0.250000,95.800003,0.190000,0.800000,289.410004,95.489998,78658.179688,27.13,92.26,61.187500,PM2.5,5658
49.930000,53.650002,3.010000,1.460000,0.280000,97.510002,-0.230000,0.780000,289.839996,96.370003,79454.656250,27.15,92.41,68.662498,PM2.5,5659
44.910000,48.220001,2.750000,2.690000,0.260000,97.160004,-0.600000,-0.250000,293.049988,88.000000,84946.187500,27.17,92.56,62.387501,PM2.5,5660
39.270000,42.430000,2.600000,2.690000,0.250000,96.199997,-0.580000,-0.630000,297.100006,75.019997,91111.187500,27.18,92.71,55.337502,PM2.5,5661
39.529999,42.709999,2.630000,2.630000,0.260000,94.940002,-0.970000,0.020000,297.929993,74.809998,92656.906250,27.2,92.86,55.662498,PM2.5,5662
41.430000,44.580002,2.620000,2.610000,0.260000,92.199997,-1.130000,1.270000,296.420013,80.919998,90064.851562,27.21,93.01,58.037498,PM2.5,5663
44.099998,47.090000,2.540000,2.620000,0.260000,90.150002,-1.020000,1.050000,293.059998,91.199997,85102.921875,27.23,93.17,61.375000,PM2.5,5664
44.560001,47.419998,2.500000,2.720000,0.250000,89.830002,-0.770000,0.730000,291.959991,94.150002,83486.796875,27.24,93.32,61.950001,PM2.5,5665
43.570000,46.419998,2.540000,3.100000,0.260000,91.230003,-0.410000,0.200000,293.429993,89.680000,85872.296875,27.26,93.47,60.712502,PM2.5,5666
44.189999,47.220001,2.620000,3.820000,0.270000,93.010002,-0.390000,-0.090000,294.549988,88.370003,87631.593750,27.27,93.62,61.487499,PM2.5,5667
43.919998,47.380001,2.740000,4.200000,0.280000,94.150002,-0.550000,-0.630000,296.589996,82.830002,90517.460938,27.29,93.77,61.149998,PM2.5,5668
41.529999,45.200001,2.820000,4.340000,0.280000,93.339996,-0.480000,-0.730000,299.519989,73.809998,94663.296875,27.3,93.92,58.162498,PM2.5,5669
26.490000,28.490000,1.490000,0.780000,0.170000,93.550003,1.180000,-0.290000,285.970001,91.139999,72077.890625,27.25,92.09,37.842857,PM2.5,5812
34.439999,36.919998,1.900000,0.820000,0.200000,95.400002,0.220000,0.340000,287.399994,91.099998,74990.421875,27.27,92.24,49.199997,PM2.5,5813
44.759998,47.849998,2.540000,1.120000,0.250000,94.989998,-0.390000,0.140000,289.070007,91.449997,78245.898438,27.29,92.39,62.199997,PM2.5,5814
41.790001,44.740002,2.450000,2.390000,0.250000,95.510002,-0.620000,-0.140000,291.980011,84.889999,82920.546875,27.3,92.54,58.487503,PM2.5,5815
