PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
53.340000,68.800003,11.080000,34.599998,0.840000,55.849998,4.530000,1.060000,302.649994,76.059998,99836.820312,30.79,120.49,72.925003,PM2.5,12158
51.380001,67.699997,9.250000,28.400000,0.790000,56.580002,5.040000,-0.530000,301.890015,77.330002,99792.226562,30.96,120.2,70.474998,PM2.5,12400
56.700001,72.260002,11.730000,34.380001,0.880000,56.730000,4.680000,0.870000,302.420013,76.150002,99799.203125,30.92,120.51,77.125000,PM2.5,12402
56.000000,71.010002,12.820000,35.259998,0.890000,59.430000,4.920000,1.220000,302.739990,75.410004,99834.906250,30.9,120.67,76.250000,PM2.5,12403
28.790001,46.150002,10.750000,20.559999,0.750000,35.450001,5.340000,0.110000,301.700012,78.419998,99891.046875,31.26,118.81,46.150002,PM10,12636
31.200001,48.209999,9.730000,20.410000,0.720000,40.029999,5.380000,0.220000,301.730011,78.480003,99821.882812,31.24,118.96,48.209999,PM10,12637
38.650002,55.730000,8.400000,18.790001,0.700000,47.820000,5.170000,0.440000,301.250000,80.320000,98890.289062,31.19,119.44,54.562500,PM2.5,12640
40.619999,57.419998,8.200000,18.230000,0.700000,50.180000,5.510000,0.590000,300.970001,81.059998,98278.148438,31.17,119.59,57.024998,PM2.5,12641
45.939999,61.689999,8.510000,22.950001,0.740000,54.610001,5.270000,-0.180000,301.980011,77.120003,99896.781250,31.11,120.07,63.674999,PM2.5,12644
50.610001,67.019997,9.060000,26.100000,0.800000,55.040001,4.860000,-0.340000,301.010010,80.940002,99758.148438,31.1,120.22,69.512497,PM2.5,12645
50.730000,65.320000,10.010000,26.799999,0.800000,54.509998,4.870000,0.280000,301.959991,77.250000,99592.601562,31.08,120.38,69.662498,PM2.5,12646
58.860001,74.089996,11.410000,33.779999,0.900000,56.970001,4.850000,1.070000,301.600006,79.160004,99716.929688,31.06,120.54,79.824997,PM2.5,12647
56.320000,70.160004,12.430000,32.590000,0.890000,58.970001,4.900000,1.230000,302.329987,76.459999,99830.460938,31.04,120.69,76.650002,PM2.5,12648
53.860001,66.269997,12.400000,30.770000,0.850000,62.730000,5.040000,1.300000,302.609985,75.809998,99810.796875,31.02,120.85,73.574997,PM2.5,12649
33.980000,51.599998,10.190000,22.730000,0.790000,38.049999,5.000000,0.070000,301.279999,80.480003,99781.593750,31.38,118.98,50.799999,PM10,12887
35.959999,53.939999,9.690000,22.299999,0.770000,40.720001,5.120000,0.150000,301.390015,79.959999,99735.906250,31.36,119.14,51.970001,PM10,12888
37.930000,56.169998,9.440000,22.080000,0.770000,42.680000,5.130000,0.450000,301.619995,78.989998,99722.851562,31.34,119.3,53.662498,PM2.5,12889
39.889999,58.330002,9.150000,21.820000,0.770000,44.330002,5.230000,0.480000,301.510010,79.160004,99597.296875,31.32,119.46,56.112499,PM2.5,12890
41.529999,59.669998,8.990000,21.180000,0.770000,45.869999,5.500000,0.720000,301.459991,79.209999,99331.109375,31.31,119.62,58.162498,PM2.5,12891
42.950001,60.750000,9.460000,22.870001,0.800000,45.759998,5.760000,0.370000,301.630005,77.839996,99217.750000,31.29,119.77,59.937500,PM2.5,12892
47.849998,66.570000,9.520000,26.070000,0.840000,47.619999,5.850000,-0.030000,301.630005,77.820000,99631.726562,31.27,119.93,66.062500,PM2.5,12893
48.750000,66.199997,9.260000,25.610001,0.820000,51.290001,5.360000,-0.300000,301.399994,78.940002,99892.796875,31.25,120.09,67.187500,PM2.5,12894
52.820000,70.000000,9.720000,27.990000,0.870000,51.490002,4.920000,0.250000,300.630005,82.400002,99833.617188,31.23,120.25,72.275002,PM2.5,12895
51.310001,66.180000,10.410000,26.559999,0.830000,52.200001,4.990000,0.560000,301.750000,77.940002,99690.281250,31.21,120.4,70.387505,PM2.5,12896
54.340000,68.040001,11.560000,30.080000,0.880000,52.860001,5.030000,0.930000,302.179993,76.370003,99731.796875,31.19,120.56,74.175003,PM2.5,12897
59.259998,73.019997,12.260000,33.910000,0.940000,57.959999,4.860000,1.050000,301.720001,78.419998,99808.617188,31.17,120.72,80.324997,PM2.5,12898
60.709999,73.400002,12.260000,33.619999,0.920000,63.389999,4.860000,1.370000,301.079987,81.639999,99819.953125,31.15,120.88,82.137497,PM2.5,12899
35.720001,53.939999,10.480000,24.080000,0.810000,39.380001,4.810000,-0.030000,300.929993,81.320000,99712.312500,31.51,119.01,51.970001,PM10,13137
37.099998,55.889999,10.300000,24.110001,0.800000,41.619999,5.010000,0.090000,301.070007,80.559998,99593.343750,31.5,119.16,52.945000,PM10,13138
38.520000,57.720001,10.170000,23.910000,0.790000,42.959999,5.070000,0.320000,301.390015,79.550003,99797.617188,31.48,119.32,54.400002,PM2.5,13139
40.209999,60.240002,10.020000,24.059999,0.790000,43.340000,5.210000,0.070000,301.380005,79.410004,99886.148438,31.46,119.48,56.512497,PM2.5,13140
41.939999,61.790001,10.060000,24.059999,0.810000,42.799999,5.320000,0.430000,301.630005,78.360001,99854.460938,31.44,119.64,58.674999,PM2.5,13141
44.970001,65.870003,10.980000,27.760000,0.880000,40.169998,5.330000,-0.210000,301.519989,78.389999,99833.726562,31.42,119.8,62.462502,PM2.5,13142
47.400002,67.669998,11.420000,28.340000,0.870000,42.279999,5.330000,-0.260000,301.709991,77.720001,99818.343750,31.4,119.95,65.500000,PM2.5,13143
49.599998,68.720001,10.870000,27.950001,0.870000,46.240002,4.870000,-0.270000,301.190002,79.980003,99856.867188,31.38,120.11,68.250000,PM2.5,13144
56.180000,74.150002,11.370000,31.990000,0.950000,45.820000,4.530000,0.550000,300.149994,84.639999,99838.742188,31.36,120.27,76.474998,PM2.5,13145
53.959999,69.830002,11.740000,29.770000,0.900000,47.970001,4.660000,0.750000,301.440002,79.120003,99777.203125,31.34,120.43,73.699997,PM2.5,13146
60.099998,75.980003,14.790000,37.200001,1.010000,47.939999,4.850000,0.850000,301.880005,77.419998,99787.648438,31.33,120.58,81.375000,PM2.5,13147
