PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
107.010002,159.320007,26.080000,45.730000,1.350000,67.970001,-1.210000,-3.430000,276.269989,72.419998,100909.648438,38.82,121.12,140.012497,PM2.5,26994
105.269997,159.240005,26.230000,41.990002,1.290000,67.529999,-1.480000,-3.500000,276.040009,72.330002,100805.859375,38.95,121.15,137.837494,PM2.5,27245
115.830002,180.369995,32.830002,43.689999,1.420000,69.300003,-0.910000,-2.470000,276.600006,68.879997,100398.046875,38.93,121.32,151.185715,PM2.5,27246
137.750000,226.679993,64.440002,40.400002,1.560000,45.189999,-0.120000,-2.240000,276.769989,68.809998,100249.703125,38.91,121.49,182.500000,PM2.5,27247
135.639999,218.830002,71.529999,37.860001,1.590000,56.849998,-0.380000,-1.310000,277.390015,65.370003,100642.976562,38.89,121.66,179.485718,PM2.5,27248
123.470001,187.850006,54.990002,35.619999,1.340000,79.489998,-1.240000,-1.590000,276.899994,67.290001,100401.906250,39.15,121.72,162.100006,PM2.5,27755
118.360001,164.449997,48.430000,31.830000,1.450000,93.739998,-1.250000,-1.290000,276.829987,68.809998,100313.203125,39.13,121.89,154.800003,PM2.5,27756
82.500000,95.349998,19.570000,24.230000,0.810000,40.889999,-1.580000,-2.270000,276.260010,72.150002,100955.617188,39.02,122.75,109.375000,PM2.5,27757
119.230003,175.559998,50.840000,34.529999,1.260000,87.949997,-1.690000,-2.230000,276.470001,68.260002,100680.046875,39.29,121.74,156.042862,PM2.5,28012
116.029999,159.080002,46.790001,31.770000,1.360000,97.370003,-1.530000,-1.530000,276.529999,69.190002,100487.109375,39.27,121.92,151.471420,PM2.5,28013
106.809998,136.429993,37.090000,27.510000,1.330000,80.029999,-1.920000,-1.640000,276.600006,69.699997,100779.578125,39.24,122.09,139.762497,PM2.5,28014
96.360001,139.800003,35.500000,29.590000,0.980000,59.880001,-2.510000,-4.210000,275.279999,69.709999,100914.312500,39.46,121.43,126.699997,PM2.5,28272
108.629997,160.759995,43.110001,31.330000,1.120000,76.709999,-2.220000,-3.570000,275.750000,68.739998,100739.070312,39.44,121.6,142.037491,PM2.5,28273
117.540001,169.990005,48.439999,33.009998,1.210000,90.660004,-1.890000,-3.000000,276.000000,68.599998,100634.453125,39.42,121.77,153.628571,PM2.5,28274
117.629997,162.419998,46.919998,31.719999,1.300000,98.830002,-1.850000,-2.060000,276.320007,68.550003,100607.382812,39.4,121.94,153.757141,PM2.5,28275
111.290001,144.809998,38.470001,28.410000,1.290000,87.389999,-2.070000,-2.080000,276.380005,69.019997,100718.632812,39.38,122.12,145.362503,PM2.5,28276
94.629997,135.580002,33.189999,29.139999,0.970000,64.769997,-2.740000,-4.350000,274.600006,71.000000,100757.937500,39.6,121.45,124.537498,PM2.5,28536
107.720001,157.339996,40.470001,30.440001,1.120000,80.610001,-2.290000,-3.740000,275.119995,69.209999,100447.710938,39.58,121.63,140.899994,PM2.5,28537
114.480003,162.820007,44.209999,31.129999,1.190000,89.690002,-1.930000,-3.420000,275.489990,68.470001,100250.601562,39.55,121.8,149.350006,PM2.5,28538
116.080002,161.229996,47.410000,31.340000,1.280000,92.480003,-1.800000,-2.580000,275.899994,67.529999,100172.578125,39.53,121.97,151.542862,PM2.5,28539
112.260002,150.899994,44.599998,29.700001,1.300000,85.970001,-1.930000,-2.590000,276.029999,67.580002,100323.687500,39.51,122.14,146.574997,PM2.5,28540
101.220001,130.000000,31.629999,25.540001,1.150000,75.930000,-1.850000,-3.190000,276.100006,67.800003,100645.046875,39.49,122.32,132.774994,PM2.5,28541
93.199997,116.699997,27.500000,24.770000,1.030000,61.230000,-1.740000,-3.070000,276.260010,68.620003,100892.453125,39.47,122.49,122.750000,PM2.5,28542
87.860001,122.610001,28.870001,28.440001,0.910000,58.450001,-3.000000,-4.450000,274.070007,72.540001,100878.992188,39.73,121.48,116.074997,PM2.5,28799
103.150002,147.570007,36.220001,29.379999,1.090000,71.330002,-2.540000,-3.820000,274.679993,69.150002,100554.398438,39.71,121.65,135.187500,PM2.5,28800
111.830002,158.589996,40.830002,30.139999,1.200000,79.760002,-2.170000,-3.490000,275.070007,67.830002,100195.023438,39.69,121.83,146.037506,PM2.5,28801
114.320000,159.910004,46.880001,31.020000,1.280000,80.949997,-1.930000,-2.870000,275.410004,66.620003,99787.570312,39.67,122.0,149.149994,PM2.5,28802
110.519997,151.250000,44.700001,29.530001,1.280000,79.180000,-1.850000,-3.020000,275.519989,66.470001,99723.773438,39.64,122.17,144.399994,PM2.5,28803
102.050003,134.649994,32.689999,25.350000,1.170000,74.660004,-1.650000,-3.740000,275.519989,67.080002,100070.617188,39.62,122.35,133.812500,PM2.5,28804
98.290001,128.199997,31.000000,25.400000,1.110000,65.419998,-1.250000,-3.580000,275.779999,68.099998,100622.593750,39.6,122.52,129.112503,PM2.5,28805
93.989998,120.570000,32.439999,27.200001,1.050000,51.090000,-1.620000,-3.110000,276.230011,67.980003,100892.382812,39.58,122.69,123.737495,PM2.5,28806
96.980003,154.059998,42.720001,48.070000,2.060000,43.139999,-2.460000,-3.380000,276.230011,52.889999,100564.296875,40.06,119.76,127.475006,PM2.5,29063
91.129997,125.470001,30.469999,27.860001,0.960000,57.529999,-2.720000,-4.040000,274.239990,69.330002,100787.296875,39.84,121.68,120.162498,PM2.5,29064
102.570000,143.190002,35.049999,28.309999,1.110000,66.540001,-2.420000,-3.460000,274.790009,66.769997,100278.726562,39.82,121.85,134.462494,PM2.5,29065
106.949997,149.139999,39.669998,28.510000,1.190000,68.010002,-2.070000,-3.000000,275.000000,65.209999,99286.843750,39.8,122.03,139.937500,PM2.5,29066
103.930000,141.990005,37.259998,26.969999,1.170000,65.239998,-1.630000,-3.290000,274.890015,65.580002,98703.546875,39.78,122.2,136.162506,PM2.5,29067
100.160004,133.220001,31.350000,24.790001,1.120000,60.820000,-1.240000,-4.000000,274.890015,66.459999,99166.078125,39.76,122.37,131.450012,PM2.5,29068
98.459999,129.759995,31.459999,25.219999,1.080000,54.980000,-1.010000,-3.880000,275.290009,67.349998,100048.421875,39.73,122.55,129.324997,PM2.5,29069
99.260002,129.589996,35.230000,27.320000,1.070000,45.900002,-1.360000,-3.190000,275.730011,67.730003,100481.468750,39.71,122.72,130.324997,PM2.5,29070
91.309998,115.279999,33.320000,27.170000,0.930000,38.360001,-1.620000,-3.530000,275.809998,68.480003,100773.789062,39.69,122.89,120.387497,PM2.5,29071
89.139999,140.360001,37.549999,45.910000,1.840000,44.290001,-1.160000,-3.560000,275.910004,52.820000,99039.070312,40.19,119.79,117.675003,PM2.5,29328
95.489998,150.339996,37.110001,42.590000,1.830000,43.759998,-2.230000,-3.420000,275.140015,56.380001,100174.890625,40.18,119.96,125.612495,PM2.5,29329
89.400002,132.789993,29.180000,31.129999,1.460000,45.860001,-2.850000,-3.960000,274.500000,60.599998,100996.226562,40.16,120.14,118.000000,PM2.5,29330
89.849998,121.599998,29.650000,26.870001,0.950000,51.430000,-2.560000,-3.470000,274.700012,65.379997,100733.117188,39.95,121.88,118.562500,PM2.5,29331
96.910004,132.690002,32.400002,25.910000,1.040000,54.520000,-2.220000,-2.760000,274.720001,63.599998,99047.453125,39.93,122.06,127.387505,PM2.5,29332
96.940002,130.979996,31.180000,24.480000,1.040000,52.650002,-1.250000,-3.140000,274.190002,64.800003,97622.406250,39.91,122.23,127.425003,PM2.5,29333
95.129997,125.279999,29.719999,23.850000,1.010000,49.360001,-0.540000,-3.820000,274.239990,66.480003,98342.687500,39.89,122.4,125.162498,PM2.5,29334
93.059998,120.370003,29.440001,24.160000,0.960000,45.119999,-0.600000,-4.020000,274.809998,66.500000,99369.867188,39.87,122.58,122.574997,PM2.5,29335
95.309998,121.900002,31.040001,25.330000,0.940000,40.490002,-1.190000,-3.300000,275.390015,65.790001,99870.656250,39.84,122.75,125.387497,PM2.5,29336
92.190002,115.019997,29.320000,24.990000,0.860000,37.560001,-1.560000,-3.780000,275.369995,67.669998,100502.437500,39.82,122.92,121.487503,PM2.5,29337
83.750000,100.820000,22.709999,22.600000,0.730000,36.750000,-1.150000,-4.650000,275.420013,68.760002,100907.703125,39.8,123.1,110.937500,PM2.5,29338
74.180000,87.029999,17.830000,19.570000,0.640000,38.439999,-0.880000,-4.660000,275.480011,70.099998,101055.726562,39.78,123.27,98.974998,PM2.5,29339
66.870003,76.519997,16.059999,17.190001,0.580000,38.189999,-0.860000,-4.470000,275.720001,69.690002,101053.898438,39.75,123.44,89.837502,PM2.5,29340
79.769997,125.379997,31.580000,41.310001,1.600000,43.310001,-0.130000,-3.330000,274.140015,57.790001,95213.562500,40.35,119.64,105.962494,PM2.5,29596
80.760002,124.620003,32.080002,40.869999,1.600000,44.380001,-0.270000,-3.390000,274.920013,55.320000,97020.703125,40.33,119.81,107.200005,PM2.5,29597
86.610001,136.179993,32.080002,40.040001,1.630000,43.900002,-1.460000,-2.600000,275.160004,54.939999,99321.437500,40.31,119.99,114.512497,PM2.5,29598
91.010002,141.610001,32.150002,33.389999,1.490000,45.759998,-2.380000,-2.820000,274.609985,58.180000,100547.171875,40.29,120.16,120.012505,PM2.5,29599
