PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
33.459999,44.380001,15.740000,18.580000,0.810000,51.340000,-4.970000,-3.260000,287.700012,82.470001,100172.906250,29.7,116.68,47.799999,PM2.5,9480
32.130001,41.630001,15.330000,15.960000,0.700000,55.139999,-6.690000,-2.730000,287.660004,81.419998,99615.273438,29.69,116.84,45.900002,PM2.5,9481
48.910000,53.369999,16.930000,14.960000,0.560000,68.419998,-9.080000,-0.440000,285.420013,85.269997,95925.476562,29.61,117.61,67.387497,PM2.5,9486
56.400002,63.490002,16.920000,15.140000,0.540000,72.269997,-8.010000,-1.120000,283.980011,90.900002,94832.156250,29.59,117.77,76.750000,PM2.5,9487
60.320000,69.099998,17.360001,15.000000,0.530000,80.220001,-6.880000,-1.600000,284.380005,88.570000,95648.812500,29.58,117.92,81.650002,PM2.5,9488
61.180000,70.980003,17.549999,15.010000,0.540000,86.540001,-7.850000,0.080000,284.630005,86.199997,95967.398438,29.56,118.08,82.724998,PM2.5,9489
61.410000,73.430000,17.129999,15.600000,0.550000,85.449997,-9.520000,2.240000,283.700012,88.910004,95292.023438,29.54,118.23,83.012497,PM2.5,9490
63.259998,76.169998,17.049999,16.740000,0.580000,83.199997,-9.230000,1.400000,282.630005,93.620003,94866.281250,29.53,118.39,85.324997,PM2.5,9491
38.439999,55.509998,17.020000,29.860001,1.190000,37.930000,-6.670000,-7.520000,287.100006,80.750000,101228.359375,29.88,116.23,54.299999,PM2.5,9714
38.389999,56.290001,16.010000,29.299999,1.170000,39.689999,-6.050000,-7.140000,286.799988,83.000000,101090.890625,29.87,116.39,54.237499,PM2.5,9715
33.680000,43.680000,16.059999,18.010000,0.740000,53.110001,-6.830000,-2.450000,287.279999,80.970001,99332.906250,29.82,116.85,48.114285,PM2.5,9718
33.320000,42.290001,15.900000,15.830000,0.650000,56.459999,-7.990000,-1.660000,286.260010,83.589996,98071.132812,29.81,117.01,47.599998,PM2.5,9719
42.619999,47.020000,17.620001,16.129999,0.600000,63.389999,-8.100000,-2.330000,286.959991,79.139999,99345.468750,29.76,117.48,59.524998,PM2.5,9722
