PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
30.660000,33.610001,2.890000,3.600000,0.270000,89.790001,-3.060000,0.260000,295.619995,60.630001,97850.187500,26.93,92.9,43.799999,PM2.5,5360
31.889999,34.849998,2.930000,3.560000,0.270000,89.480003,-2.980000,0.760000,295.149994,61.930000,97178.789062,26.94,93.05,45.557140,PM2.5,5361
31.459999,34.340000,2.940000,3.530000,0.270000,89.919998,-2.900000,0.420000,294.950012,61.990002,96822.078125,26.96,93.2,44.942856,PM2.5,5362
31.379999,34.270000,2.960000,3.710000,0.270000,89.129997,-3.110000,-0.070000,294.809998,62.220001,96667.921875,26.97,93.35,44.828571,PM2.5,5363
32.150002,35.189999,3.030000,4.140000,0.280000,87.620003,-3.450000,-0.720000,294.670013,63.540001,96772.781250,26.99,93.5,45.928574,PM2.5,5364
33.570000,36.919998,3.150000,4.630000,0.290000,85.980003,-3.360000,-1.560000,295.190002,63.910000,98180.929688,27.0,93.65,47.957142,PM2.5,5365
26.580000,29.120001,2.760000,2.060000,0.240000,90.820000,-2.530000,0.690000,290.920013,66.129997,88945.023438,26.98,92.13,37.971428,PM2.5,5505
25.969999,28.370001,2.660000,1.870000,0.240000,91.730003,-2.600000,0.570000,290.410004,67.919998,88114.843750,27.0,92.28,37.099998,PM2.5,5506
25.250000,27.549999,2.590000,1.850000,0.230000,92.089996,-2.570000,-0.080000,290.790009,66.720001,88749.273438,27.02,92.43,36.071430,PM2.5,5507
24.400000,26.610001,2.510000,2.440000,0.230000,92.440002,-1.800000,-0.750000,292.989990,60.599998,92238.593750,27.03,92.58,34.857143,PM2.5,5508
24.170000,26.290001,2.550000,2.570000,0.230000,93.699997,-1.200000,-0.830000,294.859985,56.950001,95504.023438,27.05,92.73,34.528572,PM2.5,5509
25.969999,28.150000,2.640000,2.580000,0.240000,93.510002,-1.450000,-0.110000,294.489990,59.619999,95245.757812,27.06,92.88,37.099998,PM2.5,5510
27.830000,30.049999,2.710000,2.530000,0.240000,93.070000,-1.790000,0.840000,293.220001,63.169998,92852.156250,27.08,93.03,39.757141,PM2.5,5511
28.360001,30.510000,2.720000,2.440000,0.240000,93.519997,-1.890000,0.540000,291.489990,68.129997,90252.492188,27.09,93.18,40.514286,PM2.5,5512
28.790001,30.950001,2.700000,2.680000,0.240000,92.730003,-1.720000,-0.000000,291.179993,68.930000,90013.117188,27.11,93.33,41.128574,PM2.5,5513
29.410000,31.750000,2.760000,3.320000,0.250000,91.480003,-1.900000,-0.310000,291.929993,67.059998,91365.812500,27.12,93.49,42.014286,PM2.5,5514
31.350000,34.080002,2.910000,4.090000,0.270000,90.120003,-2.480000,-0.720000,292.470001,67.529999,92944.390625,27.14,93.64,44.785713,PM2.5,5515
34.320000,37.709999,3.160000,4.670000,0.290000,88.620003,-2.400000,-1.410000,294.010010,65.959999,96391.406250,27.15,93.79,49.028572,PM2.5,5516
