PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
23.860001,34.369999,16.790001,15.730000,0.600000,45.270000,1.400000,-6.280000,258.869995,71.529999,97611.273438,40.94,125.71,34.369999,PM10,32314
27.190001,35.360001,16.719999,15.930000,0.550000,43.119999,0.160000,-3.480000,259.309998,69.699997,98684.726562,40.91,125.89,38.842857,PM2.5,32315
23.230000,35.490002,20.100000,16.950001,0.660000,46.029999,2.300000,-7.280000,257.410004,76.860001,95734.062500,41.07,125.75,35.490002,PM10,32564
25.129999,35.599998,20.959999,17.490000,0.640000,44.810001,1.330000,-5.170000,258.670013,68.720001,97351.007812,41.05,125.92,35.899998,PM2.5,32565
25.010000,38.419998,23.580000,19.530001,0.730000,44.580002,2.220000,-6.520000,256.190002,82.129997,94707.843750,41.2,125.78,38.419998,PM10,32801
24.730000,35.959999,23.840000,18.959999,0.680000,45.540001,2.850000,-6.980000,256.739990,74.790001,94417.398438,41.18,125.96,35.959999,PM10,32802
27.049999,37.450001,21.799999,18.809999,0.650000,43.580002,1.150000,-5.000000,257.970001,66.559998,96234.523438,41.15,126.13,38.642857,PM2.5,32803
24.139999,39.810001,19.090000,18.139999,0.740000,45.020000,2.040000,-5.600000,257.369995,76.629997,96781.500000,41.36,125.64,39.810001,PM10,33027
27.700001,43.290001,28.440001,23.450001,0.830000,42.419998,1.340000,-5.400000,256.429993,80.349998,95576.460938,41.34,125.81,43.290001,PM10,33028
25.809999,37.930000,26.850000,21.059999,0.750000,45.400002,2.500000,-6.840000,255.259995,80.660004,93019.421875,41.31,125.99,37.930000,PM10,33029
26.360001,37.869999,24.480000,20.110001,0.720000,45.669998,2.970000,-7.270000,255.800003,72.879997,93069.570312,41.28,126.17,37.869999,PM10,33030
28.000000,37.310001,21.590000,17.830000,0.640000,44.220001,0.950000,-4.800000,257.440002,66.849998,95695.203125,41.26,126.34,40.000000,PM2.5,33031
21.150000,35.029999,14.300000,14.740000,0.650000,48.360001,3.310000,-5.630000,256.790009,77.279999,95456.843750,41.52,125.5,35.029999,PM10,33246
24.639999,40.130001,21.280001,19.469999,0.770000,45.000000,2.140000,-5.730000,257.010010,75.889999,96116.226562,41.49,125.67,40.130001,PM10,33247
28.920000,45.720001,32.080002,26.290001,0.900000,41.189999,1.100000,-5.360000,256.309998,78.790001,95589.820312,41.47,125.85,45.720001,PM10,33248
