PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
46.830002,63.970001,11.710000,21.559999,0.690000,42.650002,-3.760000,-2.700000,287.820007,88.680000,99114.406250,31.5,114.83,64.787506,PM2.5,12366
44.599998,61.650002,10.830000,18.280001,0.640000,46.750000,-3.540000,-2.450000,287.579987,89.230003,98811.093750,31.49,114.99,62.000000,PM2.5,12367
44.419998,58.990002,10.800000,16.719999,0.580000,51.150002,-5.330000,-0.720000,287.070007,89.379997,97947.171875,31.47,115.3,61.774998,PM2.5,12369
52.709999,68.930000,12.520000,24.559999,0.710000,38.869999,-3.130000,-2.770000,287.239990,92.070000,99030.453125,31.65,114.68,72.137497,PM2.5,12610
50.529999,67.830002,11.820000,23.320000,0.680000,40.790001,-3.240000,-2.270000,287.000000,93.129997,98492.656250,31.64,114.84,69.412498,PM2.5,12611
47.639999,65.639999,11.020000,20.700001,0.630000,44.040001,-2.950000,-1.780000,287.279999,91.870003,98703.320312,31.63,115.0,65.800003,PM2.5,12612
45.270000,63.020000,11.200000,19.540001,0.610000,46.580002,-3.490000,-0.900000,287.929993,87.349998,99320.976562,31.61,115.16,62.837502,PM2.5,12613
45.619999,61.830002,11.240000,18.950001,0.590000,47.580002,-5.420000,-0.110000,287.579987,86.709999,98677.250000,31.6,115.32,63.274998,PM2.5,12614
56.830002,69.129997,11.000000,27.469999,0.690000,33.380001,-1.990000,-3.280000,286.420013,93.730003,99196.476562,31.84,114.06,77.287506,PM2.5,12856
57.689999,70.910004,11.940000,23.450001,0.690000,36.230000,-2.830000,-3.280000,287.160004,91.330002,99989.507812,31.81,114.38,78.362495,PM2.5,12858
57.020000,71.620003,12.740000,25.100000,0.710000,35.220001,-2.930000,-3.150000,287.250000,91.389999,100117.726562,31.8,114.54,77.525002,PM2.5,12859
55.439999,71.680000,12.570000,25.000000,0.700000,36.040001,-3.310000,-2.590000,287.329987,91.410004,99967.789062,31.79,114.7,75.549995,PM2.5,12860
52.830002,70.820000,12.100000,24.000000,0.660000,37.970001,-3.420000,-2.120000,287.600006,90.489998,100026.226562,31.77,114.86,72.287506,PM2.5,12861
50.080002,69.339996,11.510000,21.510000,0.620000,41.650002,-3.650000,-1.960000,288.089996,89.089996,100301.078125,31.76,115.02,68.850006,PM2.5,12862
47.959999,67.720001,11.960000,20.850000,0.600000,44.980000,-4.780000,-1.650000,288.829987,86.059998,100481.359375,31.75,115.18,66.199997,PM2.5,12863
46.779999,65.389999,12.020000,20.540001,0.570000,48.849998,-6.190000,-1.020000,288.690002,85.779999,99685.507812,31.74,115.34,64.724998,PM2.5,12864
49.279999,66.639999,11.950000,22.490000,0.590000,43.720001,-5.960000,-0.250000,286.299988,92.800003,97690.156250,31.72,115.49,67.849998,PM2.5,12865
58.720001,71.459999,11.940000,28.750000,0.660000,34.540001,-2.590000,-2.830000,286.390015,95.839996,98667.101562,31.98,113.91,79.650002,PM2.5,13105
58.040001,70.169998,11.000000,30.950001,0.690000,28.920000,-1.750000,-2.670000,286.730011,91.900002,99939.429688,31.97,114.07,78.800003,PM2.5,13106
58.400002,70.610001,12.230000,25.410000,0.670000,34.990002,-2.180000,-2.550000,287.510010,88.500000,100453.750000,31.96,114.23,79.250000,PM2.5,13107
58.169998,70.699997,12.380000,24.370001,0.670000,34.720001,-2.800000,-2.620000,287.730011,87.570000,100836.992188,31.95,114.39,78.962494,PM2.5,13108
57.330002,71.070000,13.440000,25.570000,0.680000,34.639999,-3.030000,-2.520000,288.040009,86.220001,101052.046875,31.94,114.55,77.912506,PM2.5,13109
55.820000,71.309998,13.750000,25.209999,0.670000,36.389999,-3.720000,-2.250000,288.290009,85.120003,101146.250000,31.92,114.71,76.025002,PM2.5,13110
53.860001,71.089996,13.560000,24.020000,0.640000,38.560001,-4.230000,-1.980000,288.429993,84.660004,101278.453125,31.91,114.87,73.574997,PM2.5,13111
52.369999,71.239998,13.000000,22.250000,0.610000,40.700001,-4.590000,-2.020000,288.470001,84.500000,101344.351562,31.9,115.03,71.712502,PM2.5,13112
52.590000,72.720001,13.400000,23.430000,0.600000,40.209999,-4.780000,-2.170000,288.269989,85.839996,101164.726562,31.88,115.19,71.987503,PM2.5,13113
52.400002,72.610001,13.170000,24.320000,0.600000,40.669998,-5.030000,-1.860000,288.010010,87.150002,100647.117188,31.87,115.35,71.750000,PM2.5,13114
51.630001,71.059998,12.080000,25.120001,0.600000,40.590000,-5.350000,-0.930000,287.549988,89.239998,99883.726562,31.86,115.51,70.787498,PM2.5,13115
50.900002,69.370003,10.940000,26.280001,0.600000,39.840000,-5.120000,-0.590000,287.109985,91.910004,99515.531250,31.84,115.67,69.875000,PM2.5,13116
49.490002,68.110001,10.200000,27.330000,0.610000,38.660000,-4.230000,-0.630000,287.529999,90.349998,100213.500000,31.83,115.83,68.112503,PM2.5,13117
58.790001,72.610001,11.210000,27.500000,0.650000,35.520000,-3.000000,-2.980000,286.190002,95.639999,98591.500000,32.13,113.77,79.737503,PM2.5,13355
58.709999,72.419998,11.020000,29.240000,0.650000,36.389999,-3.060000,-3.190000,287.679993,91.860001,100086.046875,32.12,113.93,79.637497,PM2.5,13356
58.630001,71.220001,9.790000,34.660000,0.690000,25.780001,-2.420000,-2.400000,287.470001,88.000000,101118.093750,32.11,114.09,79.537498,PM2.5,13357
58.020000,70.300003,10.820000,26.469999,0.650000,33.090000,-2.320000,-2.610000,287.920013,86.290001,101089.203125,32.09,114.25,78.775002,PM2.5,13358
57.250000,69.589996,11.470000,25.290001,0.650000,34.299999,-2.890000,-2.490000,288.079987,85.639999,101252.328125,32.08,114.41,77.812500,PM2.5,13359
56.549999,69.529999,12.430000,26.000000,0.650000,34.619999,-3.110000,-2.460000,288.359985,84.519997,101400.218750,32.07,114.57,76.937500,PM2.5,13360
54.970001,69.160004,12.800000,25.620001,0.630000,35.880001,-3.580000,-2.170000,288.529999,84.059998,101458.546875,32.06,114.73,74.962502,PM2.5,13361
53.049999,68.599998,12.660000,23.809999,0.610000,38.849998,-4.110000,-1.790000,288.660004,83.620003,101462.007812,32.05,114.89,72.562500,PM2.5,13362
51.730000,68.769997,12.130000,21.450001,0.570000,42.470001,-4.620000,-1.550000,288.649994,83.379997,101361.523438,32.03,115.05,70.912498,PM2.5,13363
51.910000,70.320000,12.110000,21.870001,0.570000,43.000000,-4.940000,-1.400000,288.440002,84.160004,101179.250000,32.02,115.21,71.137497,PM2.5,13364
51.590000,70.480003,11.730000,23.309999,0.570000,42.790001,-5.070000,-1.330000,288.380005,84.160004,101167.000000,32.01,115.37,70.737503,PM2.5,13365
50.369999,69.290001,10.740000,25.340000,0.580000,41.169998,-5.070000,-1.120000,288.440002,84.120003,101365.140625,31.99,115.53,69.212502,PM2.5,13366
48.810001,67.260002,9.610000,26.570000,0.580000,40.900002,-4.900000,-0.710000,288.529999,83.730003,101424.921875,31.98,115.69,67.262505,PM2.5,13367
47.380001,66.320000,8.850000,27.410000,0.590000,40.650002,-4.470000,-0.570000,288.640015,82.860001,101519.882812,31.97,115.85,65.474998,PM2.5,13368
34.139999,51.580002,5.250000,21.690001,0.660000,62.680000,-0.890000,-2.970000,287.760010,80.620003,101229.281250,32.36,112.34,50.790001,PM10,13598
58.200001,73.309998,9.950000,26.760000,0.660000,35.439999,-2.290000,-2.540000,286.739990,90.959999,100181.132812,32.26,113.78,79.000000,PM2.5,13607
59.169998,73.480003,9.640000,29.490000,0.670000,32.130001,-1.830000,-3.010000,287.369995,87.589996,101050.843750,32.25,113.94,80.212494,PM2.5,13608
59.560001,72.930000,9.350000,31.670000,0.670000,29.540001,-2.260000,-2.760000,287.829987,86.940002,101261.343750,32.24,114.1,80.700005,PM2.5,13609
58.160000,70.949997,9.850000,26.379999,0.640000,33.470001,-2.690000,-2.720000,287.910004,86.040001,101321.281250,32.23,114.26,78.949997,PM2.5,13610
57.279999,69.779999,10.350000,25.280001,0.630000,34.709999,-2.930000,-2.480000,288.070007,85.820000,101441.289062,32.22,114.42,77.849998,PM2.5,13611
56.330002,69.080002,11.220000,26.010000,0.630000,35.060001,-3.300000,-2.320000,288.329987,84.480003,101482.656250,32.21,114.58,76.662506,PM2.5,13612
54.779999,68.070000,11.540000,24.879999,0.600000,37.250000,-3.720000,-2.050000,288.589996,83.589996,101567.328125,32.19,114.74,74.724998,PM2.5,13613
53.090000,67.110001,11.160000,23.139999,0.580000,39.849998,-4.140000,-1.710000,288.799988,82.650002,101647.453125,32.18,114.9,72.612503,PM2.5,13614
51.950001,67.050003,10.340000,21.139999,0.550000,42.730000,-4.390000,-1.370000,288.790009,82.370003,101534.023438,32.17,115.06,71.187500,PM2.5,13615
51.689999,67.720001,9.910000,20.820000,0.540000,44.599998,-4.690000,-1.040000,288.739990,81.779999,101364.226562,32.16,115.22,70.862495,PM2.5,13616
51.290001,67.769997,9.720000,21.840000,0.540000,45.779999,-4.980000,-0.790000,288.750000,81.040001,101313.820312,32.14,115.38,70.362503,PM2.5,13617
50.139999,66.980003,9.190000,23.950001,0.550000,45.099998,-4.940000,-0.690000,288.809998,80.660004,101439.750000,32.13,115.54,68.925003,PM2.5,13618
48.400002,65.000000,8.140000,24.799999,0.550000,45.810001,-4.750000,-0.560000,288.890015,80.089996,101594.593750,32.12,115.7,66.750000,PM2.5,13619
46.660000,63.790001,7.250000,25.420000,0.560000,46.549999,-4.500000,-0.460000,288.950012,79.269997,101583.406250,32.1,115.86,64.574997,PM2.5,13620
35.590000,55.070000,7.070000,21.170000,0.660000,75.389999,-1.330000,-1.400000,287.910004,70.820000,100436.351562,32.52,111.86,52.535000,PM10,13849
36.000000,54.549999,6.260000,22.740000,0.670000,69.949997,-1.060000,-1.550000,287.390015,76.430000,100668.476562,32.51,112.02,52.275002,PM10,13850
34.400002,52.119999,5.520000,23.160000,0.660000,65.870003,-1.100000,-1.970000,287.489990,78.910004,100986.382812,32.5,112.19,51.059998,PM10,13851
32.980000,50.779999,5.090000,22.410000,0.650000,64.150002,-1.120000,-2.500000,287.630005,81.099998,101230.648438,32.49,112.35,50.389999,PM10,13852
32.799999,51.160000,4.960000,20.799999,0.640000,62.889999,-1.150000,-2.720000,287.779999,82.470001,101294.382812,32.48,112.51,50.580002,PM10,13853
34.980000,53.880001,5.150000,20.240000,0.640000,59.320000,-1.500000,-2.850000,287.600006,84.730003,100963.031250,32.47,112.67,51.940002,PM10,13854
39.639999,58.330002,5.460000,21.000000,0.640000,54.500000,-1.910000,-2.850000,286.970001,88.540001,100195.320312,32.46,112.83,55.799999,PM2.5,13855
44.799999,63.040001,6.160000,21.290001,0.640000,51.250000,-2.210000,-2.700000,286.470001,91.010002,99462.546875,32.45,112.99,62.250000,PM2.5,13856
49.630001,67.360001,6.760000,22.980000,0.640000,47.110001,-2.490000,-2.280000,286.089996,92.599998,98928.601562,32.44,113.15,68.287498,PM2.5,13857
53.160000,70.510002,7.230000,24.580000,0.650000,44.029999,-2.690000,-2.130000,286.160004,92.860001,98948.617188,32.43,113.31,72.699997,PM2.5,13858
54.480000,71.839996,8.050000,24.520000,0.650000,42.130001,-2.820000,-1.930000,286.839996,90.430000,99723.062500,32.42,113.47,74.349998,PM2.5,13859
56.470001,73.510002,8.750000,25.170000,0.650000,39.509998,-2.940000,-2.090000,287.320007,88.839996,100458.007812,32.41,113.63,76.837502,PM2.5,13860
58.840000,75.279999,9.080000,26.910000,0.660000,36.360001,-2.740000,-2.300000,287.470001,88.400002,100858.781250,32.4,113.79,79.800003,PM2.5,13861
60.630001,76.269997,8.900000,28.209999,0.670000,33.630001,-2.410000,-2.710000,287.470001,88.879997,101079.570312,32.39,113.95,82.037498,PM2.5,13862
60.959999,75.849998,8.790000,28.670000,0.670000,31.809999,-2.160000,-2.850000,287.500000,88.650002,101248.937500,32.38,114.12,82.449997,PM2.5,13863
59.610001,73.910004,8.960000,26.920000,0.640000,32.880001,-2.280000,-2.460000,287.829987,87.400002,101428.968750,32.37,114.28,80.762497,PM2.5,13864
58.630001,72.720001,9.380000,26.850000,0.640000,33.110001,-2.550000,-2.200000,287.980011,86.709999,101515.359375,32.35,114.44,79.537498,PM2.5,13865
57.310001,71.389999,10.150000,26.950001,0.630000,33.900002,-2.760000,-1.900000,288.290009,85.290001,101573.687500,32.34,114.6,77.887505,PM2.5,13866
55.709999,69.769997,10.350000,25.570000,0.600000,36.000000,-3.190000,-1.610000,288.589996,84.129997,101664.890625,32.33,114.76,75.887497,PM2.5,13867
53.740002,67.830002,9.920000,23.580000,0.580000,39.139999,-3.780000,-1.310000,288.880005,82.379997,101721.718750,32.32,114.92,73.425003,PM2.5,13868
51.959999,66.510002,9.130000,21.709999,0.550000,42.500000,-4.180000,-1.020000,289.000000,81.330002,101683.242188,32.3,115.08,71.199997,PM2.5,13869
50.970001,65.989998,8.640000,21.200001,0.530000,44.740002,-4.380000,-0.700000,289.019989,80.760002,101619.023438,32.29,115.24,69.962502,PM2.5,13870
50.189999,65.349998,8.470000,21.830000,0.530000,46.709999,-4.630000,-0.320000,289.079987,79.559998,101553.929688,32.28,115.4,68.987495,PM2.5,13871
49.139999,64.370003,8.000000,23.290001,0.530000,47.860001,-4.810000,0.020000,289.160004,78.389999,101545.648438,32.26,115.56,67.675003,PM2.5,13872
47.900002,62.830002,7.060000,24.090000,0.530000,49.810001,-4.760000,0.220000,289.170013,77.889999,101552.898438,32.25,115.72,66.125000,PM2.5,13873
46.410000,61.799999,6.260000,24.610001,0.530000,51.689999,-4.540000,0.390000,289.230011,76.730003,101492.617188,32.24,115.88,64.262497,PM2.5,13874
31.549999,50.540001,8.570000,12.920000,0.530000,96.589996,-1.940000,-0.850000,289.250000,67.500000,99913.328125,32.67,111.55,50.270000,PM10,14104
33.240002,53.770000,7.020000,19.860001,0.640000,79.129997,-1.870000,-0.870000,288.410004,65.559998,100444.617188,32.67,111.71,51.885002,PM10,14105
35.310001,55.709999,6.240000,22.510000,0.670000,75.220001,-1.430000,-0.920000,287.790009,69.900002,100393.156250,32.66,111.87,52.855000,PM10,14106
33.549999,52.970001,5.960000,23.070000,0.660000,72.779999,-1.220000,-0.730000,287.640015,74.540001,100805.031250,32.65,112.04,51.485001,PM10,14107
30.760000,49.900002,5.670000,22.270000,0.650000,70.769997,-1.500000,-1.480000,287.929993,76.099998,101069.070312,32.64,112.2,49.900002,PM10,14108
30.600000,49.529999,5.310000,22.129999,0.640000,68.470001,-1.540000,-2.030000,287.880005,78.070000,101186.296875,32.63,112.36,49.529999,PM10,14109
31.950001,51.049999,5.090000,21.600000,0.640000,65.589996,-1.540000,-2.410000,287.829987,80.410004,101122.429688,32.62,112.52,50.525002,PM10,14110
34.500000,54.000000,5.150000,21.889999,0.640000,60.980000,-1.710000,-2.660000,287.690002,82.809998,100950.273438,32.61,112.68,52.000000,PM10,14111
38.380001,57.970001,5.360000,22.540001,0.640000,56.709999,-1.900000,-2.550000,287.459991,84.959999,100665.671875,32.6,112.84,54.225002,PM2.5,14112
44.020000,63.130001,6.000000,23.450001,0.640000,52.180000,-2.030000,-2.340000,287.179993,87.190002,100450.617188,32.59,113.0,61.275002,PM2.5,14113
49.180000,67.860001,6.810000,24.750000,0.640000,48.299999,-2.360000,-2.250000,286.970001,87.660004,100116.953125,32.58,113.16,67.724998,PM2.5,14114
53.299999,71.550003,7.520000,25.780001,0.640000,45.419998,-2.700000,-2.150000,286.700012,88.919998,99645.148438,32.57,113.32,72.875000,PM2.5,14115
55.470001,73.419998,8.370000,25.670000,0.640000,44.650002,-2.650000,-1.800000,286.970001,88.639999,99865.250000,32.56,113.49,75.587502,PM2.5,14116
58.250000,76.050003,8.600000,26.570000,0.650000,40.020000,-2.690000,-1.930000,287.220001,88.459999,100315.148438,32.55,113.65,79.062500,PM2.5,14117
60.660000,78.000000,8.900000,27.580000,0.660000,37.250000,-2.580000,-2.400000,287.190002,88.919998,100515.976562,32.54,113.81,82.074997,PM2.5,14118
62.779999,79.339996,8.730000,30.100000,0.670000,33.189999,-2.150000,-2.730000,287.290009,88.739998,100961.109375,32.52,113.97,84.724998,PM2.5,14119
62.889999,78.820000,8.850000,30.730000,0.670000,31.590000,-1.930000,-2.570000,287.579987,87.709999,101303.710938,32.51,114.13,84.862503,PM2.5,14120
61.049999,76.680000,9.230000,28.110001,0.650000,33.740002,-2.190000,-2.300000,287.880005,86.360001,101363.796875,32.5,114.29,82.562500,PM2.5,14121
59.840000,75.580002,9.760000,27.660000,0.640000,34.250000,-2.500000,-2.030000,288.059998,85.580002,101427.531250,32.49,114.45,81.050003,PM2.5,14122
58.630001,74.739998,10.510000,27.330000,0.630000,34.889999,-2.630000,-1.780000,288.339996,84.629997,101533.062500,32.48,114.61,79.537498,PM2.5,14123
57.320000,73.500000,10.730000,26.290001,0.610000,36.340000,-2.840000,-1.580000,288.630005,83.820000,101641.617188,32.46,114.77,77.900002,PM2.5,14124
56.009998,72.120003,10.370000,24.840000,0.590000,38.389999,-3.130000,-1.310000,288.850006,83.209999,101694.976562,32.45,114.93,76.262497,PM2.5,14125
54.410000,70.639999,9.670000,23.330000,0.560000,40.970001,-3.330000,-0.970000,288.959991,82.739998,101704.367188,32.44,115.09,74.262497,PM2.5,14126
52.889999,69.089996,9.250000,23.020000,0.550000,43.500000,-3.280000,-0.680000,289.070007,81.949997,101737.039062,32.43,115.25,72.362503,PM2.5,14127
51.230000,67.029999,8.810000,23.400000,0.530000,46.270000,-3.180000,-0.310000,289.200012,80.660004,101778.062500,32.41,115.41,70.287498,PM2.5,14128
48.740002,64.180000,7.890000,23.830000,0.520000,49.419998,-3.290000,0.130000,289.380005,78.989998,101778.257812,32.4,115.57,67.175003,PM2.5,14129
46.209999,61.500000,7.090000,24.910000,0.510000,51.869999,-3.450000,0.420000,289.489990,77.959999,101748.429688,32.39,115.73,64.012497,PM2.5,14130
44.020000,59.360001,6.640000,25.270000,0.500000,55.060001,-3.590000,0.480000,289.630005,76.910004,101691.851562,32.37,115.89,61.275002,PM2.5,14131
32.169998,49.700001,9.270000,10.100000,0.490000,89.910004,-1.210000,-1.160000,287.119995,67.540001,96836.273438,32.82,111.4,49.700001,PM10,14360
31.530001,50.779999,8.300000,14.120000,0.560000,86.089996,-1.240000,-1.050000,288.529999,63.380001,99523.476562,32.81,111.56,50.389999,PM10,14361
30.549999,51.180000,7.430000,17.270000,0.600000,82.269997,-1.380000,-0.990000,288.649994,63.919998,100485.976562,32.8,111.72,50.590000,PM10,14362
31.020000,51.590000,6.590000,19.420000,0.620000,79.900002,-1.530000,-1.020000,288.209991,67.129997,100466.882812,32.79,111.88,50.794998,PM10,14363
28.270000,48.540001,6.580000,19.010000,0.610000,79.849998,-1.720000,-1.180000,288.450012,69.320000,100818.312500,32.78,112.05,48.540001,PM10,14364
27.230000,47.549999,6.210000,19.549999,0.610000,76.930000,-1.960000,-1.820000,288.500000,71.370003,100972.710938,32.77,112.21,47.549999,PM10,14365
27.900000,48.299999,5.690000,20.870001,0.630000,73.580002,-1.870000,-2.120000,288.339996,73.410004,101083.421875,32.76,112.37,48.299999,PM10,14366
30.510000,50.590000,5.190000,22.889999,0.630000,67.550003,-1.940000,-2.210000,288.029999,77.169998,100984.273438,32.76,112.53,50.294998,PM10,14367
33.840000,53.919998,5.240000,22.520000,0.630000,63.340000,-2.030000,-2.480000,287.779999,80.669998,100855.000000,32.75,112.69,51.959999,PM10,14368
38.049999,58.209999,5.490000,22.889999,0.630000,58.959999,-2.110000,-2.510000,287.799988,81.980003,100910.156250,32.74,112.85,54.105000,PM10,14369
44.049999,63.799999,5.960000,23.930000,0.630000,53.990002,-2.410000,-2.330000,287.609985,84.080002,100891.406250,32.73,113.01,61.312500,PM2.5,14370
49.610001,69.129997,6.590000,24.590000,0.630000,49.900002,-2.640000,-2.250000,287.269989,85.790001,100604.250000,32.72,113.18,68.262497,PM2.5,14371
54.529999,73.879997,7.210000,25.879999,0.640000,46.279999,-2.800000,-2.190000,286.880005,87.699997,100153.703125,32.7,113.34,74.412498,PM2.5,14372
58.209999,77.320000,7.810000,27.209999,0.650000,43.119999,-2.800000,-2.020000,286.529999,89.480003,99608.453125,32.69,113.5,79.012497,PM2.5,14373
60.599998,79.540001,8.640000,28.129999,0.650000,41.529999,-2.680000,-1.950000,286.480011,90.139999,99296.843750,32.68,113.66,82.000000,PM2.5,14374
62.919998,81.629997,8.850000,29.930000,0.660000,37.080002,-2.350000,-2.200000,286.720001,90.029999,99893.453125,32.67,113.82,84.899994,PM2.5,14375
64.790001,82.989998,8.470000,32.689999,0.680000,31.840000,-2.010000,-2.530000,287.299988,87.529999,100913.882812,32.66,113.98,87.237503,PM2.5,14376
64.839996,82.620003,8.720000,32.669998,0.680000,30.610001,-1.970000,-2.500000,287.640015,85.519997,101293.632812,32.65,114.14,87.299995,PM2.5,14377
62.700001,80.239998,9.270000,29.480000,0.660000,33.380001,-2.270000,-2.260000,287.950012,84.160004,101277.453125,32.64,114.3,84.625000,PM2.5,14378
61.099998,78.879997,9.870000,29.280001,0.650000,33.529999,-2.590000,-2.050000,288.100006,84.599998,101401.781250,32.62,114.46,82.625000,PM2.5,14379
59.180000,77.320000,10.690000,28.709999,0.640000,34.459999,-2.790000,-1.880000,288.390015,83.589996,101552.492188,32.61,114.63,80.224998,PM2.5,14380
57.389999,75.769997,11.000000,27.290001,0.620000,36.080002,-3.040000,-1.780000,288.589996,82.989998,101649.476562,32.6,114.79,77.987503,PM2.5,14381
55.750000,74.080002,10.800000,25.780001,0.610000,38.240002,-3.240000,-1.510000,288.799988,82.489998,101729.039062,32.59,114.95,75.937500,PM2.5,14382
54.090000,72.430000,10.250000,24.360001,0.590000,41.029999,-3.430000,-1.180000,288.929993,82.160004,101696.476562,32.57,115.11,73.862503,PM2.5,14383
52.070000,70.370003,9.860000,24.400000,0.570000,43.480000,-3.450000,-0.940000,289.029999,81.540001,101635.343750,32.56,115.27,71.337502,PM2.5,14384
31.600000,49.619999,9.600000,8.820000,0.470000,98.430000,-1.340000,-0.970000,288.769989,64.839996,98877.921875,32.95,111.41,49.619999,PM10,14622
30.639999,49.990002,8.680000,13.180000,0.530000,86.739998,-1.580000,-0.330000,288.369995,63.139999,99592.492188,32.95,111.57,49.990002,PM10,14623
28.940001,49.389999,7.860000,15.760000,0.560000,84.709999,-1.620000,-0.920000,288.429993,63.990002,99870.273438,32.94,111.73,49.389999,PM10,14624
