PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
31.020000,35.439999,22.510000,14.330000,0.230000,41.930000,-5.350000,0.010000,280.260010,29.230000,83593.421875,37.46,104.23,44.314285,PM2.5,22657
25.440001,28.260000,16.580000,10.280000,0.200000,47.939999,-3.950000,3.130000,280.940002,26.889999,83588.843750,37.6,103.89,36.342857,PM2.5,22909
28.090000,31.290001,20.910000,12.490000,0.200000,43.349998,-4.950000,1.860000,280.589996,28.400000,84223.953125,37.6,104.06,40.128571,PM2.5,22910
30.700001,34.470001,25.320000,15.290000,0.220000,39.860001,-5.870000,1.260000,279.899994,28.680000,83803.656250,37.6,104.23,43.857143,PM2.5,22911
33.970001,38.689999,31.360001,19.590000,0.250000,36.910000,-5.950000,0.800000,279.279999,28.620001,84115.273438,37.6,104.4,48.528572,PM2.5,22912
37.160000,43.070000,38.880001,24.459999,0.300000,34.740002,-6.120000,0.360000,279.420013,27.420000,84980.296875,37.6,104.57,52.700001,PM2.5,22913
39.349998,46.790001,47.270000,28.830000,0.370000,33.060001,-6.080000,0.140000,279.619995,26.150000,85798.773438,37.6,104.74,55.437500,PM2.5,22914
41.500000,51.340000,57.959999,33.619999,0.480000,31.549999,-5.630000,-0.190000,280.350006,24.340000,87161.257812,37.6,104.91,58.125000,PM2.5,22915
25.309999,27.620001,18.660000,10.740000,0.190000,45.450001,-5.080000,2.700000,281.239990,26.500000,84840.351562,37.73,103.89,36.157143,PM2.5,23162
27.379999,30.280001,22.370001,12.830000,0.200000,41.540001,-5.750000,2.370000,280.670013,27.070000,84630.140625,37.73,104.06,39.114285,PM2.5,23163
30.020000,33.700001,27.030001,16.000000,0.220000,38.790001,-6.120000,2.180000,279.899994,27.209999,84325.023438,37.73,104.23,42.885715,PM2.5,23164
33.270000,38.180000,33.820000,20.530001,0.270000,36.520000,-5.820000,1.890000,279.399994,27.059999,84668.468750,37.73,104.4,47.528572,PM2.5,23165
36.750000,43.299999,43.410000,25.799999,0.350000,34.529999,-5.650000,1.470000,279.640015,25.740000,85524.898438,37.73,104.57,52.187500,PM2.5,23166
39.200001,48.139999,54.400002,30.639999,0.470000,32.880001,-5.730000,1.030000,279.899994,24.379999,86160.531250,37.74,104.74,55.250000,PM2.5,23167
41.709999,54.560001,66.389999,35.490002,0.630000,31.620001,-5.970000,0.100000,280.130005,23.070000,86565.343750,37.74,104.91,58.387497,PM2.5,23168
44.119999,62.290001,75.980003,39.810001,0.790000,31.209999,-6.690000,-1.060000,280.279999,22.129999,86746.679688,37.74,105.09,62.990002,SO2,23169
44.970001,68.120003,77.440002,42.220001,0.880000,32.310001,-7.720000,-2.310000,280.059998,21.830000,86646.046875,37.74,105.26,63.720001,SO2,23170
46.509998,74.989998,81.949997,45.880001,0.980000,33.430000,-7.970000,-4.020000,279.299988,22.100000,86258.343750,37.73,105.43,65.974998,SO2,23171
49.070000,82.709999,88.349998,50.279999,1.080000,33.880001,-6.330000,-5.920000,278.549988,22.420000,86257.617188,37.73,105.6,69.175003,SO2,23172
24.850000,33.279999,24.900000,16.760000,0.590000,38.520000,-5.190000,-0.380000,277.670013,27.400000,87295.382812,37.7,108.17,35.500000,PM2.5,23187
24.980000,35.869999,29.490000,19.600000,0.870000,36.799999,-5.050000,-0.720000,277.649994,27.840000,87547.867188,37.69,108.34,35.869999,PM10,23188
26.340000,40.630001,35.900002,24.160000,1.210000,34.680000,-4.960000,-0.760000,277.549988,27.750000,87640.296875,37.69,108.51,40.630001,PM10,23189
