PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
41.880001,55.060001,12.640000,10.100000,0.520000,65.480003,-1.860000,6.290000,283.880005,43.009998,93095.531250,24.79,111.61,58.600002,PM2.5,2760
40.790001,52.689999,9.540000,9.350000,0.500000,68.010002,-0.210000,2.260000,284.089996,45.160000,94948.421875,24.77,111.91,57.237503,PM2.5,2762
47.060001,57.020000,11.610000,14.030000,0.550000,61.439999,-0.100000,6.730000,285.880005,35.459999,93881.156250,24.95,111.03,65.075005,PM2.5,2901
45.020000,60.060001,13.560000,12.930000,0.570000,63.230000,-0.240000,6.550000,286.880005,39.770000,98150.187500,24.93,111.47,62.525002,PM2.5,2904
41.490002,55.459999,12.530000,11.110000,0.530000,64.660004,-1.380000,7.050000,285.309998,39.529999,94571.617188,24.92,111.62,58.112503,PM2.5,2905
41.080002,54.580002,10.720000,9.900000,0.500000,67.260002,-1.340000,5.720000,283.600006,44.560001,93239.593750,24.91,111.77,57.600002,PM2.5,2906
40.340000,53.230000,9.730000,9.340000,0.490000,68.849998,-0.320000,3.920000,283.410004,45.340000,93431.859375,24.9,111.92,56.674999,PM2.5,2907
42.020000,54.630001,9.350000,10.920000,0.530000,65.239998,0.450000,4.000000,284.420013,43.250000,94746.273438,24.89,112.07,58.775002,PM2.5,2908
46.160000,55.900002,11.190000,15.280000,0.550000,61.840000,1.880000,3.160000,287.420013,37.080002,98022.101562,25.09,111.04,63.950001,PM2.5,3046
44.930000,56.040001,11.420000,15.240000,0.550000,62.580002,0.630000,3.460000,287.440002,36.020000,97264.476562,25.08,111.19,62.412498,PM2.5,3047
44.810001,59.849998,12.950000,13.800000,0.570000,63.490002,0.050000,6.550000,286.140015,41.240002,97390.343750,25.06,111.48,62.262501,PM2.5,3049
