PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
44.119999,48.560001,4.870000,4.090000,0.350000,99.629997,-2.270000,-0.390000,293.970001,64.730003,98280.203125,26.93,92.9,61.399998,PM2.5,5360
43.500000,47.820000,4.730000,4.080000,0.340000,98.089996,-2.660000,-0.140000,293.700012,64.860001,97596.289062,26.94,93.05,60.625000,PM2.5,5361
41.509998,45.529999,4.580000,3.990000,0.330000,96.779999,-2.810000,-0.820000,293.529999,64.739998,97232.023438,26.96,93.2,58.137497,PM2.5,5362
39.700001,43.500000,4.450000,3.920000,0.330000,95.910004,-2.950000,-1.630000,293.559998,63.980000,97072.257812,26.97,93.35,55.875000,PM2.5,5363
38.599998,42.299999,4.370000,4.100000,0.320000,94.660004,-2.960000,-2.220000,293.630005,63.380001,97173.742188,26.99,93.5,54.500000,PM2.5,5364
38.740002,42.570000,4.300000,4.610000,0.330000,92.660004,-2.600000,-2.910000,294.420013,60.959999,98586.000000,27.0,93.65,54.675003,PM2.5,5365
61.250000,66.760002,6.740000,3.000000,0.390000,108.010002,-0.920000,0.170000,287.739990,83.389999,89287.429688,26.98,92.13,82.812500,PM2.5,5505
57.570000,62.590000,6.310000,2.730000,0.380000,108.330002,-0.980000,0.540000,287.260010,85.339996,88446.070312,27.0,92.28,78.212502,PM2.5,5506
53.709999,58.340000,5.890000,2.640000,0.360000,107.430000,-1.140000,0.140000,287.630005,84.339996,89085.906250,27.02,92.43,73.387497,PM2.5,5507
46.009998,50.029999,5.280000,2.900000,0.340000,105.699997,-1.010000,-1.650000,290.040009,75.500000,92619.593750,27.03,92.58,63.762497,PM2.5,5508
41.009998,44.730000,4.950000,2.670000,0.320000,104.419998,-0.880000,-2.180000,292.160004,69.209999,95925.007812,27.05,92.73,57.512497,PM2.5,5509
41.169998,44.810001,4.750000,2.770000,0.320000,102.580002,-1.360000,-0.270000,292.160004,69.800003,95659.046875,27.06,92.88,57.712498,PM2.5,5510
41.360001,44.950001,4.650000,2.830000,0.320000,100.860001,-2.190000,1.130000,290.899994,73.250000,93235.460938,27.08,93.03,57.950001,PM2.5,5511
41.630001,45.049999,4.510000,2.830000,0.310000,99.629997,-2.740000,0.290000,289.140015,78.580002,90604.789062,27.09,93.18,58.287502,PM2.5,5512
41.450001,44.820000,4.370000,3.180000,0.310000,97.279999,-2.600000,-0.890000,288.839996,79.120003,90362.109375,27.11,93.33,58.062500,PM2.5,5513
40.130001,43.520000,4.310000,3.650000,0.310000,95.510002,-2.390000,-1.840000,289.859985,74.699997,91728.273438,27.12,93.49,56.412502,PM2.5,5514
39.660000,43.220001,4.260000,4.380000,0.320000,93.320000,-2.380000,-2.410000,291.010010,70.110001,93315.921875,27.14,93.64,55.825001,PM2.5,5515
40.259998,44.330002,4.280000,4.910000,0.330000,91.169998,-1.960000,-3.080000,293.279999,63.020000,96779.796875,27.15,93.79,56.574997,PM2.5,5516
61.430000,66.430000,6.370000,1.600000,0.370000,103.339996,0.110000,1.710000,282.239990,97.820000,80769.718750,27.12,92.11,83.037498,PM2.5,5657
60.490002,65.260002,6.170000,1.660000,0.370000,103.610001,0.620000,1.780000,281.410004,99.410004,78978.359375,27.13,92.26,81.862503,PM2.5,5658
56.759998,61.070000,5.750000,1.880000,0.350000,104.599998,-0.120000,1.170000,281.820007,99.080002,79797.351562,27.15,92.41,77.199997,PM2.5,5659
50.680000,54.459999,5.220000,2.420000,0.330000,106.250000,-0.850000,-0.530000,284.869995,93.029999,85493.757812,27.17,92.56,69.599998,PM2.5,5660
43.240002,46.779999,4.860000,2.420000,0.320000,105.220001,-0.630000,-1.400000,289.190002,78.029999,91898.023438,27.18,92.71,60.300003,PM2.5,5661
41.650002,45.090000,4.660000,2.490000,0.310000,103.860001,-0.880000,-0.790000,290.549988,74.099998,93497.171875,27.2,92.86,58.312500,PM2.5,5662
43.650002,47.090000,4.640000,2.620000,0.310000,102.349998,-1.590000,1.560000,289.049988,79.709999,90802.773438,27.21,93.01,60.812500,PM2.5,5663
45.900002,49.180000,4.490000,2.710000,0.310000,100.440002,-2.070000,1.800000,285.510010,91.570000,85658.156250,27.23,93.17,63.625000,PM2.5,5664
46.049999,49.240002,4.390000,2.980000,0.300000,98.809998,-1.900000,1.000000,284.160004,95.389999,83983.328125,27.24,93.32,63.812500,PM2.5,5665
44.299999,47.459999,4.260000,3.500000,0.300000,96.529999,-1.590000,-0.530000,285.790009,89.239998,86455.679688,27.26,93.47,61.625000,PM2.5,5666
42.770000,46.049999,4.180000,4.120000,0.310000,94.260002,-1.560000,-1.580000,287.130005,84.400002,88281.273438,27.27,93.62,59.712502,PM2.5,5667
41.549999,45.209999,4.210000,4.650000,0.320000,91.120003,-1.650000,-1.510000,289.390015,75.570000,91270.906250,27.29,93.77,58.187500,PM2.5,5668
37.740002,41.340000,4.140000,4.600000,0.310000,89.040001,-1.740000,-1.800000,292.690002,64.099998,95566.507812,27.3,93.92,53.425003,PM2.5,5669
51.259998,55.259998,5.300000,0.950000,0.320000,89.339996,1.470000,1.780000,277.570007,99.220001,72162.367188,27.25,92.09,70.324997,PM2.5,5812
53.930000,58.049999,5.400000,1.090000,0.330000,92.699997,0.940000,1.500000,279.119995,99.230003,75176.226562,27.27,92.24,73.662498,PM2.5,5813
51.580002,55.330002,5.150000,1.270000,0.320000,98.610001,-0.440000,0.310000,280.959991,98.070000,78547.507812,27.29,92.39,70.725006,PM2.5,5814
49.160000,52.740002,5.040000,2.030000,0.320000,106.529999,-1.340000,-0.120000,283.709991,92.820000,83393.343750,27.3,92.54,67.699997,PM2.5,5815
44.810001,48.209999,4.780000,2.120000,0.310000,106.629997,-1.520000,-0.580000,286.190002,85.610001,87158.617188,27.32,92.69,62.262501,PM2.5,5816
42.320000,45.560001,4.490000,2.230000,0.300000,103.330002,-1.070000,-0.950000,287.970001,80.660004,89954.468750,27.33,92.85,59.150002,PM2.5,5817
44.330002,47.610001,4.510000,2.260000,0.310000,103.150002,-0.290000,0.890000,287.399994,84.290001,88811.437500,27.35,93.0,61.662502,PM2.5,5818
49.279999,52.509998,4.450000,2.820000,0.310000,98.400002,0.240000,2.480000,282.850006,98.029999,81527.093750,27.36,93.15,67.849998,PM2.5,5819
49.130001,52.160000,4.270000,2.970000,0.300000,94.919998,-0.040000,2.430000,280.269989,100.000000,77180.828125,27.38,93.3,67.662498,PM2.5,5820
47.490002,50.430000,4.160000,3.270000,0.300000,93.410004,-0.760000,1.300000,281.320007,98.529999,79514.406250,27.39,93.45,65.612503,PM2.5,5821
44.250000,47.250000,4.140000,3.830000,0.300000,94.120003,-0.880000,-0.600000,284.399994,92.910004,84833.742188,27.41,93.6,61.562500,PM2.5,5822
41.990002,45.130001,4.150000,4.010000,0.300000,93.220001,-1.290000,-0.250000,286.279999,87.260002,87301.140625,27.42,93.76,58.737503,PM2.5,5823
41.349998,44.509998,4.130000,4.090000,0.290000,90.570000,-2.110000,0.230000,286.089996,86.860001,86312.890625,27.44,93.91,57.937500,PM2.5,5824
38.709999,41.900002,4.120000,4.350000,0.280000,88.269997,-1.520000,-2.300000,289.209991,74.820000,90488.046875,27.45,94.06,54.637497,PM2.5,5825
38.919998,41.869999,4.020000,0.670000,0.260000,81.690002,2.830000,-0.420000,275.119995,94.290001,68085.429688,27.39,92.07,54.899998,PM2.5,5970
36.099998,38.770000,3.660000,0.650000,0.250000,88.199997,0.370000,0.850000,277.980011,91.019997,73124.257812,27.4,92.22,51.375000,PM2.5,5971
43.770000,46.939999,4.410000,0.930000,0.290000,97.489998,-0.790000,1.000000,280.239990,93.089996,77641.640625,27.42,92.37,60.962502,PM2.5,5972
46.770000,50.150002,4.800000,1.680000,0.300000,105.489998,-1.320000,-0.480000,282.329987,89.279999,80813.218750,27.44,92.52,64.712502,PM2.5,5973
44.930000,48.169998,4.680000,1.740000,0.300000,106.720001,-1.870000,-1.240000,282.690002,92.500000,81504.523438,27.45,92.68,62.412498,PM2.5,5974
42.500000,45.540001,4.330000,1.770000,0.290000,103.220001,-1.620000,-0.850000,284.769989,87.040001,84914.609375,27.47,92.83,59.375000,PM2.5,5975
41.450001,44.470001,4.260000,1.680000,0.290000,102.389999,-0.690000,-0.340000,286.559998,82.309998,87589.328125,27.48,92.98,58.062500,PM2.5,5976
45.750000,48.709999,4.210000,1.810000,0.290000,99.059998,1.130000,1.030000,282.910004,94.510002,81884.617188,27.5,93.13,63.437500,PM2.5,5977
47.099998,49.810001,4.010000,1.940000,0.290000,92.879997,1.710000,0.740000,278.559998,100.000000,73920.468750,27.51,93.28,65.125000,PM2.5,5978
45.439999,47.849998,3.820000,2.170000,0.280000,88.900002,-0.340000,0.100000,278.190002,100.000000,73632.703125,27.53,93.44,63.049999,PM2.5,5979
43.959999,46.560001,3.920000,3.460000,0.280000,90.980003,-0.980000,-0.390000,281.859985,97.919998,80994.976562,27.54,93.59,61.199997,PM2.5,5980
41.689999,44.500000,4.020000,3.470000,0.280000,92.309998,-0.920000,-0.090000,284.230011,93.230003,84544.523438,27.56,93.74,58.362499,PM2.5,5981
42.000000,44.750000,4.020000,3.500000,0.280000,90.070000,-1.780000,0.390000,282.700012,98.309998,82005.773438,27.57,93.89,58.750000,PM2.5,5982
38.650002,40.950001,3.730000,3.630000,0.260000,85.320000,-1.010000,-1.250000,284.679993,93.070000,85097.242188,27.59,94.04,54.562500,PM2.5,5983
30.440001,32.520000,3.460000,3.510000,0.260000,84.790001,0.880000,-3.540000,291.230011,69.860001,94309.460938,27.6,94.2,43.485714,PM2.5,5984
27.629999,29.629999,3.290000,3.570000,0.250000,85.620003,0.720000,-4.390000,294.000000,59.919998,98136.406250,27.61,94.35,39.471428,PM2.5,5985
28.549999,30.809999,3.280000,3.860000,0.250000,84.599998,-1.310000,-3.240000,294.299988,57.560001,97815.578125,27.63,94.5,40.785713,PM2.5,5986
17.150000,18.000000,1.750000,0.260000,0.170000,79.589996,-2.100000,0.220000,278.859985,86.250000,75262.718750,27.83,97.1,24.500000,PM2.5,5987
39.880001,43.180000,4.400000,0.730000,0.280000,84.160004,0.050000,1.530000,281.049988,77.459999,77340.203125,27.49,91.75,56.100002,PM2.5,6133
30.590000,33.029999,3.320000,0.650000,0.230000,76.519997,1.910000,0.180000,275.690002,86.500000,69205.671875,27.51,91.9,43.700001,PM2.5,6134
25.469999,27.469999,2.630000,0.570000,0.210000,82.080002,3.300000,-2.420000,273.959991,81.820000,65791.226562,27.52,92.05,36.385712,PM2.5,6135
24.730000,26.580000,2.460000,0.480000,0.200000,87.629997,1.680000,-0.740000,274.730011,81.169998,66698.031250,27.54,92.2,35.328571,PM2.5,6136
24.030001,25.809999,2.380000,0.470000,0.200000,91.510002,0.160000,0.860000,276.209991,84.110001,69999.312500,27.55,92.36,34.328571,PM2.5,6137
28.730000,30.799999,2.870000,0.820000,0.220000,95.510002,-0.530000,1.580000,277.829987,87.949997,73729.710938,27.57,92.51,41.042858,PM2.5,6138
42.669998,45.610001,4.180000,1.380000,0.280000,101.660004,-0.780000,1.700000,278.700012,96.360001,75419.656250,27.59,92.66,59.587498,PM2.5,6139
42.220001,45.049999,4.060000,1.350000,0.280000,100.019997,-1.010000,-0.020000,280.829987,92.599998,78652.906250,27.6,92.81,59.025002,PM2.5,6140
40.470001,43.279999,4.050000,1.150000,0.280000,101.180000,-1.190000,-0.230000,284.200012,83.150002,83638.046875,27.62,92.96,56.837502,PM2.5,6141
41.610001,44.349998,4.050000,0.950000,0.280000,100.209999,-0.740000,-0.740000,284.010010,84.730003,83354.781250,27.63,93.11,58.262501,PM2.5,6142
42.220001,44.590000,3.740000,1.060000,0.270000,93.779999,-0.550000,-1.630000,279.769989,98.110001,76924.210938,27.65,93.27,59.025002,PM2.5,6143
42.330002,44.560001,3.650000,1.500000,0.260000,89.930000,-0.620000,-1.710000,278.940002,99.930000,75830.976562,27.66,93.42,59.162502,PM2.5,6144
